url,Create Date,Create Location,Style,image_url,Genre,tags,Date,Media,Location,Series,Theme,Period
https://www.wikiart.org/en/jean-metzinger/nu-la-chemin-e-1910,1910,,Analytical Cubism,https://uploads4.wikiart.org/images/jean-metzinger/nu-la-chemin-e-1910.jpg,nude painting (nu),Team,1910,,,,,
https://www.wikiart.org/en/victor-zaretsky/portrait-of-a-woman-in-red-1970,1970,,Expressionism,https://uploads7.wikiart.org/00126/images/victor-zaretsky/portrait-of-a-woman-in-red1970c.jpg!Large.jpg,portrait,,1970,,,,,
https://www.wikiart.org/en/andrey-shishkin/srecha,2017,,Kitsch,https://uploads0.wikiart.org/00243/images/andrey-shishkin/srecha-udacha.jpg!Large.jpg,mythological painting,Lady,2017; Russian Federation|2017,oil,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/the-bather-after-the-bath-1888,1888,,Impressionism,https://uploads5.wikiart.org/images/pierre-auguste-renoir/the-bather-after-the-bath-1888.jpg!Large.jpg,nude painting (nu),,1888,oil|canvas,,,,Rejection of Impressionism
https://www.wikiart.org/en/joan-miro/not_detected_227968,1925,,Surrealism,https://uploads0.wikiart.org/images/joan-miro/not_detected_227968.jpg!Large.jpg,figurative,female-portraits,1925,,,,,
https://www.wikiart.org/en/theophile-steinlen/nu-allonge,,,Realism,https://uploads8.wikiart.org/images/theophile-steinlen/nu-allonge.jpg,sketch and study,Sketch|Figure drawing,,,,,,
https://www.wikiart.org/en/roy-lichtenstein/ruins-1965,1965,,Pop Art,https://uploads0.wikiart.org/images/roy-lichtenstein/ruins-1965(1).jpg,landscape,ruins-and-columns|Line,1965,oil|magna|canvas,"Russian Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/erich-buchholz/akka-1971,1971,,Constructivism,https://uploads3.wikiart.org/images/erich-buchholz/akka-1971.jpg,abstract,Font|Text|Logo|Brand,1971,,,,,
https://www.wikiart.org/en/otto-eckmann/tiger-carpet-design-1899,1899,,Art Nouveau (Modern),https://uploads8.wikiart.org/images/otto-eckmann/tiger-carpet-design-1899.jpg!Large.jpg,design,Pattern,1899,,,,,
https://www.wikiart.org/en/konstantin-ivanovich-gorbatov/still-life-by-the-window-capri-1930,1930,,Post-Impressionism,https://uploads3.wikiart.org/00198/images/konstantin-ivanovich-gorbatov/l09672-359-lr-1.jpg!Large.jpg,still life,Still life photography|Capri,1930,oil|canvas,,,,
https://www.wikiart.org/en/eugene-boudin/trouville-the-jettys-low-tide-1883,1883,,Impressionism,https://uploads1.wikiart.org/images/eugene-boudin/trouville-the-jettys-low-tide-1883.jpg!Large.jpg,landscape,boats-and-ships|Normandy|Boat|Vehicle|Watercraft|1880s paintings from France,1883|1883; France,oil,Private Collection,,,
https://www.wikiart.org/en/frederic-leighton/self-portrait-1880,1880,,Academicism,https://uploads7.wikiart.org/images/frederic-leighton/self-portrait-1880.jpg!Large.jpg,self-portrait,male-portraits|famous-people|children portraits|Elder|Beard,1880; United Kingdom|1880,oil|canvas,,,,
https://www.wikiart.org/en/maria-primachenko/lion-has-broken-an-oak-1963,1963,,Naïve Art (Primitivism),https://uploads6.wikiart.org/images/maria-primachenko/lion-has-broken-an-oak-1963.jpg,animal painting,lions|Wildlife|Tree,1963; Ukraine|1963,,,,,
https://www.wikiart.org/en/stefan-luchian/peasant-woman-with-yellow-headscarf-1905,1905,,Impressionism,https://uploads8.wikiart.org/images/stefan-luchian/peasant-woman-with-yellow-headscarf-1905.jpg!Large.jpg,portrait,Hair|Face|Chin|Lady|Head|Hairstyle|Neck|Forehead,1905,,,,,
https://www.wikiart.org/en/odilon-redon/apollo-s-chariot-2,1907,,Symbolism,https://uploads2.wikiart.org/images/odilon-redon/apollo-s-chariot-2.jpg!Large.jpg,mythological painting,animals|Greek-and-Roman-Mythology|horses|Apollo|flying|Mythology,1907,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/vasily-surikov/illumination-of-moscow-1882,1882,Moscow,Realism,https://uploads4.wikiart.org/images/vasily-surikov/illumination-of-moscow-1882.jpg!Large.jpg,cityscape,streets-and-squares|Moscow|Kremlin|night|Ivan-the-Great-Bell-Tower|Sky,"1882|Moscow|1882; Moscow, Russian Federation",,,,,
https://www.wikiart.org/en/gustave-dore/idylls-of-the-king-4,,,Romanticism,https://uploads4.wikiart.org/images/gustave-dore/idylls-of-the-king-4.jpg!Large.jpg,illustration,knights-and-warriors|fictional-characters|Alfred-Tennyson-'Idylls-of-the-King',,,,Idylls of the King,,
https://www.wikiart.org/en/paul-paun/lovaj,,,Automatic Painting,https://uploads4.wikiart.org/images/paul-paun/lovaj.jpg!Large.jpg,abstract,Sketch,,,,,,
https://www.wikiart.org/en/abraham-van-strij/an-extensive-river-landscape,,,Neoclassicism,https://uploads8.wikiart.org/images/abraham-van-strij/an-extensive-river-landscape.jpg!Large.jpg,landscape,rivers-and-waterfalls|cottages-and-farmhouses|horsemen|Boat|Vehicle|Watercraft,,,Private Collection,,,
https://www.wikiart.org/en/edgar-degas/dancers-pink-and-green-1894,1894,,Impressionism,https://uploads1.wikiart.org/images/edgar-degas/dancers-pink-and-green-1894.jpg!Large.jpg,genre painting,Ballet dancer|Dance,1894,pastel,Private Collection,,,
https://www.wikiart.org/en/giulio-paolini/averroes-1967,1967,,Post-Minimalism|Conceptual Art,https://uploads7.wikiart.org/images/giulio-paolini/averroes-1967.jpg,installation,Furniture,1967,,,,,
https://www.wikiart.org/en/john-frederick-lewis/the-coffee-bearer-1857,1857,,Orientalism,https://uploads3.wikiart.org/00298/images/john-frederick-lewis/john-frederick-lewis-004.jpg!Large.jpg,portrait|genre painting,,1857,panel|oil,,,,
https://www.wikiart.org/en/shibata-zeshin/summer-flower-1888,1888,,Ukiyo-e,https://uploads4.wikiart.org/images/shibata-zeshin/summer-flower-1888.jpg!Large.jpg,flower painting,Plant|Flower|Botany,1888,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-femme-assoupie,,,,https://uploads7.wikiart.org/00429/images/bela-czobel/cz-bel-b-la-femme-assoupie.JPG!Large.JPG,portrait,,,,,,,
https://www.wikiart.org/en/abraham-palatnik/chess-set,,,Op Art,https://uploads5.wikiart.org/images/abraham-palatnik/chess-set.jpg,sculpture,Figurine|Ceramic,,,,,,
https://www.wikiart.org/en/david-michael-hinnebusch/archer,2017,,Figurative Expressionism|Expressionism,https://uploads8.wikiart.org/00184/images/david-michael-hinnebusch/archer-28x22in-mixed-media-on-paper.jpg!Large.jpg,self-portrait|poster,Pink|Font,2017,acrylic|photography|paper,,Rosemont,,
https://www.wikiart.org/en/pablo-picasso/a-reclining-female-nude-1936,1936,,Surrealism|Cubism,https://uploads4.wikiart.org/images/pablo-picasso/a-reclining-female-nude-1936.jpg!Large.jpg,nude painting (nu),female-nude,1936,oil|canvas,,,,Neoclassicist & Surrealist Period
https://www.wikiart.org/en/johannes-sveinsson-kjarval/hvitasunnudagr-1919,1919,,Cubism,https://uploads7.wikiart.org/images/johannes-sveinsson-kjarval/hvitasunnudagr-1919.jpg,cityscape,,1919,,,,,
https://www.wikiart.org/en/gunther-forg/untitled-iii-2000,2000,,Color Field Painting,https://uploads0.wikiart.org/images/gunther-forg/untitled-iii-2000.jpg,abstract,Violet|Rectangle,2000,,,,,
https://www.wikiart.org/en/paul-gauguin/black-pigs-1891,1891,,Post-Impressionism,https://uploads8.wikiart.org/images/paul-gauguin/black-pigs-1891.jpg!Large.jpg,genre painting,animals|countryside|domestic-settings|folk-architecture|Tahiti|pigs|Tree,1891|1891; French Polynesia,oil|canvas,,,,1st Tahiti period
https://www.wikiart.org/en/bela-kadar/mother-and-child-1930,1930,,Expressionism,https://uploads2.wikiart.org/images/bela-kadar/mother-and-child-1930.jpg,genre painting,,1930,,,,,
https://www.wikiart.org/en/pablo-picasso/female-nude-study-1907,1907,,Naïve Art (Primitivism)|Cubism,https://uploads7.wikiart.org/images/pablo-picasso/female-nude-study-1907.jpg!Large.jpg,sketch and study,female-nude|Sketch|Bird,1907,,,,,African Period
https://www.wikiart.org/en/arturo-souto/the-landscape-lit-4-th-1931,1931,,Expressionism,https://uploads2.wikiart.org/images/arturo-souto/the-landscape-lit-4-th-1931.jpg!Large.jpg,genre painting,celebrations-and-festivals,1931,,,,,
https://www.wikiart.org/en/lucy-ivanova/untitled-2017-3,2017,,Neo-Expressionism,https://uploads1.wikiart.org/00227/images/lucy-ivanova/2.jpg!Large.jpg,figurative,Nature|Natural landscape,2017,,,,,
https://www.wikiart.org/en/gustave-dore/sanuti-showing-maps-of-the-east-to-pope-john-xxii,,,Romanticism,https://uploads6.wikiart.org/images/gustave-dore/sanuti-showing-maps-of-the-east-to-pope-john-xxii.jpg!Large.jpg,illustration,famous-people|priests-and-sacraments|fictional-characters|J-F.-Michaud-'Bibliotheque-des-Croisades'|Pope-John-XXII|Stock photography|Textile,,,,Bibliotheque des Croisades,,
https://www.wikiart.org/en/arsen-savadov/gullivers-dream-2016,2016,,Fantastic Realism|Neo-Pop Art,https://uploads7.wikiart.org/00156/images/arsen-savadov/gulliver-s-dream-2016.jpg!Large.jpg,figurative,Organism,2016,,,,,
https://www.wikiart.org/en/aurel-cojan/abstract-composition-6,,,Tachisme,https://uploads4.wikiart.org/images/aurel-cojan/abstract-composition-6.jpg,abstract,,,,,,,
https://www.wikiart.org/en/amedeo-modigliani/a-woman-with-white-collar-1916,1916,Paris,Expressionism,https://uploads1.wikiart.org/images/amedeo-modigliani/a-woman-with-white-collar-1916.jpg!Large.jpg,portrait,female-portraits|Lady,"1916; Paris, France|Paris|1916",oil|canvas,"Musée de Grenoble, Grenoble, France",,,
https://www.wikiart.org/en/ivan-aivazovsky/moonlit-night-near-yalta-1863,1863,,Romanticism,https://uploads7.wikiart.org/images/ivan-aivazovsky/moonlit-night-near-yalta-1863.jpg!Large.jpg,landscape,sun-and-moon|seas-and-oceans|twilight-and-night|islands-and-bays|Yalta|Crimea|mountains|Nature|Sky|Natural landscape|Atmospheric phenomenon|Tree|morning|Atmosphere|sunlight,1863,,,,,
https://www.wikiart.org/en/gazmend-freitag/schlossmuseum-in-linz-2020,2020,,Contemporary Realism,https://uploads5.wikiart.org/00320/images/gazmend-freitag/81.JPG!Large.JPG,landscape,,2020|2020; Austria,tusche|canvas|pencil,,,,
https://www.wikiart.org/en/walter-gramatte/girl-with-cyclamen-1921,1921,,Expressionism,https://uploads3.wikiart.org/00305/images/walter-gramatte/gramatt-m-dchen-mit-alpenveilchen-1921.jpg!Large.jpg,portrait,Picture frame,1921,,,,,
https://www.wikiart.org/en/joe-tilson/zikkurat-1967,1967,,Post-Painterly Abstraction|Figurative Expressionism,https://uploads1.wikiart.org/00218/images/joe-tilson/zikkurat-1967.jpg!Large.jpg,figurative,,1967,,,,,
https://www.wikiart.org/en/amedeo-modigliani/landscape,1919,Paris,Expressionism,https://uploads7.wikiart.org/images/amedeo-modigliani/landscape.jpg!Large.jpg,landscape,houses-and-buildings|Tree,"c.1919; Paris, France|Paris|1919",oil|canvas,Private Collection,,,
https://www.wikiart.org/en/hiroshige/95-view-of-konodai-and-the-tone-river-1857,1857,,Ukiyo-e,https://uploads5.wikiart.org/00301/images/hiroshige/95-view-of-k-nodai-and-the-tone-river.jpg!Large.jpg,landscape|marina,Waterway|Tree,1857,woodblock print,,One Hundred Famous Views of Edo,,
https://www.wikiart.org/en/dieter-roth/view-of-the-emme-1971,1971,,Pop Art|Neo-Dada,https://uploads3.wikiart.org/images/dieter-roth/view-of-the-emme-1971.jpg,landscape,,1971,,,,,
https://www.wikiart.org/en/matsutani/parall-le-06-8-2006,2006,,Art Informel|Minimalism,https://uploads2.wikiart.org/images/matsutani/parall-le-06-8-2006(1).jpg,abstract,Photograph|Water|Monochrome photography|Snapshot|Line|monochrome,2006,,,,,
https://www.wikiart.org/en/vincent-van-gogh/sien-nursing-baby-1882-1,1882,Haag / Den Haag / La Haye / The Hague,Realism,https://uploads3.wikiart.org/images/vincent-van-gogh/sien-nursing-baby-1882-1.jpg!Large.jpg,sketch and study,mother-and-child|Sitting|Reading,"1882; Haag / Den Haag / La Haye / The Hague, Netherlands|1882|Haag / Den Haag / La Haye / The Hague",paper|pencil,"Kröller-Müller Museum, Otterlo, Netherlands",,,
https://www.wikiart.org/en/maurice-prendergast/park-scene-nebay,1913,,Post-Impressionism,https://uploads7.wikiart.org/images/maurice-prendergast/park-scene-nebay.jpg!Large.jpg,genre painting,seas-and-oceans|leisure-and-sleep,1913,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/owen-jones/renaissance-ornament-no-7-ornaments-from-pottery-at-hotel-cluny-and-louvre,,,Art Nouveau (Modern),https://uploads2.wikiart.org/images/owen-jones/renaissance-ornament-no-7-ornaments-from-pottery-at-hotel-cluny-and-louvre.jpg!Large.jpg,design,Text|Pattern|Collection|Textile,,,,The Grammar of Ornament (1856),,
https://www.wikiart.org/en/abidin-dino/unknown-title-9,,,Abstract Expressionism,https://uploads6.wikiart.org/images/abidin-dino/unknown-title-9.jpg,abstract,,,,,,,
https://www.wikiart.org/en/maria-fortuny/cavaller-arab-a-tanger-1867,1867,,Orientalism,https://uploads2.wikiart.org/00313/images/maria-fortuny/fortuny-cavaller-rab-a-t-nger.jpg!Large.jpg,portrait|genre painting,Knight|knights-and-warriors,1867,,,,,
https://www.wikiart.org/en/edwin-lord-weeks/royal-elephant-at-the-gateway-to-the-jami-masjid-mathura,1895,,Orientalism,https://uploads8.wikiart.org/images/edwin-lord-weeks/royal-elephant-at-the-gateway-to-the-jami-masjid-mathura.jpg!Large.jpg,genre painting,animals|group-portraits|elephants|Holy places|Middle ages|History,1895,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/ilya-repin/portrait-of-the-painter-isaak-izrailevich-brodsky-1913,1913,,Realism,https://uploads0.wikiart.org/images/ilya-repin/portrait-of-the-painter-isaak-izrailevich-brodsky-1913.jpg!Large.jpg,portrait,Gentleman,1913,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/carmen-delaco/birth-ii-2009,2009,,Neo-Figurative Art|Figurative Expressionism,https://uploads6.wikiart.org/00284/images/carmen-delaco/birth-ii.jpg!Large.jpg,figurative,Baby|mother-and-child|Birth|Childbirth,2009|2009; Spain,oil|acrylic,,,,
https://www.wikiart.org/en/pat-lipsky/sandwich-1969,1969,,Lyrical Abstraction,https://uploads3.wikiart.org/images/pat-lipsky/sandwich-1969.jpg,abstract,Sky,1969,,,,,
https://www.wikiart.org/en/howard-finster/howard-and-the-book-of-life-1988,1988,,Art Brut,https://uploads0.wikiart.org/images/howard-finster/howard-and-the-book-of-life-1988.jpg!Large.jpg,portrait,,1988,,,,,
https://www.wikiart.org/en/martiros-sarian/scene-from-the-train-window-1960,1960,,Expressionism,https://uploads1.wikiart.org/images/martiros-saryan/scene-from-the-train-window-1960.jpg!Large.jpg,landscape,fields-and-plains|Sky|Cloud|Cumulus,1960; Armenia|1960,watercolor|paper,,,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-92,,,Surrealism,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-581.jpg!Large.jpg,symbolic painting,allegories-and-symbols|flying,,,,,,
https://www.wikiart.org/en/jules-alexandre-grun/lady-underwear-1900,1900,,Post-Impressionism,https://uploads3.wikiart.org/00265/images/jules-alexandre-grun/lady-underwear-1900.jpg,genre painting,,1900,,,,,
https://www.wikiart.org/en/eyvind-earle/eucalyptus,,,Magic Realism,https://uploads3.wikiart.org/images/eyvind-earle/eucalyptus.jpg!Large.jpg,landscape,forests-and-trees|Organism|Pattern,,,,,,
https://www.wikiart.org/en/eyvind-earle/a-vagrant-dream-1995,1995,,Magic Realism,https://uploads4.wikiart.org/images/eyvind-earle/a-vagrant-dream-1995.jpg!Large.jpg,landscape,forests-and-trees|Water|Nature|Natural landscape|Waterfall|Tree|Watercourse|Sky|Organism,1995|1995; United States,,,,,
https://www.wikiart.org/en/salvador-dali/the-rotting-bird,1928,,Surrealism|Expressionism,https://uploads1.wikiart.org/images/salvador-dali/the-rotting-bird.jpg!Large.jpg,animal painting,,1928,wood|oil,,,,Transitional Period (1927-1928)
https://www.wikiart.org/en/harmonia-rosales/oya-s-betrayal-2020,2020,,Postcolonial art|Feminist Art,https://uploads5.wikiart.org/00323/images/harmonia-rosales/oya-s-betrayal-2020.jpg!Large.jpg,religious painting,,2020,,,,,
https://www.wikiart.org/en/august-macke/anglers-on-the-rhine,1907,,Expressionism,https://uploads4.wikiart.org/images/august-macke/anglers-on-the-rhine.jpg!Large.jpg,genre painting,rivers-and-waterfalls|hunting-and-racing,1907,,"Lenbachhaus, Munich, Germany",,,
https://www.wikiart.org/en/maurice-prendergast/low-tide,1897,,Post-Impressionism,https://uploads8.wikiart.org/images/maurice-prendergast/low-tide.jpg!Large.jpg,genre painting,children|seas-and-oceans,1897,panel|oil,,,,
https://www.wikiart.org/en/francis-picabia/the-acrobates,1925,,Surrealism,https://uploads0.wikiart.org/images/francis-picabia/the-acrobates.jpg!Large.jpg,figurative,group-portraits|Fictional character,1925,panel|oil,Private Collection,,,
https://www.wikiart.org/en/gustave-dore/don-quixote-69,,,Romanticism,https://uploads7.wikiart.org/images/gustave-dore/don-quixote-69.jpg!Large.jpg,illustration,fictional-characters|Don-Quixote,,,,Don Quixote,,
https://www.wikiart.org/en/andy-warhol/front-and-back,1962,,Pop Art,https://uploads6.wikiart.org/images/andy-warhol/front-and-back.jpg!Large.jpg,still life,designs-and-sketches,1962,,,,,
https://www.wikiart.org/en/john-singer-sargent/the-olive-grove,1908,,Impressionism,https://uploads6.wikiart.org/images/john-singer-sargent/the-olive-grove.jpg!Large.jpg,landscape,group-portraits|forests-and-trees|Tree|Woody plant|spring|Plant|Branch|Grass,1908,oil|canvas,,,,
https://www.wikiart.org/en/vasily-vereshchagin/eaters-of-opium-1868,1868,,Realism|Orientalism,https://uploads2.wikiart.org/images/vasily-vereshchagin/eaters-of-opium-1868.jpg!Large.jpg,genre painting,leisure-and-sleep|drugs,1868,,,,,
https://www.wikiart.org/en/luciano-bartolini/untitled-1973,1973,,Art Informel,https://uploads2.wikiart.org/images/luciano-bartolini/untitled-1973.jpg!Large.jpg,abstract,,1973,,,,,
https://www.wikiart.org/en/vincent-van-gogh/landscape-with-hut-in-the-camargue-1888,1888,"Arles, Bouches-du-Rhône",Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/landscape-with-hut-in-the-camargue-1888.jpg!Large.jpg,sketch and study,cottages-and-farmhouses|fields-and-plains|Grass family,"Arles, Bouches-du-Rhône|1888|1888; Arles, Bouches-du-Rhône, France",ink|paper,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/nelson-shanks/pope-john-paul-ii,,,Contemporary Realism,https://uploads1.wikiart.org/images/nelson-shanks/pope-john-paul-ii.jpg,portrait,Clergy|Bishop|Pope|Auxiliary bishop|Cope|Priesthood|Metropolitan bishop|High priest|Presbyter,,,,,,
https://www.wikiart.org/en/theodor-severin-kittelsen/noekken-fisker,,,Neo-Romanticism,https://uploads5.wikiart.org/images/theodor-severin-kittelsen/noekken-fisker(1).jpg!Large.jpg,mythological painting,Water|Monochrome photography|monochrome|Botany|Tree|Plant,,,,,,
https://www.wikiart.org/en/claude-monet/the-seine-at-vetheuil-3,1879,,Impressionism,https://uploads7.wikiart.org/images/claude-monet/the-seine-at-vetheuil-3.jpg!Large.jpg,cityscape,Waterway|Bank,1879,,,The Seine at Vetheuil,,
https://www.wikiart.org/en/martiros-sarian/mountain-gave-1962,1962,,Realism,https://uploads5.wikiart.org/images/martiros-saryan/mountain-gave-1962.jpg!Large.jpg,sketch and study,mountains|Sketch|Tree|Line,1962; Armenia|1962,,,,,
https://www.wikiart.org/en/fernand-leger/men-in-the-city-1919,1919,,Cubism,https://uploads5.wikiart.org/images/fernand-leger/men-in-the-city-1919.jpg!Large.jpg,portrait,male-portraits,1919,,,,,
https://www.wikiart.org/en/jules-breton/a-fishermans-daughter-1876,1876,,Realism,https://uploads3.wikiart.org/00341/images/jules-breton/breton-fille-de-p-cheur-1878.jpg!Large.jpg,genre painting,,1876,oil|canvas,"Musée de la Chartreuse de Douai, Douai, France",,,
https://www.wikiart.org/en/leo-villareal/devil-s-playground-2005,2005,,Op Art|Neo-Minimalism,https://uploads7.wikiart.org/images/leo-villareal/devil-s-playground-2005.jpg,installation,Pattern|Circle,2005,,,,,
https://www.wikiart.org/en/donald-judd/untitled-juddo0243a-1991,1991,,Minimalism,https://uploads6.wikiart.org/00336/images/donald-judd/untitled-juddo0243a-1991.jpg!Large.jpg,sculpture,,1991,,,,,
https://www.wikiart.org/en/george-caleb-bingham/major-james-sidney-rollins-1834,1834,,Naïve Art (Primitivism),https://uploads5.wikiart.org/images/george-caleb-bingham/major-james-sidney-rollins-1834.jpg!Large.jpg,portrait,Gentleman|Forehead,1834,,,,,
https://www.wikiart.org/en/aaron-siskind/pleasures-and-terrors-of-levitation-25-1957,1957,,Abstract Expressionism,https://uploads0.wikiart.org/images/aaron-siskind/pleasures-and-terrors-of-levitation-25-1957.jpg,photo,Arm|Joint|Standing|Leg|Footwear|Human body,1957,,,,,
https://www.wikiart.org/en/ilya-repin/portrait-of-the-art-critic-vladimir-stasov-1889,1889,,Realism,https://uploads2.wikiart.org/images/ilya-repin/portrait-of-the-art-critic-vladimir-stasov-1889.jpg!Large.jpg,portrait,,1889,oil|canvas,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/john-singer-sargent/mrs-edward-l-davis-and-her-son-livingston-1890,1890,,Realism,https://uploads1.wikiart.org/images/john-singer-sargent/mrs-edward-l-davis-and-her-son-livingston-1890.jpg!Large.jpg,portrait,famous-people|female-portraits|children portraits|Lady|Gentleman,1890,oil|canvas,"Los Angeles County Museum of Art (LACMA), Los Angeles, CA, US",,,
https://www.wikiart.org/en/alexis-gritchenko/coup-de-vent-marine,,,Expressionism,https://uploads6.wikiart.org/00323/images/alexis-gritchenko/coup-de-vent-marine.jpg!Large.jpg,marina,,,,,,,
https://www.wikiart.org/en/eastman-johnson/the-freedom-ring-1860,1860,,Realism,https://uploads8.wikiart.org/images/eastman-johnson/the-freedom-ring-1860.jpg!Large.jpg,genre painting,,1860,,,,,
https://www.wikiart.org/en/theodoros-stamos/infinity-field-lefkada-series-ix,1978,,Color Field Painting,https://uploads1.wikiart.org/images/theodoros-stamos/infinity-field-lefkada-series-ix.jpg,abstract,Textile,1978,,,,,
https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine-5,,,Post-Impressionism,https://uploads8.wikiart.org/images/edouard-cortes/flower-market-at-la-madeleine-5.jpg!Large.jpg,cityscape,streets-and-squares|houses-and-buildings|markets-and-shops|forests-and-trees,,,,,,
https://www.wikiart.org/en/paul-kane/medicine-mask-dance,,,Romanticism,https://uploads8.wikiart.org/images/paul-kane/medicine-mask-dance.jpg,genre painting,Mythology|Human,,,,,,
https://www.wikiart.org/en/felicien-rops/the-sphinx-1882,1882,,Symbolism,https://uploads8.wikiart.org/images/felicien-rops/the-sphinx-1882.jpg,illustration,Sphinx|Statue,1882,lithography,,,,
https://www.wikiart.org/en/aubrey-beardsley/dreams,1894,,Art Nouveau (Modern),https://uploads3.wikiart.org/images/aubrey-beardsley/dreams.jpg!Large.jpg,allegorical painting,allegories-and-symbols,1894,,"Fogg Museum (Harvard Art Museums), Cambridge, MA, US",,,
https://www.wikiart.org/en/gustave-dore/st-paulpreachingtothethessalonians,,,Romanticism,https://uploads0.wikiart.org/images/gustave-dore/st-paulpreachingtothethessalonians.jpg!Large.jpg,religious painting,Christianity|saints-and-apostles|St.-Paul|Stock photography,,,,The Holy Bible,,
https://www.wikiart.org/en/emil-schumacher/g-1,1985,,Tachisme,https://uploads8.wikiart.org/images/emil-schumacher/g-1.jpg!Large.jpg,abstract,Line,1985,,,,,
https://www.wikiart.org/en/serge-poliakoff/untitled,,,Tachisme,https://uploads3.wikiart.org/images/serge-poliakoff/untitled.jpg,abstract,,,,,,,
https://www.wikiart.org/en/isaac-israels/reclining-reading-nude-1922,1922,,Impressionism,https://uploads4.wikiart.org/00326/images/isaac-israels/reclining-reading-nude-by-isaac-israels.jpg!Large.jpg,nude painting (nu),,1922,,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/self-portrait-1938,1938,,Expressionism,https://uploads2.wikiart.org/images/ernst-ludwig-kirchner/self-portrait-1938.jpg!Large.jpg,self-portrait,male-portraits|famous-people|Face|Sketch|Head|Eyebrow|Nose|Forehead,1938,chalk,,,,
https://www.wikiart.org/en/ivan-shishkin/summer-day-1891,1891,,Realism,https://uploads0.wikiart.org/images/ivan-shishkin/summer-day-1891.jpg!Large.jpg,landscape,summer|female-portraits|rivers-and-waterfalls|forests-and-trees|Natural landscape|Tree|Nature|Woodland|Forest|Natural environment|Old-growth forest|Northern hardwood forest|Biome,1891,,,,,
https://www.wikiart.org/en/childe-hassam/a-venetian-regatta,1891,,Impressionism,https://uploads3.wikiart.org/images/childe-hassam/a-venetian-regatta.jpg!Large.jpg,genre painting,boats-and-ships,1891,,,,,
https://www.wikiart.org/en/sonia-delaunay/abstract-composition,1970,,Orphism,https://uploads6.wikiart.org/images/sonia-delaunay/abstract-composition.jpg!Large.jpg,abstract,Patchwork|Rectangle|Textile|Quilting,1970,,,,,
https://www.wikiart.org/en/wangechi-mutu/fibroid-tumors-of-the-uterus-2005,2005,,Feminist Art,https://uploads8.wikiart.org/images/wangechi-mutu/fibroid-tumors-of-the-uterus-2005.jpg,figurative,,2005,,,,,
https://www.wikiart.org/en/howard-mehring/untitled-1960-2,1960,,Abstract Expressionism,https://uploads7.wikiart.org/images/howard-mehring/untitled-1960.jpg,abstract,Sky|Atmosphere,1960,,,,,
https://www.wikiart.org/en/monique-orsini/untitled-from-collection-resonance-2011-9,2011,,Lyrical Abstraction,https://uploads0.wikiart.org/images/monique-orsini/untitled-from-collection-resonance-2011-9.jpg!Large.jpg,abstract,,2011,,,,,
https://www.wikiart.org/en/peter-fendi/countrywoman-from-the-salzkammergut-1821,1821,,Romanticism|Biedermeier,https://uploads2.wikiart.org/00332/images/peter-fendi/peter-fendi-countrywoman-from-the-salzkammergut.jpg!Large.jpg,portrait|genre painting,,1821,panel|oil,Private Collection,,,
https://www.wikiart.org/en/petros-malayan/next-to-opera-theater-etude-1954-0,1954,,Socialist Realism,https://uploads5.wikiart.org/00316/images/petros-malayan/next-to-opera-theater-etude-1954.jpg,cityscape|sketch and study,,1954,,,,,
https://www.wikiart.org/en/benny-andrews/war-study-15-1974,1974,,Figurative Expressionism,https://uploads0.wikiart.org/00168/images/benny-andrews/andrews-war-study-15-image-only.jpg!Large.jpg,sketch and study,,1974,pen|ink|paper,,,,
https://www.wikiart.org/en/stephen-antonakos/the-transfiguration-1989,1989,,Minimalism,https://uploads3.wikiart.org/images/stephen-antonakos/the-transfiguration-1989.jpg,installation,Brown|Picture frame|Rectangle,1989,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/woman-with-a-parrot-henriette-darras-1871,1871,,Impressionism,https://uploads7.wikiart.org/images/pierre-auguste-renoir/woman-with-a-parrot-henriette-darras-1871.jpg!Large.jpg,genre painting,Lady,1871,oil|canvas,"Solomon R. Guggenheim Museum, New York City, NY, US",,,Association with Impressionists
https://www.wikiart.org/en/francis-davis-millet/4-lasalle-on-lake-erie-1909,1909,,American Realism,https://uploads7.wikiart.org/00323/images/francis-davis-millet/lasalle-on-lake-erie-fd-millet-1909.jpg!Large.jpg,mural,,1909,,,Development of Civilization in America,,
