url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Media,Location,Period,Series,Theme
https://www.wikiart.org/en/jacek-yerka/triptych-the-right-part-1996,1996,,https://uploads2.wikiart.org/images/jacek-yerka/triptych-the-right-part-1996.jpg!Large.jpg,1996|1996; Poland,Surrealism,landscape,gates-and-towers|Fiction,,,,,
https://www.wikiart.org/en/grazia-varisco/untitled-1957,1957,,https://uploads8.wikiart.org/images/grazia-varisco/untitled-1957.jpg!Large.jpg,1957,,abstract,Tree,,,,,
https://www.wikiart.org/en/camille-pissarro/quai-du-pothuis-at-pontoise-1876,1876,,https://uploads2.wikiart.org/images/camille-pissarro/quai-du-pothuis-at-pontoise-1876.jpg!Large.jpg,1876,Impressionism,cityscape,Sky|Waterway|Bank|River,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/zinaida-serebriakova/tata-with-vegetables-1923,1923,,https://uploads8.wikiart.org/images/zinaida-serebriakova/tata-with-vegetables-1923.jpg!Large.jpg,1923,Expressionism,portrait,fruits-and-vegetables|female-portraits|Lady,,,,,
https://www.wikiart.org/en/john-austen/hamlet-8,,,https://uploads0.wikiart.org/images/john-austen/hamlet-8.jpg!Large.jpg,,Art Deco,illustration,,,,,"William Shakespeare: Hamlet (Selwyn & Blount, 1922)",
https://www.wikiart.org/en/bela-czobel/czobel-lappang-9,,,https://uploads3.wikiart.org/00387/images/bela-czobel/czobel-lappang-9.JPG!Large.JPG,,,,,,,,,
https://www.wikiart.org/en/paul-feeley/el-24-1965,1965,,https://uploads1.wikiart.org/images/paul-feeley/el-24-1965.jpg,1965,Color Field Painting,sculpture,Orange|Logo,,,,,
https://www.wikiart.org/en/morris-graves/gargoyles-1948,1948,,https://uploads8.wikiart.org/images/morris-graves/gargoyles-1948.jpg!Large.jpg,1948,Expressionism,mythological painting,,,,,,
https://www.wikiart.org/en/paul-gauguin/barbarian-poems-1896,1896,,https://uploads4.wikiart.org/images/paul-gauguin/barbarian-poems-1896.jpg!Large.jpg,1896; French Polynesia|1896,Cloisonnism,portrait,animals|female-portraits|monkeys,canvas|oil,"Fogg Museum (Harvard Art Museums), Cambridge, MA, US",2nd Tahiti period,,
https://www.wikiart.org/en/cesar-paternosto/confluence-5-1998,1998,,https://uploads5.wikiart.org/images/cesar-paternosto/confluence-5-1998.jpg!Large.jpg,1998,Concretism,abstract,Orange,,,,,
https://www.wikiart.org/en/andrew-wyeth/rest-in-peace,,,https://uploads6.wikiart.org/images/andrew-wyeth/rest-in-peace.jpg!Large.jpg,,Regionalism,genre painting,birth-and-death,,,,,
https://www.wikiart.org/en/robert-goodnough/abstract-composition-1980,1980,,https://uploads3.wikiart.org/images/robert-goodnough/abstract-composition-1980.jpg,1980,Post-Painterly Abstraction,abstract,Pattern,,,,,
https://www.wikiart.org/en/john-cage/where-there-is-where-there-urban-landscape-no-27-1989,1989,,https://uploads7.wikiart.org/images/john-cage/where-there-is-where-there-urban-landscape-no-27-1989.jpg!Large.jpg,1989,Abstract Expressionism,abstract,Leaf,,,,,
https://www.wikiart.org/en/ilya-repin/portrait-of-s-f-mamontova-1879,1879,,https://uploads3.wikiart.org/images/ilya-repin/portrait-of-s-f-mamontova-1879.jpg!Large.jpg,1879,Realism,portrait,Sitting,,,,,
https://www.wikiart.org/en/gary-hume/incubus-1991,1991,,https://uploads4.wikiart.org/images/gary-hume/incubus-1991(1).jpg,1991,Neo-Pop Art,abstract,Pink|Material property,,"Tate Modern, London, UK",,,
https://www.wikiart.org/en/evgeniy-evgenevich/illyustratsiya-k-khadzhi-murat-l-n-tolstogo,,,https://uploads4.wikiart.org/00138/images/evgeniy-evgenevich/59517d98edc2c928285bb280.jpg!Large.jpg,,Art Nouveau (Modern),illustration,,,,,,
https://www.wikiart.org/en/salvador-dali/meditation-on-the-harp-1934,1934,,https://uploads3.wikiart.org/images/salvador-dali/meditation-on-the-harp-1934.jpg!Large.jpg,1934,Surrealism,symbolic painting,,canvas|oil,"Salvador Dali Museum, St. Petersburg, FL, US",Surrealism Period (1929-1940),,
https://www.wikiart.org/en/sam-francis/untitled-sfe-071-1989,1989,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,1989,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/j-c-leyendecker/poster-for-a-november-issue-of-the-inland-printer-magazine-1900,1900,,https://uploads4.wikiart.org/00144/images/j-c-leyendecker/inland-printer-november-leyendecker.jpg!Large.jpg,1900,Art Nouveau (Modern),illustration,Text|Font,,,,,
https://www.wikiart.org/en/salvador-dali/portrait-of-mon-ling-yu-landegger-1964,1964,,https://uploads5.wikiart.org/00152/images/salvador-dali/zzz-salvador-dal-portrait-of-mon-ling-yu-landegger-1964.jpg!Large.jpg,1964,Surrealism,portrait,Sky|Lady|Daydream|Cloud,,,Classic Period (1941-1989),,
https://www.wikiart.org/en/hiroshige/cherry-blossom-time-people-picknicking-at-gotenyama-1843,1843,,https://uploads1.wikiart.org/images/hiroshige/cherry-blossom-time-people-picknicking-at-gotenyama-1843.jpg!Large.jpg,1843,Ukiyo-e,landscape,boats-and-ships|forests-and-trees|cliffs-and-rocks,,"Brooklyn Museum, New York City, NY, US",,Letter Sheet set,
https://www.wikiart.org/en/theo-van-rysselberghe/encampment-near-a-moroccan-village-1888,1888,,https://uploads5.wikiart.org/images/theo-van-rysselberghe/encampment-near-a-moroccan-village-1888.jpg!Large.jpg,1888,Impressionism,landscape,animals|horses|folk-architecture|Morocco,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/tivadar-kosztka-csontvary/fortress-with-arabs-riding-camels,,,https://uploads3.wikiart.org/images/tivadar-kosztka-csontvary/fortress-with-arabs-riding-camels.jpg!Large.jpg,,Symbolism|Expressionism,cityscape,Tree|Sky|castles-and-fortresses,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/joseph-farquharson/through-the-calm-and-frosty-air,,,https://uploads6.wikiart.org/00287/images/joseph-farquharson/through-the-calm-and-frosty-air.jpg,,Realism,landscape|animal painting,Natural landscape|Nature|Snow|winter|Tree|Natural environment|Bank|River|Watercourse|Forest,,,,,
https://www.wikiart.org/en/max-ernst/illustration-to-a-week-of-kindness-1934-111,1934,Paris,https://uploads6.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-111.jpg!Large.jpg,"Paris|1934; Paris, France|1934",Surrealism,illustration,allegories-and-symbols,paper|collage,"Staatsgalerie Stuttgart, Stuttgart, Germany",First French period,"""A Week of Kindness""",
https://www.wikiart.org/en/pushpamala-n/circus-from-the-series-native-women-of-south-india-2004,2004,,https://uploads6.wikiart.org/00333/images/pushpamala-n/circus-from-the-series-native-women-of-south-india-2000-2004.jpg,2004,Postcolonial art|Feminist Art,photo,,,,,,
https://www.wikiart.org/en/camille-corot/dunkirk-the-fishing-docks,1857,,https://uploads1.wikiart.org/images/camille-corot/dunkirk-the-fishing-docks.jpg!Large.jpg,1857,Realism,cityscape,houses-and-buildings|boats-and-ships|Dunkirk,canvas|oil,"Musée des Beaux-Arts de Dunkerque, Dunkerque, France",,,"French cityscapes, landscapes and seascapes"
https://www.wikiart.org/en/tiberiy-szilvashi/untitled-37,,,https://uploads0.wikiart.org/images/tiberiy-szilvashi/untitled-37.jpg!Large.jpg,,Abstract Art,abstract,Line,,,,,
https://www.wikiart.org/en/ramon-casas/female-figure,,,https://uploads2.wikiart.org/00266/images/ramon-casas/ramon-casas-female-figure-google-art-project.jpg!Large.jpg,,Impressionism,genre painting,,charcoal,,,,
https://www.wikiart.org/en/lyubov-popova/untitled,1922,,https://uploads2.wikiart.org/images/lyubov-popova/untitled.jpg!Large.jpg,1922,Abstract Art,abstract,Monochrome photography|monochrome|Snapshot|Line|Stock photography,canvas|oil,,,,
https://www.wikiart.org/en/mikalojus-ciurlionis/serenity-1905,1905,,https://uploads5.wikiart.org/images/mikalojus-ciurlionis/serenity-1905.jpg!Large.jpg,1905,Symbolism,landscape,seas-and-oceans|mountains|Water,,,,,
https://www.wikiart.org/en/zenkei-shibayama/-4,,,https://uploads7.wikiart.org/images/shibayama-zenkei/-4.jpg,,Zen,calligraphy,,,,,,
https://www.wikiart.org/en/paula-modersohn-becker/two-boys-on-moorkanal,1900,,https://uploads6.wikiart.org/images/paula-modersohn-becker/two-boys-on-moorkanal.jpg!Large.jpg,1900,Expressionism,genre painting,houses-and-buildings|children portraits,cardboard,,,,
https://www.wikiart.org/en/boris-kustodiev/portrait-of-konstantin-nicolayevich-igumnov-1923,1923,,https://uploads8.wikiart.org/images/boris-kustodiev/portrait-of-konstantin-nicolayevich-igumnov-1923.jpg!Large.jpg,1923,Realism,portrait,male-portraits|famous-people|Konstantin-Igumnov|Face|Chin|Forehead|Head|Nose|Cheek|Jaw|Neck,,,,,
https://www.wikiart.org/en/ilya-repin/girl-with-flowers-daughter-of-the-artist-1878,1878,,https://uploads0.wikiart.org/images/ilya-repin/girl-with-flowers-daughter-of-the-artist-1878.jpg!Large.jpg,1878,Realism,portrait,Flower|Plant,canvas|oil,"Imperial Academy of Arts, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-0,,,https://uploads0.wikiart.org/images/zdislav-beksinski/untitled-676.jpg,,Surrealism,symbolic painting,allegories-and-symbols,,,,,
https://www.wikiart.org/en/paul-ranson/untitled-23,,,https://uploads1.wikiart.org/00266/images/paul-ranson/display-image-31.jpg!Large.jpg,,Post-Impressionism|Art Nouveau (Modern),landscape,,,,,,
https://www.wikiart.org/en/volodymyr-bondarenko/self-portrait,,,https://uploads8.wikiart.org/00306/images/volodymyr-bondarenko/bondarenko-1.jpg,,Socialist Realism,self-portrait,Face|Sketch|Head|Chin|Forehead|Jaw|Cheek,,,,,
https://www.wikiart.org/en/tiberiy-szilvashi/untitled-5,,,https://uploads8.wikiart.org/images/tiberiy-szilvashi/untitled-5.jpg!Large.jpg,,Abstract Art,abstract,Brown|Rectangle,,,,,
https://www.wikiart.org/en/maurice-de-vlaminck/landscape-1,1918,,https://uploads2.wikiart.org/images/maurice-de-vlaminck/landscape-1.jpg!Large.jpg,1918,Post-Impressionism,landscape,houses-and-buildings|forests-and-trees,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/fyodor-vasilyev/after-a-heavy-rain,1870,,https://uploads5.wikiart.org/images/fyodor-vasilyev/after-a-heavy-rain.jpg!Large.jpg,1870,Realism,landscape,fields-and-plains|Natural landscape|Nature|Tree|morning|Grassland|Plain,paper|watercolor,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/konstantin-makovsky/reaper,1871,,https://uploads6.wikiart.org/images/konstantin-makovsky/reaper.jpg!Large.jpg,1871,Romanticism,genre painting,mother-and-child,,,,,
https://www.wikiart.org/en/katsushika-hokusai/ningyo,1808,,https://uploads4.wikiart.org/images/katsushika-hokusai/ningyo.jpg,1808,Ukiyo-e,mythological painting,beasts-and-dragons|Organism,,,,,
https://www.wikiart.org/en/c-r-w-nevinson/le-vieux-port-1913,1913,,https://uploads6.wikiart.org/00269/images/c-r-w-nevinson/le-vieux-port-1913.jpg!Large.jpg,1913,Cubism|Futurism,cityscape,,,,,,
https://www.wikiart.org/en/ivan-bilibin/creek-in-winter-1915,1915,,https://uploads7.wikiart.org/images/ivan-bilibin/creek-in-winter-1915(1).jpg!Large.jpg,1915,Art Nouveau (Modern),landscape,winter|rivers-and-waterfalls|forests-and-trees|Tree|Snow,,,,,
https://www.wikiart.org/en/jankel-adler/no-man-s-land-1943,1943,,https://uploads1.wikiart.org/images/jankel-adler/no-man-s-land-1943.jpg,1943,Cubism,symbolic painting,Second-World-War|Songbird|moon|fields-and-plains,canvas|oil,"Tate Britain, London, UK",,,
https://www.wikiart.org/en/norval-morrisseau/the-wedding,,,https://uploads8.wikiart.org/images/norval-morrisseau/the-wedding.jpg,,Naïve Art (Primitivism),symbolic painting,Organism,,,,,
https://www.wikiart.org/en/gustave-courbet/seascape-at-saint-aubin,,,https://uploads1.wikiart.org/images/gustave-courbet/seascape-at-saint-aubin.jpg!Large.jpg,,Realism,marina,seas-and-oceans|Sky|Bank|Water,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/raphael-kirchner/nude-drawings-9,,,https://uploads2.wikiart.org/images/raphael-kirchner/nude-drawings-9.jpg,,Art Nouveau (Modern),nude painting (nu),female-nude|designs-and-sketches|Sketch|Standing|Figure drawing,,,,Nude Drawings,
https://www.wikiart.org/en/andre-pierre-arnal/collage-2,,,https://uploads7.wikiart.org/images/andre-pierre-arnal/collage-2.jpg,,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/roger-weik/trapeze-2003,2003,Los Angeles,https://uploads3.wikiart.org/images/roger-weik/trapeze-2003.jpg!Large.jpg,"2003|Los Angeles|2003; Los Angeles, United States",Abstract Expressionism,abstract,Text|Wicker,,,,,
https://www.wikiart.org/en/j-c-leyendecker/hanging-holly-by-j-c-leyendecker-saturday-evening-post-cover-december-21-1918-1918,1918,,https://uploads8.wikiart.org/00127/images/j-c-leyendecker/hanging-holly-by-j-c-leyendecker-saturday-evening-post-cover-december-21-1918.jpg!Large.jpg,1918,Art Nouveau (Modern),illustration,Vintage advertisement,,,,Saturday Evening Post covers,
https://www.wikiart.org/en/manfred-kielnhofer/bike-guardian-rider-time-traveler-2017,2017,,https://uploads7.wikiart.org/00162/images/manfred-kielnhofer/harley-ghost-guardian-angel-rider-bike-guardians-of-time-manfred-kielnhofer-modern-art-fine-arts.jpg!Large.jpg,2017; Austria|2017,Poster Art Realism|Street art,sculpture,Land vehicle|Vehicle|Motorcycle|Motor vehicle|Mode of transport|Transport|Cruiser|Automotive tire|Chopper,plastic,,,,
https://www.wikiart.org/en/odilon-redon/stained-glass-window,,,https://uploads4.wikiart.org/images/odilon-redon/stained-glass-window.jpg!Large.jpg,,Symbolism,symbolic painting,pictures-and-drafts|doors-and-windows|Window|Holy places|Tree,paper|charcoal,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/alma-woodsey-thomas/orion-1973,1973,,https://uploads1.wikiart.org/images/alma-woodsey-thomas/orion-1973.jpg!Large.jpg,1973,Color Field Painting,abstract,Orange|Pattern,,,,,
https://www.wikiart.org/en/pierre-alechinsky/back-wheel-1971,1971,,https://uploads3.wikiart.org/images/pierre-alechinsky/back-wheel-1971.jpg,1971,Surrealism,figurative,,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/young-girl-in-a-red-hat-1899,1899,,https://uploads3.wikiart.org/images/pierre-auguste-renoir/young-girl-in-a-red-hat-1899.jpg!Large.jpg,1899,Impressionism,portrait,Hat|Headgear,canvas|oil,Private Collection,Later Years,,
https://www.wikiart.org/en/jonone/silver-autoportrait-2010,2010,,https://uploads1.wikiart.org/images/jonone/silver-autoportrait-2010.jpg,2010,Street art,sculpture,,,,,,
https://www.wikiart.org/en/john-singer-sargent/dorothy-1900,1900,,https://uploads3.wikiart.org/images/john-singer-sargent/dorothy-1900.jpg!Large.jpg,1900,Realism,portrait,children portraits|Child,canvas|oil,"Dallas Museum of Art, Dallas, TX, US",,,
https://www.wikiart.org/en/basil-beattie/untitled-drawing-2002-2,2002,,https://uploads8.wikiart.org/images/basil-beattie/untitled-drawing-2002-2.jpg!Large.jpg,2002,Abstract Expressionism,,Sketch|Line,,"Tate Britain, London, UK",,,
https://www.wikiart.org/en/edwin-lord-weeks/by-the-well-1880,1880,,https://uploads4.wikiart.org/images/edwin-lord-weeks/by-the-well-1880.jpg!Large.jpg,1880,Orientalism,genre painting,animals|male-portraits|donkeys|forests-and-trees|Soldier|Infantry,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/leonetto-cappiello/la-revue-illustree-traverse-le-monde-affiche-de-leonetto-cappiello-1906-1906,1906,,https://uploads3.wikiart.org/00152/images/leonetto-cappiello/cappiello-revue-illustr-e-1906.jpg!Large.jpg,1906,Art Nouveau (Modern),advertisement|poster,,,,,,
https://www.wikiart.org/en/pablo-picasso/portrait-of-paulo-as-pierrot-1929,1929,,https://uploads0.wikiart.org/images/pablo-picasso/portrait-of-paulo-as-pierrot-1929.jpg!Large.jpg,1929,Naïve Art (Primitivism),portrait,male-portraits|fictional-characters|Pierrot|children portraits,canvas|oil,Private Collection,Neoclassicist & Surrealist Period,,
https://www.wikiart.org/en/vasiliy-ryabchenko/nyryalshchik-1993,1993,,https://uploads1.wikiart.org/00163/images/vasiliy-sergeevich-ryabchenko/vasiliy-ryabchenko-diver-72-x-49-cm-paper-pastel-pencils-1993.jpg!Large.jpg,1993|1993; Ukraine,Neo-baroque|Transavantgarde,figurative,Eye,paper|colored pencils|pastel,,,,
https://www.wikiart.org/en/ivan-generalic/autumn-1944,1944,,https://uploads6.wikiart.org/images/ivan-generalic/autumn-1944.jpg!Large.jpg,1944,Naïve Art (Primitivism),genre painting,Rural area|Tree,,,,,
https://www.wikiart.org/en/william-adolphe-bouguereau/yvonne-1896,1896,,https://uploads0.wikiart.org/images/william-adolphe-bouguereau/yvonne-1896.jpg!Large.jpg,1896,Academicism,portrait,children portraits|Child|Standing|Lady|Hairstyle,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/currier-and-ives/battle-of-fredericksburg-13-dec-1862-1862,1862,,https://uploads2.wikiart.org/images/currier-and-ives/battle-of-fredericksburg-13-dec-1862-1862.jpg!Large.jpg,1862,Romanticism,battle painting,,,,,American Civil War,
https://www.wikiart.org/en/pavel-filonov/the-gardener-1913,1913,,https://uploads2.wikiart.org/images/pavel-filonov/the-gardener-1913.jpg!Large.jpg,1913,Analytical Realism,genre painting,Mythology|Prophet,pen|watercolor|brush|ink|graphite|paper,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/coco-holding-a-orange-1904,1904,,https://uploads1.wikiart.org/images/pierre-auguste-renoir/coco-holding-a-orange-1904.jpg!Large.jpg,1904,Impressionism,portrait,Hair|Lady|Long hair|Hairstyle,,Private Collection,Later Years,,
https://www.wikiart.org/en/joaqu-n-sorolla/galicia-the-pilgrimage-1915,1915,,https://uploads5.wikiart.org/images/joaquin-sorolla/galicia-the-pilgrimage-1915.jpg!Large.jpg,1915; Spain|1915,Impressionism,genre painting,celebrations-and-festivals|bagpipers,canvas|oil,,,,
https://www.wikiart.org/en/james-rosenquist/marilyn-1974,1974,,https://uploads0.wikiart.org/images/james-rosenquist/marilyn-1974.jpg!Large.jpg,1974,Pop Art,figurative,,,,,,
https://www.wikiart.org/en/owen-jones/persian-ornament-no-3-ornaments-from-persian-manuscript-in-the-british-museum,,,https://uploads5.wikiart.org/images/owen-jones/persian-ornament-no-3-ornaments-from-persian-manuscript-in-the-british-museum.jpg!Large.jpg,,Art Nouveau (Modern),design,Symmetry|Rug|Pattern,,,,The Grammar of Ornament (1856),
https://www.wikiart.org/en/johan-christian-dahl/stalheim-1842,1842,,https://uploads8.wikiart.org/00366/images/johan-christian-dahl/egmg1hmxsaadhx.jpg!Large.jpg,1842,Romanticism,landscape,Mountainous landforms|Mountain|Highland|Natural landscape|Nature|Sky|Valley|Wilderness|Fell,canvas|oil,"National Museum of Art, Architecture and Design, Oslo, Norway",,,
https://www.wikiart.org/en/samia-halaby/women,2014,,https://uploads1.wikiart.org/00331/images/samia-halaby/753-women-2014-122-x-1675-cm.jpg,2014,Post-Painterly Abstraction,abstract,,canvas|acrylic,,,,
https://www.wikiart.org/en/hossein-behzad/prophet-muhammad,,,https://uploads3.wikiart.org/00154/images/hossein-behzad/prophet-muhammad.jpg!Large.jpg,,Art Nouveau (Modern)|Safavid Period,religious painting|miniature,Holy places|Text|History,,,,,
https://www.wikiart.org/en/mario-tozzi/madonna-col-bambino,1924,,https://uploads2.wikiart.org/images/mario-tozzi/madonna-col-bambino.jpg!Large.jpg,1924; Italy|1924,,religious painting,Lady,oil,,,,
https://www.wikiart.org/en/camille-corot/the-rocky-stream,1870,,https://uploads1.wikiart.org/images/camille-corot/the-rocky-stream.jpg!Large.jpg,1870,Realism,landscape,rivers-and-waterfalls|Tree|Sky,canvas|oil,Private Collection,,,"Other cityscapes, landscapes and seascapes"
https://www.wikiart.org/en/felice-casorati/the-female-student-1958,1958,,https://uploads3.wikiart.org/00469/images/felice-casorati/cas33.jpg!Large.jpg,1958,Magic Realism,portrait,,panel|oil,Private Collection,,,
https://www.wikiart.org/en/jean-francois-millet/path-through-the-chestnut-trees-cusset-1867,1867,,https://uploads7.wikiart.org/images/jean-francois-millet/path-through-the-chestnut-trees-cusset-1867.jpg,c.1867; France|1867,Realism,landscape,Auvergne|Natural landscape|Grassland|Pasture|Hill|Tree|Grass|Rural area,paper|ink|pastel|crayon,,,,
https://www.wikiart.org/en/morris-louis/horizontal-i-1962,1962,,https://uploads0.wikiart.org/images/morris-louis/horizontal-i-1962.jpg,1962,Color Field Painting,abstract,Orange|Line,canvas|acrylic,,Mature Works,Stripe,
https://www.wikiart.org/en/remedios-varo/solar-music,,,https://uploads5.wikiart.org/images/remedios-varo/solar-music.jpg!Large.jpg,,Surrealism,symbolic painting,forests-and-trees|lonely figures,,,,,
https://www.wikiart.org/en/jeanne-hebuterne/death-1919,1919,,https://uploads1.wikiart.org/00114/images/jeanne-hebuterne/406px-mortejeanne.jpg,1919,Expressionism,interior,Text,,,,,
https://www.wikiart.org/en/l-s-lowry/fire-watcher-1943,1943,,https://uploads0.wikiart.org/00169/images/l-s-lowry/fire-watcher-1943.jpg!Large.jpg,1943,Expressionism,portrait,Chin,,,,,
https://www.wikiart.org/en/rene-portocarrero/young-woman-dancing-in-cerro-interior-1945,1945,,https://uploads3.wikiart.org/images/rene-portocarrero/young-woman-dancing-in-cerro-interior-1945.jpg,1945,Modernismo,genre painting,Organism,,,,,
https://www.wikiart.org/en/jean-francois-millet/puy-de-d-me,,,https://uploads2.wikiart.org/images/jean-francois-millet/puy-de-d-me.jpg,,Realism,landscape,animals|lonely figures|mountains|Auvergne|Puy-de-Dôme,paper|pastel,,,,
https://www.wikiart.org/en/armin-andreas-pangerl/nr-22-2020,2020,,https://uploads4.wikiart.org/00315/images/armin-andreas-pangerl/nr-22.jpg!Large.jpg,2020|2020; Germany,Outsider art,figurative,Text|Line|Font|Diagram,,,,,
https://www.wikiart.org/en/edouard-manet/the-guitar-player-1866,1866,,https://uploads5.wikiart.org/00216/images/edouard-manet/e-douard-manet-the-guitar-player.jpg!Large.jpg,c.1866; France|1866,Impressionism,genre painting,,oil,,,,
https://www.wikiart.org/en/bahman-mohasses/untitled-8,,,https://uploads3.wikiart.org/00109/images/bahman-mohasses/10.jpg!Large.jpg,,Expressionism,figurative,Head|Nose|Skin|Jaw|Chin|Neck,,,,,
https://www.wikiart.org/en/pedro-coronel/canto-de-soles-par-s-1968,1968,,https://uploads0.wikiart.org/images/pedro-coronel/canto-de-soles-par-s-1968.jpg,1968,Abstract Expressionism,figurative,,,,,,
https://www.wikiart.org/en/pierre-bonnard/norman-earthenware-also-known-as-a-pot-from-rouen,1910,,https://uploads8.wikiart.org/images/pierre-bonnard/norman-earthenware-also-known-as-a-pot-from-rouen.jpg!Large.jpg,1910,Intimism,interior,Still life photography,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/rodolfo-amoedo/retrato-do-pintor-jean-baptiste-debret,,,https://uploads2.wikiart.org/00231/images/rodolfo-amoedo/rodolfo-amoedo-retrato-do-pintor-jean-baptiste-debret.jpg!Large.jpg,,Romanticism,portrait,male-portraits,oil,"Museu Nacional de Belas Artes, Rio de Janeiro, Brazil",,,
https://www.wikiart.org/en/jose-maria-velasco/estudio-de-rboles-1908,1908,,https://uploads3.wikiart.org/images/jose-maria-velasco/estudio-de-rboles-1908.jpg!Large.jpg,1908,Realism,landscape,Tree|Sky|Natural landscape|Plant community|Shrubland|Woody plant|Plant,,,,,
https://www.wikiart.org/en/alexander-bogen/shapes-on-blue-background-1991,1991,,https://uploads6.wikiart.org/00323/images/alexander-bogen/shapes-on-blue-background-1991.jpg!Large.jpg,1991,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/charles-victor-thirion/young-girl-with-flowers-1877,1877,,https://uploads1.wikiart.org/00330/images/charles-victor-thirion/charles-victor-thirion-a-young-girl-with-flowers-1877.jpg!Large.jpg,1877,Academicism,portrait,female-portraits|children portraits|children|Child,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/noguchi-isamu/unidentified-object-1979,1979,,https://uploads8.wikiart.org/images/isamu-noguchi/unidentified-object-1979.jpg,1979,Abstract Expressionism,sculpture,Sky|Tree|Rock|Monument,,,,,
https://www.wikiart.org/en/ancient-egyptian-painting/nany-before-osiris-end-book-of-the-dead-for-the-singer-of-amun-nany--1050,1050 BC,,https://uploads3.wikiart.org/00244/images/ancient-egyptian-painting/nany-before-osiris-end-1.jpg!Large.jpg,1050 BC,3rd Intermediate Period,religious painting|symbolic painting,,papyrus|paint,"Metropolitan Museum of Art (Met), New York City, NY, US",,"Book of the Dead for the Singer of Amun, Nany, c.1050 BC.",Papyri painting
https://www.wikiart.org/en/joan-brull/nena-asseguda-amb-paisatge-al-fons,,,https://uploads0.wikiart.org/00313/images/joan-brull/nena-asseguda-amb-paisatge-al-fons-joan-brull-i-vinyoles-1863-1912.jpg!Large.jpg,,Art Nouveau (Modern),genre painting,,,,,,
https://www.wikiart.org/en/petros-malayan/kond-1968,1968,,https://uploads1.wikiart.org/00316/images/petros-malayan/kond-1968.jpg!Large.jpg,1968,Expressionism,cityscape,,,,,,
https://www.wikiart.org/en/mark-tobey/mon-1959,1959,,https://uploads7.wikiart.org/images/mark-tobey/mon-1959.jpg,1959,Abstract Expressionism,abstract,Plate,,,,,
https://www.wikiart.org/en/oleg-holosiy/monsters-eyes-1989,1989,,https://uploads0.wikiart.org/00334/images/oleg-holosiy/20210331-090907-1.jpg!Large.jpg,1989,,figurative,,canvas|oil,,,,
https://www.wikiart.org/en/theodor-pallady/self-portrait-1938,1938,,https://uploads5.wikiart.org/images/theodor-pallady/self-portrait-1938.jpg!Large.jpg,1938,Impressionism,self-portrait,Chin|Facial hair|Sketch,,,,,
https://www.wikiart.org/en/stefan-sevastre/composition-4,,,https://uploads8.wikiart.org/images/stefan-sevastre/composition-4.jpg,,Hard Edge Painting,abstract,Turquoise|Azure|Line,,,,,
https://www.wikiart.org/en/samuel-peploe/sea-piece-barra,,,https://uploads0.wikiart.org/images/samuel-peploe/sea-piece-barra.jpg!Large.jpg,,Post-Impressionism,marina,Rock|Water|Sea|Tree|Sky,,,,,
https://www.wikiart.org/en/ary-scheffer/mrs-robert-hollond-1851,1851,,https://uploads8.wikiart.org/00151/images/ary-scheffer/mrs-robert-hollond-1851.jpg!Large.jpg,1851,Neoclassicism|Romanticism,portrait,Lady,,,,,
https://www.wikiart.org/en/marc-chagall/newlywedds-with-eiffel-towel-in-the-background-1983,1983,Saint-paul-de-vence,https://uploads8.wikiart.org/images/marc-chagall/newlywedds-with-eiffel-towel-in-the-background-1983.jpg!Large.jpg,"1983|1983; Saint-paul-de-vence, France|Saint-paul-de-vence",Surrealism,portrait,couples|twilight-and-night|Paris,canvas|oil,Private Collection,,,
https://www.wikiart.org/en/andre-masson/torso,1926,,https://uploads7.wikiart.org/images/andre-masson/torso.jpg!Large.jpg,1926,Surrealism,figurative,,,,,,
https://www.wikiart.org/en/barton-lidice-benes/gram-of-picasso-1990,1990,,https://uploads1.wikiart.org/images/barton-lidice-benes/gram-of-picasso-1990.jpg,1990,Conceptual Art,figurative,Product|Perfume,,,,,
https://www.wikiart.org/en/maurice-esteve/756-a-1,,,https://uploads1.wikiart.org/images/maurice-esteve/756-a-1.jpg,,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/tracy-168/tracy-2001,2001,,https://uploads8.wikiart.org/images/tracy-168/tracy-2001.jpg,2001,Street art,figurative,Transport,,,,,
