url,Create Date,Create Location,Date,image_url,Style,Series,Genre,tags,Media,Location,Theme,Period
https://www.wikiart.org/en/paul-delaroche/self-portrait,,,,https://uploads4.wikiart.org/images/hippolyte-delaroche/self-portrait.jpg!Large.jpg,Academicism,,self-portrait,Face|Sketch|Forehead|Eyebrow|Head|Chin|Jaw|Nose,,,,
https://www.wikiart.org/en/gustave-loiseau/beynac-quay-at-bordeaux,,,,https://uploads0.wikiart.org/images/gustave-loiseau/beynac-quay-at-bordeaux.jpg,Post-Impressionism,,landscape,houses-and-buildings|rivers-and-waterfalls|Bordeaux|forests-and-trees,oil|canvas,,,
https://www.wikiart.org/en/john-singer-sargent/two-girls-with-parasols-at-fladbury-1889,1889,,1889,https://uploads4.wikiart.org/images/john-singer-sargent/two-girls-with-parasols-at-fladbury-1889.jpg!Large.jpg,Impressionism,,genre painting,female-portraits|forests-and-trees|Lady,oil|canvas,,,
https://www.wikiart.org/en/michael-sowa/shop-window-rabbit,,,,https://uploads2.wikiart.org/images/michael-sowa/shop-window-rabbit.jpg!Large.jpg,Surrealism,,genre painting,animals|group-portraits|markets-and-shops|rabbits,,,,
https://www.wikiart.org/en/childe-hassam/hollyhocks-isles-of-shoals,1902,,1902,https://uploads2.wikiart.org/images/childe-hassam/hollyhocks-isles-of-shoals.jpg!Large.jpg,Impressionism,,landscape,flowers-and-plants|seas-and-oceans|cliffs-and-rocks|Natural environment|Plant|Tree|Meadow,,,,
https://www.wikiart.org/en/genevieve-asse/la-pointe-de-l-oeil-2002,2002,,2002,https://uploads1.wikiart.org/images/genevieve-asse/la-pointe-de-l-oeil-2002.jpg!Large.jpg,Minimalism,,abstract,Line,,,,
https://www.wikiart.org/en/edouard-cortes/rue-royale-madeleine-winter,,,,https://uploads4.wikiart.org/images/edouard-cortes/rue-royale-madeleine-winter.jpg!Large.jpg,Post-Impressionism,,cityscape,winter|streets-and-squares|houses-and-buildings|Freezing|Snow,,,,
https://www.wikiart.org/en/romul-nutiu/signs-2011,2011,,2011,https://uploads2.wikiart.org/images/romul-nutiu/signs-2011.jpg!Large.jpg,Art Informel,,installation,Collection|Interior design,,,,
https://www.wikiart.org/en/george-stefanescu/cosmic-characters-1981,1981,Bucharest,"1981; Bucharest, Romania|1981|Bucharest",https://uploads0.wikiart.org/images/george-stefanescu-ramnic/cosmic-characters-1981.jpg!Large.jpg,Abstract Expressionism,,abstract,time-and-age|magic-and-mistery|fantastic-vehicles|fantastic-animals|fantastic-cities,gouache|paper,,,
https://www.wikiart.org/en/amedeo-modigliani/standing-nude-elvira-1918,1918,Paris,"1918|Paris|1918; Paris, France",https://uploads5.wikiart.org/images/amedeo-modigliani/standing-nude-elvira-1918.jpg!Large.jpg,Expressionism,,nude painting (nu),female-nude|Male|Barechested|Chest,oil|canvas,"Walter Hadorn collection, Bern, Switzerland",,
https://www.wikiart.org/en/claude-monet/general-view-of-rouen-from-st-catherines-bank,1892,,1892,https://uploads2.wikiart.org/images/claude-monet/general-view-of-rouen-from-st-catherines-bank.jpg!Large.jpg,Impressionism,,cityscape,Sky,,,,
https://www.wikiart.org/en/jindrich-styrsky/the-eyes-1936,1936,,1936,https://uploads1.wikiart.org/00280/images/jindrich-styrsky/jindrich-stryrsky-gli-occhi-1936-decalcomania-su-carta.jpg!Large.jpg,Surrealism,,symbolic painting,Eye,,,,
https://www.wikiart.org/en/henri-de-toulouse-lautrec/the-ambassadors-people-chics-1893,1893,,1893,https://uploads3.wikiart.org/images/henri-de-toulouse-lautrec/the-ambassadors-people-chics-1893.jpg!Large.jpg,Post-Impressionism|Art Nouveau (Modern),,genre painting,mealtimes|couples,,Private Collection,,
https://www.wikiart.org/en/viktor-vasnetsov/fight-dobrynya-nikitich-with-seven-headed-serpent-hydra-1918,1918,,1918,https://uploads3.wikiart.org/images/viktor-vasnetsov/fight-dobrynya-nikitich-with-seven-headed-serpent-hydra-1918.jpg!Large.jpg,Symbolism|Romanticism,,mythological painting,knights-and-warriors|beasts-and-dragons|Slavic-mythology|Dobrynya-Nikitich,,,,
https://www.wikiart.org/en/edvard-munch/the-voice-summer-night-1896,1896,,1896,https://uploads2.wikiart.org/images/edvard-munch/the-voice-summer-night-1896.jpg!Large.jpg,Symbolism,,genre painting,female-portraits|Lady,oil|canvas,"Munch Museum, Oslo, Norway",,European period
https://www.wikiart.org/en/ronnie-landfield/first-path-1978,1978,,1978,https://uploads2.wikiart.org/images/ronnie-landfield/first-path-1978.jpg,Color Field Painting|Lyrical Abstraction,,abstract,Orange,,,,
https://www.wikiart.org/en/mark-tobey/patterns-of-conflict,,,,https://uploads2.wikiart.org/images/mark-tobey/patterns-of-conflict.jpg!Large.jpg,Abstract Expressionism,,abstract,Text,,,,
https://www.wikiart.org/en/roman-selsky/port-1931,1931,,1931,https://uploads0.wikiart.org/00125/images/roman-selsky/port-1931.jpg!Large.jpg,Post-Impressionism,,cityscape|marina,,,,,
https://www.wikiart.org/en/alexander-roitburd/whatermelon-2010,2010,,2010,https://uploads5.wikiart.org/00155/images/alexander-roitburd/2010-5.jpg,Transavantgarde,,figurative,"Melon|Watermelon|Fruit|Citrullus|Still life photography|Plant|Food|Cucumber, gourd, and melon family",oil|canvas,,,
https://www.wikiart.org/en/will-barnet/polly-minou-and-eon-1979,1979,,1979; United States|1979,https://uploads7.wikiart.org/images/will-barnet/polly-minou-and-eon-1979.jpg!Large.jpg,Pop Art,,genre painting,animals|birds|dogs|parrots|cats,oil|vellum,"Alexandre Gallery, New York CIty, NY, US",,
https://www.wikiart.org/en/stuart-davis/the-mellow-pad-1951,1951,,1951,https://uploads3.wikiart.org/images/stuart-davis/the-mellow-pad-1951.jpg!Large.jpg,Hard Edge Painting|Pop Art,,abstract,Font|Graphic design|Pattern|Line,oil|canvas,"Brooklyn Museum, New York City, NY, US",,
https://www.wikiart.org/en/boyukagha-mirzazade/before-leaving,,,,https://uploads4.wikiart.org/00190/images/boyukagha-mirzazade/3t8g5123.jpg!Large.jpg,Socialist Realism,,genre painting,,,,,
https://www.wikiart.org/en/vincent-van-gogh/wheat-field-with-setting-sun-1888,1888,"Arles, Bouches-du-Rhône","1888|1888; Arles, Bouches-du-Rhône, France|Arles, Bouches-du-Rhône",https://uploads3.wikiart.org/images/vincent-van-gogh/wheat-field-with-setting-sun-1888.jpg!Large.jpg,Post-Impressionism,,sketch and study,sunrise-and-sunset|fields-and-plains|Arles,ink|paper,"Kunstmuseum Winterthur, Winterthur, Switzerland",,
https://www.wikiart.org/en/doug-ohlson/stop-gap-1995,1995,,1995,https://uploads5.wikiart.org/images/doug-ohlson/stop-gap-1995.jpg!Large.jpg,Color Field Painting,,abstract,Orange|Construction paper|Rectangle,,,,
https://www.wikiart.org/en/torii-kotondo/summer-geisha-1934,1934,,1934,https://uploads2.wikiart.org/images/torii-kotondo/summer-geisha-1934.jpg,Shin-hanga,,portrait,Hair|Geisha|Hairstyle|Shimada,,,,
https://www.wikiart.org/en/leopoldo-metlicovitz/stamp-5-cent-1919,1919,,1919,https://uploads2.wikiart.org/00340/images/leopoldo-metlicovitz/francobollo-di-fiume-5-cent-1919-serie-pro-fondazione-studio-sovrastampato.jpg,Art Nouveau (Modern),Stamps,design,,,,,
https://www.wikiart.org/en/wojciech-weiss/blue-gold-act,1935,,1935,https://uploads8.wikiart.org/00140/images/wojciech-weiss/akt-z-oto-b-kitny-1935.jpg!Large.jpg,Impressionism,,nude painting (nu),Lady,,,,
https://www.wikiart.org/en/albert-bierstadt/bridal-veil-falls-yosemite,1871,,1871,https://uploads5.wikiart.org/images/albert-bierstadt/bridal-veil-falls-yosemite.jpg!Large.jpg,Luminism,,landscape,animals|rivers-and-waterfalls|forests-and-trees|mountains|Natural landscape|Nature|Atmospheric phenomenon|Watercourse|Mist|Sky,oil|canvas,,,
https://www.wikiart.org/en/jose-ferraz-de-almeida-junior/portrait-of-ezequiel-freire,,,,https://uploads0.wikiart.org/images/jose-ferraz-de-almeida-junior/portrait-of-ezequiel-freire.jpg,Realism,,portrait,Chin|Gentleman,,,,
https://www.wikiart.org/en/giacomo-balla/iridescent-interpenetration-no-7-1912,1912,,1912|1912; Italy,https://uploads4.wikiart.org/images/giacomo-balla/iridescent-interpenetration-no-7-1912.jpg!Large.jpg,Abstract Art,Iridescent Interpenetration,abstract,Textile|Shower curtain|Line|Rectangle,oil|canvas,"Gallery of Modern and Contemporary Art (GAM), Turin, Italy",,
https://www.wikiart.org/en/alla-horska/balalaika-player-1950,1950,,1950,https://uploads3.wikiart.org/00126/images/alla-horska/balalaika-player-1950c.jpg!Large.jpg,Socialist Realism,,sketch and study,Sketch|Arm,,,,
https://www.wikiart.org/en/arsen-savadov/kokto-2001-2,2001,,2001,https://uploads7.wikiart.org/00157/images/arsen-savadov/4-6.jpg!Large.jpg,Conceptual Art,Kokto. 2001,photo,,photography,,,
https://www.wikiart.org/en/hans-andersen-brendekilde/standing-arab-1890,1890,,1890,https://uploads1.wikiart.org/00261/images/hans-andersen-brendekilde/h-a-brendekilde-st-ende-araber-ca-1890.jpg!Large.jpg,Realism,,portrait|genre painting,,oil,,,
https://www.wikiart.org/en/albert-bloch/the-house-next-door-1934,1934,,1934|1934; United States,https://uploads8.wikiart.org/images/albert-bloch/the-house-next-door-1934.jpg!Large.jpg,Expressionism,,landscape,cottages-and-farmhouses|Still life photography,,,,
https://www.wikiart.org/en/gazmend-freitag/feather,2012,,2012,https://uploads5.wikiart.org/00328/images/gazmend-freitag/47.JPG!Large.JPG,Contemporary Realism,,still life,Quill|Grass family|Leaf|Plant,tusche|paper,,,
https://www.wikiart.org/en/ivan-aivazovsky/the-harbour-of-venice-the-island-of-san-georgio-1844,1844,,1844,https://uploads3.wikiart.org/images/ivan-aivazovsky/the-harbour-of-venice-the-island-of-san-georgio-1844.jpg!Large.jpg,Romanticism,,cityscape,seas-and-oceans|moles-and-embankments|Boat|Vehicle|Sky|Calm|Watercraft|Sail|Sailboat|Water transportation|Venice,oil|canvas,"Tretyakov Gallery, Moscow, Russia",,
https://www.wikiart.org/en/shadi-ghadirian/qajar-3-1998,1998,,1998,https://uploads8.wikiart.org/00333/images/shadi-ghadirian/qajar-3-1998-1.jpg,Contemporary|Feminist Art,,photo,,,,,
https://www.wikiart.org/en/jean-leon-gerome/pifferari,1857,,1857,https://uploads6.wikiart.org/00382/images/jean-leon-gerome/s-l300.jpg,Romanticism,,genre painting,pifferary|bagpipers|Ciociaro Costume,,,,
https://www.wikiart.org/en/rene-magritte/the-giantess-1929,1929,Paris,"Paris|1929|1929; Paris, France",https://uploads5.wikiart.org/images/rene-magritte/the-giantess-1929(1).jpg!Large.jpg,Surrealism,,symbolic painting,female-nude|doors-and-windows|Leg,tempera|cardboard,"Museum Ludwig, Cologne, Germany",,Surrealist Paris years
https://www.wikiart.org/en/luc-olivier-merson/projet-de-frontispice-pour-macbeth,,,,https://uploads6.wikiart.org/images/luc-olivier-merson/projet-de-frontispice-pour-macbeth.jpg!Large.jpg,Symbolism,,illustration,Text,,,,
https://www.wikiart.org/en/thomas-cole/landscape-1845,1845,,1845,https://uploads6.wikiart.org/images/thomas-cole/landscape-1845.jpg!Large.jpg,Romanticism,,landscape,forests-and-trees|Tree,oil|canvas,"Minneapolis Institute of Art, Minneapolis, MN, US",,
https://www.wikiart.org/en/nakahara-nantenbo/nantenbo-s-hand-print-1,,,,https://uploads3.wikiart.org/images/nakahara-nantenbo/nantenbo-s-hand-print-1.jpg!Large.jpg,Zen,,figurative,Text|Beige,,,,
https://www.wikiart.org/en/janos-mattis-teutsch/composition-1920-5,1920,,1920,https://uploads1.wikiart.org/images/janos-mattis-teutsch/composition-1920-5.jpg!Large.jpg,Abstract Art,,abstract,,,,,
https://www.wikiart.org/en/georges-vantongerloo/masses-dans-l-univers-1946,1946,,1946,https://uploads8.wikiart.org/images/georges-vantongerloo/masses-dans-l-univers-1946.jpg,Concretism,,sculpture,,,,,
https://www.wikiart.org/en/arthur-rackham/the-fishes-in-their-joy-stretched-up-their-heads-above-the-water-and-promised-to-reward-him,,,,https://uploads4.wikiart.org/images/arthur-rackham/the-fishes-in-their-joy-stretched-up-their-heads-above-the-water-and-promised-to-reward-him.jpg,Art Nouveau (Modern),"Snowdrop & Other Tales, by the Brothers Grimm",illustration,Grass family|Adaptation|Water bird|Bird,,,,
https://www.wikiart.org/en/james-tissot/children-s-party,1882,,1882,https://uploads0.wikiart.org/images/james-tissot/children-s-party.jpg!Large.jpg,Realism,,genre painting,mealtimes|celebrations-and-festivals|1880s paintings from France,oil|panel,Private Collection,,
https://www.wikiart.org/en/dominique-gonzalez-foerster/repulse-bay,,,,https://uploads0.wikiart.org/images/dominique-gonzalez-foerster/repulse-bay.jpg,Conceptual Art,,,Water|Sky|Light|Lighting|Azure|Reflection|Atmosphere|Calm,,,,
https://www.wikiart.org/en/arkady-rylov/in-the-forrest-1905,1905,,1905,https://uploads4.wikiart.org/00307/images/arkady-rylov/rylovaa-vlesu115x138-kir.jpg!Large.jpg,Symbolism,,animal painting|landscape,Tree|Birch|Woodland|Forest|Biome|Woody plant|Plant|Wildlife|Old-growth forest|Pattern,,,,
https://www.wikiart.org/en/konstantin-yuon/khlestakov-anna-andreevna-gorodnichiy-1921,1921,,1921,https://uploads1.wikiart.org/images/konstantin-yuon/khlestakov-anna-andreevna-gorodnichiy-1921.jpg,Art Nouveau (Modern),,design,designs-and-sketches|costume design|fashion,,,,
https://www.wikiart.org/en/jan-maarten-voskuil/pointing-inside-ii,,,,https://uploads8.wikiart.org/images/jan-maarten-voskuil/pointing-inside-ii.jpg,Neo-Minimalism,,sculpture,Material property,,,,
https://www.wikiart.org/en/george-dawe/leopold-i-king-of-the-belgians-1825,1825,,1825,https://uploads6.wikiart.org/00318/images/george-dawe/l-opold-ier-roi-des-belges.jpg!Large.jpg,Neoclassicism,,portrait,male-portraits,,"Hermitage Museum, Saint Petersburg, Russia",,
https://www.wikiart.org/en/zinaida-serebriakova/tata-portrait-in-the-costume-of-harlequin-1921,1921,,1921,https://uploads2.wikiart.org/images/zinaida-serebriakova/tata-portrait-in-the-costume-of-harlequin-1921.jpg!Large.jpg,Expressionism,,portrait,children portraits|Lady,,,,
https://www.wikiart.org/en/kukryniksy/untitled-1942-3,1942,Moscow,"1942|Moscow|1942; Moscow, Russian Federation",https://uploads6.wikiart.org/images/kukryniksy/untitled-1942-3.jpg!Large.jpg,Socialist Realism,,caricature,countryside|Second-World-War|Sketch|Text|Organism,,,,
https://www.wikiart.org/en/aaron-shikler/sister-parish-1995,1995,,1995,https://uploads5.wikiart.org/00115/images/aaron-shikler/eb30262388096016846801124f73caa5.jpg!Large.jpg,New Realism,,portrait,Lady,,,,
https://www.wikiart.org/en/edwin-dickinson/sandra-1947,1947,,1947,https://uploads6.wikiart.org/images/edwin-dickinson/sandra-1947.jpg,Neo-Romanticism,,portrait,Lady,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/still-life-flowers-in-pink-1918,1918,,1918,https://uploads2.wikiart.org/images/pyotr-konchalovsky/still-life-flowers-in-pink-1918.jpg,Post-Impressionism|Fauvism,,flower painting,flowers-and-plants|Flower|Still life photography|Plant|Flowerpot|Bouquet,,,,
https://www.wikiart.org/en/albin-egger-lienz/der-totentanz-von-anno-neun-1908,1908,,1908,https://uploads2.wikiart.org/00151/images/albin-egger-lienz/albin-egger-lienz-002.jpg!Large.jpg,Expressionism,,allegorical painting,,oil|canvas,,,
https://www.wikiart.org/en/george-rickey/breaking-column-1989,1989,,1989,https://uploads4.wikiart.org/images/george-rickey/breaking-column-1989.jpg,Kinetic Art,,sculpture,Monument|Obelisk,,,,
https://www.wikiart.org/en/tadanori-yokoo/greeting-1972,1972,,1972,https://uploads7.wikiart.org/images/tadanori-yokoo/greeting-1972.jpg,,,poster,Human body,,,,
https://www.wikiart.org/en/ding-yanyong/bird-on-bamboo-tree-1969,1969,,1969,https://uploads7.wikiart.org/images/ding-yanyong/bird-on-bamboo-tree-1969.jpg,Ink and wash painting|Expressionism,,bird-and-flower painting,Botany|Branch|Plant,,,,
https://www.wikiart.org/en/alexandre-gabriel-decamps/landscape-with-animals-1845,1845,,1845,https://uploads4.wikiart.org/00297/images/alexandre-gabriel-decamps/decamps-alexandre-paysage-avec-animaux.jpg!Large.jpg,Romanticism,,animal painting|landscape,Natural landscape|Sky|Tree|Bank,oil|canvas,"Musée des Beaux-Arts de Bordeaux, Bordeaux, France",,
https://www.wikiart.org/en/rupert-bunny/sketch-for-cemetery-south-of-france-1920,1920,,1920,https://uploads5.wikiart.org/images/rupert-bunny/sketch-for-cemetery-south-of-france-1920.jpg,Impressionism,,landscape,Natural landscape|Tree,,,,
https://www.wikiart.org/en/stanislaw-wyspianski/573px-wyspianski-dziewczynka,,,,https://uploads1.wikiart.org/00135/images/stanislaw-wyspianski/573px-wyspia-ski-dziewczynka.jpg!Large.jpg,Impressionism,,portrait,Lady|Iris,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/forest-gorge,,,,https://uploads5.wikiart.org/images/ernst-ludwig-kirchner/forest-gorge.jpg!Large.jpg,Expressionism,,landscape,forests-and-trees,,,,
https://www.wikiart.org/en/christoffer-wilhelm-eckersberg/a-view-through-three-arches-of-the-third-storey-of-the-colosseum-1815,1815,,1815,https://uploads1.wikiart.org/00344/images/christoffer-wilhelm-eckersberg/1667px-a-view-through-three-arches-of-the-third-storey-of-the-colosseum.jpg!Large.jpg,Neoclassicism,,cityscape,Atmospheric phenomenon|Ancient roman architecture|Ruins|Rome,oil|canvas,"National Gallery of Denmark (Statens Museum for Kunst), Copenhagen, Denmark",,
https://www.wikiart.org/en/wayne-thiebaud/lipsticks-1964,1964,,1964,https://uploads0.wikiart.org/images/wayne-thiebaud/lipsticks-1964.jpg!Large.jpg,Pop Art,,still life,,,,,
https://www.wikiart.org/en/rene-magritte/advertisment-for-norine-5,1925,Brussels,"Brussels|c.1925; Brussels, Belgium|1925",https://uploads4.wikiart.org/images/rene-magritte/advertisment-for-norine-5(1).jpg!Large.jpg,Art Deco,"Advertisment for ""Norine""",advertisement,posters-and-advertisements|fashion|Fashion illustration|Pattern,,,,Early years
https://www.wikiart.org/en/paul-klee/castle-garden-1931,1931,,1931,https://uploads2.wikiart.org/images/paul-klee/castle-garden-1931(1).jpg!Large.jpg,Cubism,,abstract,Pattern|Pink|Textile,,,,Bauhaus
https://www.wikiart.org/en/chaim-soutine/maternity,1942,,1942,https://uploads5.wikiart.org/00116/images/chaim-soutine/maternity-1942.jpg!Large.jpg,Expressionism,,portrait,,,,,
https://www.wikiart.org/en/theodule-ribot/jules-luquet,,,,https://uploads7.wikiart.org/images/theodule-ribot/jules-luquet.jpg!Large.jpg,Realism,,portrait,Gentleman|Facial hair,,,,
https://www.wikiart.org/en/rembrandt-peale/claude-louis-berthollet,,,,https://uploads2.wikiart.org/00268/images/rembrandt-peale/claude-louis-berthollet-mezzotint-by-allais-after-dutertre-wellcome-v0000499.jpg!Large.jpg,Neoclassicism,,portrait,,,,,
https://www.wikiart.org/en/candido-portinari/pipas,,,,https://uploads3.wikiart.org/images/candido-portinari/pipas.jpg!Large.jpg,Naïve Art (Primitivism),,landscape,Line,,,,
https://www.wikiart.org/en/joseph-cornell/defense-d-afficher-object-1939,1939,,1939,https://uploads7.wikiart.org/images/joseph-cornell/defense-d-afficher-object-1939.jpg!Large.jpg,Surrealism,,installation,Picture frame|Rectangle,,,,
https://www.wikiart.org/en/konstantin-korovin/bastille-1928,1928,,1928,https://uploads3.wikiart.org/images/konstantin-korovin/bastille-1928.jpg!Large.jpg,Impressionism,,cityscape,castles-and-fortresses|Bastille|Rain,,,,
https://www.wikiart.org/en/edgar-degas/cafe-concert-at-les-ambassadeurs-1877,1877,,1877,https://uploads2.wikiart.org/images/edgar-degas/cafe-concert-at-les-ambassadeurs-1877.jpg!Large.jpg,Impressionism,,genre painting,,pastel,"Musée des Beaux-Arts de Lyon, Lyon, France",,
https://www.wikiart.org/en/joseph-farquharson/on-the-dee-near-woodend-aberdeenshire-1867,1867,,1867,https://uploads5.wikiart.org/images/joseph-farquharson/on-the-dee-near-woodend-aberdeenshire-1867.jpg!Large.jpg,Realism,,landscape,Nature|Sky|Atmospheric phenomenon|morning|Highland|Atmosphere|Cloud|Hill,,,,
https://www.wikiart.org/en/henri-matisse/corsican-landscape-1898-1,1898,,1898,https://uploads0.wikiart.org/00133/images/henri-matisse/corsican-landscape-1898-1.jpg!Large.jpg,Impressionism,,landscape,Tree,,,,
https://www.wikiart.org/en/utagawa-kunisada/not_detected_240340,1835,,1835,https://uploads6.wikiart.org/images/utagawa-kunisada/not_detected_240340.jpg,Ukiyo-e,,nude painting (nu),female-nude|couples|Fiction|Interaction|Sitting,,,,
https://www.wikiart.org/en/camille-pissarro/sunset-with-mist-eragny-1890,1890,,1890,https://uploads7.wikiart.org/images/camille-pissarro/sunset-with-mist-eragny-1890.jpg!Large.jpg,Impressionism,,landscape,,watercolor|paper,"Ashmolean Museum, Oxford, UK",,
https://www.wikiart.org/en/vasily-polenov/montenegrin-1876,1876,,1876,https://uploads2.wikiart.org/images/vasily-polenov/montenegrin-1876.jpg!Large.jpg,Realism|Orientalism,,sketch and study,male-portraits,,,,
https://www.wikiart.org/en/valerio-adami/early-morning-1984,1984,,1984,https://uploads3.wikiart.org/images/valerio-adami/early-morning-1984.jpg!Large.jpg,Pop Art,,symbolic painting,,,,,
https://www.wikiart.org/en/frederic-edwin-church/syria-by-the-sea,,,,https://uploads3.wikiart.org/00285/images/frederic-edwin-church/syria-by-the-sea.jpg,Romanticism,,landscape,Ruins|Sky|Atmosphere|sunlight,,,,
https://www.wikiart.org/en/vincent-van-gogh/women-mending-nets-in-the-dunes-1882,1882,Haag / Den Haag / La Haye / The Hague,"1882|1882; Haag / Den Haag / La Haye / The Hague, Netherlands|Haag / Den Haag / La Haye / The Hague",https://uploads6.wikiart.org/images/vincent-van-gogh/women-mending-nets-in-the-dunes-1882.jpg!Large.jpg,Realism,,genre painting,fields-and-plains|handwork,oil|paper,"François Odermatt Collection, Montreal, Canada",,
https://www.wikiart.org/en/carl-larsson/by-the-cellar-1917,1917,,1917; Sweden|1917,https://uploads5.wikiart.org/images/carl-larsson/by-the-cellar-1917(1).jpg!Large.jpg,Art Nouveau (Modern),,genre painting,children,watercolor|paper,"Nationalmuseum, Stockholm, Sweden",,
https://www.wikiart.org/en/john-singer-sargent/mrs-frederick-mead-mary-eliza-scribner,1893,,1893,https://uploads2.wikiart.org/images/john-singer-sargent/mrs-frederick-mead-mary-eliza-scribner.jpg!Large.jpg,Realism,,portrait,famous-people|female-portraits|Lady,oil|canvas,"Yale University Art Gallery (Yale University), New Haven, CT, US",,
https://www.wikiart.org/en/egon-schiele/view-from-the-drawing-classroom-klosterneuburg,1905,,1905,https://uploads2.wikiart.org/images/egon-schiele/view-from-the-drawing-classroom-klosterneuburg.jpg,Impressionism,,cityscape,streets-and-squares|houses-and-buildings|government buildings|Town|Human settlement|Sky|City|Roof|Village,,,,
https://www.wikiart.org/en/george-demetrescu-mirea/portrait-of-a-girl-1882,1882,,1882,https://uploads0.wikiart.org/images/george-demetrescu-mirea/portrait-of-a-girl-1882.jpg!Large.jpg,Academicism,,portrait,Lady|Cheek,,,,
https://www.wikiart.org/en/john-james-audubon/plate-21-mocking-bird,,,,https://uploads2.wikiart.org/images/john-james-audubon/plate-21-mocking-bird.jpg!Large.jpg,Naturalism,Birds of America 1827-1838,illustration,Plant|Bird nest|Botany|Bird|Flower|Anthurium,,,,
https://www.wikiart.org/en/eyvind-earle/california-miniature-1991,1991,,1991; United States|1991,https://uploads0.wikiart.org/images/eyvind-earle/california-miniature-1991.jpg!Large.jpg,Magic Realism,,landscape,allegories-and-symbols|cliffs-and-rocks|Sky|Horizon,,,,
https://www.wikiart.org/en/frederic-edwin-church/sunrise-in-syria-1874,1874,,1874,https://uploads0.wikiart.org/00285/images/frederic-edwin-church/sunrise-in-syria-1874.jpg!Large.jpg,Romanticism,,landscape,Ruins|Column|Sky,,,,
https://www.wikiart.org/en/sandor-bortnyik/bortnyik-sandor-kompozicio-0,,,,https://uploads1.wikiart.org/00400/images/sandor-bortnyik/bortnyik-s-ndor-kompozici-1.JPG!Large.JPG,,,abstract,,,,,
https://www.wikiart.org/en/frederic-bazille/studio-of-the-rue-visconti,1867,,1867,https://uploads5.wikiart.org/images/frederic-bazille/studio-of-the-rue-visconti.jpg!Large.jpg,Impressionism,,interior,arts-and-crafts|furniture-and-decoration|Still life photography|Room,,"Virginia Museum of Fine Arts, Richmond, VA, US",,
https://www.wikiart.org/en/pierre-auguste-renoir/woman-in-an-oriental-costume,,,,https://uploads3.wikiart.org/images/pierre-auguste-renoir/woman-in-an-oriental-costume.jpg!Large.jpg,Impressionism,,portrait,,oil|canvas,Private Collection,,
https://www.wikiart.org/en/wang-guangyi/new-coca-cola-2002,2002,,2002,https://uploads1.wikiart.org/images/wang-guangyi/new-coca-cola-2002.jpg,Neo-Pop Art,,advertisement,Font,,,,
https://www.wikiart.org/en/edgar-degas/dancer-at-the-barre,1880,,1880,https://uploads2.wikiart.org/images/edgar-degas/dancer-at-the-barre.jpg!Large.jpg,Impressionism,,genre painting,Ballet dancer|1880s paintings from France,pastel,"Shelburne Museum, Shelburne, VT, US",,
https://www.wikiart.org/en/alfred-sisley/high-wind-1897,1897,,1897,https://uploads8.wikiart.org/images/alfred-sisley/high-wind-1897.jpg!Large.jpg,Impressionism,,landscape,mountains|Water|Rock|Geological phenomenon|Terrain|Cliff|Geology,oil|canvas,,,
https://www.wikiart.org/en/paul-signac/saint-tropez-gale-from-east-1895,1895,,1895,https://uploads6.wikiart.org/images/paul-signac/saint-tropez-gale-from-east-1895.jpg!Large.jpg,Neo-Impressionism,,landscape,seas-and-oceans|Natural landscape|Sky,oil|panel,Private Collection,,
https://www.wikiart.org/en/heinrich-kuhn/the-kuhn-children-tyrol-1907,1907,,1907,https://uploads4.wikiart.org/images/heinrich-kuhn/the-kuhn-children-tyrol-1907.jpg!Large.jpg,Pictorialism,,photo,Photograph|Snapshot|Vintage clothing,,,,
https://www.wikiart.org/en/larry-bell/fraction-8-1999,1999,,1999,https://uploads5.wikiart.org/images/larry-bell/fraction-8-1999.jpg,Post-Painterly Abstraction,,abstract,Pink|Sketch|Line,,,,
https://www.wikiart.org/en/neil-welliver/sarah,,,,https://uploads7.wikiart.org/images/neil-welliver/sarah.jpg,Contemporary Realism,,nude painting (nu),female-nude|Water,oil|canvas,"Alexandre Gallery, New York CIty, NY, US",,
https://www.wikiart.org/en/lucien-pissarro/crockers-lane-coldharbour-1916,1916,,1916,https://uploads1.wikiart.org/00328/images/lucien-pissarro/crockers-lane-coldharbour.jpg!Large.jpg,Impressionism|Neo-Impressionism,,landscape,,,,,
https://www.wikiart.org/en/jose-de-almada-negreiros/study-for-a-theatre-decoration-1929,1929,,1929,https://uploads0.wikiart.org/images/jos-sobral-de-almada-negreiros/study-for-a-theatre-decoration-1929.jpg,Art Deco,,sketch and study,,,,,
https://www.wikiart.org/en/gustav-klimt/lady-with-cape-and-hat-1898,1898,,1898,https://uploads2.wikiart.org/images/gustav-klimt/lady-with-cape-and-hat-1898.jpg!Large.jpg,Symbolism,,portrait,female-portraits|Face|Human,,,,Early works
https://www.wikiart.org/en/claude-monet/the-hamlet-of-chantemesie-at-the-foot-of-the-rock,1880,,1880,https://uploads6.wikiart.org/images/claude-monet/the-hamlet-of-chantemesie-at-the-foot-of-the-rock.jpg!Large.jpg,Impressionism,,cityscape,Village,,,,
