url,Create Date,Create Location,Date,image_url,Style,Period,Genre,Media,Location,tags,Series,Theme
https://www.wikiart.org/en/alfred-freddy-krupa/the-crown-of-my-house-2007,2007,Karlovac,"2007; Karlovac, Croatia|2007|Karlovac",https://uploads4.wikiart.org/00207/images/alfred-freddy-krupa/krupa-6004-kopija.jpg!Large.jpg,Symbolism|Surrealism,,symbolic painting,mixed technique,,Sketch|monochrome,,
https://www.wikiart.org/en/jana-brike/runaway-daughters,,,,https://uploads5.wikiart.org/00182/images/jana-brike/runaway-daughters-1.jpg!Large.jpg,Lowbrow Art,,genre painting,,,People in nature|Fun|summer|Sky,,
https://www.wikiart.org/en/ray-howlett/swinging-look,2002,,2002,https://uploads5.wikiart.org/00212/images/ray-howlett/swinging-look-ray-howlett.jpg!Large.jpg,Light and Space,,sculpture,glass,,,,
https://www.wikiart.org/en/karl-bryullov/portrait-of-ya-f-yanenko-with-armour,1841,,1841,https://uploads3.wikiart.org/images/karl-bryullov/portrait-of-ya-f-yanenko-with-armour.jpg!Large.jpg,Romanticism,,portrait,oil|canvas,"Tretyakov Gallery, Moscow, Russia",male-portraits|Gentleman,,
https://www.wikiart.org/en/george-frederick-watts/self-portrait-as-a-young-man-1834,1834,,1834,https://uploads0.wikiart.org/images/george-frederick-watts/self-portrait-as-a-young-man-1834.jpg!Large.jpg,Romanticism,,portrait,,,male-portraits|famous-people|Lady,,
https://www.wikiart.org/en/saul-steinberg/japanese-sunset-16-1971,1971,,1971,https://uploads8.wikiart.org/images/saul-steinberg/japanese-sunset-16-1971.jpg,Expressionism,,landscape,,,,,
https://www.wikiart.org/en/henri-de-toulouse-lautrec/madame-juliette-pascal-1871,1871,,1871,https://uploads6.wikiart.org/images/henri-de-toulouse-lautrec/madame-juliette-pascal-1871.jpg!Large.jpg,Post-Impressionism,,portrait,oil|canvas,,female-portraits,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-338,,,,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-328.jpg!Large.jpg,Surrealism,,symbolic painting,,,allegories-and-symbols|devils-and-demons|night,,
https://www.wikiart.org/en/auguste-rodin/flying-figure-1891,1891,,1891|1891; France,https://uploads3.wikiart.org/images/auguste-rodin/flying-figure-1891.jpg!Large.jpg,Impressionism,,sculpture,,,female-nude|flying|Bronze sculpture|Museum|Statue,,
https://www.wikiart.org/en/john-hoyland/rankin-1979,1979,,1979,https://uploads4.wikiart.org/images/john-hoyland/rankin-1979.jpg!Large.jpg,Abstract Expressionism,,abstract,,,Turquoise|Line,,
https://www.wikiart.org/en/richard-smith/drop-1969,1969,,1969,https://uploads3.wikiart.org/images/richard-smith/drop-1969.jpg!Large.jpg,Hard Edge Painting,,abstract,,,Violet|Rectangle,,
https://www.wikiart.org/en/ilya-repin/portrait-of-engineer-ivan-yefgrafovich-adadurov-1885,1885,,1885,https://uploads7.wikiart.org/images/ilya-repin/portrait-of-engineer-ivan-yefgrafovich-adadurov-1885.jpg!Large.jpg,Realism,,portrait,oil|canvas,,,,
https://www.wikiart.org/en/johannes-itten/flames-1961,1961,,1961,https://uploads5.wikiart.org/images/johannes-itten/flames-1961.jpg,Abstract Art,,abstract,ink|colored pencils|paper,,,,
https://www.wikiart.org/en/hasui-kawase/snow-storm-at-hatakudari-1946,1946,,1946,https://uploads4.wikiart.org/images/hasui-kawase/snow-storm-at-hatakudari-1946.jpg!Large.jpg,Shin-hanga,,cityscape,,,Textile,,
https://www.wikiart.org/en/william-turner/figures-on-a-beach-1845,1845,,1845,https://uploads0.wikiart.org/images/william-turner/figures-on-a-beach-1845.jpg!Large.jpg,Romanticism,,sketch and study,,,Beige,,
https://www.wikiart.org/en/john-constable/a-hayfield-near-east-bergholt-at-sunset-1812,1812,,1812|1812; United Kingdom,https://uploads3.wikiart.org/images/john-constable/a-hayfield-near-east-bergholt-at-sunset-1812.jpg!Large.jpg,Romanticism,,landscape,oil|canvas,,sunrise-and-sunset|countryside|forests-and-trees|Sky,,
https://www.wikiart.org/en/aurel-cojan/nature-morte-1980,1980,,1980,https://uploads0.wikiart.org/images/aurel-cojan/nature-morte-1980.jpg!Large.jpg,Art Informel,,abstract,,,Sketch,,
https://www.wikiart.org/en/jose-maria-velasco/vista-de-guelatao-1887,1887,,1887,https://uploads3.wikiart.org/images/jose-maria-velasco/vista-de-guelatao-1887.jpg!Large.jpg,Realism,,landscape,,,Mountainous landforms|Mountain|Highland|Sky|Badlands|Hill|Natural landscape|Geology|Wilderness|Ridge,,
https://www.wikiart.org/en/eyvind-earle/nude,,,,https://uploads6.wikiart.org/images/eyvind-earle/nude.jpg!Large.jpg,Magic Realism,,nude painting (nu),,,female-nude,,
https://www.wikiart.org/en/martha-boto/structure-transparente-1969,1969,,1969,https://uploads1.wikiart.org/images/martha-boto/structure-transparente-1969.jpg!Large.jpg,Op Art|Kinetic Art,,installation,,,Furniture|Room|Room divider,,
https://www.wikiart.org/en/janos-mattis-teutsch/plough-land-1916,1916,,1916,https://uploads8.wikiart.org/images/janos-mattis-teutsch/plough-land-1916.jpg!Large.jpg,Fauvism,,landscape,,,,,
https://www.wikiart.org/en/george-dawe/andrey-ivanovich-gudovich-russian-major-general,,,,https://uploads7.wikiart.org/00318/images/george-dawe/gudovich-andrey-ivanovich-1.jpg!Large.jpg,Neoclassicism,,portrait,,"Hermitage Museum, Saint Petersburg, Russia",male-portraits,,
https://www.wikiart.org/en/brion-gysin/my-window-in-peggy-guggenheim-palazzo-1962,1962,,1962,https://uploads6.wikiart.org/images/brion-gysin/my-window-in-peggy-guggenheim-palazzo-1962.jpg,Action painting,,abstract,ink|paper,,Shower curtain|Tree|Birch|Curtain|Canoe birch|Woody plant|Plant|Textile|Branch,,
https://www.wikiart.org/en/jan-matejko/henry-the-bearded,,,,https://uploads0.wikiart.org/images/jan-matejko/henry-the-bearded.jpg!Large.jpg,Romanticism,,portrait,,,male-portraits|famous-people|Facial hair|Beard,Kings and queens of Poland,
https://www.wikiart.org/en/konstantin-ivanovich-gorbatov/winter-landscape-with-church-1925,1925,,1925,https://uploads2.wikiart.org/00325/images/konstantin-ivanovich-gorbatov/konstantin-gorbatov-winter-landscape-with-church.jpg!Large.jpg,Post-Impressionism,,cityscape|landscape,oil|canvas,,,,
https://www.wikiart.org/en/david-johnson/view-from-hyde-park-1869,1869,,1869,https://uploads0.wikiart.org/images/david-johnson/view-from-hyde-park-1869.jpg!Large.jpg,Luminism,,landscape,,,Nature|Sky|Atmospheric phenomenon|Highland|Tree|morning|Hill|Rural area,,
https://www.wikiart.org/en/odilon-redon/not_detected_248078,1900,,1900,https://uploads3.wikiart.org/images/odilon-redon/not_detected_248078.jpg!Large.jpg,Symbolism,,portrait,,,female-portraits|Hair|Head|Nose|Chin|Human,,
https://www.wikiart.org/en/helen-frankenthaler/free-wheeling-1971,1971,,1971,https://uploads8.wikiart.org/images/helen-frankenthaler/free-wheeling-1971.jpg,Post-Painterly Abstraction,,abstract,,,Line|Leaf|Botany|Plant,,
https://www.wikiart.org/en/hiro-yamagata/untitled-river-landscape-1989,1989,,1989,https://uploads5.wikiart.org/images/hiro-yamagata/untitled-river-landscape-1989.jpg!Large.jpg,Pop Art,,cityscape,,,Bridge,,
https://www.wikiart.org/en/louis-janmot/portrait-de-l-artiste-1832,1832,,1832,https://uploads1.wikiart.org/images/louis-janmot/portrait-de-l-artiste-1832.jpg!Large.jpg,Romanticism,,self-portrait,,,,,
https://www.wikiart.org/en/knud-baade/landskap-i-solnedgang-1852,1852,,1852,https://uploads6.wikiart.org/00127/images/knud-baade/landskap-i-solnedgang-1852.png!Large.png,Romanticism,,cloudscape|landscape,,"National Gallery, Oslo, Norway",Sky|Atmospheric phenomenon|morning,,
https://www.wikiart.org/en/hubertine-heijermans/lake-retaud-in-canton-vaud-switzerland-near-col-de-pillon-1986,1986,,1986,https://uploads0.wikiart.org/images/hubertine-heijermans/lake-retaud-in-canton-vaud-switzerland-near-col-de-pillon-1986.jpg!Large.jpg,Realism,"1968 - 1988: etching, photo-etching, photogravure",landscape,etching|paper|print,,Tree,"Swiss landscape and mountains, in etching prints",
https://www.wikiart.org/en/george-mavroides/back-again-1954,1954,,1954,https://uploads3.wikiart.org/images/george-mavroides/back-again-1954.jpg!Large.jpg,Expressionism|Fauvism,,nude painting (nu),,,,,
https://www.wikiart.org/en/marsden-hartley/musical-theme-oriental-symphony-1913,1913,,1913,https://uploads4.wikiart.org/images/marsden-hartley/musical-theme-oriental-symphony-1913.jpg,Abstract Art,,abstract,,,,,
https://www.wikiart.org/en/peter-doig/jetty-1994,1994,,1994,https://uploads1.wikiart.org/images/peter-doig/jetty-1994.jpg!Large.jpg,Magic Realism,,landscape,,,Brown|Tree|Water,,
https://www.wikiart.org/en/vasily-surikov/portrait-of-n-s-matveev-1881,1881,Moscow,"Moscow|1881|1881; Moscow, Russian Federation",https://uploads5.wikiart.org/images/vasily-surikov/portrait-of-n-s-matveev-1881.jpg!Large.jpg,Realism,,portrait,,,male-portraits|Chin|Gentleman|Facial hair,,
https://www.wikiart.org/en/teodor-harsia/still-life-from-the-kitchen,,,,https://uploads0.wikiart.org/00163/images/teodor-harsia/teodor-harsia-still-life-from-the-kitchen.jpg,Expressionism,,still life,,,Still life photography,,
https://www.wikiart.org/en/antonio-berni/juanito-pescando-entre-latas-1972,1972,,1972,https://uploads7.wikiart.org/00221/images/antonio-berni/juanito-pescando-entre-latas-1972.jpg!Large.jpg,Junk Art|Social Realism,,genre painting,,,,,
https://www.wikiart.org/en/konstantin-ivanovich-gorbatov/corner-of-a-museum-1916,1916,,1916,https://uploads1.wikiart.org/00325/images/konstantin-ivanovich-gorbatov/konstantin-gorbatov-corner-of-a-museum.jpg!Large.jpg,Post-Impressionism,,interior,oil|wood,,,,
https://www.wikiart.org/en/boris-kustodiev/irina-kustodieva-1906,1906,,1906,https://uploads8.wikiart.org/images/boris-kustodiev/irina-kustodieva-1906.jpg!Large.jpg,Realism,,sketch and study,,,famous-people|female-portraits|Irina-Kustodieva|Face|Sketch|Cheek|Nose|Head|Lip|Child|Eyebrow,,
https://www.wikiart.org/en/alexander-rodchenko/quadriga-of-apollo-on-the-front-of-the-bolshoi-theatre-1929,1929,Moscow,"1929; Moscow, Russian Federation|1929|Moscow",https://uploads4.wikiart.org/images/alexander-rodchenko/quadriga-of-apollo-on-the-front-of-the-bolshoi-theatre-1929.jpg,Constructivism,,photo,photography,,streets-and-squares|Moscow|monuments-and-statues,,
https://www.wikiart.org/en/sadamasa-motonaga/from-white-net-1981,1981,,1981,https://uploads8.wikiart.org/images/sadamasa-motonaga/from-white-net-1981.jpg!Large.jpg,Art Informel,,abstract,,,,,
https://www.wikiart.org/en/agnes-goodsir/hungarian-shawl-1927,1927,,1927,https://uploads5.wikiart.org/00473/images/agnes-goodsir/1927hungarian-shawl-c-1927.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/norman-rockwell/family-home-from-vacation,1930,,1930,https://uploads3.wikiart.org/images/norman-rockwell/family-home-from-vacation.jpg!Large.jpg,Regionalism,,genre painting,,,families|leisure-and-sleep|Sitting,,
https://www.wikiart.org/en/john-lewis-krimmel/young-girl-with-a-blue-dress,,,,https://uploads8.wikiart.org/images/john-lewis-krimmel/young-girl-with-a-blue-dress.jpg,Neoclassicism|Romanticism,,portrait,,,Lady,,
https://www.wikiart.org/en/utagawa-kuniyoshi/roshi-ensei-lifting-a-heavy-beam,,,,https://uploads3.wikiart.org/images/utagawa-kuniyoshi/roshi-ensei-lifting-a-heavy-beam.jpg!Large.jpg,Ukiyo-e,,portrait,,,male-portraits,,
https://www.wikiart.org/en/pyotr-konchalovsky/girl-with-a-fan-1908,1908,,1908,https://uploads0.wikiart.org/images/pyotr-konchalovsky/girl-with-a-fan-1908.jpg,Post-Impressionism,,portrait,,,female-portraits|Cheek,,
https://www.wikiart.org/en/houria-niati/the-repetitive-signs-1984,1984,,1984,https://uploads4.wikiart.org/00298/images/houria-niati/the-repetitive-signs-1984.jpg,Neo-Expressionism|Contemporary,,figurative,pastel|paper,,,Delirium,
https://www.wikiart.org/en/constantin-artachino/cityscape,,,,https://uploads1.wikiart.org/images/constantin-artachino/cityscape.jpg!Large.jpg,Impressionism,,cityscape,,,Town|Street|Infrastructure|Neighbourhood,,
https://www.wikiart.org/en/egon-schiele/i-love-antitheses-1912,1912,,1912,https://uploads6.wikiart.org/images/egon-schiele/i-love-antitheses-1912.jpg!Large.jpg,Expressionism,,self-portrait,paper|watercolor,Private Collection,male-portraits|famous-people|Fashion illustration,,
https://www.wikiart.org/en/hubertine-heijermans/el-fundi-in-las-ventas,,,,https://uploads5.wikiart.org/images/hubertine-heijermans/el-fundi-in-las-ventas.jpg!Large.jpg,Expressionism,,genre painting,,,Bull|bullfighting|Matador|Bovine|Tradition,,
https://www.wikiart.org/en/dan-christensen/pavo-1968,1968,,1968,https://uploads5.wikiart.org/images/dan-christensen/pavo-1968.jpg!Large.jpg,Abstract Expressionism,,abstract,,,Textile|Thread|Pattern,,
https://www.wikiart.org/en/hans-bellmer/the-three-young-girls-and-death-1942,1942,,1942,https://uploads2.wikiart.org/images/hans-bellmer/the-three-young-girls-and-death-1942.jpg!Large.jpg,,,symbolic painting,,,Tree,,
https://www.wikiart.org/en/pablo-picasso/the-absinthe-drinker-portrait-of-angel-fernandez-de-soto-1903,1903,,1903,https://uploads1.wikiart.org/images/pablo-picasso/the-absinthe-drinker-portrait-of-angel-fernandez-de-soto-1903.jpg!Large.jpg,Expressionism,Blue Period,genre painting,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/jozef-chelmonski/in-the-rain-1873,1873,,1873,https://uploads1.wikiart.org/00164/images/jozef-chelmonski/podczas-deszczu-1873.jpg!Large.jpg,Realism,,genre painting,oil|canvas,,Wagon|Vehicle,,
https://www.wikiart.org/en/jean-michel-atlan/sais-1958,1958,,1958,https://uploads6.wikiart.org/images/jean-michel-atlan/sais-1958.jpg,Art Informel,,abstract,,,,,
https://www.wikiart.org/en/robert-goodnough/large-rectangles-large-1965,1965,,1965,https://uploads5.wikiart.org/images/robert-goodnough/large-rectangles-large-1965.jpg,Post-Painterly Abstraction,,abstract,,,Rectangle,,
https://www.wikiart.org/en/alfred-freddy-krupa/the-bird-is-awakened-2008,2008,,2008; Croatia|2008,https://uploads3.wikiart.org/00249/images/alfred-freddy-krupa/68863773-446237562630176-8696223178466263040-n-1.jpg!Large.jpg,Ink and wash painting|Surrealism,,symbolic painting|animal painting,pen|ink,,Sketch,,
https://www.wikiart.org/en/james-mcneill-whistler/the-little-red-house-1884,1884,,1884,https://uploads1.wikiart.org/images/james-mcneill-whistler/the-little-red-house-1884.jpg!Large.jpg,Tonalism,,cityscape,oil|canvas,,houses-and-buildings,,
https://www.wikiart.org/en/jacek-yerka/sea-boar-1996,1996,,1996|1996; Poland,https://uploads5.wikiart.org/images/jacek-yerka/sea-boar-1996.jpg!Large.jpg,Surrealism,,animal painting,pencil|paper,,fantastic-animals,,
https://www.wikiart.org/en/antonio-berni/desocupados-detalle-1934,1934,,1934,https://uploads6.wikiart.org/00221/images/antonio-berni/desocupados-detalle-1934.jpg,Muralism|Social Realism,,genre painting,,,,,
https://www.wikiart.org/en/wanda-koop/untitled-from-satellite-cities-2007,2007,,2007,https://uploads7.wikiart.org/images/wanda-koop/untitled-from-satellite-cities-2007.jpg,Post-Painterly Abstraction,,landscape,,,Line,,
https://www.wikiart.org/en/avigdor-arikha/nightgown-2006,2006,,2006,https://uploads8.wikiart.org/images/avigdor-arikha/nightgown-2006.jpg,Contemporary Realism,,still life,,,,,
https://www.wikiart.org/en/marc-chagall/they-were-in-forty-pairs-1948,1948,,1948,https://uploads3.wikiart.org/images/marc-chagall/they-were-in-forty-pairs-1948.jpg,Naïve Art (Primitivism),,illustration,,,allegories-and-symbols|male-nude|queens|The-Arabian-Nights|Orange,The Arabian Nights,
https://www.wikiart.org/en/janos-mattis-teutsch/composition-1920-1,1920,,1920,https://uploads2.wikiart.org/images/janos-mattis-teutsch/composition-1920(2).jpg!Large.jpg,Abstract Art,,abstract,,,,,
https://www.wikiart.org/en/sophie-gengembre-anderson/a-neapolitan-boy-1875,1875,,1875,https://uploads2.wikiart.org/00268/images/sophie-gengembre-anderson/a-neapolitan-boy-1875.jpg!Large.jpg,Romanticism,,portrait,,,,,
https://www.wikiart.org/en/jan-sluyters/sawmill-het-luipaard,,,,https://uploads4.wikiart.org/images/jan-sluyters/sawmill-het-luipaard.jpg!Large.jpg,Fauvism,,cityscape,,,houses-and-buildings|mills-and-windmills|Textile,,
https://www.wikiart.org/en/joaquin-dominguez-becquer/andalusian-knight,,,,https://uploads2.wikiart.org/00312/images/joaquin-dominguez-becquer/joaqu-n-dom-nguez-b-cquer-caballista-andaluz.jpg!Large.jpg,Costumbrismo,,portrait,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/landscape-14,,,,https://uploads5.wikiart.org/images/pierre-auguste-renoir/landscape-14.jpg!Large.jpg,Impressionism,,landscape,oil|canvas,Private Collection,Tree|Natural landscape|Grass|Woody plant,,
https://www.wikiart.org/en/benjamin-constant/john-brooks-henderson-1895,1895,,1895,https://uploads5.wikiart.org/00257/images/benjamin-constant/jean-joseph-benjamin-constant-john-brooks-henderson-npg-65-28-national-portrait-gallery.jpg!Large.jpg,Romanticism,,portrait,oil,,Gentleman|Picture frame,,
https://www.wikiart.org/en/pyotr-konchalovsky/self-portrait-in-yellow-shirt-1943,1943,,1943,https://uploads6.wikiart.org/images/pyotr-konchalovsky/self-portrait-in-yellow-shirt-1943.jpg!Large.jpg,Realism,,self-portrait,,"Tretyakov Gallery, Moscow, Russia",male-portraits|famous-people|Gentleman,,
https://www.wikiart.org/en/joaqu-n-sorolla/gardens-of-the-alc%C3%A1zof-seville-in-wintertime-1908,1908,,1908|1908; Spain,https://uploads0.wikiart.org/images/joaquin-sorolla/gardens-of-the-alc%C3%A1zof-seville-in-wintertime-1908.jpg!Large.jpg,Impressionism,,landscape,oil|canvas,Private Collection,winter|gardens-and-parks|Tree,,
https://www.wikiart.org/en/george-dawe/alexander-i-of-russia-1825,1825,,1825,https://uploads6.wikiart.org/00318/images/george-dawe/alexander-i-of-russia-by-g-dawe-1820s-warsaw.jpg!Large.jpg,Neoclassicism,,portrait,oil,"National Museum, Warsaw, Poland",male-portraits|Monarch|kings|King|Alexander-I-of-Russia,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/life-on-the-alpine-pasture,,,,https://uploads1.wikiart.org/images/ernst-ludwig-kirchner/life-on-the-alpine-pasture.jpg!Large.jpg,Expressionism,,genre painting,,,countryside,,
https://www.wikiart.org/en/stanley-spencer/oxfordshire-landscape-1939,1939,,1939,https://uploads4.wikiart.org/images/stanley-spencer/oxfordshire-landscape-1939.jpg!Large.jpg,Neo-Romanticism,,landscape,,,fields-and-plains|Home|House,,
https://www.wikiart.org/en/johannes-itten/bergsee-a-mountain-lake-1936,1936,,1936,https://uploads4.wikiart.org/images/johannes-itten/bergsee-a-mountain-lake-1936.jpg,Expressionism,,landscape,watercolor,,Mountainous landforms|Mountain|Mountain range|Natural landscape|Wilderness|Summit|Alps|Ridge,,
https://www.wikiart.org/en/felix-vallotton/a-gurnard-one-has-towel-1914,1914,,1914,https://uploads6.wikiart.org/images/felix-vallotton/a-gurnard-one-has-towel-1914.jpg!Large.jpg,Magic Realism,,still life,oil|canvas,,fish|food-and-beverages,,
https://www.wikiart.org/en/gerda-wegener/portratt-sannolikt-forestallande-balettdansosen,,,,https://uploads3.wikiart.org/00333/images/gerda-wegener/portr-tt-sannolikt-f-rest-llande-balettdans-sen.jpg,Art Deco,,portrait,,,,,
https://www.wikiart.org/en/kiyoshi-saito/white-porcelain,,,,https://uploads8.wikiart.org/images/kiyoshi-saito/white-porcelain.jpg,Sōsaku hanga,,still life,,,Rectangle,,
https://www.wikiart.org/en/paul-gauguin/nevermore-1897,1897,Punaauia,"Punaauia|1897; Punaauia, French Polynesia|1897",https://uploads7.wikiart.org/images/paul-gauguin/nevermore-1897.jpg!Large.jpg,Post-Impressionism,2nd Tahiti period,nude painting (nu),oil|canvas,"Courtauld Institute of Art, London, UK",female-nude,,
https://www.wikiart.org/en/kent-monkman/honour-dance-2020,2020,,2020,https://uploads8.wikiart.org/00309/images/kent-monkman/honour-dance-2020.jpeg!Large.jpeg,Postcolonial art|Queer art,,figurative,acrylic|canvas,,Human|Fun,,
https://www.wikiart.org/en/pablo-picasso/portrait-of-igor-stravinsky-1920,1920,,1920,https://uploads8.wikiart.org/images/pablo-picasso/portrait-of-igor-stravinsky-1920.jpg!Large.jpg,Expressionism,Neoclassicist & Surrealist Period,portrait,,,male-portraits|famous-people|Igor-Stravinsky|Sitting|Male|Human|Sketch|Arm|Gentleman,,
https://www.wikiart.org/en/john-singer-sargent/mrs-george-batten-mabel-veronica-hatch,1897,,1897,https://uploads2.wikiart.org/images/john-singer-sargent/mrs-george-batten-mabel-veronica-hatch.jpg!Large.jpg,Realism,,portrait,oil|canvas,"Kelvingrove Art Gallery and Museum, Glasgow, UK",famous-people|female-portraits|Lady,,
https://www.wikiart.org/en/camille-corot/stream-in-the-woods,1860,,1860,https://uploads4.wikiart.org/images/camille-corot/stream-in-the-woods.jpg!Large.jpg,Realism,,landscape,oil|canvas,Private Collection,rivers-and-waterfalls|forests-and-trees|Tree|Forest|Natural environment|Northern hardwood forest|Woodland|Old-growth forest|Trunk|Biome|Woody plant|Plant,,"Other cityscapes, landscapes and seascapes"
https://www.wikiart.org/en/clyfford-still/untitled-1954,1954,,1954,https://uploads7.wikiart.org/images/clyfford-still/untitled-1954.jpg,Color Field Painting,,abstract,oil,"San Francisco Museum of Modern Art (SFMOMA), San Francisco, CA, US",,,
https://www.wikiart.org/en/fyodor-bronnikov/mosaicists-before-the-court-three-in-venice-in-the-second-half-of-the-xvi-century,,,,https://uploads6.wikiart.org/images/fyodor-bronnikov/mosaicists-before-the-court-three-in-venice-in-the-second-half-of-the-xvi-century.jpg!Large.jpg,Romanticism,,history painting,,,male-portraits|Venice|historical-events,,
https://www.wikiart.org/en/theodor-aman/boyar,,,,https://uploads6.wikiart.org/images/theodor-aman/boyar.jpg,Academicism,,portrait,,,Facial hair|Beard|Forehead,,
https://www.wikiart.org/en/vasily-vereshchagin/ruins-of-chinese-sanctuary-1870,1870,,1870,https://uploads2.wikiart.org/00406/images/vasily-vereshchagin/62fd2f5c9e436329dca0270a.jpg!Large.jpg,Orientalism|Realism,,genre painting,,,,Turkestan series,
https://www.wikiart.org/en/william-merritt-chase/portrait-of-a-lady-in-a-white-dress-aka-miss-edith-newbold,1892,,1892,https://uploads6.wikiart.org/images/william-merritt-chase/portrait-of-a-lady-in-a-white-dress-aka-miss-edith-newbold.jpg!Large.jpg,Impressionism,,portrait,,Private Collection,female-portraits|Lady,,
https://www.wikiart.org/en/betty-parsons/the-moth-1969,1969,,1969,https://uploads7.wikiart.org/images/betty-parsons/the-moth-1969.jpg!Large.jpg,Abstract Expressionism,,abstract,,,Turquoise|Azure,,
https://www.wikiart.org/en/jean-francois-millet/going-to-work-1853,1853,,1853,https://uploads1.wikiart.org/images/jean-francois-millet/going-to-work-1853.jpg!Large.jpg,Realism,,genre painting,oil|canvas,Private Collection,arts-and-crafts|pastoral-scenes,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/erna-with-cigarette-1915,1915,,1915,https://uploads8.wikiart.org/images/ernst-ludwig-kirchner/erna-with-cigarette-1915.jpg!Large.jpg,Expressionism,,portrait,,,female-portraits|Sitting,,
https://www.wikiart.org/en/stanley-spencer/helter-skelter,,,,https://uploads1.wikiart.org/images/stanley-spencer/helter-skelter.jpg!Large.jpg,Neo-Romanticism,,cityscape,,,gates-and-towers|carousels-and-attractions|Landmark|Tower|Sky,,
https://www.wikiart.org/en/winslow-homer/shore-at-bermuda,1899,,1899,https://uploads1.wikiart.org/images/winslow-homer/shore-at-bermuda.jpg!Large.jpg,Realism,,landscape,paper|watercolor,"Brooklyn Museum, New York City, NY, US",houses-and-buildings|seas-and-oceans|forests-and-trees|House|Sky|Rural area|Home,,
https://www.wikiart.org/en/lovis-corinth/portrait-of-charlotte-berend-in-white-dress-1902,1902,,1902,https://uploads6.wikiart.org/images/lovis-corinth/portrait-of-charlotte-berend-in-white-dress-1902.jpg!Large.jpg,Impressionism,,portrait,,,Lady,,
https://www.wikiart.org/en/achille-zo/bullfight-scene,,,,https://uploads1.wikiart.org/00281/images/achille-zo/bullfight-scene.jpg!Large.jpg,Romanticism,,genre painting,,,Bovine,,
https://www.wikiart.org/en/gerolamo-induno/the-exit-from-the-mass,,,,https://uploads7.wikiart.org/00360/images/gerolamo-induno/110398-convertimage.jpg,Romanticism,,genre painting,oil|canvas,,Ciociaro Costume|Italian people,,
https://www.wikiart.org/en/toyen/wake-in-the-mirror-1959,1959,,1959,https://uploads7.wikiart.org/00453/images/toyen/1959wake-in-the-mirror-kielspur-im-spiegel-1959.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/maya-lin/eclipsed-time-1995,1995,,1995,https://uploads5.wikiart.org/00109/images/maya-lin/eclipsed-time-1989-95.jpg,Post-Minimalism,,installation,,,clocks-and-hourglasses|Circle,,
https://www.wikiart.org/en/henri-de-toulouse-lautrec/woman-with-a-black-boa-1892,1892,,1892,https://uploads6.wikiart.org/images/henri-de-toulouse-lautrec/woman-with-a-black-boa-1892.jpg!Large.jpg,Post-Impressionism,,portrait,oil|cardboard,"Musée d'Orsay, Paris, France",female-portraits|Lady,,
https://www.wikiart.org/en/dan-witz/2-girls-2007,2007,,2007,https://uploads5.wikiart.org/00140/images/dan-witz/twogirls.jpg,Hyper-Realism,,genre painting,,,Lady,,
https://www.wikiart.org/en/claude-monet/the-banks-of-the-seine-lavacourt-02,1878,,1878,https://uploads1.wikiart.org/images/claude-monet/the-banks-of-the-seine-lavacourt-02.jpg!Large.jpg,Impressionism,,landscape,,,Tree|Rural area,,
https://www.wikiart.org/en/howardena-pindell/four-little-girls-2020,2020,,2020,https://uploads0.wikiart.org/00335/images/howardena-pindell/four-little-girls-2020.jpg,Conceptual Art|Postcolonial art,,installation,,,,,
https://www.wikiart.org/en/antoni-tapies/head-1995,1995,,1995,https://uploads3.wikiart.org/images/antoni-tapies/head-1995.jpg!Large.jpg,,,genre painting,,,Text|Font|Line|Logo,,
https://www.wikiart.org/en/herman-de-vries/0-0-0-1999,1999,,1999,https://uploads5.wikiart.org/images/herman-de-vries/0-0-0-1999.jpg,Conceptual Art,,figurative,,,Pattern,,
https://www.wikiart.org/en/vsevolod-maksymovych/still-life-0,,,,https://uploads2.wikiart.org/00124/images/vsevolod-maksymovych/still-life-1.jpg!Large.jpg,Art Nouveau (Modern),,flower painting,,,Flower|Plant,,
https://www.wikiart.org/en/david-michael-hinnebusch/idol-buzz,2017,,2017,https://uploads4.wikiart.org/00184/images/david-michael-hinnebusch/idol-buzz-11x14in-mixed-on-wood.jpg!Large.jpg,Neo-Figurative Art|Figurative Expressionism,,poster,photography|acrylic|paper,,female-nude,Rosemont,
https://www.wikiart.org/en/oda-krohg/standing-boy,,,,https://uploads1.wikiart.org/00334/images/oda-krohg/standing-boy.jpg!Large.jpg,Neo-Romanticism,,portrait,oil|canvas,,,,
https://www.wikiart.org/en/vincent-van-gogh/reaper-1885-1,1885,Nunen / Nuenen,"1885|1885; Nunen / Nuenen, Netherlands|Nunen / Nuenen",https://uploads1.wikiart.org/images/vincent-van-gogh/reaper-1885-1.jpg!Large.jpg,Realism,,sketch and study,chalk|paper,"Van Gogh Museum, Amsterdam, Netherlands",handwork|Sketch,,
