url,Create Date,Create Location,image_url,Date,Style,Genre,Media,tags,Location,Series,Period,Theme
https://www.wikiart.org/en/claude-monet/still-life-with-melon,1872,,https://uploads5.wikiart.org/images/claude-monet/still-life-with-melon.jpg!Large.jpg,1872,Impressionism,still life,,Still life photography|Pumpkin|Winter squash|Gourd|Plate|Dishware|Cucurbita,,,,
https://www.wikiart.org/en/francis-gruber/l-enl-vement-des-sabines-1932,1932,,https://uploads5.wikiart.org/images/francis-gruber/l-enl-vement-des-sabines-1932.jpg,1932,Expressionism,religious painting,,Mythology,,,,
https://www.wikiart.org/en/pablo-picasso/dream-and-lie-of-franco-1937,1937,,https://uploads4.wikiart.org/images/pablo-picasso/dream-and-lie-of-franco-1937.jpg!Large.jpg,1937,Surrealism,symbolic painting,aquatint|paper|etching,allegories-and-symbols|Francisco Franco|Spanish Civil War|Organism,,The Dream and Lie of Franco,Neoclassicist & Surrealist Period,
https://www.wikiart.org/en/samuel-peploe/tulips-1923,1923,,https://uploads5.wikiart.org/images/samuel-peploe/tulips-1923.jpg!Large.jpg,1923,Post-Impressionism,flower painting,,Flower|Botany|Plant|Vase,,,,
https://www.wikiart.org/en/arturo-rivera/untitled-0,,,https://uploads7.wikiart.org/00328/images/arturo-rivera/003-ejukhwvus8u.jpg!Large.jpg,,Magic Realism,figurative,,,,,,
https://www.wikiart.org/en/marevna-marie-vorobieff/the-atelier-of-diego-rivera-in-rue-du-d-part-diego-rivera-ehrenbourg-and-juan-gris-paris-in,,,https://uploads5.wikiart.org/images/marevna-marie-vorobieff/the-atelier-of-diego-rivera-in-rue-du-d-part-diego-rivera-ehrenbourg-and-juan-gris-paris-in.jpg!Large.jpg,,Expressionism,genre painting,,famous-people|Diego-Rivera|Juan-Gris|Sketch|Figure drawing|Sitting,,,,
https://www.wikiart.org/en/martiros-sarian/armenian-mountains-1962,1962,,https://uploads1.wikiart.org/images/martiros-saryan/armenian-mountains-1962.jpg!Large.jpg,1962|1962; Armenia,Realism,sketch and study,,mountains|Sketch|Line,Private Collection,,,
https://www.wikiart.org/en/georges-braque/woman-with-book-1945,1945,,https://uploads6.wikiart.org/images/georges-braque/woman-with-book-1945.jpg!Large.jpg,1945|1945; France,Cubism|Expressionism,genre painting,canvas|oil,reading-and-writing,Private Collection,,,
https://www.wikiart.org/en/ivan-aivazovsky/marina-1892,1892,,https://uploads7.wikiart.org/images/ivan-aivazovsky/marina-1892.jpg!Large.jpg,1892,Romanticism,marina,,boats-and-ships|seas-and-oceans|Vehicle|Sailing ship|Boat|Galiot|Schooner|Tall ship|Fluyt|Clipper,,,,
https://www.wikiart.org/en/sam-francis/sulfur-water-1967,1967,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,1967,Abstract Expressionism,abstract,lithography,Textile,,,,
https://www.wikiart.org/en/matthias-laurenz-graff/blaues-blut-fur-osterreich,,,https://uploads2.wikiart.org/00298/images/matthias-laurenz-graff/matthias-laurenz-gr-ff-blaues-blut-f-r-sterreich.jpg!Large.jpg,,Expressionism|Surrealism,figurative,,,,,,
https://www.wikiart.org/en/sam-francis/drawing-for-sculpture-sf65-010-1965,1965,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,1965,Abstract Expressionism,abstract,,Font,,,,
https://www.wikiart.org/en/gil-nicolescu/gil-nicolescu-vitralii-2000-2000,2000,,https://uploads2.wikiart.org/00333/images/gil-nicolescu/gil-nicolescu-vitralii-2000.jpg!Large.jpg,2000,Constructivism|Op Art,abstract,oil,,,,,
https://www.wikiart.org/en/howard-finster/president-harry-truman-1979,1979,,https://uploads3.wikiart.org/images/howard-finster/president-harry-truman-1979.jpg,1979,Art Brut,portrait,,Forehead|Cheek|Text,,,,
https://www.wikiart.org/en/john-leech/marius-discovered-in-the-marshes-at-minturn,,,https://uploads6.wikiart.org/images/john-leech/marius-discovered-in-the-marshes-at-minturn.jpg,,Romanticism,illustration,,,,"The Comic History of Rome, by Gilbert Abbott À Becket",,
https://www.wikiart.org/en/alice-bailly/equestrian-fantasy-with-pink-lady-1913,1913,,https://uploads0.wikiart.org/00145/images/alice-bailly/display-image-25.jpg!Large.jpg,1913,Cubism,animal painting,canvas|oil,,,,,
https://www.wikiart.org/en/paul-cezanne/chateau-noir-2,1904,,https://uploads7.wikiart.org/images/paul-cezanne/chateau-noir-2.jpg!Large.jpg,1904,Cubism,landscape,canvas|oil,,,,Final period,
https://www.wikiart.org/en/gabriele-munter/landschaft-mit-haus-in-oberau-1908,1908,,https://uploads5.wikiart.org/images/gabriele-munter/landschaft-mit-haus-in-oberau-1908(1).jpg,1908,Expressionism,landscape,,,,,,
https://www.wikiart.org/en/martiros-sarian/ararat-from-byurakan-1957,1957,,https://uploads3.wikiart.org/images/martiros-saryan/ararat-from-byurakan-1957.jpg!Large.jpg,1957|1957; Armenia,Symbolism,landscape,,Mount-Ararat|mountains|Mountain|Sky,,,,
https://www.wikiart.org/en/piet-mondrian/tableau-i-1921,1921,,https://uploads8.wikiart.org/images/piet-mondrian/tableau-i-1921.jpg!Large.jpg,1921,Neoplasticism,abstract,canvas|oil,Line|Rectangle,"Museum Ludwig, Cologne, Germany",,,
https://www.wikiart.org/en/josef-kriehuber/keme-legendary-hungarian-military-leader-1828,1828,,https://uploads6.wikiart.org/00326/images/josef-kriehuber/keme-litho-2.jpg!Large.jpg,1828,Biedermeier,portrait,lithography,,,Hungarian Kings,,
https://www.wikiart.org/en/maxime-maufra/tuna-boat-at-sea-1907,1907,,https://uploads6.wikiart.org/images/maxime-maufra/tuna-boat-at-sea-1907.jpg!Large.jpg,1907; France|1907,Post-Impressionism,marina,canvas|oil,boats-and-ships|seas-and-oceans|Galway hooker|Boat|Sailing|Vehicle|Sail|Sailboat|Fishing vessel|Watercraft|Lugger,Private Collection,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/courtesan-and-her-maiko-1,,,https://uploads5.wikiart.org/images/utagawa-kuniyoshi/courtesan-and-her-maiko-1.jpg!Large.jpg,,Ukiyo-e,portrait,,female-portraits,"Brooklyn Museum, New York City, NY, US",,,
https://www.wikiart.org/en/richard-tuttle/white-wind-1972,1972,,https://uploads0.wikiart.org/images/richard-tuttle/white-wind-1972.jpg,1972,Abstract Expressionism|Minimalism,abstract,,Text,,,,
https://www.wikiart.org/en/francois-arnal/bombardement-129-les-pantalons-et-la-chemis-1971,1971,,https://uploads6.wikiart.org/images/francois-arnal/bombardement-129-les-pantalons-et-la-chemis-1971.jpg,1971,Art Informel,figurative,,Sleeve|Bow tie,,,,
https://www.wikiart.org/en/james-ward/the-morning-grey-1853,1853,,https://uploads3.wikiart.org/images/james-ward/the-morning-grey-1853.jpg!Large.jpg,1853,Romanticism,landscape,,Pasture|Natural landscape|Bovine|Tree|Herd|Grazing,,,,
https://www.wikiart.org/en/jules-bastien-lepage/unknown,,,https://uploads6.wikiart.org/00123/images/jules-bastien-lepage/unknown.jpg!Large.jpg,,Realism,portrait,,Lady,,,,
https://www.wikiart.org/en/claude-monet/the-dinner-1869-1,1869,,https://uploads1.wikiart.org/images/claude-monet/the-dinner-1869-1.jpg!Large.jpg,1869,Impressionism,genre painting,canvas|oil,,"E.G. Bührle Foundation, Zürich, Switzerland",,,
https://www.wikiart.org/en/eugene-boudin/crinolines-on-the-beach-1863,1863,,https://uploads4.wikiart.org/images/eugene-boudin/crinolines-on-the-beach-1863.jpg!Large.jpg,1863|1863; France,Realism,genre painting,oil,walking|leisure-and-sleep,Private Collection,,,
https://www.wikiart.org/en/bernard-cohen/second-image-for-j-1976,1976,,https://uploads7.wikiart.org/images/bernard-cohen/second-image-for-j-1976.jpg,1976,Lyrical Abstraction,abstract,lithography,Pattern|Ring,"Tate Britain, London, UK",,,
https://www.wikiart.org/en/camille-pissarro/portrait-of-jeanne-1,1896,,https://uploads8.wikiart.org/images/camille-pissarro/portrait-of-jeanne-1.jpg!Large.jpg,1896,Impressionism,portrait,canvas|oil,,"Rau pour le Tiers Monde Foundation, Zürich, Switzerland",,,
https://www.wikiart.org/en/richard-lindner/42nd-street,,,https://uploads7.wikiart.org/images/richard-lindner/42nd-street.jpg!Large.jpg,,Mechanistic Cubism,figurative,,Games|Recreation,,,,
https://www.wikiart.org/en/paul-jacoulet/la-statuette-thang-mandchoukuo-1956,1956,,https://uploads2.wikiart.org/images/paul-jacoulet/la-statuette-thang-mandchoukuo-1956.jpg!Large.jpg,1956,Ukiyo-e,genre painting,,costume design|Textile|Geisha,,,,
https://www.wikiart.org/en/mathias-goeritz/mensaje-metacrome-1960,1960,,https://uploads8.wikiart.org/images/mathias-goeritz/mensaje-metacrome-1960.jpg,1960,Abstract Expressionism,abstract,,monochrome,,,,
https://www.wikiart.org/en/paul-cezanne/in-the-park-of-chateau-noir-1900,1900,,https://uploads7.wikiart.org/images/paul-cezanne/in-the-park-of-chateau-noir-1900.jpg!Large.jpg,1900,Cubism,landscape,canvas|oil,Tree,Private Collection,,Final period,
https://www.wikiart.org/en/margit-selska/still-life-1970,1970,,https://uploads6.wikiart.org/00125/images/margit-selska/still-life-1970.JPG,1970,Post-Impressionism,still life,,Still life photography,,,,
https://www.wikiart.org/en/le-corbusier/la-lanterne-et-le-petit-haricot-1930,1930,,https://uploads1.wikiart.org/images/le-corbusier/la-lanterne-et-le-petit-haricot-1930.jpg,1930,Cubism,still life,,,,,,
https://www.wikiart.org/en/hans-hofmann/provincetown-1942,1942,,https://uploads0.wikiart.org/images/hans-hofmann/provincetown-1942.jpg,1942,Cubism,cityscape,,,,,,
https://www.wikiart.org/en/jose-gutierrez-solana/chinese-torture,1930,,https://uploads8.wikiart.org/images/jose-gutierrez-solana/chinese-torture.jpg!Large.jpg,1930,Expressionism,genre painting,canvas|oil,punishments-and-tortures|Mythology,Private Collection,,,
https://www.wikiart.org/en/camille-corot/outside-paris-the-heights-above-ville-d-avray-1870,1870,,https://uploads8.wikiart.org/images/camille-corot/outside-paris-the-heights-above-ville-d-avray-1870.jpg!Large.jpg,1870,Realism,landscape,canvas|oil,valleys-and-hollows|forests-and-trees,,,,"French cityscapes, landscapes and seascapes"
https://www.wikiart.org/en/utagawa-kunisada/the-actor-in-the-ichikawa-family,,,https://uploads2.wikiart.org/images/utagawa-kunisada/the-actor-in-the-ichikawa-family.jpg!Large.jpg,,Ukiyo-e,yakusha-e,woodcut|paper,male-portraits|theatres,"Brooklyn Museum, New York City, NY, US",,,
https://www.wikiart.org/en/christopher-wood/ulysses-and-the-sirens-aka-mermaids-1929,1929,,https://uploads1.wikiart.org/images/christopher-wood/ulysses-and-the-sirens-aka-mermaids-1929.jpg!Large.jpg,1929,Naïve Art (Primitivism),literary painting,,,,,,
https://www.wikiart.org/en/emile-bernard/the-smoking-hashish-1900,1900,,https://uploads0.wikiart.org/images/emile-bernard/the-smoking-hashish-1900.jpg!Large.jpg,1900,Post-Impressionism,portrait,,,,,,
https://www.wikiart.org/en/alexander-rodchenko/journalist,,,https://uploads1.wikiart.org/images/alexander-rodchenko/journalist.jpg!Large.jpg,,Constructivism,photo,,designs-and-sketches|covers,,,,
https://www.wikiart.org/en/leopold-survage/d-cor-de-th-atre-pour-les-euclides,,,https://uploads2.wikiart.org/images/l-opold-survage/d-cor-de-th-atre-pour-les-euclides.jpg,,Cubism,design,,,,,,
https://www.wikiart.org/en/pablo-picasso/quarries-1896,1896,,https://uploads7.wikiart.org/images/pablo-picasso/quarries-1896.jpg!Large.jpg,1896,Realism,landscape,canvas|oil,cliffs-and-rocks|Rock|Formation|Outcrop|Geology|Bedrock|Geological phenomenon,,,Early Years,
https://www.wikiart.org/en/keisai-eisen/no-44-magome-station,,,https://uploads7.wikiart.org/images/keisai-eisen/no-44-magome-station(1).jpg!Large.jpg,,Ukiyo-e,landscape,,,,,,
https://www.wikiart.org/en/john-leech/appius-claudius-punished-by-the-people,,,https://uploads1.wikiart.org/images/john-leech/appius-claudius-punished-by-the-people.jpg,,Romanticism,illustration,,,,"The Comic History of Rome, by Gilbert Abbott À Becket",,
https://www.wikiart.org/en/friedel-dzubas/eagle-pass,,,https://uploads4.wikiart.org/images/friedel-dzubas/eagle-pass.jpg,,Lyrical Abstraction,abstract,,Geological phenomenon,,,,
https://www.wikiart.org/en/vincenzo-migliaro/at-the-sunlight,,,https://uploads0.wikiart.org/00342/images/vincenzo-migliaro/vincenzo-migliaro-al-sole-olio-su-tela-912x1024.jpg!Large.jpg,,Realism,portrait,canvas|oil,,,,,
https://www.wikiart.org/en/david-cox/study-of-a-dog-1849,1849,,https://uploads0.wikiart.org/images/david-cox/study-of-a-dog-1849.jpg!Large.jpg,1849,Romanticism,sketch and study,,Dog|Canidae|Carnivore,,,,
https://www.wikiart.org/en/vivian-maier/new-york-man-doing-splits-in-midair-1955,1955,,https://uploads5.wikiart.org/images/vivian-maier/new-york-man-doing-splits-in-midair-1955.jpg,1955,Street Photography,photo,,Airplane|Aircraft|Vehicle,,,,
https://www.wikiart.org/en/sam-francis/untitled-1954,1954,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,1954,Abstract Expressionism,abstract,,Beige,,,,
https://www.wikiart.org/en/albert-bierstadt/niagara-falls,1869,,https://uploads1.wikiart.org/images/albert-bierstadt/niagara-falls.jpg!Large.jpg,1869,Luminism,landscape,,rivers-and-waterfalls|forests-and-trees|mountains|Sky|Natural landscape|Cliff|Terrain,Private Collection,,,
https://www.wikiart.org/en/pierre-bonnard/nude-washing-feet-in-a-bathtub-1924,1924,,https://uploads3.wikiart.org/images/pierre-bonnard/nude-washing-feet-in-a-bathtub-1924.jpg!Large.jpg,1924,Intimism,nude painting (nu),canvas|oil,Leg|Human body,Private Collection,,,
https://www.wikiart.org/en/kateryna-bilokur/bouquet-of-flowers-1960,1960,,https://uploads2.wikiart.org/images/kateryna-bilokur/bouquet-of-flowers-1960.jpg!Large.jpg,1960,Naïve Art (Primitivism),flower painting,,flowers-and-plants|Flower|Bouquet|Plant|Botany,,,,
https://www.wikiart.org/en/bela-czobel/bela-czobe-bauquet-1960,1960,,https://uploads3.wikiart.org/00412/images/bela-czobel/bela-czobe-bauquet-1960.JPG!Large.JPG,1960,,flower painting,,,,,,
https://www.wikiart.org/en/john-singer-sargent/the-artist-sketching-1922,1922,,https://uploads7.wikiart.org/images/john-singer-sargent/the-artist-sketching-1922.jpg!Large.jpg,1922,Impressionism,genre painting,canvas|oil,male-portraits|forests-and-trees|Tree,Private Collection,,,
https://www.wikiart.org/en/henri-edmond-cross/the-washerwoman-1896,1896,,https://uploads1.wikiart.org/images/henri-edmond-cross/the-washerwoman-1896.jpg!Large.jpg,1896,Neo-Impressionism|Pointillism,genre painting,canvas|oil,female-portraits|Lavender|Violet|washing-and-laundry,Private Collection,,,
https://www.wikiart.org/en/kitagawa-utamaro/not_detected_233117-1799,1799,,https://uploads3.wikiart.org/images/kitagawa-utamaro/not_detected_233117-1799.jpg!Large.jpg,1799,Ukiyo-e,genre painting,,couples,,,,
https://www.wikiart.org/en/stephen-prina/untitled-exquisite-corpse-the-complete-paintings-of-manet-227-of-556-baigneuses-en-seine-2012,2012,,https://uploads6.wikiart.org/images/stephen-prina/untitled-exquisite-corpse-the-complete-paintings-of-manet-227-of-556-baigneuses-en-seine-2012.jpg!Large.jpg,2012,Conceptual Art,installation,,Line,,,,
https://www.wikiart.org/en/alfred-sisley/bougival-1878,1878,,https://uploads7.wikiart.org/images/alfred-sisley/bougival-1878.jpg!Large.jpg,1878,Impressionism,landscape,canvas|oil,rivers-and-waterfalls|Sky|Bank|Coast|Sea|Waterway,Private Collection,,,
https://www.wikiart.org/en/camille-pissarro/quai-malaquais-in-the-afternoon-sunshine-1903,1903,,https://uploads5.wikiart.org/images/camille-pissarro/quai-malaquais-in-the-afternoon-sunshine-1903.jpg,1903,Impressionism,cityscape,canvas|oil,Waterway,"Hermitage Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/joaquin-agrasot/al-llegar-a-casa,,,https://uploads7.wikiart.org/00313/images/joaquin-agrasot/joaqu-n-agrasot-al-llegar-a-casa.jpg!Large.jpg,,Realism,animal painting,canvas|oil,Horse,Private Collection,,,
https://www.wikiart.org/en/eric-fischl/master-bedroom,1983,,https://uploads6.wikiart.org/images/eric-fischl/master-bedroom.jpg!Large.jpg,1983,Contemporary Realism,nude painting (nu),,female-nude|Sitting,,,,
https://www.wikiart.org/en/simon-stalenhag/bellbind-and-fireweed-2018,2018,,https://uploads2.wikiart.org/00323/images/simon-stalenhag/bellbind-and-fireweed-2018.jpg!Large.jpg,2018,Digital Art,illustration,,,,,,
https://www.wikiart.org/en/steve-kaufman/einstein-2004,,,https://uploads4.wikiart.org/00314/images/steve-kaufman/einstein-2004.jpg!Large.jpg,,Pop Art,figurative|portrait,,Forehead|Human,,,,
https://www.wikiart.org/en/jarik-jongman/house-2-2015,2015,,https://uploads2.wikiart.org/00301/images/jarik-jongman/jarik-jongman-house-2.jpg!Large.jpg,2015,Photorealism|Neo-Figurative Art,cityscape,oil,House|Sky|Tree house|Tree|Home,,,,
https://www.wikiart.org/en/ivan-bilibin/illustration-for-alexander-pushkin-s-fairytale-of-the-tsar-saltan-1937,1937,,https://uploads3.wikiart.org/images/ivan-bilibin/illustration-for-alexander-pushkin-s-fairytale-of-the-tsar-saltan-1937(1).jpg!Large.jpg,1937,Art Nouveau (Modern),illustration,,fictional-characters|Slavic-mythology|Alexander-Pushkin|Fairytale-of-the-Tsar-Saltan,,Fairytale of the Tsar Saltan,,
https://www.wikiart.org/en/tamara-de-lempicka/portrait-of-marjorie-ferry-1932,1932,,https://uploads5.wikiart.org/00452/images/tamara-de-lempicka/1932portrait-de-marjorie-ferry-2.jpg!Large.jpg,1932,Art Deco,portrait,oil|canvas,Beauty,,,,
https://www.wikiart.org/en/francesco-hayez/caterina-cornaro-deposed-from-the-throne-of-cyprus-1842,1842,,https://uploads1.wikiart.org/00363/images/francesco-hayez/caterina-cornaro-deposed-from-the-throne-of-cyprus-francesco-hayez.jpg!Large.jpg,1842|1842; Italy,Romanticism,history painting,canvas|oil,famous-people|1840s paintings from Italy,"Accademia Carrara, Bergamo, Italy",,,
https://www.wikiart.org/en/konstantin-yuon/stage-design-for-mussorgsky-s-opera-boris-godunov-1913-1,1913,,https://uploads6.wikiart.org/images/konstantin-yuon/stage-design-for-mussorgsky-s-opera-boris-godunov-1913-1.jpg,1913,Art Nouveau (Modern),design,gouache|cardboard,designs-and-sketches|Holy places,"Bakhrushin Theater Museum, Moscow, Russia",,,
https://www.wikiart.org/en/paul-cezanne/still-life-post-bottle-cup-and-fruit,1871,,https://uploads2.wikiart.org/images/paul-cezanne/still-life-post-bottle-cup-and-fruit.jpg!Large.jpg,1871,Impressionism,still life,canvas|oil,Still life photography|Food,,,Impressionist period,
https://www.wikiart.org/en/georges-vantongerloo/interior-with-woman-1916,1916,,https://uploads6.wikiart.org/images/georges-vantongerloo/interior-with-woman-1916.jpg,1916,Pointillism,figurative,,Textile,,,,
https://www.wikiart.org/en/karimeh-abbud/nazareth-mount-tabor-basilica-church,1920,,https://uploads1.wikiart.org/00331/images/karimeh-abbud/abbud06c.png!Large.png,c.1920; Palestinian Territory|1920,Documentary photography,photo,photography,,,,,
https://www.wikiart.org/en/adolphe-yvon/mademoiselle-snabou-1892,1892,,https://uploads4.wikiart.org/00333/images/adolphe-yvon/mademoiselle-s-nabou-yvon-1892.jpg!Large.jpg,1892,Romanticism,portrait,,,,,,
https://www.wikiart.org/en/vasily-vereshchagin/samarkand-1869,1869,,https://uploads2.wikiart.org/00406/images/vasily-vereshchagin/62fd1d5a9e436329dcf5f974.jpg!Large.jpg,1869,Realism|Orientalism,landscape,canvas|oil,,,Turkestan series,,
https://www.wikiart.org/en/andy-warhol/self-portrait-in-drag-1982-1,1982,,https://uploads1.wikiart.org/images/andy-warhol/self-portrait-in-drag-1982-1.jpg,1982,Pop Art,photo,,Hair|Face|Lady|Beauty|Lip|Hairstyle|Nose,,,,
https://www.wikiart.org/en/camille-pissarro/cowherds-bazincourt,1890,,https://uploads7.wikiart.org/images/camille-pissarro/cowherds-bazincourt.jpg!Large.jpg,1890,Impressionism,genre painting,,,Private Collection,,,
https://www.wikiart.org/en/pierre-auguste-renoir/portraits-of-marie-sophie-chocquet-1876,1876,,https://uploads5.wikiart.org/images/pierre-auguste-renoir/portraits-of-marie-sophie-chocquet-1876.jpg!Large.jpg,1876,Impressionism,portrait,canvas|oil,People|Child,Private Collection,,Association with Impressionists,
https://www.wikiart.org/en/gerhard-richter/wallace-bournes,,,https://uploads1.wikiart.org/images/gerhard-richter/wallace-bournes.jpg!Blog.jpg,,Abstract Expressionism,abstract,,Water|Reflection|Sky|Violet,,,,
https://www.wikiart.org/en/horacio-garcia-rossi/mouvement-1965,1965,,https://uploads6.wikiart.org/images/horacio-garcia-rossi/mouvement-1965.jpg!Large.jpg,1965,Kinetic Art,installation,,Lighting,,,,
https://www.wikiart.org/en/mstislav-dobuzhinsky/k-dainiai-old-wooden-catholic-church,,,https://uploads1.wikiart.org/images/mstislav-dobuzhinsky/k-dainiai-old-wooden-catholic-church.jpg!Large.jpg,,Symbolism,cityscape,,folk-architecture|religious-items|Kėdainiai|House|Building,,Old Lithuania,,
https://www.wikiart.org/en/jose-clemente-orozco/the-rich-people-detail-1924-1,1924,Mexico City,https://uploads3.wikiart.org/images/jose-clemente-orozco/the-rich-people-detail-1924-1.jpg!Large.jpg,"1924; Mexico City, Mexico|1924|Mexico City",Muralism,genre painting,fresco,characters-and-emotions,,,,
https://www.wikiart.org/en/tamara-de-lempicka/abstract-composition-1953,1953,,https://uploads1.wikiart.org/00295/images/tamara-de-lempicka/abstract-composition-1953.jpg,1953,Cubism,abstract,oil|canvas,,,,,
https://www.wikiart.org/en/claude-monet/bennecourt-1,1887,,https://uploads5.wikiart.org/images/claude-monet/bennecourt-1.jpg!Large.jpg,1887,Impressionism,landscape,,Tree|Woodland|Forest|Natural environment|Nature|Natural landscape|Northern hardwood forest|Nature reserve|Woody plant|Plant,,,,
https://www.wikiart.org/en/edward-ruscha/i-don-t-want-no-retro-spective-1979,1979,,https://uploads1.wikiart.org/images/edward-ruscha/i-don-t-want-no-retro-spective-1979.jpg,1979,Conceptual Art,figurative,,Text|Pink|Font,,,,
https://www.wikiart.org/en/kamal-ol-molk/village-moghanak,1914,,https://uploads6.wikiart.org/00106/images/kamal-ol-molk/village-moghanak.jpg!Large.jpg,"1914|1914; Iran, Islamic Republic of",Safavid Period,landscape,canvas|oil,rivers-and-waterfalls|forests-and-trees|Tree|Nature|Natural landscape|Natural environment|Nature reserve|Bayou|Forest|Woodland|Swamp|Woody plant,,,,
https://www.wikiart.org/en/abdul-mati-klarwein/baron-edmond-de-rothschild-ii-1963,1963,,https://uploads4.wikiart.org/00218/images/abdul-mati-klarwein/baron-edmond-de-rothschild-ii-1963.jpg!Large.jpg,1963,Magic Realism,portrait,,Gentleman,,,,
https://www.wikiart.org/en/ferdynand-ruszczyc/przedwio-nie-1919,1919,,https://uploads6.wikiart.org/images/ferdynand-ruszczyc/przedwio-nie-1919.jpg,1919,Symbolism,landscape,,Tree|Brown|Northern hardwood forest,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/mother-and-child-1928,1928,,https://uploads1.wikiart.org/images/pyotr-konchalovsky/mother-and-child-1928.jpg,1928,Post-Impressionism,genre painting,,mother-and-child,,,,
https://www.wikiart.org/en/aleksandra-ekster/wine-1914,1914,,https://uploads7.wikiart.org/images/aleksandra-ekster/wine-1914.jpg!Large.jpg,1914,Cubo-Futurism,still life,,fruits-and-vegetables|dishware-and-cutlery|food-and-beverages,,,,
https://www.wikiart.org/en/charles-turner/frances-teresa-stuart-duchess-of-richmond-and-lennox-1810,1810,,https://uploads7.wikiart.org/images/charles-turner/frances-teresa-stuart-duchess-of-richmond-and-lennox-1810.jpg!Large.jpg,1810,Romanticism,portrait,,Photograph|Lady|Vintage clothing|Retro style,,,,
https://www.wikiart.org/en/asher-brown-durand/declaration-of-independence-1823,1823,,https://uploads6.wikiart.org/00205/images/asher-brown-durand/declaration.JPG!Large.JPG,1823,Romanticism,history painting,engraving,Gentleman,,,,
https://www.wikiart.org/en/jana-brike/beekeepers-bride-2014,2014,,https://uploads5.wikiart.org/00224/images/jana-brike/beekeepers-bride-jana-brike-2014-1.jpg!Large.jpg,2014,Lowbrow Art,nude painting (nu),,Face|Hair|Head|Lip|Beauty|Cheek,,,,
https://www.wikiart.org/en/robert-barry/wallpiece-with-blue-mirror-words-2006,2006,,https://uploads2.wikiart.org/images/robert-barry/wallpiece-with-blue-mirror-words-2006.jpg,2006,Conceptual Art,installation,,Text|Font,,,,
https://www.wikiart.org/en/georges-vantongerloo/cosmic-phenomenon-1962,1962,,https://uploads4.wikiart.org/images/georges-vantongerloo/cosmic-phenomenon-1962.jpg,1962,Concretism,sculpture,,Product,,,,
https://www.wikiart.org/en/winslow-homer/game-of-croquet,1865,,https://uploads8.wikiart.org/images/winslow-homer/game-of-croquet.jpg,1865,Realism,genre painting,canvas|oil,games-and-sport,"Yale University Art Gallery (Yale University), New Haven, CT, US",,,
https://www.wikiart.org/en/jean-david/standing-figure,,,https://uploads5.wikiart.org/images/jean-david/standing-figure.jpg,,Surrealism,figurative,,Head|Text|Nose|Line,,,,
https://www.wikiart.org/en/david-cox/handsworth-old-church-birmingham-1828,1828,,https://uploads0.wikiart.org/images/david-cox/handsworth-old-church-birmingham-1828.jpg!Large.jpg,1828,Romanticism,landscape,,Tree|Sky,,,,
https://www.wikiart.org/en/miklos-barabas/portrait-of-franz-liszt-1847,1847,,https://uploads4.wikiart.org/images/miklos-barabas/portrait-of-franz-liszt-1847.jpg,1847,Romanticism,portrait,canvas|oil,famous-people|Franz-Liszt|Composer|Musician,"Hungarian National Museum, Budapest, Hungary",,,
https://www.wikiart.org/en/alfred-sisley/normandy-the-water-path-in-the-evening-at-sahurs-1894,1894,,https://uploads2.wikiart.org/images/alfred-sisley/normandy-the-water-path-in-the-evening-at-sahurs-1894.jpg!Large.jpg,1894,Impressionism,landscape,canvas|oil,rivers-and-waterfalls|Normandy|forests-and-trees|Natural landscape|Bank|Tree|Sky|River|Waterway|Water,"Musée des Beaux-Arts de Rouen, Rouen, France",,,
https://www.wikiart.org/en/valentin-serov/portrait-of-grand-duke-mikhail-nikolayevich-1900,1900,,https://uploads7.wikiart.org/images/valentin-serov/portrait-of-grand-duke-mikhail-nikolayevich-1900.jpg!Large.jpg,1900,Impressionism,portrait,canvas|oil,male-portraits|famous-people,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/martiros-sarian/landscape-turkmenistan-1934,1934,,https://uploads4.wikiart.org/images/martiros-saryan/landscape-turkmenistan-1934.jpg,1934; Turkmenistan|1934,Symbolism,landscape,,palaces-and-mausoleums|Turkmenistan,,,,
https://www.wikiart.org/en/aleksandra-ekster/view-of-the-bridge-1938,1938,,https://uploads2.wikiart.org/images/aleksandra-ekster/view-of-the-bridge-1938.jpg,1938,Cubo-Futurism,cityscape,canvas|oil,houses-and-buildings|forests-and-trees,"Moscow Museum of Modern Art, Moscow, Russia",,,
https://www.wikiart.org/en/henri-martin/the-port-of-marseilles-transhipping,,,https://uploads1.wikiart.org/images/henri-martin/the-port-of-marseilles-transhipping.jpg!Large.jpg,,Impressionism,marina,canvas|oil,boats-and-ships|seas-and-oceans,,,,
https://www.wikiart.org/en/ancient-egyptian-painting/naked-woman-e27429--1300,1300 BC,,https://uploads3.wikiart.org/00331/images/ancient-egyptian-painting/naked-woman-louvre-e27429.jpg!Large.jpg,1300 BC|c.1300 BC; Egypt,New Kingdom,sculpture,ivory,,"Louvre, Paris, France",,,
