url,Create Date,Create Location,Style,image_url,Genre,tags,Date,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/marjan-eggermont/who-was-that-hippy-2010,2010,,Neo-Minimalism,https://uploads1.wikiart.org/images/marjan-eggermont/who-was-that-hippy-2010.jpg,abstract,Orange|Line|Amber,2010,,,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/a-person-as-a-person-should-be,,,Ukiyo-e,https://uploads1.wikiart.org/images/utagawa-kuniyoshi/a-person-as-a-person-should-be.jpg!Large.jpg,nude painting (nu),female-nude|male-nude,,,,,,
https://www.wikiart.org/en/norman-rockwell/and-the-symbol-of-welcome-is-light-1920,1920,,Regionalism,https://uploads8.wikiart.org/images/norman-rockwell/and-the-symbol-of-welcome-is-light-1920.jpg!Large.jpg,genre painting,male-portraits|roads-and-vehicles|Sky,1920,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/charles-andre-van-loo-carle-van-loo/the-grand-turk-giving-a-concert-to-his-mistress-1737,1737,,Orientalism|Rococo,https://uploads8.wikiart.org/00296/images/charles-andre-van-loo-carle-van-loo/charles-andr-van-loo-the-grand-turk-giving-a-concert-to-his-mistress-wga13428.jpg!Large.jpg,genre painting|mythological painting,,1737,oil|canvas,"Wallace Collection, London, UK",,,
https://www.wikiart.org/en/auguste-toulmouche/rose-caron-french-singer-1880,1880,,Academicism,https://uploads0.wikiart.org/00408/images/auguste-toulmouche/rose-caron-by-auguste-toulmouche.jpg!Large.jpg,portrait,,1880,oil,"Carnavalet Museum, Paris, France",,,
https://www.wikiart.org/en/wassily-kandinsky/kochel-waterfall-i,1900,,Post-Impressionism,https://uploads7.wikiart.org/images/wassily-kandinsky/kochel-waterfall-i.jpg!Large.jpg,landscape,rivers-and-waterfalls|Kochel|Tree|Natural environment|Forest,1900; Germany|1900,,,,,
https://www.wikiart.org/en/camille-corot/outside-paris-the-heights-above-ville-d-avray-1870,1870,,Realism,https://uploads8.wikiart.org/images/camille-corot/outside-paris-the-heights-above-ville-d-avray-1870.jpg!Large.jpg,landscape,valleys-and-hollows|forests-and-trees,1870,oil|canvas,,,,"French cityscapes, landscapes and seascapes"
https://www.wikiart.org/en/ernst-ludwig-kirchner/dancing-couple,1933,,Expressionism,https://uploads7.wikiart.org/images/ernst-ludwig-kirchner/dancing-couple.jpg!Large.jpg,genre painting,,1933,,,,,
https://www.wikiart.org/en/frantisek-kupka/study-in-black-and-white-1924,1924,,Orphism,https://uploads7.wikiart.org/images/frantisek-kupka/study-in-black-and-white-1924.jpg!Large.jpg,sketch and study,,1924,paper|gouache|indian ink,,,,
https://www.wikiart.org/en/alexander-rodchenko/construction-5,,,Constructivism,https://uploads5.wikiart.org/images/alexander-rodchenko/construction-3.jpg!Large.jpg,sketch and study,,,,,,,
https://www.wikiart.org/en/joaqu-n-sorolla/sea-at-ibiza-1904,1904,,Impressionism,https://uploads4.wikiart.org/images/joaquin-sorolla/sea-at-ibiza-1904.jpg!Large.jpg,marina,seas-and-oceans|mountains|Water|Rock,1904; Spain|1904,oil|canvas,,,,
https://www.wikiart.org/en/theo-van-doesburg/drawing-1921,1921,,Neoplasticism,https://uploads0.wikiart.org/images/theo-van-doesburg/drawing-1921.jpg,abstract,Line|Human settlement,1921,,,,,
https://www.wikiart.org/en/ivan-marchuk/eve-2007,2007,,Magic Realism,https://uploads7.wikiart.org/00317/images/ivan-marchuk/eve-2007.jpg!Large.jpg,religious painting|nude painting (nu),,2007,,,,,
https://www.wikiart.org/en/pierre-bonnard/two-poodles-1891,1891,,Japonism,https://uploads2.wikiart.org/images/pierre-bonnard/two-poodles-1891.jpg!Large.jpg,animal painting,,1891,oil|canvas,"Southampton City Art Gallery, Southampton, UK",,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/milliner-with-hat,1910,,Expressionism,https://uploads1.wikiart.org/images/ernst-ludwig-kirchner/milliner-with-hat.jpg!Large.jpg,portrait,female-portraits,1910,paper|lithography,"Brooklyn Museum, New York City, NY, US",,,
https://www.wikiart.org/en/theo-van-doesburg/composition-1918,1918,,Neoplasticism,https://uploads5.wikiart.org/images/theo-van-doesburg/composition-1918.jpg!Large.jpg,abstract,Pattern|Textile|Rug|Rectangle,1918,oil|canvas,"Solomon R. Guggenheim Museum, New York City, NY, US",,,
https://www.wikiart.org/en/georges-seurat/angelica-at-the-rock-after-ingres-1878,1878,,Neoclassicism,https://uploads5.wikiart.org/images/georges-seurat/angelica-at-the-rock-after-ingres-1878.jpg,literary painting,"fictional-characters|Ludovico-Ariosto-""Orlando-Innamorato""|Angelica|Beauty",1878|1878; France,oil|canvas,"Norton Simon Museum, Pasadena, CA, US",,,
https://www.wikiart.org/en/paul-gauguin/double-portrait-of-a-young-girl-mademoiselle-lafuite-1883,1883,Paris,Impressionism,https://uploads5.wikiart.org/images/paul-gauguin/double-portrait-of-a-young-girl-mademoiselle-lafuite-1883.jpg!Large.jpg,portrait,children portraits,"1883; Paris, France|1883|Paris",oil|canvas,Private Collection,,Early works,
https://www.wikiart.org/en/juliao-sarmento/noites-brancas-1982,1982,,Conceptual Art,https://uploads5.wikiart.org/images/juliao-sarmento/noites-brancas-1982.jpg,figurative,Sitting,1982,,,,,
https://www.wikiart.org/en/xavier-martinez/untitled-a-southwest-indian-on-kiva,,,Tonalism,https://uploads4.wikiart.org/images/xavier-martinez/untitled-a-southwest-indian-on-kiva.jpg!Large.jpg,landscape,Sky|Calm|Horizon,,,,,,
https://www.wikiart.org/en/salvador-dali/seated-monk,1925,,Post-Impressionism,https://uploads5.wikiart.org/images/salvador-dali/seated-monk.jpg!Large.jpg,portrait,,1925,,,,Early Years (1917-1927),
https://www.wikiart.org/en/ferdinand-georg-waldm-ller/the-violets-pickers-early-spring-in-the-wienerwald,1858,,Biedermeier,https://uploads3.wikiart.org/images/ferdinand-georg-waldm-ller/the-violets-pickers-early-spring-in-the-wienerwald.jpg!Large.jpg,genre painting,,1858,oil,"Germanisches Nationalmuseum, Nuremberg, Germany",,,
https://www.wikiart.org/en/georgi-mashev/composition,,,Post-Impressionism,https://uploads3.wikiart.org/00242/images/georgi-mashev/4364-file.jpg!Large.jpg,caricature,Dinosaur,,drawing,,,,
https://www.wikiart.org/en/carel-willink/self-portrait-with-wilma-van-der-meulen-1934,1934,,Magic Realism,https://uploads2.wikiart.org/images/carel-willink/self-portrait-with-wilma-van-der-meulen-1934.jpg!Large.jpg,self-portrait,Picture frame,1934,,,,,
https://www.wikiart.org/en/andre-lanskoy/abstract-composition-1965,1965,,Tachisme,https://uploads0.wikiart.org/images/andre-lanskoy/abstract-composition-1965.jpg,abstract,,1965,,,,,
https://www.wikiart.org/en/alvaro-lapa/o-casamento-1967,1967,,Abstract Expressionism,https://uploads8.wikiart.org/images/alvaro-lapa/o-casamento-1967.jpg!Large.jpg,abstract,Gun|Font,1967,,,,,
https://www.wikiart.org/en/carolus-duran/danae-1900,1900,,Realism,https://uploads2.wikiart.org/00120/images/carolus-duran/danae-1900.jpg!Large.jpg,mythological painting|nude painting (nu),Greek-and-Roman-Mythology|female-nude|Red hair|Danaë,1900,oil|canvas,"Musée des Beaux-Arts de Bordeaux, Bordeaux, France",,,
https://www.wikiart.org/en/theo-gerber/r-ve-bleu-1964,1964,,Art Informel,https://uploads6.wikiart.org/images/theo-gerber/r-ve-bleu-1964.jpg!Large.jpg,abstract,Tree,1964,,,,,
https://www.wikiart.org/en/fernando-botero/car-bomb,1999,,Naïve Art (Primitivism),https://uploads4.wikiart.org/images/fernando-botero/car-bomb.jpg!Large.jpg,cityscape,houses-and-buildings|Vehicle,1999,,,,,
https://www.wikiart.org/en/yves-klein/moon-ii,,,Nouveau Réalisme,https://uploads7.wikiart.org/images/yves-klein/moon-ii.jpg!Large.jpg,abstract,Pink|Rectangle,,,,Monochrome works,,
https://www.wikiart.org/en/julius-leblanc-stewart/portrait-of-a-woman-1908,1908,,Realism,https://uploads3.wikiart.org/images/julius-leblanc-stewart/portrait-of-a-woman-1908(1).jpg!Large.jpg,portrait,female-portraits|furniture-and-decoration|Lady|Victorian fashion|fashion,1908,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/aaron-siskind/utah-84-1976,1976,,Abstract Expressionism,https://uploads6.wikiart.org/images/aaron-siskind/utah-84-1976.jpg!Large.jpg,photo,Monochrome photography|Rock|monochrome|Organism|Pattern,1976,,,,,
https://www.wikiart.org/en/georges-braque/glass-on-a-table,1909,,Analytical Cubism,https://uploads2.wikiart.org/images/georges-braque/glass-on-a-table.jpg!Large.jpg,still life,dishware-and-cutlery,c.1909; France|1909,oil|canvas,"Tate Modern, London, UK",,,
https://www.wikiart.org/en/valentin-serov/portrait-of-l-n-andreev-1907,1907,,Realism,https://uploads5.wikiart.org/images/valentin-serov/portrait-of-l-n-andreev-1907.jpg!Large.jpg,sketch and study,male-portraits|famous-people|Face|Sketch|Head|Nose|Forehead|Chin|Jaw,1907,,,,,
https://www.wikiart.org/en/childe-hassam/old-mumford-house-easthampton,1918,,Impressionism,https://uploads5.wikiart.org/images/childe-hassam/old-mumford-house-easthampton.jpg!Large.jpg,landscape,houses-and-buildings|forests-and-trees|Tree|Nature|Natural landscape|Woody plant|Plant|Water|Branch,1918,,,,,
https://www.wikiart.org/en/rupert-bunny/portrait-of-the-artist-s-wife-1895,1895,,Impressionism,https://uploads8.wikiart.org/images/rupert-bunny/portrait-of-the-artist-s-wife-1895.jpg,portrait,Lady|Headgear,1895,,,,,
https://www.wikiart.org/en/bela-czobel/coastal-view-with-barges-1930,1930,,Post-Impressionism,https://uploads2.wikiart.org/images/bela-czobel/coastal-view-with-barges-1930.jpg,landscape,,1930,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-lappang-12,,,,https://uploads1.wikiart.org/00387/images/bela-czobel/cz-bel-lappang.PNG!Large.PNG,,,,,,,,
https://www.wikiart.org/en/mario-comensoli/lo-schiaffo-1969,1969,,Expressionism|Pop Art,https://uploads2.wikiart.org/images/mario-comensoli/lo-schiaffo-1969.jpg,genre painting,,1969,,,,,
https://www.wikiart.org/en/jules-breton/rainbow-1883,1883,,Realism,https://uploads5.wikiart.org/images/jules-breton/rainbow-1883.jpg!Large.jpg,genre painting,Sky|1880s paintings from France,1883,,,,,
https://www.wikiart.org/en/juan-gris/grapes-1913,1913,,Synthetic Cubism,https://uploads1.wikiart.org/images/juan-gris/grapes-1913.jpg!Large.jpg,still life,,1913,oil|canvas,"Museum of Modern Art (MoMA), New York City, NY, US",,,
https://www.wikiart.org/en/currier-and-ives/billiards-a-double-carom-1874,1874,,Romanticism,https://uploads8.wikiart.org/images/currier-and-ives/billiards-a-double-carom-1874.jpg!Large.jpg,caricature,Footwear|Table,1874,,,Billiards,,
https://www.wikiart.org/en/natori-shunsen/bando-jusaburo-in-the-role-of-seigoro-1928,1928,,Shin-hanga,https://uploads1.wikiart.org/images/natori-shunsen/bando-jusaburo-in-the-role-of-seigoro-1928.jpg!Large.jpg,yakusha-e,Black hair,1928,,,,,
https://www.wikiart.org/en/m-c-escher/venice-october-1936-1936,1936,,Realism,https://uploads0.wikiart.org/images/m-c-escher/not_detected_204711.jpg,cityscape,houses-and-buildings|Arch,1936,woodcut,,,,
https://www.wikiart.org/en/mordecai-ardon/untitled,,,Abstract Expressionism,https://uploads2.wikiart.org/images/mordecai-ardon/untitled.jpg,abstract,Turquoise|Line,,,,,,
https://www.wikiart.org/en/jacek-malczewski/polonia-1918,1918,,Art Nouveau (Modern),https://uploads0.wikiart.org/images/jacek-malczewski/polonia-1918.jpg!Large.jpg,literary painting,female-portraits|Lady|Mythology,1918,cardboard|oil,,,,
https://www.wikiart.org/en/louise-bourgeois/too-much-love-2010,2010,,Confessional Art,https://uploads6.wikiart.org/images/louise-bourgeois/too-much-love-2010.jpg!Large.jpg,symbolic painting,allegories-and-symbols|couples|parts-of-human-body,2010; United States|2010,,,,,
https://www.wikiart.org/en/alberto-sughi/to-go-where-farewell-to-the-red-house-1992,1992,,Neo-Expressionism,https://uploads7.wikiart.org/00219/images/alberto-sughi/alberto-sughi-andare-dove-addio-alla-casa-rossa-1992.jpg!Large.jpg,figurative,Orange|Human,1992; Italy|1992,,,,,
https://www.wikiart.org/en/piroska-szanto/young-shepherd-1941,1941,,Expressionism,https://uploads4.wikiart.org/images/piroska-szanto/young-shepherd-1941.jpg,sketch and study,Sketch,1941,,,,,
https://www.wikiart.org/en/luc-tuymans/the-parc-2005,2005,,New European Painting,https://uploads4.wikiart.org/images/luc-tuymans/the-parc-2005.jpg,landscape,Atmospheric phenomenon|Floor|Hardwood|Tree|Line,2005|2005; Belgium,oil|canvas,,,,
https://www.wikiart.org/en/hans-hofmann/to-miz-pax-vobiscum-1964,1964,,Abstract Expressionism,https://uploads7.wikiart.org/images/hans-hofmann/to-miz-pax-vobiscum-1964.jpg,abstract,Majorelle blue|Colorfulness|Rectangle,1964,oil,"Modern Art Museum of Fort Worth, TX, US",,,
https://www.wikiart.org/en/willard-metcalf/old-mill-pelago-italy,1913,,Impressionism,https://uploads8.wikiart.org/images/willard-metcalf/old-mill-pelago-italy.jpg!Large.jpg,landscape,houses-and-buildings|mills-and-windmills|forests-and-trees|Tree|House,1913,,Private Collection,,,
https://www.wikiart.org/en/juan-gris/the-three-masks-1923,1923,,Cubism,https://uploads1.wikiart.org/images/juan-gris/the-three-masks-1923.jpg!Large.jpg,portrait,Prophet,1923,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/kitagawa-utamaro/courtesan-writing-a-letter,,,Ukiyo-e,https://uploads5.wikiart.org/images/kitagawa-utamaro/courtesan-writing-a-letter.jpg!Large.jpg,portrait,female-portraits|Geisha,,,,,,
https://www.wikiart.org/en/camille-graeser/aus-der-ebene-bewegt-1977,1977,,Concretism,https://uploads2.wikiart.org/images/camille-graeser/aus-der-ebene-bewegt-1977.jpg,abstract,Ceiling,1977,,,,,
https://www.wikiart.org/en/omar-rayo/witoto-1970,1970,,Op Art,https://uploads0.wikiart.org/images/omar-rayo/witoto-1970.jpg,abstract,Pattern|Line|Font,1970,,,,,
https://www.wikiart.org/en/stefan-caltia/restauration-1994,1994,,Magic Realism,https://uploads2.wikiart.org/images/stefan-caltia/restauration-1994.jpg!Large.jpg,symbolic painting,,1994,,,,,
https://www.wikiart.org/en/karl-bryullov/portrait-of-julia-samoylova-with-giovannina-pacini-and-black-boy,,,Romanticism,https://uploads4.wikiart.org/images/karl-bryullov/portrait-of-julia-samoylova-with-giovannina-pacini-and-black-boy.jpg!Large.jpg,portrait,male-portraits|female-portraits|double-portraits|children portraits|Lady,,,Private Collection,,,
https://www.wikiart.org/en/maurice-esteve/jazz-1954,1954,,Art Informel,https://uploads3.wikiart.org/images/maurice-esteve/jazz-1954.jpg,abstract,,1954,,,,,
https://www.wikiart.org/en/david-kakabadze/constructive-decorative-composition-1924,1924,,Abstract Art,https://uploads3.wikiart.org/images/david-kakabadze/constructive-decorative-composition-1924(1).jpg!Large.jpg,abstract,House numbering|Number,1924,tempera|metal|glass|wood,Private Collection,Collages with lenses,Parisian period (1919-1927),
https://www.wikiart.org/en/granville-redmond/morning-on-the-pacific,,,Impressionism|Tonalism,https://uploads4.wikiart.org/00261/images/granville-redmond/granville-redmond-morning-on-the-pacific.jpg!Large.jpg,marina,Body of water|Sea|Ocean|Sky|Wave|Wind wave|Horizon|Tide|Water|Shore,,oil,,,,
https://www.wikiart.org/en/albert-bierstadt/california-redwoods,,,Luminism,https://uploads7.wikiart.org/images/albert-bierstadt/california-redwoods.jpg!Large.jpg,landscape,forests-and-trees|Tree|sugar pine|shortleaf black spruce|Spruce-fir forest|Northern hardwood forest|Forest|Tropical and subtropical coniferous forests|Old-growth forest|red pine|Natural environment,,,Private Collection,,,
https://www.wikiart.org/en/arturo-souto/balcony-to-the-sea-1962,1962,,Metaphysical art|Expressionism,https://uploads7.wikiart.org/images/arturo-souto/balcony-to-the-sea-1962.jpg!Large.jpg,genre painting,allegories-and-symbols,1962,oil|canvas,,,,
https://www.wikiart.org/en/alexander-shilov/igumen-zinoviy-1991,1991,,Romanticism|Kitsch,https://uploads1.wikiart.org/images/alexander-shilov/igumen-zinoviy-1991(4).jpg!Large.jpg,portrait,,1991,,,,,
https://www.wikiart.org/en/jamie-wyeth/not-detected-267445,1987,,Contemporary Realism,https://uploads2.wikiart.org/images/jamie-wyeth/not-detected-267445.jpg!Large.jpg,animal painting,birds,1987,,,,,
https://www.wikiart.org/en/marc-chagall/the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,1956,,Naïve Art (Primitivism),https://uploads5.wikiart.org/images/marc-chagall/the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg!Large.jpg,religious painting,Samuel|Hebrew-Bible|Judaism|Eli|angels-and-archangels|Sketch|Figure drawing|Hand|Human,1956|c.1956; France,etching|paper,,Etchings for the Bible (1930-1939; 1952-1956),,
https://www.wikiart.org/en/francois-morellet/4-trames-de-tirets-pivot-es-sur-un-c-t-1971,1971,,Op Art,https://uploads4.wikiart.org/images/francois-morellet/4-trames-de-tirets-pivot-es-sur-un-c-t-1971.jpg,abstract,Pattern|Line,1971,,,,,
https://www.wikiart.org/en/ralph-blakelock/moonlight-sonata,,,Tonalism,https://uploads4.wikiart.org/00302/images/ralph-blakelock/ralph-albert-blakelock-moonlight-sonata-45-201-museum-of-fine-arts.jpg!Large.jpg,landscape,Sky|Tree|Atmospheric phenomenon|morning|Cloud|Branch|Leaf|Woody plant,,,,,,
https://www.wikiart.org/en/jan-matejko/sigismund-iii-vasa-2,,,Romanticism,https://uploads3.wikiart.org/images/jan-matejko/sigismund-iii-vasa-2.jpg!Large.jpg,portrait,male-portraits|famous-people,,,,Kings and queens of Poland,,
https://www.wikiart.org/en/alfred-freddy-krupa/the-sketchbook-page-my-son-gabriel-sleeps-sitting-with-his-mouth-open-2002,2002,,,https://uploads1.wikiart.org/00329/images/alfred-freddy-krupa/02-20-2021-13-16-09-4.jpg!Large.jpg,sketch and study|portrait,,2002|2002; Croatia,felt-tip pen,,,,
https://www.wikiart.org/en/max-oppenheimer/the-world-war,1916,,Expressionism,https://uploads0.wikiart.org/00226/images/max-oppenheimer/the-world-war-2.jpg!Large.jpg,still life,Text|Mail,1916,,,,,
https://www.wikiart.org/en/marc-chagall/noah-and-the-rainbow-6,1963,,Surrealism,https://uploads5.wikiart.org/images/marc-chagall/noah-and-the-rainbow-6.jpg,sketch and study,Noah|Great-Flood|Hebrew-Bible|Judaism|angels-and-archangels|Deluge|Organism,1963|c.1963; France,paper|indian ink|pastel,,,,
https://www.wikiart.org/en/wassily-kandinsky/fugue-1914,1914,Moscow,Abstract Art,https://uploads8.wikiart.org/images/wassily-kandinsky/fugue-1914.jpg!Large.jpg,abstract,Organism,"1914; Moscow, Russian Federation|1914|Moscow",oil|canvas,"Beyeler Foundation, Riehen, Switzerland",,,
https://www.wikiart.org/en/robert-william-buss/the-pickwick-papers-the-fat-boy-awake-1837,1837,,Romanticism,https://uploads3.wikiart.org/00268/images/robert-william-buss/the-pickwick-papers-the-fat-boy-awake.jpg!Large.jpg,illustration,,1837,,,The Pickwick Club (1837),,
https://www.wikiart.org/en/george-dawe/charlotte-von-lieven-1821,1821,,Neoclassicism,https://uploads2.wikiart.org/00318/images/george-dawe/princessliven.jpg!Large.jpg,portrait,female-portraits,1821,,,,,
https://www.wikiart.org/en/harriet-korman/figure-sleeping-1979,1979,,Post-Painterly Abstraction,https://uploads5.wikiart.org/images/harriet-korman/figure-sleeping-1979.jpg,abstract,,1979,,,,,
https://www.wikiart.org/en/claude-monet/road-near-giverny,1885,,Impressionism,https://uploads1.wikiart.org/images/claude-monet/road-near-giverny.jpg!Large.jpg,landscape,Road|Tree|Lane|Sky|Natural landscape|Infrastructure,1885,,,,,
https://www.wikiart.org/en/richard-spare/morning-tulips-2009,2009,,Neo-Expressionism,https://uploads2.wikiart.org/00263/images/richard-spare/morning-tulips-richard-spare-2009.jpg!Large.jpg,flower painting,,2009; United Kingdom|2009,watercolor|print|intaglio|etching|drypoint,,,,
https://www.wikiart.org/en/mahmoud-farshchian/gaze-1983,1983,,Kitsch,https://uploads8.wikiart.org/images/mahmoud-farshchian/gaze-1983.jpg!Large.jpg,portrait,Long hair,"1983; Iran, Islamic Republic of|1983",,,,,
https://www.wikiart.org/en/henri-matisse/landscape-3,,,Post-Impressionism,https://uploads5.wikiart.org/images/henri-matisse/landscape-3.jpg!Large.jpg,landscape,Tree,,,,,,
https://www.wikiart.org/en/jules-breton/souvenir-de-dour-amenez,,,Realism,https://uploads7.wikiart.org/images/jules-breton/souvenir-de-dour-amenez.jpg!Large.jpg,genre painting,,,,,,,
https://www.wikiart.org/en/guignard/untitled,,,Expressionism,https://uploads4.wikiart.org/00323/images/guignard/untitled.jpg!Large.jpg,landscape,,,,,,,
https://www.wikiart.org/en/jeffrey-smart/football-field-soller,,,Contemporary Realism,https://uploads3.wikiart.org/00207/images/jeffrey-smart/football-field-soller-1.jpg,genre painting|cityscape,,,,,,,
https://www.wikiart.org/en/malte-sonnenfeld/die-ermordung-des-colonel-s-2022,2022,,Neo-Pop Art,https://uploads5.wikiart.org/00461/images/malte-sonnenfeld/die-ermordung-des-colonel-s-2022-70cmx100cm-acrylic.jpg!Large.jpg,figurative,,2022,acrylic,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/workbench-1917,1917,,Cubism,https://uploads4.wikiart.org/images/pyotr-konchalovsky/workbench-1917.jpg!Large.jpg,still life,instruments-and-mechanisms,1917,,,,,
https://www.wikiart.org/en/john-frederick-kensett/sunset-on-the-sea,,,Romanticism,https://uploads2.wikiart.org/00381/images/john-frederick-kensett/sunset-on-the-sea-john-frederick-kensett.jpg!Large.jpg,cloudscape|marina,,,,,,,
https://www.wikiart.org/en/anton-heyboer/marriage-marike-and-anton-1974,1974,,Minimalism,https://uploads8.wikiart.org/00266/images/anton-heyboer/marriage-marike-and-anton-1974.jpg!Large.jpg,abstract,,1974,,,,,
https://www.wikiart.org/en/kim-prisu/l-assommoir-zola-2016,2016,,Art Singulier,https://uploads0.wikiart.org/00100/images/kim-prisu/l-assommoir-zola-2016-1.jpg!Large.jpg,literary painting,Textile,2016,,,Fabulas,,
https://www.wikiart.org/en/valentin-serov/portrait-of-pavel-blaramberg-1888,1888,,Realism,https://uploads1.wikiart.org/images/valentin-serov/portrait-of-pavel-blaramberg-1888.jpg!Large.jpg,portrait,male-portraits|famous-people|Gentleman|Beard|Facial hair,1888,oil|canvas,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/ralph-blakelock/afterglow,,,Tonalism,https://uploads5.wikiart.org/00302/images/ralph-blakelock/ralph-albert-blakelock-afterglow-51-29-museum-of-fine-arts.jpg!Large.jpg,landscape,Sky|Nature|Orange|Brown|Atmosphere|Horizon|Darkness|Tree,,,,,,
https://www.wikiart.org/en/chen-hongshou/lady-xuanwen-jun-giving-instructions-on-the-classics-detail-1638,1638,,,https://uploads3.wikiart.org/images/chen-hongshou/lady-xuanwen-jun-giving-instructions-on-the-classics-detail-1638.jpg,genre painting,,1638,,,,,
https://www.wikiart.org/en/alice-rahon/alicerahon-feature,1958,,Abstract Expressionism,https://uploads5.wikiart.org/00288/images/alice-rahon/alicerahon-feature.jpg!Large.jpg,abstract,Water|Turquoise|Sky|Ocean|Sea|Calm,1958,,,,,
https://www.wikiart.org/en/christian-wilhelm-allers/portrait-of-ernst-schweninger-1892,1892,,Realism,https://uploads3.wikiart.org/images/christian-wilhelm-allers/portrait-of-ernst-schweninger-1892.jpg!Large.jpg,portrait,Facial hair|Beard|Sketch,1892,,,,,
https://www.wikiart.org/en/francesc-masriera/francisca-aparicio-y-merida-marquesa-consorte-de-vistabella-1889,1889,,Academicism|Art Nouveau (Modern),https://uploads5.wikiart.org/00284/images/francesc-masriera/francisca-aparicio-y-m-rida-marquesa-consorte-de-vistabella-museo-del-prado.jpg!Large.jpg,portrait,Face|Cheek|Chin,1889,oil,"Museo del Prado, Madrid, Spain",,,
https://www.wikiart.org/en/lucien-pissarro/cefn-bryn-gower-1933,1933,,Neo-Impressionism|Impressionism,https://uploads5.wikiart.org/00328/images/lucien-pissarro/cefn-bryn-gower-1933.jpg!Large.jpg,landscape,,1933,,,,,
https://www.wikiart.org/en/robert-henri/portrait-of-boby,,,American Realism,https://uploads0.wikiart.org/images/robert-henri/portrait-of-boby.jpg!Large.jpg,portrait,Lady,,,,,,
https://www.wikiart.org/en/graham-sutherland/the-laughing-woman-study-1946,1946,,Expressionism,https://uploads7.wikiart.org/00228/images/graham-sutherland/the-laughing-woman-study-1946.jpg!Large.jpg,sketch and study|portrait,Head,1946,,,,,
https://www.wikiart.org/en/eric-ravilious/no-29-bus-1934,1934,,Magic Realism,https://uploads3.wikiart.org/images/eric-ravilious/no-29-bus-1934(1).jpg!Large.jpg,landscape,,1934,,,,,
https://www.wikiart.org/en/richard-paul-lohse/untitled-1981-1,1981,,Concretism,https://uploads4.wikiart.org/images/richard-paul-lohse/untitled-1981-1.jpg,abstract,Rectangle|Tints and shades|Colorfulness|Pattern|Square,1981,,,,,
https://www.wikiart.org/en/alfred-roller/poster-for-xii-exhibition-of-vienna-secession-1901,1901,,Art Nouveau (Modern),https://uploads4.wikiart.org/00299/images/alfred-roller/alfred-roller-xii-austellung-secession-vienna-1901.jpg!Large.jpg,design,,1901,,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/japanese-parasol,1909,,Japonism|Expressionism,https://uploads0.wikiart.org/images/ernst-ludwig-kirchner/japanese-parasol.jpg!Large.jpg,nude painting (nu),female-nude|Umbrella,1909,oil|canvas,"Kunstsammlung Nordrhein-Westfalen, Düsseldorf, Germany",,,
https://www.wikiart.org/en/jozsef-rippl-ronai/manor-house-at-k-rtv-lyes-1907,1907,,Post-Impressionism,https://uploads2.wikiart.org/images/j-zsef-rippl-r-nai/manor-house-at-k-rtv-lyes-1907.jpg!Large.jpg,landscape,,1907,cardboard|oil,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/the-woman-in-front-of-a-mirror-1930,1930,,Post-Impressionism,https://uploads6.wikiart.org/images/pyotr-konchalovsky/the-woman-in-front-of-a-mirror-1930.jpg,genre painting,female-portraits|Lady|Long hair,1930,,,,,
https://www.wikiart.org/en/joaqu-n-sorolla/return-from-fishing-1894,1894,,Impressionism,https://uploads2.wikiart.org/images/joaquin-sorolla/return-from-fishing-1894.jpg!Large.jpg,genre painting,boats-and-ships|oxen|Vehicle|Bovine,1894; Spain|1894,oil|canvas,,,,
https://www.wikiart.org/en/eugene-boudin/port-at-low-tide,,,Impressionism,https://uploads1.wikiart.org/images/eugene-boudin/port-at-low-tide.jpg!Large.jpg,sketch and study,Vehicle|Boat,,charcoal|pastel,Private Collection,,,
https://www.wikiart.org/en/gene-davis/untitled-152-1971,1971,,Color Field Painting,https://uploads8.wikiart.org/images/gene-davis/untitled-152-1971.jpg!Large.jpg,abstract,Brown|Curtain,1971,,,,,
https://www.wikiart.org/en/anders-zorn/neglected-1884,1884,,Realism,https://uploads5.wikiart.org/images/anders-zorn/neglected-1884.jpg,genre painting,couples|Victorian fashion|Lady|fashion|Gentleman,1884,paper|watercolor,,,,
https://www.wikiart.org/en/ettore-tito/ring-a-ring-o-roses-1886,1886,Venice,Academicism|Realism,https://uploads0.wikiart.org/00503/images/ettore-tito/ring-a-ring-o-roses-1886-by-ettore-tito.jpg!Large.jpg,genre painting,,"1886; Venice, Italy|Venice|1886",oil|panel,Private Collection,,,
https://www.wikiart.org/en/bela-czobel/bela-czobel-du-village,,,,https://uploads4.wikiart.org/00430/images/bela-czobel/bela-czobel-du-village.JPG!Large.JPG,cityscape,,,,,,,
