url,Create Date,Create Location,Date,image_url,Style,Genre,Media,tags,Location,Series,Period,Theme
https://www.wikiart.org/en/lorser-feitelson/post-surreal-configuration-eternal-recurrence-1940,1940,,1940,https://uploads2.wikiart.org/images/lorser-feitelson/post-surreal-configuration-eternal-recurrence-1940.jpg!Large.jpg,Surrealism,symbolic painting,,,,,,
https://www.wikiart.org/en/jean-leon-gerome/eminence-grise-fran-ois-leclerc-du-tremblay-detail,1873,,1873,https://uploads2.wikiart.org/images/jean-leon-gerome/eminence-grise-fran-ois-leclerc-du-tremblay-detail.jpg!Large.jpg,Academicism,genre painting,,famous-people|Outerwear|Cope,,,,
https://www.wikiart.org/en/piet-mondrian/picture-no-iii,1938,,1938,https://uploads8.wikiart.org/images/piet-mondrian/picture-no-iii.jpg!Large.jpg,Neoplasticism,abstract,oil|canvas,Line,,,,
https://www.wikiart.org/en/josef-capek/devce-1914,1914,,1914,https://uploads8.wikiart.org/00308/images/josef-capek/josef-apek-d-v-e-1914.jpg,Expressionism|Cubism,portrait,,,,,,
https://www.wikiart.org/en/childe-hassam/the-altar-and-the-shrine,1892,,1892,https://uploads0.wikiart.org/images/childe-hassam/the-altar-and-the-shrine.jpg!Large.jpg,Impressionism,interior,,furniture-and-decoration|Flower,,,,
https://www.wikiart.org/en/charles-blackman/children-playing,,,,https://uploads3.wikiart.org/images/charles-blackman/children-playing.jpg,Expressionism,genre painting,,Fun,,,,
https://www.wikiart.org/en/david-bates/near-festiniog,,,,https://uploads6.wikiart.org/images/david-bates/near-festiniog.jpg!Large.jpg,Realism,landscape,,Nature|Mountainous landforms|Sky|Highland|Mountain|Wilderness|Natural landscape|Hill|Cloud|Fell,,,,
https://www.wikiart.org/en/ernst-fuchs/self-portrait-with-feather-hat-1983,1983,,1983,https://uploads8.wikiart.org/images/ernst-fuchs/self-portrait-with-feather-hat-1983.jpg,Fantastic Realism,self-portrait,,Nose|Chin|Facial hair|Beard|Human|Eye,,,,
https://www.wikiart.org/en/donald-judd/untitled-1991,1991,,1991,https://uploads4.wikiart.org/00336/images/donald-judd/untitled-1991.jpg!Large.jpg,Minimalism,sculpture,,,,,,
https://www.wikiart.org/en/hans-hofmann/the-mannequin-1946,1946,,1946,https://uploads1.wikiart.org/images/hans-hofmann/the-mannequin-1946.jpg,Abstract Expressionism,still life,oil|board,Nose,,,,
https://www.wikiart.org/en/owen-jones/egyptian-no-1,,,,https://uploads4.wikiart.org/images/owen-jones/egyptian-no-1.jpg!Large.jpg,Art Nouveau (Modern),design,,Botany,,The Grammar of Ornament (1856),,
https://www.wikiart.org/en/o-louis-guglielmi/serenade-1954,1954,,1954,https://uploads1.wikiart.org/images/o-louis-guglielmi/serenade-1954.jpg,Expressionism|Cubism,abstract,,Graphic design|Font,,,,
https://www.wikiart.org/en/alex-katz/tracy-on-the-raft-at,,,,https://uploads1.wikiart.org/images/alex-katz/tracy-on-the-raft-at.jpg!Large.jpg,Pop Art,portrait,,female-portraits,,,,
https://www.wikiart.org/en/ohara-koson/siberian-blue-robin,,,,https://uploads2.wikiart.org/images/ohara-koson/siberian-blue-robin.jpg!Large.jpg,Shin-hanga,wildlife painting,paper,birds,,,,
https://www.wikiart.org/en/ivan-marchuk/fly-butterfly-1986,1986,,1986,https://uploads8.wikiart.org/00317/images/ivan-marchuk/fly-butterfly-1986.jpg!Large.jpg,Magic Realism,self-portrait,,,,,,
https://www.wikiart.org/en/turi-simeti/superficie-bianca-con-ovale-in-positivo-1967,1967,,1967,https://uploads8.wikiart.org/images/turi-simeti/superficie-bianca-con-ovale-in-positivo-1967.jpg,Spatialism,abstract,,Circle,,,,
https://www.wikiart.org/en/julio-gonzalez/femme-au-miroir-1934,1934,,1934,https://uploads5.wikiart.org/images/julio-gonzalez/femme-au-miroir-1934.jpg,Cubism,sculpture,,,,,,
https://www.wikiart.org/en/ivan-shishkin/pines-sunny-day,,,,https://uploads0.wikiart.org/images/ivan-shishkin/pines-sunny-day.jpg!Large.jpg,Realism,landscape,,forests-and-trees|Tree|Forest|Natural environment|Spruce-fir forest|Northern hardwood forest|Grove|Tropical and subtropical coniferous forests|Biome|Old-growth forest,,,,
https://www.wikiart.org/en/david-cox/on-carrington-moss-cheshire-1851,1851,,1851,https://uploads4.wikiart.org/images/david-cox/on-carrington-moss-cheshire-1851.jpg!Large.jpg,Romanticism,cloudscape,,Sky|Cloud|Atmosphere,,,,
https://www.wikiart.org/en/john-heartfield/the-ussr-in-construction-1931,1931,,1931,https://uploads3.wikiart.org/00292/images/john-heartfield/the-ussr-in-construction-1931.jpg!Large.jpg,Dada,design,photomontage,Text|History,,,,
https://www.wikiart.org/en/jan-toorop/portret-van-de-schilder-vogels,,,,https://uploads6.wikiart.org/00328/images/jan-toorop/jan-toorop-portrait-guillaume-vogels.jpg,Impressionism,portrait,oil,,,,,
https://www.wikiart.org/en/john-gibson/psyche-carried-by-the-zephyrs,,,,https://uploads3.wikiart.org/images/john-gibson/psyche-carried-by-the-zephyrs.jpg!Large.jpg,Neoclassicism,sculpture,,Statue|Classical sculpture|Stone carving|Figurine|Carving|Monument,,,,
https://www.wikiart.org/en/boyukagha-mirzazade/charles-bridge,,,,https://uploads4.wikiart.org/00190/images/boyukagha-mirzazade/3v426477.jpg!Large.jpg,Socialist Realism,cityscape,,,,,,
https://www.wikiart.org/en/henry-moore/working-model-for-knife-edge-two-piece-1962,1962,,1962,https://uploads7.wikiart.org/images/henry-moore/working-model-for-knife-edge-two-piece-1962.jpg,Abstract Art,sculpture,,,,,,
https://www.wikiart.org/en/oswald-achenbach/passing-through-the-arch-of-titus-on-the-via-sacra-rome-1891,1891,,1891,https://uploads2.wikiart.org/00314/images/oswald-achenbach/oswald-achenbach-passing-through-the-arch-of-titus-on-the-via-sacra-rome.jpg,Romanticism,landscape,,Triumphal arch|Arch|Ruins|Ancient roman architecture|Historic site|Ancient history,,,,
https://www.wikiart.org/en/edward-hicks/peaceable-kingdom-1826-1,1826,,1826,https://uploads8.wikiart.org/images/edward-hicks/peaceable-kingdom-1826-1.jpg!Large.jpg,Naïve Art (Primitivism),religious painting,,Adaptation|Picture frame,,Peaceable Kingdom,,
https://www.wikiart.org/en/giovanni-segantini/selbstbildnis-1893,1893,,1893,https://uploads0.wikiart.org/00144/images/giovanni-segantini/segantini-selbstportrait1893.jpg!Large.jpg,Symbolism|Divisionism,self-portrait,,Facial hair|Hair|Face|Beard|Moustache|Forehead|Chin|Head,,,,
https://www.wikiart.org/en/fernando-botero/girl-on-a-donkey,1959,,1959,https://uploads3.wikiart.org/images/fernando-botero/girl-on-a-donkey.jpg!Large.jpg,Neo-Figurative Art,portrait,,children portraits|Cheek,,,,
https://www.wikiart.org/en/konstantin-makovsky/flirt,1889,,1889,https://uploads5.wikiart.org/images/konstantin-makovsky/flirt.jpg!Large.jpg,Romanticism,portrait,,female-portraits|Lady,,,,
https://www.wikiart.org/en/samuel-peploe/roses-1920,1920,,1920,https://uploads4.wikiart.org/images/samuel-peploe/roses-1920.jpg!Large.jpg,Post-Impressionism,flower painting,,,,,,
https://www.wikiart.org/en/william-h-johnson/david-and-goliath-1944,1944,,1944,https://uploads2.wikiart.org/images/william-h-johnson/david-and-goliath-1944.jpg!Large.jpg,Naïve Art (Primitivism),mythological painting,,,,,,
https://www.wikiart.org/en/laszlo-moholy-nagy/view-from-the-berlin-radio-tower-in-winter-1928,1928,,1928,https://uploads1.wikiart.org/images/laszlo-moholy-nagy/view-from-the-berlin-radio-tower-in-winter-1928.jpg!Large.jpg,Dada,photo,photography,houses-and-buildings|Berlin,Private Collection,,,
https://www.wikiart.org/en/ferdinand-georg-waldm-ller/grape-trellis,,,,https://uploads7.wikiart.org/00381/images/ferdinand-georg-waldm-ller/traubengehange-ferdinand-georg-waldmuller.jpg!Large.jpg,Romanticism|Biedermeier,landscape,,,,,,
https://www.wikiart.org/en/edwin-henry-landseer/the-arab-tent,1866,,1866,https://uploads7.wikiart.org/00380/images/edwin-henry-landseer/the-arab-tent-sir-edwin-henry-landseer.jpg!Large.jpg,Romanticism,animal painting,oil|canvas,animals|horses|dogs|monkeys|Carpet|Tent,"Wallace Collection, London, UK",,,
https://www.wikiart.org/en/ivan-shishkin/stream-by-a-forest-slope-1880,1880,,1880,https://uploads5.wikiart.org/images/ivan-shishkin/stream-by-a-forest-slope-1880.jpg!Large.jpg,Realism,landscape,oil|canvas,rivers-and-waterfalls|forests-and-trees|Forest|Tree|Old-growth forest|Natural landscape|Natural environment|Woodland|Nature|Northern hardwood forest|Tropical and subtropical coniferous forests|Spruce-fir forest,"Museum of Russian Art (Tereshchenko Museum), Kyiv, Ukraine",,,
https://www.wikiart.org/en/jules-bastien-lepage/jules-bastien-lepage-1884-1884,1884,,1884,https://uploads8.wikiart.org/00329/images/jules-bastien-lepage/jules-bastien-lepage-1884-1.jpg!Large.jpg,Realism,self-portrait,paper|pencil,,,,,
https://www.wikiart.org/en/corrado-zani/portrait-of-winston-churchill,2018,,2018,https://uploads5.wikiart.org/00173/images/corrado-zani/churchill.jpg!Large.jpg,Expressionism,portrait,oil,,,,,
https://www.wikiart.org/en/edelfelt-albert/elli-tompuri-1904,1904,,1904,https://uploads6.wikiart.org/00222/images/edelfelt-albert/elli-tompuri.jpg!Large.jpg,Realism,sketch and study|portrait,,Sketch|Figure drawing,,,,
https://www.wikiart.org/en/alexander-shilov/ballet-dancer-ludmila-semenyaka-1980,1980,,1980,https://uploads6.wikiart.org/images/alexander-shilov/ballet-dancer-ludmila-semenyaka-1980.jpg!Large.jpg,Romanticism|Kitsch,portrait,,famous-people|female-portraits|Clothing|Dress|Lady|Beauty|Ballet dancer|Pink|Ballet tutu|Costume|Footwear,,,,
https://www.wikiart.org/en/mary-cassatt/the-sisters,1885,,1885,https://uploads4.wikiart.org/images/mary-cassatt/the-sisters.jpg!Large.jpg,Impressionism,portrait,oil|canvas,double-portraits|children portraits|Child|Cheek|Tree,"Kelvingrove Art Gallery and Museum, Glasgow, UK",,,
https://www.wikiart.org/en/theophile-steinlen/ouvriers-sortant-de-l-usine-1903,1903,,1903,https://uploads4.wikiart.org/images/theophile-steinlen/ouvriers-sortant-de-l-usine-1903.jpg!Large.jpg,Realism,illustration,,Photograph,,,,
https://www.wikiart.org/en/laszlo-mednyanszky/old-man-1897,1897,,1897,https://uploads2.wikiart.org/images/laszlo-mednyanszky/old-man-1897.jpg!Large.jpg,Expressionism,portrait,,Human,,,,
https://www.wikiart.org/en/federico-zandomeneghi/young-girl-reading-1,,,,https://uploads4.wikiart.org/images/federico-zandomeneghi/young-girl-reading-1.jpg!Large.jpg,Impressionism,genre painting,,reading-and-writing|children portraits,,,,
https://www.wikiart.org/en/grant-wood/seed-time-and-harvest-1937,1937,,1937,https://uploads2.wikiart.org/images/grant-wood/seed-time-and-harvest-1937(1).jpg!Large.jpg,Regionalism,genre painting,,Agriculture|Grain|Harvest,,,,
https://www.wikiart.org/en/francis-gruber/l-hommage-callot-1942,1942,,1942,https://uploads6.wikiart.org/images/francis-gruber/l-hommage-callot-1942.jpg,Expressionism,symbolic painting,,,,,,
https://www.wikiart.org/en/le-corbusier/nature-morte-au-violon-rouge-1920,1920,,1920,https://uploads7.wikiart.org/images/le-corbusier/nature-morte-au-violon-rouge-1920.jpg,Cubism,still life,,,,,,
https://www.wikiart.org/en/gustave-dore/the-crusaders-massacre-the-inhabitants-of-caesarea-1877,1877,,1877,https://uploads3.wikiart.org/images/gustave-dore/the-crusaders-massacre-the-inhabitants-of-caesarea-1877.jpg!Large.jpg,Romanticism,illustration,lithography,knights-and-warriors|fictional-characters|battles-and-wars|J-F.-Michaud-'Bibliotheque-des-Croisades'|Stock photography,Private Collection,Bibliotheque des Croisades,,
https://www.wikiart.org/en/marcelle-cahn/untitled-1966,1966,,1966,https://uploads6.wikiart.org/images/marcelle-cahn/untitled-1966.jpg,Concretism,abstract,,,,,,
https://www.wikiart.org/en/john-singer-sargent/mrs-henry-white-1883,1883,,1883,https://uploads2.wikiart.org/images/john-singer-sargent/mrs-henry-white-1883.jpg!Large.jpg,Realism,portrait,oil|canvas,famous-people|female-portraits|Lady|Dress|fashion|Victorian fashion|Gown,"Corcoran Gallery of Art, Washington, DC, US",,,
https://www.wikiart.org/en/alfred-dehodencq/a-gypsy-dance-in-the-gardens-of-the-alcazar-in-front-of-charles-v-pavilion,1851,,1851,https://uploads7.wikiart.org/00288/images/alfred-dehodencq/alfred-dehodencq-a-gypsy-dance-in-the-gardens-of-the-alc-zar.jpg!Large.jpg,Orientalism|Romanticism,genre painting,oil|canvas,gypsies|Dance|Dancer,,Paintings,,
https://www.wikiart.org/en/george-inness/trout-stream-north-conway-1876,1876,,1876,https://uploads5.wikiart.org/images/george-inness/trout-stream-north-conway-1876.jpg,Tonalism,landscape,,Nature|Tree|Natural environment|Natural landscape|Woodland|Forest|Trunk|Swamp,,,,
https://www.wikiart.org/en/damien-hirst/the-crow,2009,,2009,https://uploads1.wikiart.org/images/damien-hirst/the-crow.jpg!Large.jpg,Conceptual Art,animal painting,,animals|birds|Hummingbird|Bird|Wing,,,,
https://www.wikiart.org/en/odilon-redon/flowers-in-a-green-pitcher,,,,https://uploads1.wikiart.org/images/odilon-redon/flowers-in-a-green-pitcher.jpg!Large.jpg,Realism,flower painting,pastel|paper,flowers-and-plants|Bouquet|Flower|Still life photography|Flowerpot|Cut flowers|Plant|Flower Arranging,,,,
https://www.wikiart.org/en/joan-brown/christmas-cup-1971,1971,,1971,https://uploads8.wikiart.org/images/joan-brown/christmas-cup-1971.jpg,Pop Art,still life,,Pattern|Textile,,,,
https://www.wikiart.org/en/giuseppe-de-nittis/the-victoria-embankment-london,1875,"London, England","London, England|1875|1875; London, England, United Kingdom",https://uploads6.wikiart.org/00495/images/giuseppe-de-nittis/2016-cks-12227-0046-000-giuseppe-de-nittis-veduta-di-londra092018.jpg!Large.jpg,Impressionism,cityscape,oil|panel,streets-and-squares|houses-and-buildings|Horse and buggy|London,Private Collection,,,
https://www.wikiart.org/en/ben-shahn/how-do-i-love-thee,,,,https://uploads8.wikiart.org/images/ben-shahn/how-do-i-love-thee.jpg!Large.jpg,Expressionism,illustration,,female-portraits|designs-and-sketches,,,,
https://www.wikiart.org/en/luciano-bartolini/al-volo-1989,1989,,1989,https://uploads1.wikiart.org/images/luciano-bartolini/al-volo-1989.jpg!Large.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/guilherme-de-santa-rita/cabe-a-linha-for-a-complementarismo-org-nico-1913,1913,,1913,https://uploads8.wikiart.org/images/guilherme-de-santa-rita/cabe-a-linha-for-a-complementarismo-org-nico-1913.jpg!Large.jpg,Futurism,figurative,,Text|Line,,,,
https://www.wikiart.org/en/erte/a-dream,,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Art Deco,design,,designs-and-sketches,,,,
https://www.wikiart.org/en/pablo-picasso/pablo-picasso-and-sebast%C3%ACa-junyer-vidal-arrives-to-paris-1901,1901,,1901,https://uploads1.wikiart.org/images/pablo-picasso/pablo-picasso-and-sebast%C3%ACa-junyer-vidal-arrives-to-paris-1901.jpg!Large.jpg,Expressionism,genre painting,,Paris|Seine|Pablo-Picasso|walking|Sketch,,,Early Years,
https://www.wikiart.org/en/elina-brotherus/one-minute-sculpture-bananas-2017,2017,,2017,https://uploads2.wikiart.org/00300/images/elina-brotherus/one-minute-sculpture-bananas.jpg!Large.jpg,Contemporary,photo,photography,Clothing|T-shirt|Cool,,One Minute Sculptures (2017),,
https://www.wikiart.org/en/konstantin-korovin/polovtsian-camp-1914,1914,,1914,https://uploads1.wikiart.org/images/konstantin-korovin/polovtsian-camp-1914.jpg!Large.jpg,Impressionism,battle painting,,houses-and-buildings|military-and-soldiers|Brown|Sky,,,,
https://www.wikiart.org/en/robert-rauschenberg/sulphur-bank-hoarfrost-1974,1974,,1974,https://uploads1.wikiart.org/00238/images/robert-rauschenberg/sulphur-bank-hoarfrost-1974-1.jpg!Large.jpg,Neo-Dada,installation,,Text,,,,
https://www.wikiart.org/en/mario-cesariny/pen-lope-corre-ao-encontro-de-ulisses,,,,https://uploads4.wikiart.org/images/mario-cesariny/pen-lope-corre-ao-encontro-de-ulisses.jpg,Surrealism,abstract,,,,,,
https://www.wikiart.org/en/fyodor-vasilyev/landscape-with-peasant-s-huts-and-pond-near-st-petersburg-1871,1871,,1871,https://uploads4.wikiart.org/images/fyodor-vasilyev/landscape-with-peasant-s-huts-and-pond-near-st-petersburg-1871.jpg!Large.jpg,Realism,landscape,oil|canvas,fields-and-plains|Sky,,,,
https://www.wikiart.org/en/michela-de-vito/bagnoli-costume-province-of-abruzzo-in-the-kingdom-of-naples-1820,1820,,1820,https://uploads6.wikiart.org/00332/images/michela-de-vito/22415635016.jpg!Large.jpg,Romanticism,genre painting,watercolor|paper,,,,,
https://www.wikiart.org/en/joan-miro/not_detected_227969,1925,,1925,https://uploads0.wikiart.org/images/joan-miro/not_detected_227969.jpg!Large.jpg,Automatic Painting|Surrealism,figurative,,Organism,,,,
https://www.wikiart.org/en/ethel-reed/arabella-and-araminta-stories-1895,1895,,1895,https://uploads3.wikiart.org/00193/images/ethel-reed/arabella.jpg,Art Nouveau (Modern),illustration,print,Text|Fiction,,,,
https://www.wikiart.org/en/jean-david/illustration-for-haggadah-of-pesach-1970-1,1970,,1970,https://uploads7.wikiart.org/images/jean-david/illustration-for-haggadah-of-pesach-1970(1).jpg!Large.jpg,Expressionism,illustration,,Organism,,,,
https://www.wikiart.org/en/ferdinand-hodler/maggia-delta-before-sunrise-1893,1893,,1893,https://uploads2.wikiart.org/images/ferdinand-hodler/maggia-delta-before-sunrise-1893.jpg!Large.jpg,Post-Impressionism,landscape,oil|canvas,lakes-and-ponds|mountains|Bank,"Kunsthaus Zürich, Zürich, Switzerland",,,
https://www.wikiart.org/en/walter-crane/the-renaissance-of-venus-1877,1877,,1877,https://uploads4.wikiart.org/images/walter-crane/the-renaissance-of-venus-1877.jpg!Large.jpg,Neo-Romanticism,mythological painting,tempera|canvas,Mythology|Aphrodite/Venus|female-nude,"Tate Britain, London, UK",,,
https://www.wikiart.org/en/karl-bodmer/the-interior-of-a-hut-of-a-mandan-chief-plate-19-from-volume-2-of-travels-in-the-interior-of-1844,1844,,1844; United States|1844,https://uploads8.wikiart.org/images/karl-bodmer/the-interior-of-a-hut-of-a-mandan-chief-plate-19-from-volume-2-of-travels-in-the-interior-of-1844.jpg!Large.jpg,Romanticism,interior,paper|aquatint,furniture-and-decoration|folk-architecture|Picture frame|Stock photography,Private Collection,Travels in the Interior of North America,,
https://www.wikiart.org/en/gustave-courbet/chateau-du-chillon-1875,1875,,1875,https://uploads1.wikiart.org/images/gustave-courbet/chateau-du-chillon-1875.jpg!Large.jpg,Realism,landscape,oil|canvas,castles-and-fortresses|Alps|mountains|Lake-Geneva|Mountain|Mountainous landforms|Water|Natural landscape|Highland|Mountain range|Sky|Fjord,Private Collection,,,
https://www.wikiart.org/en/janet-fish/cut-peach-blue-vase-1993,1993,,1993,https://uploads6.wikiart.org/images/janet-fish/cut-peach-blue-vase-1993.jpg!Large.jpg,Contemporary Realism,still life,,Still life photography,,,,
https://www.wikiart.org/en/edvard-munch/madonna-1894,1894,,1894,https://uploads5.wikiart.org/images/edvard-munch/madonna-1894.jpg!Large.jpg,Expressionism,religious painting,oil|canvas,Christianity|female-nude|Virgin-Mary,"Munch Museum, Oslo, Norway",,European period,
https://www.wikiart.org/en/ivan-aivazovsky/view-of-crimea-1851,1851,,1851,https://uploads6.wikiart.org/images/ivan-aivazovsky/view-of-crimea-1851.jpg!Large.jpg,Romanticism,marina,,boats-and-ships|seas-and-oceans|Crimea|mountains|Crimean-Mountains|Boat|Vehicle|Sail|Tall ship|Schooner|Sailing ship|Sailboat|Watercraft|Clipper,,,,
https://www.wikiart.org/en/ivan-generalic/chicken-without-feathers-1954,1954,,1954,https://uploads5.wikiart.org/images/ivan-generalic/chicken-without-feathers-1954.jpg,Naïve Art (Primitivism),still life,,,,,,
https://www.wikiart.org/en/claude-monet/cliff-near-fecamp,1881,,1881,https://uploads1.wikiart.org/images/claude-monet/cliff-near-fecamp.jpg!Large.jpg,Impressionism,landscape,,Normandy|cliffs-and-rocks|Fecamp|Cliff|Sky|Rock|Natural landscape|Sea|Terrain|Coast,,,,
https://www.wikiart.org/en/claude-monet/the-church-at-vetheuil,1880,,1880,https://uploads6.wikiart.org/images/claude-monet/the-church-at-vetheuil.jpg!Large.jpg,Impressionism,cityscape,,Sky|Bank,,,,
https://www.wikiart.org/en/romul-nutiu/falling-stars,,,,https://uploads5.wikiart.org/images/romul-nutiu/falling-stars.jpg!Large.jpg,Tachisme,abstract,,Tree,,,,
https://www.wikiart.org/en/jean-francois-portaels/milanese-lady-with-a-fan-1857,1857,Milan,"1857|1857; Milan, Italy|Milan",https://uploads5.wikiart.org/00380/images/jean-francois-portaels/jean-fran-ois-portaels-milanese-lady-with-a-fan-1857.jpg!Large.jpg,Academicism,portrait,oil|canvas,,Private Collection,,,
https://www.wikiart.org/en/alexei-harlamoff/portrait-of-a-young-lady,,,,https://uploads6.wikiart.org/00329/images/alexei-harlamoff/harlamov-33.jpg!Large.jpg,Realism,portrait,,,,,,
https://www.wikiart.org/en/john-frederick-lewis/contrabandistas-1836,1836,,1836,https://uploads2.wikiart.org/00298/images/john-frederick-lewis/contrabandistas-bm-1948-0410-129.jpg!Large.jpg,Romanticism,genre painting,lithography,,"British Museum, London, UK",,,
https://www.wikiart.org/en/gene-davis/autumn-1955,1955,,1955,https://uploads2.wikiart.org/images/gene-davis/autumn-1955.jpg!Large.jpg,Abstract Expressionism,figurative,,,,,,
https://www.wikiart.org/en/anders-zorn/studio-idyll-1918,1918,,1918,https://uploads8.wikiart.org/images/anders-zorn/studio-idyll-1918.jpg,Realism,nude painting (nu),,female-nude|musical-instruments|artists-and-models,,,,
https://www.wikiart.org/en/toshusai-sharaku/ichikawa-omezo-i-as-tomita-hyotaro-and-otani-oniji-ii-as-kawashima-jibugoro-1795,1795,,1795,https://uploads8.wikiart.org/00134/images/toshusai-sharaku/sharaku-1794-ichikawa-omez-i-as-tomita-hy-tar-and-tani-oniji-ii-as-kawashima-jibugor.jpg!Large.jpg,Ukiyo-e,yakusha-e,woodblock print,Text,,,,
https://www.wikiart.org/en/odilon-redon/the-boat-virgin-with-corona,1897,,1897,https://uploads2.wikiart.org/images/odilon-redon/the-boat-virgin-with-corona.jpg!Large.jpg,Symbolism,symbolic painting,pastel|paper,boats-and-ships|Virgin-Mary|night|Water|Reflection|Organism,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/vincent-van-gogh/bent-figure-of-a-woman-1882,1882,Haag / Den Haag / La Haye / The Hague,"1882|1882; Haag / Den Haag / La Haye / The Hague, Netherlands|Haag / Den Haag / La Haye / The Hague",https://uploads0.wikiart.org/images/vincent-van-gogh/bent-figure-of-a-woman-1882(1).jpg!Large.jpg,Realism,portrait,sepia|paper|pencil,female-portraits|Sitting,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/young-girl-wearing-a-red-hat-1913,1913,,1913,https://uploads8.wikiart.org/images/pierre-auguste-renoir/young-girl-wearing-a-red-hat-1913.jpg!Large.jpg,Impressionism,portrait,oil|canvas,Lady,Private Collection,,Later Years,
https://www.wikiart.org/en/mario-tozzi/la-chiave-e-il-carciofo,1937,,1937,https://uploads6.wikiart.org/images/mario-tozzi/la-chiave-e-il-carciofo.jpg!Large.jpg,,still life,oil,,,,,
https://www.wikiart.org/en/lygia-pape/box-of-cockroaches-1967,1967,,1967,https://uploads4.wikiart.org/images/lygia-pape/box-of-cockroaches-1967.jpg,Conceptual Art,installation,,Insect|Organism,,,,
https://www.wikiart.org/en/lovis-corinth/the-family-of-the-painter-fritz-rumpf-1901,1901,,1901,https://uploads8.wikiart.org/images/lovis-corinth/the-family-of-the-painter-fritz-rumpf-1901.jpg,Impressionism,portrait,,,"Alte Nationalgalerie, Berlin, Germany",,,
https://www.wikiart.org/en/agostino-bonalumi/rosso-1979,1979,,1979,https://uploads7.wikiart.org/images/agostino-bonalumi/rosso-1979.jpg,Spatialism,abstract,,Orange|Pink|Peach,,,,
https://www.wikiart.org/en/christian-ludwig-attersee/hellblau-raucht-1999,1999,,1999,https://uploads5.wikiart.org/00225/images/christian-ludwig-attersee/hellblau-raucht-1999.png,Neo-Expressionism,figurative,,Picture frame,,,,
https://www.wikiart.org/en/tomas-maldonado/the-fall-and-wake-of-tim-finnegan-2005,2005,,2005,https://uploads7.wikiart.org/images/tomas-maldonado/the-fall-and-wake-of-tim-finnegan-2005.jpg!Large.jpg,Concretism,abstract,,Orange|Line,,,,
https://www.wikiart.org/en/eugene-boudin/the-effect-of-the-moon-1891,1891,,1891; France|1891,https://uploads3.wikiart.org/images/eugene-boudin/the-effect-of-the-moon-1891.jpg!Large.jpg,Impressionism,cloudscape,oil,islands-and-bays|night|Sky,Private Collection,,,
https://www.wikiart.org/en/roger-raveel/man-with-wire-1953,1953,,1953,https://uploads1.wikiart.org/images/roger-raveel/man-with-wire-1953.jpg,Pop Art,genre painting,,,,,,
https://www.wikiart.org/en/martiros-sarian/ashtarak-1934,1934,,1934,https://uploads0.wikiart.org/images/martiros-saryan/ashtarak-1934.jpg!Large.jpg,Expressionism,cityscape,indian ink|paper,streets-and-squares|mountains|Sketch|monochrome|Line,,,,
https://www.wikiart.org/en/salvador-dali/portrait-of-a-woman-unfinished,1926,,1926,https://uploads6.wikiart.org/images/salvador-dali/portrait-of-a-woman-unfinished.jpg!Large.jpg,Expressionism,portrait,,,,,Early Years (1917-1927),
https://www.wikiart.org/en/alexander-ivanov/transformation-1824,1824,,1824|1824; Russian Federation,https://uploads7.wikiart.org/images/alexander-ivanov/transformation-1824.jpg!Large.jpg,Academicism,religious painting,,Christianity|Jesus-Christ|Mythology|Prophet,,,,
https://www.wikiart.org/en/henri-de-toulouse-lautrec/mlle-lucie-bellanger-1896,1896,,1896,https://uploads4.wikiart.org/images/henri-de-toulouse-lautrec/mlle-lucie-bellanger-1896.jpg!Large.jpg,Post-Impressionism,sketch and study,cardboard,female-portraits|Sketch,"Musee Toulouse-Lautrec, Albi, France",,,
https://www.wikiart.org/en/heorhiy-narbut/illustration-for-aeneid-by-i-kotlyarevsky-1919,1919,Kiev,"1919|1919; Kiev, Ukraine|Kiev",https://uploads5.wikiart.org/images/heorhiy-narbut/illustration-for-aeneid-by-i-kotlyarevsky-1919.jpg!Large.jpg,Art Nouveau (Modern),illustration,,military-and-soldiers|Aeneas|cossacks|Textile|Middle ages,,,Kievan period,
https://www.wikiart.org/en/spencer-finch/thank-you-fog-2009,2009,,2009,https://uploads2.wikiart.org/images/spencer-finch/thank-you-fog-2009.jpg,Neo-Minimalism,installation,,Line|Floor,,,,
https://www.wikiart.org/en/john-henry-twachtman/my-summer-studio,1900,,1900,https://uploads8.wikiart.org/images/john-henry-twachtman/my-summer-studio.jpg!Large.jpg,Impressionism,landscape,,flowers-and-plants|houses-and-buildings|forests-and-trees|Reflection|Tree|Water|Leaf,,,,
https://www.wikiart.org/en/charles-lapicque/la-rencontre-1945,1945,,1945,https://uploads4.wikiart.org/images/charles-lapicque/la-rencontre-1945.jpg,Tachisme,abstract,,Footwear|Sketch,,,,
https://www.wikiart.org/en/silvestro-lega/autoritratto,1888,,1888,https://uploads1.wikiart.org/00360/images/silvestro-lega/1634.jpg!Large.jpg,Realism|Impressionism,genre painting|landscape,oil|panel,1880s paintings from Italy,,,,
https://www.wikiart.org/en/utagawa-kunisada/not_detected_240387,1827,,1827,https://uploads7.wikiart.org/images/utagawa-kunisada/not_detected_240387.jpg!Large.jpg,Ukiyo-e,yakusha-e,,knights-and-warriors|fightings|actors-and-performances,,,,
