url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Location,Media,Series,Period,Theme
https://www.wikiart.org/en/albrecht-durer/sitting-mary-with-child,1514,,1514,https://uploads0.wikiart.org/images/albrecht-durer/sitting-mary-with-child.jpg!Large.jpg,Northern Renaissance,sketch and study,Virgin-and-Child|designs-and-sketches,,,,,
https://www.wikiart.org/en/albrecht-durer/st-jerome-in-his-study-1514,1514,,1514,https://uploads4.wikiart.org/images/albrecht-durer/st-jerome-in-his-study-1514.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles,Private Collection,engraving,,,
https://www.wikiart.org/en/albrecht-durer/st-paul-first-state-1514,1514,,1514,https://uploads1.wikiart.org/images/albrecht-durer/st-paul-first-state-1514.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|St.-Paul|Standing,Private Collection,engraving,,,
https://www.wikiart.org/en/albrecht-durer/st-paul-second-state-1514,1514,,1514,https://uploads2.wikiart.org/images/albrecht-durer/st-paul-second-state-1514.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|St.-Paul|Prophet,Private Collection,engraving,,,
https://www.wikiart.org/en/albrecht-durer/st-thomas-1514,1514,,1514,https://uploads0.wikiart.org/images/albrecht-durer/st-thomas-1514.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|St. Thomas,Private Collection,engraving,,,
https://www.wikiart.org/en/albrecht-durer/the-bagpiper-1514,1514,,1514,https://uploads3.wikiart.org/images/albrecht-durer/the-bagpiper-1514.jpg!Large.jpg,Northern Renaissance,genre painting,male-portraits|musical-instruments|bagpipers|Sketch|Conquistador,Private Collection,engraving,,,
https://www.wikiart.org/en/albrecht-durer/crescent-madonna,1514,,1514,https://uploads2.wikiart.org/images/albrecht-durer/crescent-madonna.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Virgin-and-Child|Sketch|Figure drawing,"Kupferstichkabinett Berlin, Berlin, Germany",,,,
https://www.wikiart.org/en/albrecht-durer/endres-d%C3%BCrer-brother-of-the-painter-in-profile,1514,,1514,https://uploads5.wikiart.org/images/albrecht-durer/endres-d%C3%BCrer-brother-of-the-painter-in-profile.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|Sketch|Figure drawing|Sitting,"Albertina, Vienna, Austria",,,,
https://www.wikiart.org/en/albrecht-durer/madonna-and-child-on-the-grassy-bank,1514,,1514,https://uploads4.wikiart.org/images/albrecht-durer/madonna-and-child-on-the-grassy-bank.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Virgin-and-Child|Sketch|Figure drawing|Stock photography,"Galleria dell'Accademia, Venice, Italy",,,,
https://www.wikiart.org/en/albrecht-durer/madonna-with-the-apple,1514,,1514,https://uploads8.wikiart.org/images/albrecht-durer/madonna-with-the-apple.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Virgin-and-Child|Sketch,"Galleria dell'Accademia, Venice, Italy",,,,
https://www.wikiart.org/en/albrecht-durer/mary-with-child-wound-on-the-grassy-bank,1514,,1514,https://uploads8.wikiart.org/images/albrecht-durer/mary-with-child-wound-on-the-grassy-bank.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Virgin-and-Child|Sketch|Sitting|Figure drawing|Arm,"Ashmolean Museum, Oxford, UK",,,,
https://www.wikiart.org/en/albrecht-durer/nymph,1514,,1514,https://uploads0.wikiart.org/images/albrecht-durer/nymph.jpg!Large.jpg,Northern Renaissance,mythological painting,Greek-and-Roman-Mythology|nymphs-and-satyrs|Sketch,"Kunsthistorisches Museum, Vienna, Austria",,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-a-young-man,1514,,1514,https://uploads0.wikiart.org/images/albrecht-durer/portrait-of-a-young-man.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|Sketch|Face|Chin|Forehead|Nose|Figure drawing|Eye,"Kupferstichkabinett Dresden, Dresden, Germany",,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-d%C3%BCrer-endres-brother-of-the-painter,1514,,1514,https://uploads6.wikiart.org/images/albrecht-durer/portrait-of-d%C3%BCrer-endres-brother-of-the-painter.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|Face|Chin|Head|Forehead|Sketch|Jaw,"Albertina, Vienna, Austria",,,,
https://www.wikiart.org/en/albrecht-durer/st-paul,1514,,1514,https://uploads2.wikiart.org/images/albrecht-durer/st-paul.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|St.-Paul|costume design,"Kupferstichkabinett Dresden, Dresden, Germany",,,,
https://www.wikiart.org/en/albrecht-durer/st-paul-1,1514,,1514,https://uploads4.wikiart.org/images/albrecht-durer/st-paul-1.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|St.-Paul,,,,,
https://www.wikiart.org/en/albrecht-durer/the-tuft-of-grass-minor,1514,,1514,https://uploads0.wikiart.org/images/albrecht-durer/the-tuft-of-grass-minor.jpg!Large.jpg,Northern Renaissance,flower painting,flowers-and-plants|Flower|Plant|Botany|Flowering plant|Houseplant,"Albertina, Vienna, Austria",,,,
https://www.wikiart.org/en/albrecht-durer/venus-und-amor,1514,,1514,https://uploads0.wikiart.org/images/albrecht-durer/venus-und-amor.jpg!Large.jpg,Northern Renaissance,mythological painting,Greek-and-Roman-Mythology|gods-and-goddesses|Cupid-and-Psyche|Aphrodite/Venus|Sketch,"Kunsthistorisches Museum, Vienna, Austria",,,,
https://www.wikiart.org/en/albrecht-durer/agony-in-the-garden-1515,1515,,1515,https://uploads1.wikiart.org/images/albrecht-durer/agony-in-the-garden-1515.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Jesus-Christ,Private Collection,etching,,,
https://www.wikiart.org/en/albrecht-durer/design-for-a-goblet-with-a-variant-of-the-base,1515,,1515,https://uploads5.wikiart.org/images/albrecht-durer/design-for-a-goblet-with-a-variant-of-the-base.jpg!Large.jpg,Northern Renaissance,design,dishware-and-cutlery|designs-and-sketches|Sketch,"British Museum, London, UK",pen,,,
https://www.wikiart.org/en/albrecht-durer/male-and-female-nudes-1515,1515,,1515,https://uploads3.wikiart.org/images/albrecht-durer/male-and-female-nudes-1515.jpg!Large.jpg,Northern Renaissance,nude painting (nu),female-nude|male-nude|Human|Figure drawing|Sketch|Organism,"Städel, Frankfurt am Main, Germany",pen|ink,,,
https://www.wikiart.org/en/albrecht-durer/man-of-sorrows-seated-1515,1515,,1515,https://uploads3.wikiart.org/images/albrecht-durer/man-of-sorrows-seated-1515.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Jesus-Christ,Private Collection,etching,,,
https://www.wikiart.org/en/albrecht-durer/map-of-the-northern-sky-with-representations-of-the-constellations-decorated-with-clockwise-the-1515,1515,,1515,https://uploads5.wikiart.org/images/albrecht-durer/map-of-the-northern-sky-with-representations-of-the-constellations-decorated-with-clockwise-the-1515.jpg!Large.jpg,Northern Renaissance,design,animals|beasts-and-dragons|maps-and-globes|designs-and-sketches|Map,Private Collection,woodcut,,,
https://www.wikiart.org/en/albrecht-durer/map-of-the-southern-sky-with-representations-of-constellations-decorated-with-the-crest-of-1515,1515,,1515,https://uploads0.wikiart.org/images/albrecht-durer/map-of-the-southern-sky-with-representations-of-constellations-decorated-with-the-crest-of-1515.jpg!Large.jpg,Northern Renaissance,design,animals|beasts-and-dragons|maps-and-globes|designs-and-sketches|Organism|Map,Private Collection,woodcut,,,
https://www.wikiart.org/en/albrecht-durer/pages-of-marginal-drawings-for-emperor-maximilian-s-prayer-book-1515,1515,,1515,https://uploads0.wikiart.org/images/albrecht-durer/pages-of-marginal-drawings-for-emperor-maximilian-s-prayer-book-1515.jpg!Large.jpg,Northern Renaissance,miniature,Text|Font,Private Collection,,,,
https://www.wikiart.org/en/albrecht-durer/pages-of-marginal-drawings-for-emperor-maximilian-s-prayer-book-1515-1,1515,,1515,https://uploads2.wikiart.org/images/albrecht-durer/pages-of-marginal-drawings-for-emperor-maximilian-s-prayer-book-1515-1.jpg!Large.jpg,Northern Renaissance,miniature,saints-and-apostles|Text|Line|Font,Private Collection,,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-a-girl-1515,1515,,1515,https://uploads0.wikiart.org/images/albrecht-durer/portrait-of-a-girl-1515.jpg!Large.jpg,Northern Renaissance,portrait,female-portraits|Sketch|Face|Hair|Forehead|Eyebrow|Head|Hairstyle|Nose,"Kupferstichkabinett Berlin, Berlin, Germany",charcoal|paper,,,
https://www.wikiart.org/en/albrecht-durer/rhinoceros-1515,1515,,1515,https://uploads1.wikiart.org/images/albrecht-durer/rhinoceros-1515.jpg!Large.jpg,Northern Renaissance,animal painting,animals|rhinoceroses|Vertebrate|Rhinoceros|Indian rhinoceros|White rhinoceros|Snout|Wildlife|Terrestrial animal|Organism,"British Museum, London, UK",woodcut,,,
https://www.wikiart.org/en/albrecht-durer/study-sheet-with-six-nude-figures-1515,1515,,1515,https://uploads6.wikiart.org/images/albrecht-durer/study-sheet-with-six-nude-figures-1515.jpg!Large.jpg,Northern Renaissance,sketch and study,female-nude|male-nude|designs-and-sketches|Figure drawing|Sketch|Human,,,,,
https://www.wikiart.org/en/albrecht-durer/the-desperate-man-1515,1515,,1515,https://uploads8.wikiart.org/images/albrecht-durer/the-desperate-man-1515.jpg!Large.jpg,Northern Renaissance,genre painting,Organism,,etching,,,
https://www.wikiart.org/en/albrecht-durer/the-southern-hemisphere-of-the-celestial-globe-1515,1515,,1515,https://uploads1.wikiart.org/images/albrecht-durer/the-southern-hemisphere-of-the-celestial-globe-1515.jpg!Large.jpg,Northern Renaissance,design,animals|beasts-and-dragons|maps-and-globes|designs-and-sketches|Organism,"British Museum, London, UK",woodcut,,,
https://www.wikiart.org/en/albrecht-durer/the-stork-1515,1515,,1515,https://uploads0.wikiart.org/images/albrecht-durer/the-stork-1515.jpg!Large.jpg,Northern Renaissance,animal painting,animals|birds|storks|Bird|Vertebrate|Beak|Stork|Ciconiiformes|Shorebird,"Museum of Ixelles, Brussels, Belgium",pen|ink,,,
https://www.wikiart.org/en/albrecht-durer/christ-on-the-mount-of-olives-1,1515,,1515,https://uploads8.wikiart.org/images/albrecht-durer/christ-on-the-mount-of-olives-1.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|Jesus-Christ|Sketch|Figure drawing|Organism,"Louvre, Paris, France",,,,
https://www.wikiart.org/en/albrecht-durer/madonna-and-child-on-the-grassy-bank-1,1515,,1515,https://uploads6.wikiart.org/images/albrecht-durer/madonna-and-child-on-the-grassy-bank-1.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Virgin-and-Child|Sketch|Figure drawing|Sitting,,,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-a-girl,1515,,1515,https://uploads4.wikiart.org/images/albrecht-durer/portrait-of-a-girl.jpg!Large.jpg,Northern Renaissance,portrait,female-portraits|Sketch|Lady|Head|Chin|Nose|Lip|Neck,,,,,
https://www.wikiart.org/en/albrecht-durer/rhinoceros,1515,,1515,https://uploads5.wikiart.org/images/albrecht-durer/rhinoceros.jpg!Large.jpg,Northern Renaissance,animal painting,animals|rhinoceroses|Rhinoceros|Black rhinoceros|White rhinoceros|Indian rhinoceros|Sumatran rhinoceros|Sketch|Terrestrial animal,,,,,
https://www.wikiart.org/en/albrecht-durer/star-map,1515,,1515,https://uploads3.wikiart.org/images/albrecht-durer/star-map.jpg!Large.jpg,Northern Renaissance,design,animals|beasts-and-dragons|maps-and-globes|designs-and-sketches|Text|Organism,"British Museum, London, UK",,,,
https://www.wikiart.org/en/albrecht-durer/study-sheet-with-fools-faun-phoenix-and-deer-hunting,1515,,1515,https://uploads2.wikiart.org/images/albrecht-durer/study-sheet-with-fools-faun-phoenix-and-deer-hunting.jpg!Large.jpg,Northern Renaissance,sketch and study,designs-and-sketches|Sketch,"Budapest Museum of Fine Arts, Budapest, Hungary",,,,
https://www.wikiart.org/en/albrecht-durer/the-congress-and-double-betrothal-at-vienna-from-the-triumphal-arch-of-maximilian-i,1515,,1515,https://uploads6.wikiart.org/images/albrecht-durer/the-congress-and-double-betrothal-at-vienna-from-the-triumphal-arch-of-maximilian-i.jpg!Large.jpg,Northern Renaissance,genre painting,ceremonies,,,,,
https://www.wikiart.org/en/albrecht-durer/the-holy-trinity,1515,,1515,https://uploads2.wikiart.org/images/albrecht-durer/the-holy-trinity.jpg!Large.jpg,Northern Renaissance,sketch and study,designs-and-sketches|Holy-Trinity|Sketch,,,,,
https://www.wikiart.org/en/albrecht-durer/abduction-of-proserpine-on-a-unicorn-1516,1516,,1516,https://uploads0.wikiart.org/images/albrecht-durer/abduction-of-proserpine-on-a-unicorn-1516.jpg!Large.jpg,Northern Renaissance,mythological painting,animals|female-nude|horses|male-nude|Tree|Organism,,etching|iron,,,
https://www.wikiart.org/en/albrecht-durer/apostle-philip-1516,1516,,1516,https://uploads5.wikiart.org/images/albrecht-durer/apostle-philip-1516.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|St.-Philip|Facial hair|Beard|Chin|Elder,"Uffizi Gallery, Florence, Italy",canvas|tempera,,,
https://www.wikiart.org/en/albrecht-durer/male-and-female-nudes-1516,1516,,1516,https://uploads3.wikiart.org/images/albrecht-durer/male-and-female-nudes-1516.jpg!Large.jpg,Northern Renaissance,nude painting (nu),female-nude|male-nude|Sketch|Figure drawing,"Städel, Frankfurt am Main, Germany",pen|ink,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-a-cleric-1516,1516,,1516,https://uploads2.wikiart.org/images/albrecht-durer/portrait-of-a-cleric-1516.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|Chin|Gentleman,,canvas,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-kaiser-sigismund-1516,1516,,1516,https://uploads1.wikiart.org/images/albrecht-durer/portrait-of-kaiser-sigismund-1516.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|famous-people|Sigismund|Holy-Roman-Emperor,"Germanisches Nationalmuseum, Nuremberg, Germany",,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-nuremberger-painter-michael-wolgemut-1516,1516,,1516,https://uploads3.wikiart.org/images/albrecht-durer/portrait-of-nuremberger-painter-michael-wolgemut-1516.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|famous-people|Michael-Wolgemut|Chin|Forehead,"Germanisches Nationalmuseum, Nuremberg, Germany",oil|panel,,,
https://www.wikiart.org/en/albrecht-durer/st-james-the-apostle-1516,1516,,1516,https://uploads2.wikiart.org/images/albrecht-durer/st-james-the-apostle-1516.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|James-son-of-Zebedee|Facial hair|Beard|Forehead,"Uffizi Gallery, Florence, Italy",canvas|tempera,,,
https://www.wikiart.org/en/albrecht-durer/sudarium-spread-out-by-an-angel-1516,1516,,1516,https://uploads4.wikiart.org/images/albrecht-durer/sudarium-spread-out-by-an-angel-1516.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|angels-and-archangels|Tree,Private Collection,etching,,,
https://www.wikiart.org/en/albrecht-durer/the-apostles-philip-and-james-1516,1516,,1516,https://uploads2.wikiart.org/images/albrecht-durer/the-apostles-philip-and-james-1516.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|St.-Philip|James-son-of-Zebedee|Facial hair|Beard|Nose|Chin|Forehead|Elder,"Uffizi Gallery, Florence, Italy",canvas|tempera,,,
https://www.wikiart.org/en/albrecht-durer/the-madonna-of-the-carnation-1516,1516,,1516,https://uploads1.wikiart.org/images/albrecht-durer/the-madonna-of-the-carnation-1516.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Virgin-and-Child|Lady|Cheek|Child,"Alte Pinakothek, Munich, Germany",,,,
https://www.wikiart.org/en/albrecht-durer/entombment,1516,,1516,https://uploads5.wikiart.org/images/albrecht-durer/entombment.jpg!Large.jpg,Northern Renaissance,genre painting,Sketch|Figure drawing,,,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-a-man-3,1516,,1516,https://uploads5.wikiart.org/images/albrecht-durer/portrait-of-a-man-3.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|Sketch|Forehead|Chin|Head|Nose|Cheek,,,,,
https://www.wikiart.org/en/albrecht-durer/the-owl-in-fight-with-other-birds,1516,,1516,https://uploads1.wikiart.org/images/albrecht-durer/the-owl-in-fight-with-other-birds.jpg!Large.jpg,Northern Renaissance,animal painting,animals|birds|owls|Organism,,,,,
https://www.wikiart.org/en/albrecht-durer/women-only,1516,,1516,https://uploads5.wikiart.org/images/albrecht-durer/women-only.jpg!Large.jpg,Northern Renaissance,genre painting,female-nude|Sketch,"Chatsworth House, Derbyshire, UK",,,,
https://www.wikiart.org/en/albrecht-durer/seated-prophet-1517,1517,,1517,https://uploads5.wikiart.org/images/albrecht-durer/seated-prophet-1517.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|Sketch|Figure drawing,"Albertina, Vienna, Austria",pen|ink,,,
https://www.wikiart.org/en/albrecht-durer/the-austrian-saints-1517,1517,,1517,https://uploads1.wikiart.org/images/albrecht-durer/the-austrian-saints-1517.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|People|Organism,"British Museum, London, UK",woodcut,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-a-man-john-stabius,1517,,1517,https://uploads7.wikiart.org/images/albrecht-durer/portrait-of-a-man-john-stabius.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|Facial hair|Beard|Photograph|Sketch|Moustache,,,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-a-man-konrad-peutinger,1517,,1517,https://uploads2.wikiart.org/images/albrecht-durer/portrait-of-a-man-konrad-peutinger.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|Sketch|Head|Chin|Forehead|Nose,"Staatliche Graphische Sammlung, Munich, Germany",,,,
https://www.wikiart.org/en/albrecht-durer/st-catherine-and-the-executioner,1517,,1517,https://uploads0.wikiart.org/images/albrecht-durer/st-catherine-and-the-executioner.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|St.-Catherine-of-Alexandria|Sketch,"Uffizi Gallery, Florence, Italy",,,,
https://www.wikiart.org/en/albrecht-durer/wappen-pirckheimer,1517,,1517,https://uploads4.wikiart.org/images/albrecht-durer/wappen-pirckheimer.jpg!Large.jpg,Northern Renaissance,design,flowers-and-plants|designs-and-sketches|Botany|Plant|Organism,"Germanisches Nationalmuseum, Nuremberg, Germany",pen,,,
https://www.wikiart.org/en/albrecht-durer/landscape-with-cannon-1518,1518,,1518,https://uploads3.wikiart.org/images/albrecht-durer/landscape-with-cannon-1518.jpg!Large.jpg,Northern Renaissance,landscape,houses-and-buildings|forests-and-trees|Tree,Private Collection,etching,,,
https://www.wikiart.org/en/albrecht-durer/madonna-crowned-by-two-angels-1518,1518,,1518,https://uploads2.wikiart.org/images/albrecht-durer/madonna-crowned-by-two-angels-1518.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Virgin-and-Child|angels-and-archangels|Mythology,Private Collection,engraving,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-emperor-maximilian-i-1518,1518,,1518,https://uploads5.wikiart.org/images/albrecht-durer/portrait-of-emperor-maximilian-i-1518.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|famous-people|Maximilian-I-Holy-Roman-Emperor,"Kunsthistorisches Museum, Vienna, Austria",,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-emperor-maximilian-i,1518,,1518,https://uploads0.wikiart.org/images/albrecht-durer/portrait-of-emperor-maximilian-i.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|famous-people|Maximilian-I-Holy-Roman-Emperor|Human,"British Museum, London, UK",woodcut,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-maximilian-i-1518,1518,,1518,https://uploads6.wikiart.org/images/albrecht-durer/portrait-of-maximilian-i-1518.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|famous-people|Maximilian-I-Holy-Roman-Emperor|Sketch|Head|Forehead|Skin|Chin|Nose,"Albertina, Vienna, Austria",paper,,,
https://www.wikiart.org/en/albrecht-durer/suicide-of-lucretia-1518,1518,,1518,https://uploads1.wikiart.org/images/albrecht-durer/suicide-of-lucretia-1518.jpg!Large.jpg,Northern Renaissance,history painting,female-portraits|Muscle|Human body|Lucretia,"Bavarian State Painting Collections, Munich, Germany",oil|panel,,,
https://www.wikiart.org/en/albrecht-durer/the-small-triumphal-car-or-the-burgundian-marriage,1518,,1518,https://uploads0.wikiart.org/images/albrecht-durer/the-small-triumphal-car-or-the-burgundian-marriage.jpg!Large.jpg,Northern Renaissance,genre painting,roads-and-vehicles|Horse harness|Chariot|Horse tack|Coloring book|Organism|Rein,"British Museum, London, UK",woodcut,,,
https://www.wikiart.org/en/albrecht-durer/the-virgin-mary-in-prayer,1518,,1518,https://uploads2.wikiart.org/images/albrecht-durer/the-virgin-mary-in-prayer.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Virgin-Mary|Lady,"Gemäldegalerie, Berlin, Germany",oil|panel,,,
https://www.wikiart.org/en/albrecht-durer/christ-on-the-mount-of-olives,1518,,1518,https://uploads6.wikiart.org/images/albrecht-durer/christ-on-the-mount-of-olives.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|Jesus-Christ|Sketch|Figure drawing,"Louvre, Paris, France",,,,
https://www.wikiart.org/en/albrecht-durer/hans-the-elder-portrait-burgkmair,1518,,1518,https://uploads1.wikiart.org/images/albrecht-durer/hans-the-elder-portrait-burgkmair.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|Face|Chin|Forehead|Head|Skin|Human|Neck|Jaw,"Ashmolean Museum, Oxford, UK",,,,
https://www.wikiart.org/en/albrecht-durer/study-of-a-christ-on-the-mount-of-olives,1518,,1518,https://uploads8.wikiart.org/images/albrecht-durer/study-of-a-christ-on-the-mount-of-olives.jpg!Large.jpg,Northern Renaissance,sketch and study,Jesus-Christ|designs-and-sketches|Sketch|Figure drawing,"Albertina, Vienna, Austria",,,,
https://www.wikiart.org/en/albrecht-durer/the-great-chariot,1518,,1518,https://uploads3.wikiart.org/images/albrecht-durer/the-great-chariot.jpg!Large.jpg,Northern Renaissance,genre painting,animals|roads-and-vehicles|horses|Working animal,"Albertina, Vienna, Austria",,,,
https://www.wikiart.org/en/albrecht-durer/cardinal-albrecht-of-brandenburg-the-small-cardina-1519,1519,,1519,https://uploads5.wikiart.org/images/albrecht-durer/cardinal-albrecht-of-brandenburg-the-small-cardina-1519.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|priests-and-sacraments|Sketch,"Staatliche Kunsthalle Karlsruhe, Karlsruhe, Germany",engraving,,,
https://www.wikiart.org/en/albrecht-durer/crucifixion-1519,1519,,1519,https://uploads2.wikiart.org/images/albrecht-durer/crucifixion-1519.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|Jesus-Christ|Crucifixion|Virgin-Mary,Private Collection,engraving,,,
https://www.wikiart.org/en/albrecht-durer/madonna-nursing-1519,1519,,1519,https://uploads6.wikiart.org/images/albrecht-durer/madonna-nursing-1519.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Virgin-and-Child,Private Collection,engraving,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-emperor-maximilian-i-1519,1519,,1519,https://uploads5.wikiart.org/images/albrecht-durer/portrait-of-emperor-maximilian-i-1519.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|famous-people|Maximilian-I-Holy-Roman-Emperor,"Germanisches Nationalmuseum, Nuremberg, Germany",oil|panel,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-jakob-fugger,1519,,1519,https://uploads1.wikiart.org/images/albrecht-durer/portrait-of-jakob-fugger.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits,"Bavarian State Painting Collections, Munich, Germany, Schaezlerpalais, Augsburg, Germany",oil|canvas,,,
https://www.wikiart.org/en/albrecht-durer/st-anna-portrait-of-agnes-d%C3%BCrer,1519,,1519,https://uploads8.wikiart.org/images/albrecht-durer/st-anna-portrait-of-agnes-d%C3%BCrer.jpg!Large.jpg,Northern Renaissance,portrait,allegories-and-symbols|female-portraits|saints-and-apostles|Face|Lady|Forehead|Eye|Sketch,"Albertina, Vienna, Austria",paper,,,
https://www.wikiart.org/en/albrecht-durer/st-anthony-1519,1519,,1519,https://uploads1.wikiart.org/images/albrecht-durer/st-anthony-1519.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|St.-Anthony,Private Collection,engraving,,,
https://www.wikiart.org/en/albrecht-durer/the-great-triumphal-car-1519,1519,,1519,https://uploads5.wikiart.org/images/albrecht-durer/the-great-triumphal-car-1519.jpg!Large.jpg,Northern Renaissance,miniature,animals|roads-and-vehicles|horses,"British Museum, London, UK",woodcut,,,
https://www.wikiart.org/en/albrecht-durer/the-virgin-and-child-with-st-anne,1519,,1519,https://uploads1.wikiart.org/images/albrecht-durer/the-virgin-and-child-with-st-anne.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|saints-and-apostles|Virgin-and-Child|St. Anne|Child|Mother,"Metropolitan Museum of Art (Met), New York City, NY, US",tempera|oil|panel,,,
https://www.wikiart.org/en/albrecht-durer/cardinal-albrecht-von-brandenburg,1519,,1519,https://uploads1.wikiart.org/images/albrecht-durer/cardinal-albrecht-von-brandenburg.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|priests-and-sacraments|Sketch,"Albertina, Vienna, Austria",,,,
https://www.wikiart.org/en/albrecht-durer/hohenasperg-siege-by-georg-von-frundsberg-in-war-of-swabian-federal-versus-herzog-ulrich,1519,,1519,https://uploads2.wikiart.org/images/albrecht-durer/hohenasperg-siege-by-georg-von-frundsberg-in-war-of-swabian-federal-versus-herzog-ulrich.jpg!Large.jpg,Northern Renaissance,sketch and study,battles-and-wars|designs-and-sketches|Text|Line,,,,,
https://www.wikiart.org/en/albrecht-durer/holy-family-crowned-by-two-angels,1519,,1519,https://uploads1.wikiart.org/images/albrecht-durer/holy-family-crowned-by-two-angels.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Holy-Family|angels-and-archangels|Sketch|Figure drawing,"Louvre, Paris, France",,,,
https://www.wikiart.org/en/albrecht-durer/madonna-and-child-in-half-length,1519,,1519,https://uploads0.wikiart.org/images/albrecht-durer/madonna-and-child-in-half-length.jpg!Large.jpg,Northern Renaissance,religious painting,Christianity|Virgin-and-Child|Sketch,"Kunsthalle Bremen, Bremen, Germany",,,,
https://www.wikiart.org/en/albrecht-durer/portrait-of-cardinal-albrecht-of-brandenburg,1519,,1519,https://uploads3.wikiart.org/images/albrecht-durer/portrait-of-cardinal-albrecht-of-brandenburg.jpg!Large.jpg,Northern Renaissance,portrait,male-portraits|Sketch|Lady|Figure drawing,"Albertina, Vienna, Austria",,,,
https://www.wikiart.org/en/albrecht-durer/a-young-girl-of-cologne-and-d%C3%BCrer-s-wife-1520,1520,,1520,https://uploads4.wikiart.org/images/albrecht-durer/a-young-girl-of-cologne-and-d%C3%BCrer-s-wife-1520.jpg!Large.jpg,Northern Renaissance,portrait,female-portraits|double-portraits|children portraits|Sketch|Head|Nose|Figure drawing|Forehead,"Albertina, Vienna, Austria",metalpoint,,,
https://www.wikiart.org/en/albrecht-durer/an-young-and-old-woman-from-bergen-op-zoom-1520,1520,,1520,https://uploads6.wikiart.org/images/albrecht-durer/an-young-and-old-woman-from-bergen-op-zoom-1520.jpg!Large.jpg,Northern Renaissance,portrait,female-portraits|Face|Sketch|Head|Skin|Figure drawing|Human,"Musée Condé, Chantilly, France",metalpoint|paper,,,
