url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Media,Location,Period,Series,Theme
https://www.wikiart.org/en/lili-elbe/garden-view-1910,1910,,1910,https://uploads4.wikiart.org/00333/images/lili-elbe/garden-view-1910.jpg,Post-Impressionism,landscape,,,,,,
https://www.wikiart.org/en/beatriz-gonzalez/conjuro-en-san-andres-1988,1988,,1988,https://uploads3.wikiart.org/00322/images/beatriz-gonzalez/conjuro-en-san-andr-s-1988.jpg!Large.jpg,Pop Art,figurative,,,,,,
https://www.wikiart.org/en/aydin-aghdashloo/falling-angels-i,1993,,1993,https://uploads8.wikiart.org/00109/images/aydin-aghdashloo/afa001.jpg!Large.jpg,Neo-Expressionism,figurative,,board|gouache,,,,
https://www.wikiart.org/en/thomas-eakins/drawing-of-a-workman,,,,https://uploads5.wikiart.org/images/thomas-eakins/drawing-of-a-workman.jpg!Large.jpg,Realism,sketch and study,male-portraits|designs-and-sketches|Sketch|Figure drawing,,,,,
https://www.wikiart.org/en/childe-hassam/clarissa,1912,,1912,https://uploads2.wikiart.org/images/childe-hassam/clarissa.jpg!Large.jpg,Impressionism,genre painting,furniture-and-decoration,,,,,
https://www.wikiart.org/en/pierre-bonnard/before-dinner-1924,1924,,1924,https://uploads3.wikiart.org/images/pierre-bonnard/before-dinner-1924.jpg,Intimism,genre painting,,oil|canvas,"Metropolitan Museum of Art (Met), New York City, NY, US",,,
https://www.wikiart.org/en/georges-braque/still-life-with-a-guitar-on-a-table-1918,1918,,1918|1918; France,https://uploads8.wikiart.org/images/georges-braque/still-life-with-a-guitar-on-a-table-1918.jpg!Large.jpg,Synthetic Cubism,still life,musical-instruments,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-208,,,,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-460.jpg!Large.jpg,Surrealism,symbolic painting,allegories-and-symbols|skeletons-and-skulls,,,,,
https://www.wikiart.org/en/viktor-vasnetsov/last-judgment,,,,https://uploads1.wikiart.org/images/viktor-vasnetsov/last-judgment.jpg!Large.jpg,Romanticism,religious painting,Christianity|Jesus-Christ|sins-and-sinners|angels-and-archangels,,,,,
https://www.wikiart.org/en/pablo-picasso/ballplayers-on-the-beach-1928,1928,,1928,https://uploads5.wikiart.org/images/pablo-picasso/ballplayers-on-the-beach-1928.jpg!Large.jpg,Surrealism,genre painting,games-and-sport,oil|canvas,"Musée Picasso, Paris, France",Neoclassicist & Surrealist Period,,
https://www.wikiart.org/en/francois-gerard/portrait-of-joachim-murat-king-of-naples-and-of-the-two-sicilies,,,,https://uploads1.wikiart.org/00227/images/francois-gerard/joachim-murat-1767-1815-a.jpg!Large.jpg,Neoclassicism,portrait,,oil,,,,
https://www.wikiart.org/en/john-leech/tarquinius-superbus-has-the-sibylline-books-valued,,,,https://uploads4.wikiart.org/images/john-leech/tarquinius-superbus-has-the-sibylline-books-valued.jpg,Romanticism,illustration,Sketch,,,,"The Comic History of Rome, by Gilbert Abbott À Becket",
https://www.wikiart.org/en/carlos-schwabe/saint-pierre-1900,1900,,1900,https://uploads1.wikiart.org/00328/images/carlos-schwabe/fleurs-du-mal-saint-pierre.jpg!Large.jpg,Symbolism|Art Nouveau (Modern),illustration,,,,,Illustrations to Charles Baudelaire's 'Les Fleurs du mal',
https://www.wikiart.org/en/edouard-cortes/the-porte-saint-martin,,,,https://uploads8.wikiart.org/images/edouard-cortes/the-porte-saint-martin.jpg!Large.jpg,Post-Impressionism,cityscape,streets-and-squares|houses-and-buildings|Mode of transport|Wagon|Carriage|Horse and buggy|Vehicle,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/vadym-meller/costume-design-6,,,,https://uploads7.wikiart.org/00124/images/vadym-meller/costume-design-3.jpg!Large.jpg,Constructivism|Cubism,design,Fashion illustration|costume design,,,,,
https://www.wikiart.org/en/asano-takeji/rain-in-sanjyusangendo-temple-kyoto-1953,1953,,1953,https://uploads6.wikiart.org/images/asano-takeji/rain-in-sanjyusangendo-temple-kyoto-1953.jpg!Large.jpg,Shin-hanga,cityscape,Botany|Tree,,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/sun-bath,,,,https://uploads1.wikiart.org/images/ernst-ludwig-kirchner/sun-bath.jpg!Large.jpg,Expressionism,genre painting,leisure-and-sleep,,,,,
https://www.wikiart.org/en/eugene-boudin/the-bridge-over-the-toques-at-deauville-1895,1895,,1895; France|1895,https://uploads2.wikiart.org/images/eugene-boudin/the-bridge-over-the-toques-at-deauville-1895.jpg!Large.jpg,Impressionism,landscape,rivers-and-waterfalls|boats-and-ships|Sky|Water|Harbor|Cloud|Waterway,oil,Private Collection,,,
https://www.wikiart.org/en/james-turrell/hi-test-1996,1996,,1996,https://uploads7.wikiart.org/00210/images/james-turrell/hi-test-19961-1440x2035-1.jpg!Large.jpg,Light and Space,installation,Lampshade|Light|Ceiling|Lighting|Lighting accessory|Sky|Light fixture|Room,,,,Magnatron Series,
https://www.wikiart.org/en/robert-swain/untitled-703-7ft-x-7ft-1978,1978,,1978,https://uploads1.wikiart.org/images/robert-swain/untitled-703-7ft-x-7ft-1978.jpg,Post-Painterly Abstraction,abstract,Orange|Pattern|Violet|Azure|Line|Pink|Tints and shades,,,,,
https://www.wikiart.org/en/karl-lessing/monk-at-an-abbey-in-the-snow,,,,https://uploads1.wikiart.org/00380/images/karl-lessing/d65cc1fe580f1ac3d10ae6deeb3fb079.jpg,Romanticism,,,,,,,
https://www.wikiart.org/en/karoly-ferenczy/horses-1899,1899,,1899,https://uploads7.wikiart.org/images/karoly-ferenczy/horses-1899.jpg!Large.jpg,Impressionism,genre painting,Horse|Rein|Working animal,,,,,
https://www.wikiart.org/en/john-cage/not-wanting-to-say-anything-about-marcel-ii-1969,1969,,1969,https://uploads1.wikiart.org/images/john-cage/not-wanting-to-say-anything-about-marcel-ii-1969.jpg,Neo-Dada,installation,Product,,,,,
https://www.wikiart.org/en/edwin-henry-landseer/not-detected-274942,1851,,1851,https://uploads1.wikiart.org/00380/images/edwin-henry-landseer/a-group-of-animals-geneva-sir-edwin-henry-landseer.jpg!Large.jpg,Romanticism,animal painting,animals,,,,,
https://www.wikiart.org/en/walter-battiss/multi-legged-man,,,,https://uploads1.wikiart.org/images/walter-battiss/multi-legged-man.jpg,Art Brut,figurative,,,,,,
https://www.wikiart.org/en/arkhip-kuindzhi/forest-glade,,,,https://uploads8.wikiart.org/images/arkhip-kuindzhi/forest-glade.jpg!Large.jpg,Impressionism,sketch and study,forests-and-trees|Sketch,oil|canvas,,,,
https://www.wikiart.org/en/gerard-fromanger/existe-1976,1976,,1976,https://uploads7.wikiart.org/images/gerard-fromanger/existe-1976.jpg,Pop Art,figurative,,,,,,
https://www.wikiart.org/en/giorgio-de-chirico/self-portrait-1920,1920,Rome,"1920; Rome, Italy|1920|Rome",https://uploads8.wikiart.org/images/giorgio-de-chirico/self-portrait-1920.jpg!Large.jpg,Metaphysical art,self-portrait,male-portraits|famous-people|Giorgio-de-Chirico|Forehead,oil|canvas,"Neue Pinakothek, Munich, Germany",,,
https://www.wikiart.org/en/martin-rico/ortega-martin-rico-y-a-view-of-venice,,,,https://uploads7.wikiart.org/00290/images/martin-rico/ortega-martin-rico-y-a-view-of-venice.jpg!Large.jpg,Impressionism,cityscape,,,,,,
https://www.wikiart.org/en/pierre-alechinsky/free-fall-chute-libre-1977,1977,,1977,https://uploads5.wikiart.org/images/pierre-alechinsky/free-fall-chute-libre-1977.jpg,Neo-Expressionism,abstract,Tree|Organism|Sketch,,,,,
https://www.wikiart.org/en/georges-braque/still-life-with-le-jour-1929,1929,,1929|1929; France,https://uploads4.wikiart.org/images/georges-braque/still-life-with-le-jour-1929.jpg,Synthetic Cubism,still life,fruits-and-vegetables|dishware-and-cutlery|newspapers,oil|canvas,,,,
https://www.wikiart.org/en/fusun-onur/untitled-1968,1968,,1968,https://uploads4.wikiart.org/images/fusun-onur/untitled-1968.jpg!Large.jpg,Post-Minimalism,sculpture,,,,,,
https://www.wikiart.org/en/lovis-corinth/portrait-of-a-woman-in-a-purple-hat-1912,1912,,1912,https://uploads6.wikiart.org/images/lovis-corinth/portrait-of-a-woman-in-a-purple-hat-1912.jpg,Impressionism,portrait,,,,,,
https://www.wikiart.org/en/william-holman-hunt/rienzi-vowing-to-obtain-justice-for-the-death-of-his-young-brother-slain-in-a-skirmish-between-1848,1848,,1848,https://uploads0.wikiart.org/images/william-holman-hunt/rienzi-vowing-to-obtain-justice-for-the-death-of-his-young-brother-slain-in-a-skirmish-between-1848.jpg!Large.jpg,Romanticism,illustration,Mythology|pilgrims,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/john-cage/10-stones-1989,1989,,1989,https://uploads7.wikiart.org/images/john-cage/10-stones-1989(1).jpg!Large.jpg,Abstract Expressionism,abstract,Text,,,,,
https://www.wikiart.org/en/marc-chagall/jacob-blessed-two-sons-of-joseph-despite-joseph-he-raises-his-right-hand-on-the-head-of-the,1956,,c.1956; France|1956,https://uploads3.wikiart.org/images/marc-chagall/jacob-blessed-two-sons-of-joseph-despite-joseph-he-raises-his-right-hand-on-the-head-of-the.jpg!Large.jpg,Naïve Art (Primitivism),religious painting,Manasseh|Hebrew-Bible|Judaism|Ephraim|Figure drawing|Sketch,paper|etching,,,Etchings for the Bible (1930-1939; 1952-1956),
https://www.wikiart.org/en/william-turner/scene-on-the-loire-1830,1830,,1830,https://uploads0.wikiart.org/images/william-turner/scene-on-the-loire-1830.jpg!Large.jpg,Romanticism,marina,boats-and-ships|seas-and-oceans,watercolor,"Ashmolean Museum, Oxford, UK",,,
https://www.wikiart.org/en/francis-naranjo/la-coleccionista-de-luces-2012,2012,,2012; Spain|2012,https://uploads0.wikiart.org/00154/images/francis-naranjo/la-coleccionista-de-luces-2012.jpg!Large.jpg,Conceptual Art,installation,Light,photography,,,,
https://www.wikiart.org/en/berthe-morisot/child-with-a-red-apron,1886,,1886,https://uploads8.wikiart.org/images/berthe-morisot/child-with-a-red-apron.jpg!Large.jpg,Impressionism,genre painting,children portraits|Tree|1880s paintings from France,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/georges-seurat/study-for-the-channel-at-gravelines-evening-1890,1890,,1890|1890; France,https://uploads7.wikiart.org/images/georges-seurat/study-for-the-channel-at-gravelines-evening-1890.jpg!Large.jpg,Neo-Impressionism|Pointillism,cityscape,France|Graveline,oil|wood,,,,
https://www.wikiart.org/en/george-stefanescu/carpet-of-time-1998,1998,Lüdinghausen,"Lüdinghausen|1998; Lüdinghausen, Germany|1998",https://uploads6.wikiart.org/images/george-stefanescu-ramnic/carpet-of-time-1998.jpg!Large.jpg,Abstract Expressionism,abstract,time-and-age|magic-and-mistery|Magic-Carpet|Flying Carpet|fantastic-vehicles|fantastic-cities,oil|canvas,,,,
https://www.wikiart.org/en/antonio-areal/o-fantasma-de-avignon-1-1967,1967,,1967,https://uploads3.wikiart.org/images/antonio-areal/o-fantasma-de-avignon-1-1967.jpg,Pop Art,abstract,Line|Material property,,,,,
https://www.wikiart.org/en/caspar-david-friedrich/boy-sleeping-on-a-grave,1803,,1803,https://uploads7.wikiart.org/images/caspar-david-friedrich/boy-sleeping-on-a-grave.jpg,Romanticism,genre painting,,,"National Gallery of Canada, Ottawa, Canada",,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-fekvo-akt-1,,,,https://uploads5.wikiart.org/00468/images/bela-czobel/cz-bel-b-la-fekv-akt.png!Large.png,,,,,,,,
https://www.wikiart.org/en/matthew-smith/creole-girl-1924,1924,,1924,https://uploads1.wikiart.org/00229/images/matthew-smith/creole-girl-1924-1.jpg!Large.jpg,Post-Impressionism|Fauvism,portrait,Lady|Cheek,,,,,
https://www.wikiart.org/en/fernand-leger/project-for-female-costume-skating-rink,,,,https://uploads6.wikiart.org/images/fernand-leger/project-for-female-costume-skating-rink.jpg!Large.jpg,Cubism,design,designs-and-sketches,,"Musee National Fernand Leger, Biot, France",,,
https://www.wikiart.org/en/jules-breton/peasant-woman-picking-up-a-sheaf-of-carnations-1896,1896,,1896,https://uploads6.wikiart.org/00375/images/jules-breton/48300drsdl.jpg!Large.jpg,Realism,sketch and study,,paper|pencil,,,,
https://www.wikiart.org/en/richard-oelze/z-74-1949,1949,,1949,https://uploads2.wikiart.org/images/richard-oelze/z-74-1949.jpg,Surrealism,landscape,Figure drawing,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/birch-trees-in-early-spring-1946,1946,,1946,https://uploads3.wikiart.org/images/pyotr-konchalovsky/birch-trees-in-early-spring-1946.jpg,Realism,landscape,spring|forests-and-trees|Tree|Woody plant|Natural landscape|Plant|Meadow|Birch,,,,,
https://www.wikiart.org/en/edward-hopper/jo-sketching-at-good-harbour-beach-1923,1923,,1923,https://uploads1.wikiart.org/00243/images/edward-hopper/1923-090-jo-sketching-at-good-harbour-beach.jpg!Large.jpg,New Realism|American Realism,figurative,Sketch|Beach,watercolor,,,,
https://www.wikiart.org/en/georg/primer-surco-1988,1987,,1987|1987; Argentina,https://uploads7.wikiart.org/00321/images/georg/img-20201228-084914-min.JPG!Large.JPG,Contemporary Realism,genre painting,animals,,,,,
https://www.wikiart.org/en/mary-cassatt/young-woman-with-auburn-hair-in-a-pink-blouse-1895,1895,,1895,https://uploads7.wikiart.org/images/mary-cassatt/young-woman-with-auburn-hair-in-a-pink-blouse-1895.jpg!Large.jpg,Impressionism,portrait,female-portraits,paper|pastel,,,,
https://www.wikiart.org/en/francis-a-willey/wonder,,,,https://uploads6.wikiart.org/00287/images/francis-a-willey/wonder.jpg,Contemporary,photo,Sky|Cloud|Sphere|Atmosphere,photography,,,,
https://www.wikiart.org/en/helene-schjerfbeck/a-boy-feeding-his-younger-sister-1881,1881,,1881,https://uploads0.wikiart.org/images/helene-schjerfbeck/a-boy-feeding-his-younger-sister-1881.jpg!Large.jpg,Realism,genre painting,,,,,,
https://www.wikiart.org/en/joan-brull/retrat-de-dona,,,,https://uploads7.wikiart.org/00313/images/joan-brull/retrat-de-dona-joan-brull-i-vinyoles-1863-1912.jpg!Large.jpg,Symbolism|Art Nouveau (Modern),portrait,,,,,,
https://www.wikiart.org/en/halonen-pekka/lynx-hunter,,,,https://uploads3.wikiart.org/00223/images/halonen-pekka/pekka-halonen-ilveksenhiiht-j.jpg!Large.jpg,Realism,genre painting,,oil,,,,
https://www.wikiart.org/en/henri-matisse/the-moorish-woman-1929,1930,,1930,https://uploads6.wikiart.org/00136/images/henri-matisse/the-moorish-woman-1929.jpg!Large.jpg,Fauvism,genre painting,,,,,,
https://www.wikiart.org/en/claude-monet/water-lilies-4,1904,,1904,https://uploads7.wikiart.org/images/claude-monet/water-lilies-4.jpg!Large.jpg,Impressionism,flower painting,Natural landscape|water lily|Pond|Bank|Water|Leaf|Botany|Plant|Tree,,,,Water Lilies,
https://www.wikiart.org/en/togyu-okumura/kikugoro,,,,https://uploads1.wikiart.org/images/togyu-okumura/kikugoro.jpg,Nihonga,yakusha-e,Face|Sketch|Head|Eyebrow|Forehead|Nose,,,,,
https://www.wikiart.org/en/m-h-maxy/cover-design-for-contimporanul,,,,https://uploads0.wikiart.org/images/m-h-maxy/cover-design-for-contimporanul.jpg,Constructivism,design,Font,,,,,
https://www.wikiart.org/en/jules-breton/ruins-of-saint-bavos-abbey-in-ghent-1853,1853,,1853,https://uploads5.wikiart.org/00375/images/jules-breton/download-4.png,Realism,cityscape,,panel|oil|cardboard,"Museum of Fine Arts, Ghent, Belgium",,,
https://www.wikiart.org/en/emile-bayard/this-white-haired-woman-who-became-chimene-again-for-an-hour-1886,1886,,1886,https://uploads8.wikiart.org/00334/images/emile-bayard/a-soldier-was-signaling-to-them-to-stay-away-from-l-illustration-met-dp874202-1.jpg!Large.jpg,Academicism,illustration,1880s paintings from France,engraving,"Metropolitan Museum of Art (Met), New York City, NY, US",,Illustrations for ''L'Illustration'',
https://www.wikiart.org/en/evgeniy-evgenevich/still-life-with-a-towel-hadji-murat-1920,1920,,1920,https://uploads3.wikiart.org/00149/images/evgeniy-evgenevich/1460575028-5uxw92vt95i.jpg!Large.jpg,,still life,Still life photography|Jug,,,,,
https://www.wikiart.org/en/jacques-h-rold/rimbaud-s-tie-1947,1947,,1947,https://uploads3.wikiart.org/images/jacques-h-rold/rimbaud-s-tie-1947.jpg,Surrealism,sculpture,,bronze,,,,
https://www.wikiart.org/en/eyvind-earle/stardust-blue-1990,1990,,1990; United States|1990,https://uploads2.wikiart.org/images/eyvind-earle/stardust-blue-1990.jpg!Large.jpg,Magic Realism,landscape,mountains|Nature|Sky|Natural landscape|Mountain|Mountainous landforms|Wilderness|Tree|Highland|Mountain range,,,,,
https://www.wikiart.org/en/myron-stout/untitled-1950-1,1950,,1950,https://uploads6.wikiart.org/images/myron-stout/untitled-1950-1.jpg,Hard Edge Painting,abstract,Turquoise|Pattern|Textile|Orange|Line,,,,,
https://www.wikiart.org/en/max-jacob/fetes-a-quimper-1930,1930,,1930,https://uploads6.wikiart.org/00114/images/max-jacob/f-tes-quimper-1930-gouache-sur-papier.jpg!Large.jpg,Expressionism,genre painting,,paper|gouache,,,,
https://www.wikiart.org/en/marjorie-strider/veronica,,,,https://uploads5.wikiart.org/images/marjorie-strider/veronica.jpg!Large.jpg,Pop Art,portrait,Face|Hair|Facial expression|Nose|Head|Eyebrow|Forehead,,,,,
https://www.wikiart.org/en/edgar-degas/seated-nude-combing-her-hair,1890,,1890,https://uploads2.wikiart.org/images/edgar-degas/seated-nude-combing-her-hair.jpg!Large.jpg,Impressionism,nude painting (nu),Figure drawing|Human|female-nude,ink|pen,Private Collection,,,
https://www.wikiart.org/en/ludovic-alleaume/jesus-and-the-samaritan-woman-eglise-saint-sulpice-de-fougeres-1919-0,1919,,1919,https://uploads0.wikiart.org/00304/images/ludovic-alleaume/glise-saint-sulpice-de-foug-res-01.jpg!Large.jpg,Art Nouveau (Modern),design|religious painting,Window|Holy places|Place of worship|Religious item|Religious institute|Chapel|Cathedral,stained glass,,,Eglise Saint-Sulpice de Fougères,
https://www.wikiart.org/en/helen-frankenthaler/plaza-real-1988,1988,,1988,https://uploads5.wikiart.org/images/helen-frankenthaler/plaza-real-1988.jpg,Post-Painterly Abstraction,abstract,Orange,etching,,,,
https://www.wikiart.org/en/mario-tozzi/la-ragazza-il-dado,1970,Suna,"Suna|1970; Suna, Italy|1970",https://uploads1.wikiart.org/images/mario-tozzi/la-ragazza-il-dado.jpg!Large.jpg,,figurative,,oil,,,,
https://www.wikiart.org/en/asger-jorn/tu-etais-tel-1956,1956,,1956,https://uploads7.wikiart.org/images/asger-jorn/tu-etais-tel-1956.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/georg-pauli/bathing-men,,,,https://uploads3.wikiart.org/images/georg-pauli/bathing-men.jpg!Large.jpg,Post-Impressionism,nude painting (nu),Male|Chest|Human|Human body|Trunk,,,,,
https://www.wikiart.org/en/albert-dubois-pillet/stilleven-met-vis-1885,1885,,1885,https://uploads5.wikiart.org/images/albert-dubois-pillet/stilleven-met-vis-1885.jpg!Large.jpg,Neo-Impressionism|Pointillism,still life,Still life photography|1880s paintings from France,,,,,
https://www.wikiart.org/en/martin-rico/santa-maria-della-salute-de-venecia,,,,https://uploads5.wikiart.org/00290/images/martin-rico/santa-mar-a-della-salute-de-venecia.jpg!Large.jpg,Impressionism,cityscape,Waterway,,,,,
https://www.wikiart.org/en/leon-berkowitz/i-thou-1985,1985,,1985,https://uploads5.wikiart.org/images/leon-berkowitz/i-thou-1985.jpg,Color Field Painting,abstract,Sky,,,,,
https://www.wikiart.org/en/florin-maxa/remember-at-doftana-1972,1972,,1972,https://uploads6.wikiart.org/images/florin-maxa/remember-at-doftana-1972.jpg,Pop Art,figurative,Text,,,,,
https://www.wikiart.org/en/william-henry-hunt/portrait-of-the-artist-1810,1810,,1810,https://uploads1.wikiart.org/00331/images/william-henry-hunt/william-henry-hunt-portrait-of-the-artist-19th-century-meisterdrucke-720978.jpg!Large.jpg,Naturalism,self-portrait,,paper|watercolor,,,,
https://www.wikiart.org/en/anna-ostroumova-lebedeva/petersburg-new-holland-1901,1901,,1901|1901; Russian Federation,https://uploads4.wikiart.org/images/anna-ostroumova-lebedeva/petersburg-new-holland-1901.jpg,Art Nouveau (Modern),cityscape,gates-and-towers|St.-Petersburg,woodcut,,,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-mask-with-contour-1938-pastel-on-paper-32-5x45cm-1938,1938,,1938,https://uploads2.wikiart.org/00389/images/vajda-lajos/vajda-lajos-mask-with-contour-1938-pastel-on-paper-32-5x45cm.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/rosario-weiss-zorrilla/mesonero-romanos,1842,,1842,https://uploads6.wikiart.org/00242/images/rosario-weiss-zorrilla/1842-mesonero-romanos.jpg!Large.jpg,Romanticism,sketch and study,Face|Head|Chin|Forehead|Eyebrow|Facial hair|Sketch|Jaw,,,,,
https://www.wikiart.org/en/roger-weik/tandem-2016-2016,2016,Los Angeles,"2016; Los Angeles, United States|Los Angeles|2016",https://uploads7.wikiart.org/images/roger-weik/tandem-2016-2016.jpg!Large.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/t-c-steele/whitewater-valley,,,,https://uploads8.wikiart.org/images/t-c-steele/whitewater-valley.jpg!Large.jpg,Impressionism,landscape,valleys-and-hollows|forests-and-trees|Natural landscape|Nature|Meadow|Natural environment|Wilderness|Tree|Mountain,,,,,
https://www.wikiart.org/en/theo-van-doesburg/troelstra-1910,1910,,1910,https://uploads2.wikiart.org/images/theo-van-doesburg/troelstra-1910.jpg,Expressionism,portrait,male-portraits|characters-and-emotions|Photograph|Head|Nose|Facial hair,,,,,
https://www.wikiart.org/en/eric-fischl/the-travel-of-romance-scene-iv,1994,,1994,https://uploads4.wikiart.org/images/eric-fischl/the-travel-of-romance-scene-iv.jpg!Large.jpg,Contemporary Realism,nude painting (nu),female-nude|Human body,,,,The Travel of Romance,
https://www.wikiart.org/en/archibald-thorburn/caspian-plover,,,,https://uploads4.wikiart.org/images/archibald-thorburn/caspian-plover.jpg!Large.jpg,Naturalism,wildlife painting,birds|Bird|Shorebird|Beak|Sandpiper|Charadriiformes|Adaptation,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-houses-with-red-roof,,,,https://uploads1.wikiart.org/00401/images/bela-czobel/cz-bel-b-la-houses-with-red-roof.JPG,,,,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-fiu-labdaval-1958-1958,1958,,1958,https://uploads6.wikiart.org/00388/images/bela-czobel/cz-bel-b-la-fi-labd-val-1958.JPG!Large.JPG,,portrait,,,,,,
https://www.wikiart.org/en/yves-klein/tree-large-blue-sponge,1962,,1962,https://uploads4.wikiart.org/images/yves-klein/tree-large-blue-sponge.jpg!Large.jpg,Nouveau Réalisme,sculpture,Tree,,,,Multiples,
https://www.wikiart.org/en/wayne-thiebaud/flatland-river-1997,1997,,1997,https://uploads4.wikiart.org/images/wayne-thiebaud/flatland-river-1997.jpg,Expressionism,landscape,,oil,"San Francisco Museum of Modern Art (SFMOMA), San Francisco, CA, US",,,
https://www.wikiart.org/en/toshusai-sharaku/bando-hikosaburo-iii-in-the-role-of-obi-ya-choeimon-and-iwai-hanshiro-iv-in-the-role-of-shinano-ya-1795,1795,,1795,https://uploads5.wikiart.org/00144/images/toshusai-sharaku/sharaku-1794-bando-hikosabur-iii-in-the-role-of-obi-ya-ch-eimon-and-iwai-hanshir-iv-in-the-role-of.jpg!Large.jpg,Ukiyo-e,yakusha-e,,woodblock print,,,,
https://www.wikiart.org/en/joan-miro/north-south,1917,,1917,https://uploads1.wikiart.org/images/joan-miro/north-south.jpg!Large.jpg,Fauvism|Cubism,still life,books-and-letters|flowers-and-plants|dishware-and-cutlery,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/konstantin-ivanovich-gorbatov/italian-gardener-1926,1926,,1926,https://uploads8.wikiart.org/00325/images/konstantin-ivanovich-gorbatov/konstantin-gorbatov-italian-gardener.jpg!Large.jpg,Post-Impressionism,genre painting,,oil|canvas,,,,
https://www.wikiart.org/en/james-tissot/jesus-ministered-to-by-angels-1894,1894,,1894,https://uploads0.wikiart.org/images/james-tissot/jesus-ministered-to-by-angels-1894.jpg!Large.jpg,Symbolism,religious painting,saints-and-apostles|Jesus-Christ|angels-and-archangels,,"Brooklyn Museum, New York City, NY, US",,,
https://www.wikiart.org/en/vasily-perov/last-tavern-at-town-gate-1868,1868,,1868,https://uploads4.wikiart.org/images/vasily-perov/last-tavern-at-town-gate-1868.jpg!Large.jpg,Realism,genre painting,roads-and-vehicles,oil|canvas,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/sergey-belik/the-portal-opens-2017,2017,,2017,https://uploads4.wikiart.org/00228/images/sergey-belik/the-portal-opens-2017-3.jpg,Contemporary Realism,figurative,Automotive exterior|Door|Vehicle door|Room,,,,,
https://www.wikiart.org/en/william-hawkins/two-deer-in-a-fiery-forest,,,,https://uploads4.wikiart.org/00237/images/william-hawkins/screen-shot-2019-05-21-at-4-51-05-pm.png!Large.png,Naïve Art (Primitivism),animal painting,Wildlife,enamel,,,,
https://www.wikiart.org/en/theophile-steinlen/au-bord-de-l-eau-1901,1901,,1901,https://uploads2.wikiart.org/images/theophile-steinlen/au-bord-de-l-eau-1901.jpg!Large.jpg,Realism,nude painting (nu),Sketch|Figure drawing,,,,,
https://www.wikiart.org/en/william-turner/scarborough-town-and-castle0-morning0-boys-catching-crabs,1811,,1811,https://uploads7.wikiart.org/images/william-turner/scarborough-town-and-castle0-morning0-boys-catching-crabs.jpg!Large.jpg,Romanticism,genre painting,castles-and-fortresses|mountains|Vehicle,paper|watercolor,Private Collection,,,
https://www.wikiart.org/en/william-adolphe-bouguereau/equality-before-death-1848,1848,,1848|1848; France,https://uploads3.wikiart.org/00102/images/william-adolphe-bouguereau/bouguereau-galit-devant-la-mort-1848.jpg!Large.jpg,Neoclassicism,allegorical painting,Death|birth-and-death,oil|canvas,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/theophile-steinlen/chansons-de-paris-1,,,,https://uploads8.wikiart.org/images/theophile-steinlen/chansons-de-paris-1.jpg,Art Nouveau (Modern),illustration,Text|Font,,,,,
https://www.wikiart.org/en/pierre-bonnard/evening-in-paris-1911,1911,,1911,https://uploads7.wikiart.org/images/pierre-bonnard/evening-in-paris-1911.jpg!Large.jpg,Post-Impressionism,genre painting,,oil|canvas,"Hermitage Museum, Saint Petersburg, Russia",,Paris life,
https://www.wikiart.org/en/jean-paul-riopelle/feuilles-i-1967,1967,,1967,https://uploads5.wikiart.org/images/jean-paul-riopelle/feuilles-i-1967.jpg!Large.jpg,Abstract Expressionism,abstract,Tree|Branch|Leaf|Plant,lithography,,,,
https://www.wikiart.org/en/charles-garabedian/assassination-1966,1966,,1966,https://uploads7.wikiart.org/00140/images/charles-garabedian/assassination-1966.jpg,Contemporary Realism,figurative,,,,,,
https://www.wikiart.org/en/john-singer-sargent/fumee-d-ambre-gris-1880,1880,,1880,https://uploads5.wikiart.org/images/john-singer-sargent/fumee-d-ambre-gris-1880.jpg!Large.jpg,Realism,genre painting,female-portraits,oil|canvas,"Clark Art Institute, Williamstown, MA, US",,,
https://www.wikiart.org/en/viktor-vasnetsov/fallen-knight-1879,1879,,1879,https://uploads5.wikiart.org/images/viktor-vasnetsov/fallen-knight-1879.jpg,Realism,sketch and study,knights-and-warriors|designs-and-sketches|Sketch|Figure drawing,,,,,
