url,Create Date,Create Location,Style,image_url,Genre,Location,tags,Media,Date,Series,Period
https://www.wikiart.org/en/salomon-van-ruysdael/a-river-with-fishermen-drawing-a-net,,,Baroque,https://uploads0.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-c-1602-1670-a-river-with-fishermen-drawing-a-net-ng5846-national-gallery.jpg!Large.jpg,landscape,"National Gallery of Art, Washington, DC, US",Sky|Atmospheric phenomenon|Natural landscape|Bayou|Bank|Water|morning|Waterway|River,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/a-view-of-rhenen-seen-from-the-west,,,Baroque,https://uploads8.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-c-1602-1670-a-view-of-rhenen-seen-from-the-west-ng6348-national-gallery.jpg!Large.jpg,cloudscape|marina,"National Gallery of Art, Washington, DC, US",Vehicle|Sky|Boat|Calm,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/farm-buildings-in-a-landscape,,,Baroque,https://uploads2.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-c-1602-1670-farm-buildings-in-a-landscape-1049-fitzwilliam-museum.jpg!Large.jpg,landscape,,Sky|Cloud,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/river-scene,,,Baroque,https://uploads0.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-c-1602-1670-river-scene-486267-national-trust.jpg!Large.jpg,landscape,,Bank|Sky|Waterway|Bayou|Tree|River,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/river-scene-0,,,Baroque,https://uploads2.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-c-1602-1670-river-scene-ng6419-national-gallery.jpg!Large.jpg,landscape,,Nature|Sky|Atmospheric phenomenon|Natural landscape|Bank|Bayou|Cloud|morning|Reflection,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/a-landscape-with-a-carriage-and-horsemen-at-a-pool,,,Baroque,https://uploads6.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-c-1602-1670-a-landscape-with-a-carriage-and-horsemen-at-a-pool-ng1344-national.jpg!Large.jpg,landscape,"National Gallery of Art, Washington, DC, US",Tree,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/a-river-estuary,,,Baroque,https://uploads5.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-c-1602-1670-a-river-estuary-1246493-national-trust.jpg!Large.jpg,landscape|cloudscape,,Sky|Boat|Sail|Vehicle|Sailboat|Watercraft|Sailing,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/a-river-landscape-with-fishermen,,,Baroque,https://uploads5.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-c-1602-1670-a-river-landscape-with-fishermen-ng1439-national-gallery.jpg!Large.jpg,landscape,"National Gallery of Art, Washington, DC, US",Atmospheric phenomenon|Sky|morning|Bank,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/river-scene-with-a-ferry-boat,,,Baroque,https://uploads3.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-c-1602-1670-a-river-scene-with-a-ferry-boat-1246472-national-trust.jpg!Large.jpg,landscape,,Sky|Bank|Cloud,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/vista-de-alkmaar,,,Baroque,https://uploads8.wikiart.org/00308/images/salomon-van-ruysdael/salomon-jacobsz-van-ruysdael-gezicht-op-alkmaar.jpg!Large.jpg,marina|cloudscape,,Sky|Boat|Vehicle|Sail|Watercraft|Cloud|Sailboat,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/segelboote-auf-dem-wijkermeer,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-7-segelboote-a-wijkermeer.JPG!Large.JPG,marina|cloudscape,,Sky|Boat|Sail|Sailboat|Vehicle|Calm|Watercraft|Cloud,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/duinlandschap-met-reizigers-bij-egmond-aan-zee,,,Baroque,https://uploads5.wikiart.org/00308/images/salomon-van-ruysdael/s-j-van-ruysdael-duinlandschap-met-reizigers-bij-egmond-aan-zee-nk2310-cultural-heritage-agency-of.jpg!Large.jpg,landscape,,Sky,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/paardenmarkt-te-valkenburg-zuid-holland,,,Baroque,https://uploads6.wikiart.org/00308/images/salomon-van-ruysdael/s-j-van-ruysdael-paardenmarkt-te-valkenburg-zuid-holland-b-573-museum-de-lakenhal.jpg!Large.jpg,landscape,,,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/rivierlandschap-met-veerboot,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/s-j-van-ruysdael-rivierlandschap-met-veerboot-nk1789-cultural-heritage-agency-of-the-netherlands-art.jpg!Large.jpg,landscape,,Sky|Bank|Tree,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/winterlandschap-met-boerderij-en-paardesleeen-op-het-ijs,,,Baroque,https://uploads5.wikiart.org/00308/images/salomon-van-ruysdael/s-j-van-ruysdael-winterlandschap-met-boerderij-en-paardeslee-n-op-het-ijs-nk3073-cultural-heritage.jpg!Large.jpg,landscape,,,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/river-view-with-ferry-and-bastion,,,Baroque,https://uploads5.wikiart.org/00308/images/salomon-van-ruysdael/salomon-jacobsz-van-ruysdael-river-view-with-ferry-and-bastion.jpg!Large.jpg,landscape,,Sky|Waterway|Vehicle,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/riviergezicht-met-veerpont-bij-een-boerderij,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/salomon-jacobsz-van-ruysdael-riviergezicht-met-veerpont-bij-een-boerderij.jpg!Large.jpg,landscape,,Sky|Vehicle,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/sailing-ships-near-a-village,,,Baroque,https://uploads8.wikiart.org/00308/images/salomon-van-ruysdael/ruysdael-thyssen-mnac.jpg,marina|cloudscape,"Thyssen-Bornemisza Museum, Madrid, Spain",Boat|Vehicle|Sky|Watercraft,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/landscape-with-figures,,,Baroque,https://uploads8.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-landschap-met-figuren-1667.jpg!Large.jpg,landscape,,,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/river-view-with-church-and-ferry,,,Baroque,https://uploads6.wikiart.org/00308/images/salomon-van-ruysdael/river-view-with-church-and-ferry-by-salomon-van-ruysdael-mauritshuis-738.jpg!Large.jpg,landscape,,Sky|Water|Bank|Cloud|Waterway|Tree|Reflection|River|morning,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/riverbank-with-old-trees,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/riverbank-with-old-trees-by-salomon-van-ruysdael-mauritshuis-941.jpg!Large.jpg,landscape,,Sky|Natural landscape|Nature|Bank|Tree|Water|Atmospheric phenomenon|Reflection|Bayou,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/riviergezicht-bij-deventer,,,Baroque,https://uploads2.wikiart.org/00308/images/salomon-van-ruysdael/riviergezicht-bij-deventer-rijksmuseum-sk-a-3259.jpeg!Large.jpeg,landscape,"Rijksmuseum, Amsterdam, Netherlands",Sky|Atmospheric phenomenon|Bank|Natural landscape|morning|Waterway,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/river-landscape-with-sailing-boats-and-a-horse-drawn-barge,,,Baroque,https://uploads6.wikiart.org/00308/images/salomon-van-ruysdael/river-landscape-with-sailing-boats-and-a-horse-drawn-barge-by-salomon-van-ruysdael-mauritshuis-1115.jpg!Large.jpg,marina|cloudscape,,Vehicle|Boat|Sky|Watercraft,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/bord-de-riviere-avec-une-eglise-0,,,Baroque,https://uploads2.wikiart.org/00308/images/salomon-van-ruysdael/paris-mus-e-du-louvre-salomon-van-ruysdael-bord-de-rivi-re-avec-une-glise-inv-1484-001.jpg!Large.jpg,landscape,,Waterway|Sky|Water|morning|Bank|River,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/pleisterplaats,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/pleisterplaats-rijksmuseum-sk-a-352.jpeg!Large.jpeg,landscape,,Rural area,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/river-landscape-with-a-ferry,,,Baroque,https://uploads0.wikiart.org/00308/images/salomon-van-ruysdael/river-landscape-with-a-ferry-lacma-m-2009-106-13.jpg!Large.jpg,landscape,,Sky,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/le-debarcadere,,,Baroque,https://uploads3.wikiart.org/00308/images/salomon-van-ruysdael/le-debarcad-re-salomon-van-ruysdael-mus-e-du-louvre.jpg!Large.jpg,landscape,"Louvre, Paris, France",Bank|Natural landscape|Atmospheric phenomenon|Bayou,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/marine,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/marine-met-dp145942.jpg!Large.jpg,marina|cloudscape,"Metropolitan Museum of Art (Met), New York City, NY, US",Boat|Sail|Vehicle|Sailboat|Sailing|Sky|Watercraft|Sailing ship|Schooner,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/market-by-the-seashore,,,Baroque,https://uploads5.wikiart.org/00308/images/salomon-van-ruysdael/market-by-the-seashore-met-dp143181.jpg!Large.jpg,landscape,"Metropolitan Museum of Art (Met), New York City, NY, US",Sky|Ecoregion,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/le-bac,,,Baroque,https://uploads4.wikiart.org/00308/images/salomon-van-ruysdael/le-bac-salomon-van-ruysdael-mus-e-du-louvre.jpg!Large.jpg,landscape,"Louvre, Paris, France",Sky,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/landskap-med-gardesgard-och-figurer,,,Baroque,https://uploads0.wikiart.org/00308/images/salomon-van-ruysdael/landscape-with-a-wooden-fence-and-figures-salomon-van-ruysdael-nationalmuseum-177817.jpg!Large.jpg,landscape,,Tree,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/landscape-with-deer-hunters,,,Baroque,https://uploads0.wikiart.org/00308/images/salomon-van-ruysdael/landscape-with-deer-hunters-lacma-52-24.jpg!Large.jpg,landscape,,Natural landscape|Tree,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/flusslandschaft-mit-fahre,,,Baroque,https://uploads0.wikiart.org/00308/images/salomon-van-ruysdael/landscape-with-ferry-jacob-van-ruysdael.png!Large.png,landscape,,Tree|Sky|Bank,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/hollandische-landschaft-mit-raubzug,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/jacobsz-van-ruysdael-raubzug.jpg!Large.jpg,landscape,,Tree|Pasture|Natural landscape|Sky|Rural area|Savanna|Meadow,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/winterlandschaft-mit-schlittschuhlaufern-und-zelt,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/jacobsz-van-ruysdael-winterlandschaft.jpg!Large.jpg,landscape|cloudscape,,Sky,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/dune-landscape-on-walcheren,,,Baroque,https://uploads6.wikiart.org/00308/images/salomon-van-ruysdael/johannes-goedaert-dune-landscape-on-walcheren.jpg!Large.jpg,landscape|cloudscape,,Sky|Ecoregion,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/la-grosse-tour,,,Baroque,https://uploads3.wikiart.org/00308/images/salomon-van-ruysdael/la-grosse-tour-salomon-van-ruysdael-mus-e-du-louvre.jpg!Large.jpg,cityscape|cloudscape,"Louvre, Paris, France",Sky|City|Waterway,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/landscape-with-a-horse-and-carriage-by-a-cottage,,,Baroque,https://uploads5.wikiart.org/00308/images/salomon-van-ruysdael/landscape-with-a-horse-and-carriage-by-a-cottage-by-salomon-van-ruysdael.jpg,landscape,,Atmospheric phenomenon|Tree|Sky,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/drawing-the-eel,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/drawing-the-eel-met-dp147902.jpg!Large.jpg,landscape,"Metropolitan Museum of Art (Met), New York City, NY, US",,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/ferry-near-gorinchem,,,Baroque,https://uploads3.wikiart.org/00308/images/salomon-van-ruysdael/ferry-near-gorinchem-met-dp146477.jpg!Large.jpg,landscape,,Sky|Tree|Cloud|morning|Bank,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/fishing-boats-on-a-river,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/fishing-boats-on-a-river-met-dp120419.jpg!Large.jpg,marina,,Boat|Vehicle|Sail|Sailboat|Watercraft|Galiot|Sailing ship|Galway hooker|Sailing,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/landschaft-mit-bauerngehoft,,,Baroque,https://uploads1.wikiart.org/00308/images/salomon-van-ruysdael/jacobsz-van-ruysdael-landschaft.jpg!Large.jpg,landscape,,Sky|Tree|Rural area|Cloud,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/dorpsgezicht,,,Baroque,https://uploads6.wikiart.org/00308/images/salomon-van-ruysdael/dorpsgezicht-rijksmuseum-sk-a-2571.jpeg!Large.jpeg,landscape,,Nature|Tree|Sky|Natural landscape|Natural environment|Savanna,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/dorpsherberg-met-reiswagen,,,Baroque,https://uploads1.wikiart.org/00308/images/salomon-van-ruysdael/dorpsherberg-met-reiswagen-rijksmuseum-sk-a-713.jpeg!Large.jpeg,landscape,"Rijksmuseum, Amsterdam, Netherlands",Rural area|Sky,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/dutch-landscape,,,Baroque,https://uploads5.wikiart.org/00308/images/salomon-van-ruysdael/art-museum-riga-bourse-031.jpg!Large.jpg,landscape,"Latvian National Museum of Art, Riga, Latvia",Sky|Atmospheric phenomenon|Natural landscape|Cloud|morning|Atmosphere|Pasture|Tree,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/landschap-met-boerenhofstede,,,Baroque,https://uploads5.wikiart.org/00308/images/salomon-van-ruysdael/attributed-salomon-van-ruysdael-landschap-met-boerenhofstede.jpeg!Large.jpeg,landscape,,Sky|Cloud|Rural area|Dirt road|Tree,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/bord-de-riviere-avec-une-eglise,,,Baroque,https://uploads1.wikiart.org/00308/images/salomon-van-ruysdael/bord-de-rivi-re-avec-une-glise-salomon-van-ruysdael-mus-e-du-louvre.jpg!Large.jpg,landscape,"Louvre, Paris, France",Bank|Sky,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/rver-scene-near-deventer,,,Baroque,https://uploads3.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-005.jpg!Large.jpg,landscape|cloudscape,,Sky|Atmospheric phenomenon|Atmosphere|morning|Calm,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/river-view-near-deventer,,,Baroque,https://uploads4.wikiart.org/00308/images/salomon-van-ruysdael/ruysdael-45river.jpg!Large.jpg,landscape,,Sky|Natural landscape|Atmospheric phenomenon|Bank|morning|Waterway|Cloud|River,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/landscape-with-a-road-alongside-a-river,,,Baroque,https://uploads5.wikiart.org/00308/images/salomon-van-ruysdael/landscape-with-a-road-alongside-a-river-by-salomon-van-ruysdael-boijmans-2623-ok.jpg!Large.jpg,landscape,,Sky|Natural landscape|Pasture|Savanna|Tree|Rural area|Ecoregion|Grassland,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/landskab-med-et-jagtselskab,,,Baroque,https://uploads3.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-landskab-med-et-jagtselskab-1648-0050nmk-nivaagaards-malerisamling.jpg!Large.jpg,landscape,,Nature|Sky|Natural landscape|Tree|Savanna|morning|Ecoregion|Grassland,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/river-landscape-with-ferry,,,Baroque,https://uploads8.wikiart.org/00308/images/salomon-van-ruysdael/rivierlandschap-met-een-veerboot-rijksmuseum-sk-c-1698.jpeg!Large.jpeg,landscape,,Sky|Waterway|Bank|Cloud|Vehicle,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/view-of-sailing-boats-on-a-lake,,,Baroque,https://uploads3.wikiart.org/00308/images/salomon-van-ruysdael/view-of-sailing-boats-on-a-lake-by-salomon-van-ruysdael-1044.jpg!Large.jpg,cloudscape|marina,,Boat|Vehicle|Sail|Sailboat|Sky|Sailing|Watercraft|Calm,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/cattle-at-watering-hole,,,Baroque,https://uploads1.wikiart.org/00308/images/salomon-van-ruysdael/ruysdael-cattle-at-watering-hole.jpg,landscape,,Tree|Bank|Woody plant|Sky|Plant,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/winter-landscape-at-arnhem,,,Baroque,https://uploads1.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruysdael-winter-landscape-near-arnhem.jpg!Large.jpg,landscape,,Sky,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/feest-onder-de-meiboom,,,Baroque,https://uploads2.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruisdael-004.jpg,landscape,,Sky|Cloud|Tree|Atmosphere|Rural area,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/kanallandschaft-mit-schloss-nijenrode,,,Baroque,https://uploads7.wikiart.org/00308/images/salomon-van-ruysdael/2011-03-26-aschaffenburg-013-schloss-johannisburg-staatsgalerie-salomon-van-ruysdael-kanallandschaft.jpg!Large.jpg,landscape,,Sky|Cloud|Atmospheric phenomenon|Reflection|Daytime|Natural landscape|morning|Atmosphere|Tree,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/a-country-road,,,Baroque,https://uploads6.wikiart.org/00308/images/salomon-van-ruysdael/a-country-road-met-dp143152.jpg!Large.jpg,landscape,,Natural landscape|Wildlife|Sky|Savanna|Pasture|Ecoregion|Plain,,,,
https://www.wikiart.org/en/salomon-van-ruysdael/winterlandschaft-am-wasser,,,Baroque,https://uploads2.wikiart.org/00308/images/salomon-van-ruysdael/salomon-van-ruisdael-003.jpg,landscape,,,canvas,,,
https://www.wikiart.org/en/pieter-jansz-saenredam/slot-berkenrode-1628,1628,,Baroque,https://uploads4.wikiart.org/00338/images/pieter-jansz-saenredam/slot-berkenrode-1628.jpg!Large.jpg,interior,,,,1628,,
https://www.wikiart.org/en/pieter-jansz-saenredam/the-interior-of-saint-bavo-haarlem,1628,,Baroque,https://uploads8.wikiart.org/00331/images/pieter-jansz-saenredam/d76-pw-xkaae03m.jpg!Large.jpg,interior,,,,1628,,
https://www.wikiart.org/en/pieter-jansz-saenredam/the-grote-markt,1629,,Baroque,https://uploads1.wikiart.org/00331/images/pieter-jansz-saenredam/pieter-jansz-saenredam-010.jpg!Large.jpg,interior,,,,1629,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-the-church-of-st-bavo-at-haarlem-1630,1630,,Baroque,https://uploads6.wikiart.org/00338/images/pieter-jansz-saenredam/interior-of-the-church-of-st-bavo-at-haarlem-1630.jpg!Large.jpg,interior,,,,1630,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-saint-bavo-haarlem,1631,,Baroque,https://uploads6.wikiart.org/00331/images/pieter-jansz-saenredam/interior-of-saint-bavo-haarlem-pieter-jansz-saenredam-1631-97aacb33.jpg!Large.jpg,interior,,,,1631,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-the-st-bavokerk-at-haarlem-1635,1635,,Baroque,https://uploads0.wikiart.org/00338/images/pieter-jansz-saenredam/interior-of-the-st-bavokerk-at-haarlem-1635.jpg!Large.jpg,interior,,,,1635,,
https://www.wikiart.org/en/pieter-jansz-saenredam/view-of-the-ambulatory-of-the-grote-or-st-bavokerk-at-haarlem-1635,1635,,Baroque,https://uploads5.wikiart.org/00338/images/pieter-jansz-saenredam/view-of-the-ambulatory-of-the-grote-or-st-bavokerk-at-haarlem-1635.jpg!Large.jpg,interior,,,,1635,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-the-pieterskerk-at-utrecht-1636,1636,,Baroque,https://uploads0.wikiart.org/00338/images/pieter-jansz-saenredam/interior-of-the-pieterskerk-at-utrecht-1636.jpg!Large.jpg,interior,,,,1636,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-the-church-of-st-bavo-in-haarlem-1636,1636,,Baroque,https://uploads8.wikiart.org/00338/images/pieter-jansz-saenredam/interior-of-the-church-of-st-bavo-in-haarlem-1636.jpeg!Large.jpeg,interior,,,,1636,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-st-martins-cathedral-utrecht,1636,,Baroque,https://uploads0.wikiart.org/00331/images/pieter-jansz-saenredam/dom-utrecht-pieter-jansz-saenredam.jpg!Large.jpg,interior,,,,1636,,
https://www.wikiart.org/en/pieter-jansz-saenredam/the-nave-and-choir-of-the-mariakerk-in-utrecht-seen-from-the-west-1641,1641,,Baroque,https://uploads0.wikiart.org/00338/images/pieter-jansz-saenredam/the-nave-and-choir-of-the-mariakerk-in-utrecht-seen-from-the-west-1641.jpg!Large.jpg,interior,,,,1641,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-st-james-church-in-utrecht-1642,1642,,Baroque,https://uploads0.wikiart.org/00338/images/pieter-jansz-saenredam/interior-of-st-james-church-in-utrecht-1642.jpg!Large.jpg,interior,,,,1642,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-the-buurkerk-at-utrecht-1644,1644,,Baroque,https://uploads6.wikiart.org/00338/images/pieter-jansz-saenredam/interior-of-the-buurkerk-at-utrecht-1644.jpg!Large.jpg,interior,,,,1644,,
https://www.wikiart.org/en/pieter-jansz-saenredam/the-st-antoniuskapel-in-the-st-janskerk-at-utrecht-1645,1645,,Baroque,https://uploads3.wikiart.org/00338/images/pieter-jansz-saenredam/the-st-antoniuskapel-in-the-st-janskerk-at-utrecht-1645.jpg!Large.jpg,interior,,,,1645,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-the-buurkerk-utrecht,1645,,Baroque,https://uploads4.wikiart.org/00331/images/pieter-jansz-saenredam/pieter-jansz-saenredam-interior-of-the-buurkerk-utrecht-google-art-project.jpg!Large.jpg,interior,,,,1645,,
https://www.wikiart.org/en/pieter-jansz-saenredam/cathedral-saint-john,1646,,Baroque,https://uploads1.wikiart.org/00331/images/pieter-jansz-saenredam/cathedral-saint-john-oil-panel-s-hertogenbosch-pieter.jpg!Large.jpg,interior,,,,1646,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-the-church-of-st-bavo-in-haarlem-1648,1648,,Baroque,https://uploads6.wikiart.org/00338/images/pieter-jansz-saenredam/interior-of-the-church-of-st-bavo-in-haarlem-1648.jpg!Large.jpg,interior,,,,1648,,
https://www.wikiart.org/en/pieter-jansz-saenredam/assendelft-church,1649,,Baroque,https://uploads3.wikiart.org/00331/images/pieter-jansz-saenredam/assetimage.jpg!Large.jpg,interior,,,,1649,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-the-nieuwe-kerk-at-haarlem-1655,1655,,Baroque,https://uploads0.wikiart.org/00338/images/pieter-jansz-saenredam/interior-of-the-nieuwe-kerk-at-haarlem-1655.jpg!Large.jpg,interior,,,,1655,,
https://www.wikiart.org/en/pieter-jansz-saenredam/the-old-town-hall-at-amsterdam-1657,1657,,Baroque,https://uploads3.wikiart.org/00338/images/pieter-jansz-saenredam/the-old-town-hall-at-amsterdam-1657.jpeg!Large.jpeg,interior,,,,1657,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-the-church-of-st-bavo-at-haarlem-1660,1660,,Baroque,https://uploads6.wikiart.org/00338/images/pieter-jansz-saenredam/interior-of-the-church-of-st-bavo-at-haarlem-1660.jpg!Large.jpg,interior,,,,1660,,
https://www.wikiart.org/en/pieter-jansz-saenredam/interior-of-the-sint-laurenskerk-in-alkmaar-1661,1661,,Baroque,https://uploads5.wikiart.org/00338/images/pieter-jansz-saenredam/interior-of-the-sint-laurenskerk-in-alkmaar-1661.jpg!Large.jpg,interior,,,,1661,,
https://www.wikiart.org/en/pieter-jansz-saenredam/church-of-saint-mary-in-utrecht,1662,,Baroque,https://uploads8.wikiart.org/00331/images/pieter-jansz-saenredam/d76-vjqwsayr0oz.jpg!Large.jpg,interior,,,,1662,,
https://www.wikiart.org/en/pieter-jansz-saenredam/gezicht-op-de-mariaplaats-en-de-mariakerk-te-utrecht,1663,,Baroque,https://uploads8.wikiart.org/00331/images/pieter-jansz-saenredam/d76-vkkxoaausty.jpg!Large.jpg,interior,,,,1663,,
https://www.wikiart.org/en/pieter-jansz-saenredam/haarlem-city,,,Baroque,https://uploads8.wikiart.org/00331/images/pieter-jansz-saenredam/d76-qs3wkaag22e.jpg!Large.jpg,interior,,,,,,
https://www.wikiart.org/en/pieter-jansz-saenredam/the-interior-of-the-grote-kerk-at-haarlem,,,Baroque,https://uploads4.wikiart.org/00331/images/pieter-jansz-saenredam/saenredam-pieter-jansz-the-interior-of-the-grote-kerk-at-haarlem-european-paintings.jpg!Large.jpg,interior,,,,,,
https://www.wikiart.org/en/pieter-jansz-saenredam/the-interior-of-the-nieuwe-kerk-haarlem,,,Baroque,https://uploads3.wikiart.org/00331/images/pieter-jansz-saenredam/2012-cks-05602-0025-000-pieter-jansz-saenredam-the-interior-of-the-nieuwe-kerk-haarlem-seen-fr122011.jpg!Large.jpg,interior,,,,,,
https://www.wikiart.org/en/jan-miense-molenaer/two-boys-and-a-girl-making-music-1629,1629,,Baroque,https://uploads3.wikiart.org/00127/images/jan-miense-molenaer/two-boys-and-a-girl-making-music.jpg!Large.jpg,genre painting,,,oil|canvas,1629,,
https://www.wikiart.org/en/jan-miense-molenaer/family-portrait-of-haarlem-mayor-maerten-ruychaver-and-alijd-van-der-laen-in-1629-on-the-occasion-of-1629,1629,,Baroque,https://uploads7.wikiart.org/00127/images/jan-miense-molenaer/family-portrait-of-haarlem-mayor-maerten-ruychaver-and-alijd-van-der-laen-in-1629-on-the-occasion-of.jpg,portrait,,Event|Games,,1629,,
https://www.wikiart.org/en/jan-miense-molenaer/portrait-of-a-laughing-boy-1630,1630,,Baroque,https://uploads6.wikiart.org/00127/images/jan-miense-molenaer/portrait-of-a-laughing-boy.jpg!Large.jpg,portrait|tronie,,Lady|Chin,oil|canvas,1630,,
https://www.wikiart.org/en/jan-miense-molenaer/quack-and-his-assistant-1630,1630,,Baroque,https://uploads5.wikiart.org/00127/images/jan-miense-molenaer/a-quack-and-his-assistant.jpg!Large.jpg,genre painting,Private Collection,,oil|canvas,1630,,
https://www.wikiart.org/en/jan-miense-molenaer/the-duet-1630,1630,,Baroque,https://uploads6.wikiart.org/00127/images/jan-miense-molenaer/the-duet.jpg!Large.jpg,genre painting,"Seattle Art Museum (SAM), Seattle, WA, US",Musical instrument,oil|canvas,1630,,
https://www.wikiart.org/en/jan-miense-molenaer/the-artists-studio-1631,1631,,Baroque,https://uploads7.wikiart.org/00127/images/jan-miense-molenaer/the-artist-s-studio.jpg,genre painting,"Gemäldegalerie, Berlin, Germany",,,1631,,
