url,Create Date,Create Location,Date,image_url,Style,Theme,Genre,Media,Location,tags,Series,Period
https://www.wikiart.org/en/byzantine-mosaics/virgin-caressed-by-her-parentes-1320,1320,,1320,https://uploads8.wikiart.org/00211/images/byzantine-mosaics/virgin-caressed-by-her-parentes.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Mythology,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/virgin-blessed-1320,1320,,1320,https://uploads0.wikiart.org/00211/images/byzantine-mosaics/virgin-blessed.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|Byzantine architecture|Arch|History,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/theotokos-mosaic-1320,1320,,1320,https://uploads2.wikiart.org/00211/images/byzantine-mosaics/theotokos-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/saint-paul-1320,1320,,1320,https://uploads5.wikiart.org/00211/images/byzantine-mosaics/saint-paul.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|Prophet,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/saint-peter-1320,1320,,1320,https://uploads6.wikiart.org/00211/images/byzantine-mosaics/saint-peter.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|Religious institute|Carving|Temple,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/presentation-of-the-virgin-1320,1320,,1320,https://uploads3.wikiart.org/00211/images/byzantine-mosaics/presentation-of-the-virgin.JPG!Large.JPG,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/saint-george-1320,1320,,1320,https://uploads7.wikiart.org/00211/images/byzantine-mosaics/saint-george.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/nativity-mosaic-1320,1320,,1320,https://uploads1.wikiart.org/00211/images/byzantine-mosaics/nativity-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Stone carving|Holy places,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/magi-before-herod-the-great-1320,1320,,1320,https://uploads4.wikiart.org/00211/images/byzantine-mosaics/magi-before-herod-the-great.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|History,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/joseph-taking-leave-of-the-virgin-mosaic-1320,1320,,1320,https://uploads8.wikiart.org/00211/images/byzantine-mosaics/joseph-taking-leave-of-the-virgin-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|History,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/christ-pantocrator-1320,1320,,1320,https://uploads0.wikiart.org/00211/images/byzantine-mosaics/christ-pantocrator-1320.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|Prophet,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/annunciation-mosaic-1320,1320,,1320,https://uploads5.wikiart.org/00211/images/byzantine-mosaics/annunciation-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|Stock photography,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/annuciation-to-anne-mosaic-1320,1320,,1320,https://uploads3.wikiart.org/00211/images/byzantine-mosaics/annuciation-to-anne-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|History|Byzantine architecture,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/theodore-metokhites-presenting-a-model-of-the-chora-church-to-jesus-christ-1320,1320,,1320,https://uploads6.wikiart.org/00211/images/byzantine-mosaics/theodore-metokhites-presenting-a-model-of-the-chora-church-to-jesus-christ.JPG!Large.JPG,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|History|Prophet,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/maria-of-the-mongols-1320,1320,,1320,https://uploads6.wikiart.org/00211/images/byzantine-mosaics/maria-of-the-mongols.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,portrait,mosaïque,"Chora Church, Istanbul, Turkey",,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/journey-to-bethlehem-mosaic-1320,1320,,1320,https://uploads4.wikiart.org/00211/images/byzantine-mosaics/journey-to-bethlehem-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Prophet,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/christ-1320,1320,,1320,https://uploads1.wikiart.org/00211/images/byzantine-mosaics/christ.JPG!Large.JPG,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/massacre-of-the-innocents-1320,1320,,1320,https://uploads2.wikiart.org/00211/images/byzantine-mosaics/massacre-of-the-innocents.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|Byzantine architecture|History,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/genealogy-of-mary-1320,1320,,1320,https://uploads3.wikiart.org/00211/images/byzantine-mosaics/genealogy-of-mary.JPG!Large.JPG,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Byzantine architecture,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/isaac-komnenos-the-porphyrogennetos-1320,1320,,1320,https://uploads2.wikiart.org/00211/images/byzantine-mosaics/isaac-komnenos-the-porphyrogennetos.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,portrait,mosaïque,"Chora Church, Istanbul, Turkey",,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/enrollment-for-taxation-mosaic-1320,1320,,1320,https://uploads7.wikiart.org/00211/images/byzantine-mosaics/enrollment-for-taxation-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|Byzantine architecture|Textile|History,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/deesis-mosaic-1320,1320,,1320,https://uploads1.wikiart.org/00211/images/byzantine-mosaics/deesis-mosaic-2.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/temptation-of-christ-mosaic-1320,1320,,1320,https://uploads4.wikiart.org/00211/images/byzantine-mosaics/temptation-of-christ-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/koimesis-mosaic-1320,1320,,1320,https://uploads1.wikiart.org/00211/images/byzantine-mosaics/koimesis-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|Mythology|Textile|Prophet,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/joseph-taking-the-virgin-to-his-house-mosaic-1320,1320,,1320,https://uploads3.wikiart.org/00211/images/byzantine-mosaics/joseph-taking-the-virgin-to-his-house-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|Byzantine architecture,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/genealogy-of-jesus-christ-and-the-christ-pantocrator-1320,1320,,1320,https://uploads2.wikiart.org/00211/images/byzantine-mosaics/genealogy-of-jesus-christ-and-the-christ-pantocrator.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Dome|Byzantine architecture|Holy places|Basilica,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/flight-of-elisabeth-mosaic-1320,1320,,1320,https://uploads3.wikiart.org/00211/images/byzantine-mosaics/flight-of-elisabeth-mosaic.jpg!Large.jpg,Byzantine|Late Byzantine/Palaeologan Renaissance (c. 1261–1453),Turkey,religious painting,mosaïque,"Chora Church, Istanbul, Turkey",Holy places|Byzantine architecture,"Chora Church, Istanbul, Turkey",
https://www.wikiart.org/en/byzantine-mosaics/mosaic-of-a-woman,,,,https://uploads7.wikiart.org/00213/images/byzantine-mosaics/day18c-120bc.jpg!Large.jpg,Early Byzantine (c. 330–750),Jordan,portrait,mosaïque,,,"Byzantine church in Petra, Jordan",
https://www.wikiart.org/en/ende/maiestas-domini-975,975,,975,https://uploads4.wikiart.org/images/ende/maiestas-domini-975.jpg!Large.jpg,Mozarabic,,miniature,,,,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/heaven-975,975,,975,https://uploads8.wikiart.org/00108/images/ende/beatus-gerona-f3-4.jpg!Large.jpg,Mozarabic,,miniature,,,Circle,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/saint-john-with-the-witness-975,975,,975,https://uploads3.wikiart.org/images/ende/saint-john-with-the-witness.jpg!Large.jpg,Mozarabic,,miniature,,,,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/allegorical-conclusion-of-the-christological-cycle-the-bird-and-the-snake-975,975,,975,https://uploads3.wikiart.org/images/ende/allegorical-conclusion-of-the-christological-cycle-the-bird-and-the-snake.jpg,Mozarabic,,miniature,,,Bird|Flightless bird,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/preliminaries-the-alpha-the-maiestas-domini-and-the-portraits-of-the-authors-975,975,,975,https://uploads7.wikiart.org/images/ende/preliminaries-the-alpha-the-maiestas-domini-and-the-portraits-of-the-authors.jpg!Large.jpg,,,illustration,,,,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-apparition-of-christ-in-the-clouds-975,975,,975,https://uploads0.wikiart.org/00108/images/ende/6.jpg!Large.jpg,Mozarabic,,miniature,,,Text,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/prologue-on-the-church-portraits-of-the-apostoles-stating-where-they-preached-975,975,,975,https://uploads8.wikiart.org/images/ende/prologue-on-the-church-portraits-of-the-apostoles-stating-where-they-preached.jpg!Large.jpg,Mozarabic,,miniature,,,Textile,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/prologue-on-the-church-the-map-of-the-world-975,975,,975,https://uploads1.wikiart.org/images/ende/prologue-on-the-church-the-map-of-the-world.jpg!Large.jpg,Mozarabic,,miniature,,,,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/prologue-on-the-synagogue-the-woman-seated-upon-the-beast-975,975,,975,https://uploads6.wikiart.org/images/ende/prologue-on-the-synagogue-the-woman-seated-upon-the-beast.jpg!Large.jpg,Mozarabic,,miniature,,,Botany|Mythology,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/message-to-the-church-of-ephesus-975,975,,975,https://uploads8.wikiart.org/images/ende/message-to-the-church-of-ephesus.jpg!Large.jpg,Mozarabic,,miniature,,,Botany,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/message-to-the-church-of-smyrna-975,975,,975,https://uploads0.wikiart.org/00108/images/ende/5.jpg!Large.jpg,Mozarabic,,miniature,,,,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-opening-of-the-first-four-seals-975,975,,975,https://uploads2.wikiart.org/images/ende/the-opening-of-the-first-four-seals.jpg!Large.jpg,Mozarabic,,miniature,,,Textile|History,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-rider-defeating-the-snake-975,975,,975,https://uploads0.wikiart.org/00108/images/ende/3.jpg!Large.jpg,Mozarabic,,miniature,,,Text,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-metaphor-of-the-palm-tree-975,975,,975,https://uploads5.wikiart.org/images/ende/the-metaphor-of-the-palm-tree.jpg!Large.jpg,Mozarabic,,miniature,,,,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-fourth-trumpet-975,975,,975,https://uploads3.wikiart.org/images/ende/the-fourth-trumpet.jpg!Large.jpg,Mozarabic,,miniature,,,Text,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-angel-of-the-abyss-and-the-infernal-locusts-975,975,,975,https://uploads0.wikiart.org/00108/images/ende/4.jpg!Large.jpg,Mozarabic,,miniature,,,History|Ancient history|Textile,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/tale-of-the-powerful-angel-st-john-receives-the-rod-and-measures-the-temple-975,975,,975,https://uploads6.wikiart.org/images/ende/tale-of-the-powerful-angel-st-john-receives-the-rod-and-measures-the-temple.jpg!Large.jpg,Mozarabic,,miniature,,,Textile|History,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-two-witnesses-975,975,,975,https://uploads0.wikiart.org/00108/images/ende/2.jpg!Large.jpg,Mozarabic,,miniature,,,Holy places|Textile|History,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/decorative-miniature-coreus-and-the-eagle-catching-the-gazelle-975,975,,975,https://uploads2.wikiart.org/images/ende/decorative-miniature-coreus-and-the-eagle-catching-the-gazelle.jpg!Large.jpg,Mozarabic,,miniature,,,Text|Font,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-woman-garbed-by-the-sun-and-the-dragon-975,975,,975,https://uploads0.wikiart.org/images/ende/the-woman-garbed-by-the-sun-and-the-dragon.jpg!Large.jpg,Mozarabic,,miniature,,,Textile|Organism,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-baptism-of-christ-975,975,,975,https://uploads0.wikiart.org/00108/images/ende/1.jpg!Large.jpg,Mozarabic,,miniature,,,,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-fire-of-babylon-and-the-mourning-of-the-kings-and-merchants-975,975,,975,https://uploads3.wikiart.org/images/ende/the-fire-of-babylon-and-the-mourning-of-the-kings-and-merchants.jpg!Large.jpg,Mozarabic,,miniature,,,Textile,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/the-triumph-of-the-rider-over-the-beast-975,975,,975,https://uploads6.wikiart.org/images/ende/the-triumph-of-the-rider-over-the-beast.jpg!Large.jpg,Mozarabic,,miniature,,,Textile,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/belshazzar-s-feast-975,975,,975,https://uploads3.wikiart.org/images/ende/belshazzar-s-feast.jpg!Large.jpg,Mozarabic,,miniature,,,Arch,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/adoracion-de-la-estatua-de-oro-y-los-tres-jovenes-en-el-horno-975,975,,975,https://uploads1.wikiart.org/images/ende/adoraci-n-de-la-estatua-de-oro-y-los-tres-j-venes-en-el-horno.jpg!Large.jpg,Mozarabic,,miniature,,,Text|History|Ancient history,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/beato-de-gerona-975,975,,975,https://uploads0.wikiart.org/images/ende/beato-de-gerona.jpg!Large.jpg,Mozarabic,,miniature,,,,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/beato-de-gerona-fo-131v-975,975,,975,https://uploads7.wikiart.org/images/ende/beato-de-gerona-f-131v.jpg!Large.jpg,Mozarabic,,miniature,,,Textile|History,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/beato-de-gerona-fo-176r-975,975,,975,https://uploads7.wikiart.org/images/ende/beato-de-gerona-f-176r.jpg!Large.jpg,Mozarabic,,miniature,,,Botany,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/beato-de-gerona-fo-176r-975-0,975,,975,https://uploads0.wikiart.org/images/ende/beato-de-gerona-f-176r-1.jpg!Large.jpg,Mozarabic,,miniature,,,Text,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/beato-de-gerona-fo-176v-975,975,,975,https://uploads7.wikiart.org/images/ende/beato-de-gerona-f-176v.jpg!Large.jpg,Mozarabic,,miniature,,,,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/beato-de-gerona-975-0,975,,975,https://uploads2.wikiart.org/images/ende/beato-de-gerona-1.jpg!Large.jpg,Mozarabic,,miniature,,,Textile,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/beato-de-gerona-975-1,975,,975,https://uploads2.wikiart.org/images/ende/beato-de-gerona-2.jpg!Large.jpg,Mozarabic,,miniature,,,History|Ancient history|Middle ages|Mythology,"Gerona Beatus, 975",
https://www.wikiart.org/en/ende/vision-del-profeta-daniel-975,975,,975,https://uploads1.wikiart.org/images/ende/visi-n-del-profeta-daniel.jpg!Large.jpg,Mozarabic,,miniature,,,Text,"Gerona Beatus, 975",
https://www.wikiart.org/en/facundus/beatus-de-facundus,,,,https://uploads7.wikiart.org/images/facundus/beatus-de-facundus.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/grande-th-ophanie-synth-se-de-l-apocalypse-iv-et-v-et-ez-chiel-i,,,,https://uploads8.wikiart.org/images/facundus/grande-th-ophanie-synth-se-de-l-apocalypse-iv-et-v-et-ez-chiel-i.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/la-premi-re-trompette-la-gr-le-de-feu-m-l-e-de-sang-apoc-viii,,,,https://uploads5.wikiart.org/images/facundus/la-premi-re-trompette-la-gr-le-de-feu-m-l-e-de-sang-apoc-viii.jpg!Large.jpg,Mozarabic,,miniature,,,Rug|Textile,,
https://www.wikiart.org/en/facundus/l-ange-et-l-encensoir-d-or-apoc-viii,,,,https://uploads7.wikiart.org/images/facundus/l-ange-et-l-encensoir-d-or-apoc-viii.jpg!Large.jpg,Mozarabic,,miniature,,,Textile,,
https://www.wikiart.org/en/facundus/les-144-000-lus-et-les-anges-retenant-les-vents-apoc-vii,,,,https://uploads0.wikiart.org/images/facundus/les-144-000-lus-et-les-anges-retenant-les-vents-apoc-vii.jpg!Large.jpg,Mozarabic,,miniature,,,Circle,,
https://www.wikiart.org/en/facundus/les-mes-des-martyrs-pers-cut-s-autel-mozarabe-en-t-apoc-vi,,,,https://uploads2.wikiart.org/images/facundus/les-mes-des-martyrs-pers-cut-s-autel-mozarabe-en-t-apoc-vi.jpg!Large.jpg,Mozarabic,,miniature,,,History,,
https://www.wikiart.org/en/facundus/les-quatre-cavaliers-apoc-vi,,,,https://uploads8.wikiart.org/images/facundus/les-quatre-cavaliers-apoc-vi.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/l-evang-liste-jean,,,,https://uploads7.wikiart.org/images/facundus/l-evang-liste-jean.jpg!Large.jpg,Mozarabic,,miniature,,,Religious item,,
https://www.wikiart.org/en/facundus/th-ophanie-au-d-but-des-proph-ties,,,,https://uploads5.wikiart.org/images/facundus/th-ophanie-au-d-but-des-proph-ties.jpg!Large.jpg,Mozarabic,,miniature,,,History|Middle ages,,
https://www.wikiart.org/en/facundus/la-b-te-le-temple-et-l-arche-apoc-xi,,,,https://uploads7.wikiart.org/images/facundus/la-b-te-le-temple-et-l-arche-apoc-xi.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/la-cinqui-me-trompette-l-astre-tomb-des-cieux-la-clef-du-puits-de-l-ab-me-apoc-viii,,,,https://uploads0.wikiart.org/images/facundus/la-cinqui-me-trompette-l-astre-tomb-des-cieux-la-clef-du-puits-de-l-ab-me-apoc-viii.jpg!Large.jpg,,,miniature,,,,,
https://www.wikiart.org/en/facundus/la-cinqui-me-trompette-les-sauterelles-se-transforment-en-chevaux-apoc-ix,,,,https://uploads8.wikiart.org/images/facundus/la-cinqui-me-trompette-les-sauterelles-se-transforment-en-chevaux-apoc-ix.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/la-deuxi-me-trompette-la-montagne-embras-e-tombe-dans-la-mer-apoc-viii,,,,https://uploads5.wikiart.org/images/facundus/la-deuxi-me-trompette-la-montagne-embras-e-tombe-dans-la-mer-apoc-viii.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/la-quatri-me-trompette-qui-obscurcit-le-soleil-la-lune-les-etoiles-apoc-viii,,,,https://uploads2.wikiart.org/images/facundus/la-quatri-me-trompette-qui-obscurcit-le-soleil-la-lune-les-etoiles-apoc-viii.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/la-sixi-me-trompette-les-anges-prisonniers-au-bord-de-l-euphrate-apoc-ix,,,,https://uploads7.wikiart.org/images/facundus/la-sixi-me-trompette-les-anges-prisonniers-au-bord-de-l-euphrate-apoc-ix.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/la-sixi-me-trompette-les-myriades-de-cavaliers-tuant-les-hommes-apoc-ix,,,,https://uploads6.wikiart.org/images/facundus/la-sixi-me-trompette-les-myriades-de-cavaliers-tuant-les-hommes-apoc-ix.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/la-troisi-me-trompette-l-etoile-absinthe-tombe-dans-les-eaux-apoc-viii,,,,https://uploads5.wikiart.org/images/facundus/la-troisi-me-trompette-l-etoile-absinthe-tombe-dans-les-eaux-apoc-viii.jpg!Large.jpg,Mozarabic,,miniature,,,Raven|Bird|Crow,,
https://www.wikiart.org/en/facundus/l-ange-envelopp-d-un-nuage-jean-mesure-le-temple-de-dieu-apoc-x-et-xi,,,,https://uploads4.wikiart.org/images/facundus/l-ange-envelopp-d-un-nuage-jean-mesure-le-temple-de-dieu-apoc-x-et-xi.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/l-ange-montre-le-tr-ne-de-dieu-les-deux-t-moins-apoc-xi,,,,https://uploads8.wikiart.org/images/facundus/l-ange-montre-le-tr-ne-de-dieu-les-deux-t-moins-apoc-xi.jpg!Large.jpg,Mozarabic,,miniature,,,Text,,
https://www.wikiart.org/en/facundus/les-nations-foulent-la-cit-sainte-le-meurtre-des-deux-t-moins-la-b-te-faux-proph-te-apoc-xi,,,,https://uploads8.wikiart.org/images/facundus/les-nations-foulent-la-cit-sainte-le-meurtre-des-deux-t-moins-la-b-te-faux-proph-te-apoc-xi.jpg!Large.jpg,Mozarabic,,miniature,,,History,,
https://www.wikiart.org/en/facundus/adoration-de-l-agneau-mystique-sur-le-mont-sion-apoc-xiv,,,,https://uploads0.wikiart.org/images/facundus/adoration-de-l-agneau-mystique-sur-le-mont-sion-apoc-xiv.jpg!Large.jpg,Mozarabic,,miniature,,,Textile,,
https://www.wikiart.org/en/facundus/la-femme-et-le-dragon-d-tail-f-186v-apoc-xi,,,,https://uploads5.wikiart.org/images/facundus/la-femme-et-le-dragon-d-tail-f-186v-apoc-xi.jpg!Large.jpg,Mozarabic,,miniature,,,Textile|Organism,,
https://www.wikiart.org/en/facundus/la-femme-et-le-dragon-vue-partielle-de-la-double-page-apoc-xi,,,,https://uploads5.wikiart.org/images/facundus/la-femme-et-le-dragon-vue-partielle-de-la-double-page-apoc-xi.jpg!Large.jpg,Mozarabic,,miniature,,,Textile,,
https://www.wikiart.org/en/facundus/la-femme-et-le-dragon-le-diable-encha-n-en-enfer-ajout-du-commentaire-apoc-xi,,,,https://uploads3.wikiart.org/images/facundus/la-femme-et-le-dragon-le-diable-encha-n-en-enfer-ajout-du-commentaire-apoc-xi.jpg!Large.jpg,Mozarabic,,miniature,,,Textile,,
https://www.wikiart.org/en/facundus/la-femme-sur-la-b-te-apoc-xvii,,,,https://uploads1.wikiart.org/images/facundus/la-femme-sur-la-b-te-apoc-xvii.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/la-grande-prostitu-e-s-nivre-avec-un-roi-apoc-xvii,,,,https://uploads3.wikiart.org/images/facundus/la-grande-prostitu-e-s-nivre-avec-un-roi-apoc-xvii.jpg!Large.jpg,Mozarabic,,miniature,,,Prophet,,
https://www.wikiart.org/en/facundus/la-moisson-et-la-vendange-apoc-xiv,,,,https://uploads5.wikiart.org/images/facundus/la-moisson-et-la-vendange-apoc-xiv.jpg!Large.jpg,Mozarabic,,miniature,,,History,,
https://www.wikiart.org/en/facundus/la-septi-me-coupe-apoc-xvi,,,,https://uploads6.wikiart.org/images/facundus/la-septi-me-coupe-apoc-xvi.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/l-ange-r-pand-la-cinqui-me-coupe-sur-le-tr-ne-de-la-b-te-apoc-xvi,,,,https://uploads0.wikiart.org/images/facundus/l-ange-r-pand-la-cinqui-me-coupe-sur-le-tr-ne-de-la-b-te-apoc-xvi.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/l-ange-r-pand-la-cinqui-me-coupe-apoc-xvi,,,,https://uploads3.wikiart.org/images/facundus/l-ange-r-pand-la-cinqui-me-coupe-apoc-xvi.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/l-ange-r-pand-la-premi-re-coupe-apoc-xvi,,,,https://uploads2.wikiart.org/images/facundus/l-ange-r-pand-la-premi-re-coupe-apoc-xvi.jpg!Large.jpg,Mozarabic,,miniature,,,,,
https://www.wikiart.org/en/facundus/le-dragon-donne-sa-puissance-la-b-te-apoc-xiii,,,,https://uploads8.wikiart.org/images/facundus/le-dragon-donne-sa-puissance-la-b-te-apoc-xiii.jpg!Large.jpg,Mozarabic,,miniature,,,,,
