url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/jacques-emile-blanche/the-fish-sale,,,https://uploads2.wikiart.org/00334/images/jacques-emile-blanche/jacques-emile-blanche-the-fish-sale-meisterdrucke-568833.jpg,,Impressionism,cityscape|genre painting,,oil|canvas,,,,
https://www.wikiart.org/en/lawren-harris/baffin-island-1931,1931,,https://uploads2.wikiart.org/images/lawren-harris/baffin-island-1931.jpg,1931,Art Nouveau (Modern),landscape,Sky|Natural environment|Cloud|Mountain,,,,,
https://www.wikiart.org/en/martiros-sarian/mount-ararat-from-the-village-mhchan-1949,1949,,https://uploads1.wikiart.org/images/martiros-saryan/mount-ararat-from-the-village-mhchan-1949.jpg!Large.jpg,1949; Armenia|1949,Realism,landscape,Mount-Ararat|mountains|Tree|Mountain,,,,,
https://www.wikiart.org/en/m-c-escher/not_detected_204687,1933,,https://uploads0.wikiart.org/images/m-c-escher/not_detected_204687.jpg,1933,Surrealism,landscape,mountains|Stock photography,,,,,
https://www.wikiart.org/en/charles-turner/henry-bathurst-1820,1820,,https://uploads5.wikiart.org/images/charles-turner/henry-bathurst-1820.jpg!Large.jpg,1820,Romanticism,portrait,Photograph|Stock photography|Picture frame,,,,,
https://www.wikiart.org/en/gianni-sarcone/hold-on-tight,1997,Genoa,https://uploads5.wikiart.org/00108/images/gianni-sarcone/flat-1000x1000-075-f-u1.jpg!Large.jpg,"1997|Genoa|c.1997; Genoa, Italy",Op Art,abstract,,mixed media,,,,
https://www.wikiart.org/en/abbott-handerson-thayer/girl-in-white-also-known-as-margaret-greene-1888,1888,,https://uploads5.wikiart.org/00123/images/abbott-handerson-thayer/girl-in-white-also-known-as-margaret-greene-1888.jpg!Large.jpg,1888,Realism,portrait,Lady,,,,,
https://www.wikiart.org/en/konstantin-makovsky/country-landscape,,,https://uploads8.wikiart.org/images/konstantin-makovsky/country-landscape.jpg!Large.jpg,,Realism,landscape,houses-and-buildings|countryside|House|Home|Rural area|Building,,,,,
https://www.wikiart.org/en/petros-malayan/olshtin-the-castle-1972,1972,,https://uploads5.wikiart.org/00316/images/petros-malayan/olshtin-the-castle-1972.jpg,1972,Expressionism,cityscape,,,,,,
https://www.wikiart.org/en/jean-degottex/untitled-1964,1964,,https://uploads6.wikiart.org/images/jean-degottex/untitled-1964.jpg,1964,Lyrical Abstraction,abstract,Text|Line,,,,,
https://www.wikiart.org/en/oskar-kokoschka/not_detected_235868,1914,,https://uploads6.wikiart.org/images/oskar-kokoschka/not_detected_235868.jpg!Large.jpg,1914,Expressionism,portrait,male-portraits,,,,,
https://www.wikiart.org/en/hiroshige/3-hibiya-and-soto-sakurada-from-yamashita-cho-1857,1857,,https://uploads3.wikiart.org/00301/images/hiroshige/3-hibiya-and-soto-sakurada-from-yamashita-ch.jpg!Large.jpg,1857,Ukiyo-e,landscape,,woodblock print,,One Hundred Famous Views of Edo,,
https://www.wikiart.org/en/theodor-pallady/reading-nude-nu-la-lecture,,,https://uploads3.wikiart.org/images/theodor-pallady/reading-nude-nu-la-lecture.jpg,,Post-Impressionism,nude painting (nu),Reading|Sitting,,,,,
https://www.wikiart.org/en/heinrich-campendonk/mann-pferd-kuh-1918,1918,,https://uploads1.wikiart.org/images/heinrich-campendonk/mann-pferd-kuh-1918.jpg!Large.jpg,1918,Expressionism,animal painting,Organism,,,,,
https://www.wikiart.org/en/george-washington-lambert/the-holiday-group-1907,1907,,https://uploads1.wikiart.org/images/george-washington-lambert/the-holiday-group-1907.jpg!Large.jpg,1907,Symbolism,genre painting,,,,,,
https://www.wikiart.org/en/sam-francis/indigo-wood-1982,1982,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,1982,Abstract Expressionism,abstract,,lithography,,,,
https://www.wikiart.org/en/charles-garabedian/green-china-wall-1969,1969,,https://uploads1.wikiart.org/00140/images/charles-garabedian/green-china-wall-1969.jpg,1969,Contemporary Realism,figurative,Turquoise|Room divider|Furniture|Textile,,,,,
https://www.wikiart.org/en/hiroshige/evening-snow-on-mount-hira,,,https://uploads7.wikiart.org/images/hiroshige/evening-snow-on-mount-hira.jpg!Large.jpg,,Ukiyo-e,landscape,winter|snow-and-blizzard|Mount-Hira|mountains,,,Eight Views of Omi,,
https://www.wikiart.org/en/fernand-leger/the-creation-of-the-world-monkey-drawing-of-costume-1923,1923,,https://uploads5.wikiart.org/images/fernand-leger/the-creation-of-the-world-monkey-drawing-of-costume-1923.jpg!Large.jpg,1923,Cubism,design,designs-and-sketches|Snake,,,,,
https://www.wikiart.org/en/ivan-aivazovsky/napoleon-on-island-of-st-helen-1897,1897,,https://uploads4.wikiart.org/images/ivan-aivazovsky/napoleon-on-island-of-st-helen-1897.jpg!Large.jpg,1897,Romanticism,marina,famous-people|seas-and-oceans|mountains|Sky|Atmosphere|Cloud|Water|sunlight,oil|canvas,,,,
https://www.wikiart.org/en/ilya-repin/portrait-of-a-young-man-in-a-turban,,,https://uploads8.wikiart.org/images/ilya-repin/portrait-of-a-young-man-in-a-turban.jpg!Large.jpg,,Orientalism|Realism,portrait,Turban|Headgear|Facial hair,,,,,
https://www.wikiart.org/en/charles-bell/seaplane-in-bathtub-1973,1973,,https://uploads7.wikiart.org/images/charles-bell/seaplane-in-bathtub-1973.jpg,1973,Photorealism,still life,Biplane|Airplane|Footwear|Propeller|Vehicle|Aircraft,,,,,
https://www.wikiart.org/en/david-kakabadze/sailboats-1921-4,1921,,https://uploads3.wikiart.org/images/david-kakabadze/sailboats-1921-4.jpg!Large.jpg,1921,Cubism,marina,,watercolor|paper|pencil,Private Collection,,,
https://www.wikiart.org/en/hiro-yamagata/centieme-anniversaire-1980,1980,,https://uploads2.wikiart.org/images/hiro-yamagata/centieme-anniversaire-1980.jpg!Large.jpg,1980,Pop Art,cityscape,Town|Human settlement|City|Toy,,,,,
https://www.wikiart.org/en/carlo-maria-mariani/autoritratto-immaginario-di-angelica-kauffmann,,,https://uploads0.wikiart.org/images/carlo-maria-mariani/autoritratto-immaginario-di-angelica-kauffmann.jpg,,Hyper-Mannerism (Anachronism),portrait,Lady|Headgear,,,,,
https://www.wikiart.org/en/eric-ravilious/a-rare-piece-of-fabric-produced-in-1958-from-a-ravilious-design,,,https://uploads3.wikiart.org/images/eric-ravilious/a-rare-piece-of-fabric-produced-in-1958-from-a-ravilious-design.jpg,,Magic Realism,design,Botany|Sketch,,,,,
https://www.wikiart.org/en/arnold-bocklin/portrait-of-the-singer-karl-wallenreiter,,,https://uploads8.wikiart.org/images/arnold-b-cklin/portrait-of-the-singer-karl-wallenreiter.jpg!Large.jpg,,Symbolism,portrait,male-portraits|Gentleman|Male|Facial hair,,,,,
https://www.wikiart.org/en/vladimir-tretchikoff/still-life,,,https://uploads3.wikiart.org/00231/images/vladimir-tretchikoff/still-life-1.jpg!Large.jpg,,Kitsch,flower painting,Flower|Vase|Plant|Still life photography|Flowering plant|Botany|Flowerpot|Leaf,,,,,
https://www.wikiart.org/en/erte/project-for-the-masks,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,,Art Deco,design,designs-and-sketches|costume design|Fashion illustration|Costume,,,,,
https://www.wikiart.org/en/gary-hume/untitled-02-2006,2006,,https://uploads6.wikiart.org/images/gary-hume/untitled-02-2006.jpg!Large.jpg,2006,Neo-Pop Art,figurative,Pink,,,,,
https://www.wikiart.org/en/john-glover/a-view-of-the-city-of-york,,,https://uploads7.wikiart.org/00372/images/john-glover/screenshot-2021-12-21-154004-1.png!Large.png,,Romanticism,landscape,,oil|canvas,,,,
https://www.wikiart.org/en/theophile-steinlen/black-cat,,,https://uploads7.wikiart.org/images/theophile-steinlen/black-cat.jpg,,Art Nouveau (Modern),animal painting|poster,Black cat|Cat|Small to medium-sized cats|Felidae,,,,,
https://www.wikiart.org/en/ilya-mashkov/landscape-with-a-house-1911,1911,,https://uploads2.wikiart.org/images/ilya-mashkov/landscape-with-a-house-1911.jpg!Large.jpg,1911,Fauvism,landscape,houses-and-buildings|Sky,,,,,
https://www.wikiart.org/en/vasily-surikov/krasnoyarsk-rebellion-1902,1902,Moscow,https://uploads2.wikiart.org/images/vasily-surikov/krasnoyarsk-rebellion-1902.jpg,"1902; Moscow, Russian Federation|1902|Moscow",Realism,sketch and study,protest-actions|Sketch,,,,,
https://www.wikiart.org/en/ludwig-knaus/the-baptism,,,https://uploads7.wikiart.org/00266/images/ludwig-knaus/ludwig-knaus-die-taufe-ca-1850.jpg!Large.jpg,,Academicism|Realism,genre painting,Baptism,oil,,,,
https://www.wikiart.org/en/carl-bloch/two-monks-1861,1861,,https://uploads1.wikiart.org/00362/images/carl-bloch/0c89a04b-4691-4928-98fc-ffe863807dd2.jpg,1861,Realism,portrait|genre painting,Ciociaro Costume|Monk|friars-and-monks,oil|cardboard,,,,
https://www.wikiart.org/en/theo-van-doesburg/the-denaturalized-material-destruction-2-1923,1923,,https://uploads7.wikiart.org/images/theo-van-doesburg/the-denaturalized-material-destruction-2-1923.jpg!Large.jpg,1923; Germany|1923,Dada,abstract,Text|Line|Font,cardboard|ink|gouache|collage,,,,
https://www.wikiart.org/en/claude-monet/view-of-the-voorzaan-1871,1871,,https://uploads0.wikiart.org/images/claude-monet/view-of-the-voorzaan-1871.jpg!Large.jpg,1871,Impressionism,cityscape,Boat|Vehicle|Sailing|Sailboat|Galway hooker|Galiot|Watercraft|Sail,oil|canvas,"Musée Marmottan Monet, Paris, France",Holland,,
https://www.wikiart.org/en/dante-gabriel-rossetti/head-of-a-youth,,,https://uploads8.wikiart.org/images/dante-gabriel-rossetti/head-of-a-youth.jpg,,Romanticism,sketch and study,female-portraits|designs-and-sketches|Face|Sketch|Hair|Head|Forehead|Chin|Nose|Hairstyle|Eyebrow,chalk,Private Collection,,,
https://www.wikiart.org/en/erte/seasons-winter,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,,Art Deco,symbolic painting,designs-and-sketches|Head,,,,,
https://www.wikiart.org/en/alice-rahon/paseo-vespertino-1958,1958,,https://uploads5.wikiart.org/00288/images/alice-rahon/screen-shot-2020-05-12-at-4-29-18-pm.png!Large.png,1958,Abstract Expressionism,abstract,Orange,oil|sand,,,,
https://www.wikiart.org/en/toyota-hokkei/ushikawa-playing-his-flute-issued-by-the-seirei-akabaren,,,https://uploads5.wikiart.org/images/toyota-hokkei/ushikawa-playing-his-flute-issued-by-the-seirei-akabaren.jpg!Large.jpg,,Ukiyo-e,genre painting,costume design,,,,,
https://www.wikiart.org/en/vincent-van-gogh/wheat-field-with-cypresses-at-the-haude-galline-near-eygalieres-1889-2,1889,Saint-rémy-de-provence,https://uploads4.wikiart.org/images/vincent-van-gogh/wheat-field-with-cypresses-at-the-haude-galline-near-eygalieres-1889-2.jpg!Large.jpg,"Saint-rémy-de-provence|1889; Saint-rémy-de-provence, France|1889",Post-Impressionism,landscape,fields-and-plains|forests-and-trees|Nature|Natural landscape|Tree|Meadow,oil|canvas,"Metropolitan Museum of Art (Met), New York City, NY, US",,,
https://www.wikiart.org/en/hiroshige/45-62-yatsumi-bridge-1857,1857,,https://uploads6.wikiart.org/00301/images/hiroshige/45-62-yatsumi-bridge.jpg!Large.jpg,1857,Ukiyo-e,landscape,Tree|Water,,,One Hundred Famous Views of Edo,,
https://www.wikiart.org/en/georgyi-yakutovytch/arkan-ukrainian-dance-1960,1960,,https://uploads2.wikiart.org/00306/images/georgyi-yakutovytch/1960-2.jpg!Large.jpg,1960,Socialist Realism,genre painting,Fictional character,,,,,
https://www.wikiart.org/en/taras-shevchenko/portrait-of-the-unknown-woman-near-piano-1842,1842,,https://uploads6.wikiart.org/images/taras-shevchenko/portrait-of-the-unknown-woman-near-piano-1842.jpg!Large.jpg,1842,Romanticism,portrait,female-portraits|musical-instruments|Photograph|Lady|Retro style|Vintage clothing,,,,,
https://www.wikiart.org/en/dan-christensen/bajo-sexto-1984,1984,,https://uploads2.wikiart.org/images/dan-christensen/bajo-sexto-1984.jpg!Large.jpg,1984,Lyrical Abstraction|Abstract Expressionism,abstract,Water,,,,,
https://www.wikiart.org/en/horia-bernea/the-column-1997,1997,,https://uploads8.wikiart.org/images/horia-bernea/the-column-1997.jpg!Large.jpg,1997,Expressionism,landscape,Textile,,,,,
https://www.wikiart.org/en/pavel-filonov/beast-wolf-cub-1930,1930,,https://uploads4.wikiart.org/images/pavel-filonov/beast-wolf-cub-1930.jpg!Large.jpg,1930,Analytical Realism,animal painting,Textile,oil|paper,,,,
https://www.wikiart.org/en/max-ernst/not_detected_234389,,,https://uploads0.wikiart.org/images/max-ernst/not_detected_234389.jpg!Large.jpg,,Surrealism,genre painting,families,,,,,
https://www.wikiart.org/en/takato-yamamoto/secret-traces-of-night,2005,,https://uploads0.wikiart.org/00147/images/takato-yamamoto/0d5ceaa24ece2ff3ac093d236ec16683.jpg,2005; Japan|2005,Pop Art|Ukiyo-e,illustration,Lady,,,,,
https://www.wikiart.org/en/jules-perahim/quatre-marins-1960,1960,,https://uploads2.wikiart.org/images/jules-perahim/quatre-marins-1960.jpg,1960,Surrealism,figurative,fashion,,,,,
https://www.wikiart.org/en/paul-jacoulet/sur-le-sable-rhull-yap-1937,1937,,https://uploads2.wikiart.org/images/paul-jacoulet/sur-le-sable-rhull-yap-1937.jpg,1937,Ukiyo-e,nude painting (nu),,,,,,
https://www.wikiart.org/en/herve-telemaque/untitled-1979,1979,,https://uploads8.wikiart.org/images/herve-telemaque/untitled-1979.jpg,1979,Pop Art|Surrealism,abstract,Orange|Footwear|Shoe,,,,,
https://www.wikiart.org/en/david-cox/westminster-from-lambeth-1813,1813,,https://uploads1.wikiart.org/images/david-cox/westminster-from-lambeth-1813.jpg!Large.jpg,1813,Romanticism,cityscape,Ruins|Sky|City|Castle,,,,,
https://www.wikiart.org/en/iurie-matei/childhood-memories-diptych-2011,2011,,https://uploads3.wikiart.org/00253/images/iurie-matei/2011-iurie-matei-amintiri-din-copil-rie-diptic.jpg!Large.jpg,"2011; Moldova, Republic of|2011",Magic Realism,symbolic painting,Sky,oil|canvas,,,,
https://www.wikiart.org/en/orest-kiprensky/portrait-of-sergei-nikiforovich-marin-1812,1812,,https://uploads2.wikiart.org/images/orest-kiprensky/portrait-of-sergei-nikiforovich-marin-1812.jpg!Large.jpg,1812,Romanticism,portrait,Chin|Monarch|Gentleman|Neck,,,,,
https://www.wikiart.org/en/gwen-john/nuns-and-schoolgirls-standing-in-church,,,https://uploads2.wikiart.org/images/gwen-john/nuns-and-schoolgirls-standing-in-church.jpg!Large.jpg,,Post-Impressionism,genre painting,female-portraits|group-portraits,watercolor|paper,,,,
https://www.wikiart.org/en/stefan-caltia/dwarf-with-red-flowers-2005,2005,,https://uploads3.wikiart.org/images/stefan-caltia/dwarf-with-red-flowers-2005.jpg!Large.jpg,2005,Magic Realism,genre painting,Sky,,,,,
https://www.wikiart.org/en/simon-stalenhag/things-from-the-flood-2016-0,2016,,https://uploads8.wikiart.org/00323/images/simon-stalenhag/things-from-the-flood-2.jpg!Large.jpg,2016,Digital Art,illustration,,,,Things from the flood,,
https://www.wikiart.org/en/ellsworth-kelly/colored-paper-images-i-from-the-series-colored-paper-images-1976,1976,,https://uploads5.wikiart.org/images/ellsworth-kelly/colored-paper-images-i-from-the-series-colored-paper-images-1976.jpg,1976,Hard Edge Painting,abstract,,,,Colored Paper Images,,
https://www.wikiart.org/en/yamamura-toyonari/kataoka-nizaemon-xi-as-kakiemon-1920,1920,,https://uploads7.wikiart.org/images/yamamura-toyonari/kataoka-nizaemon-xi-as-kakiemon-1920.jpg!Large.jpg,1920,Shin-hanga,yakusha-e,Forehead|Hairstyle|Black hair,,,,,
https://www.wikiart.org/en/jacek-yerka/mordor-nights,,,https://uploads5.wikiart.org/images/jacek-yerka/mordor-nights.jpg!Large.jpg,,Surrealism,literary painting,allegories-and-symbols|night|Geological phenomenon|Heat|Lava|Rock|Flame|Sky|Lava cave,,,,,
https://www.wikiart.org/en/horace-pippin/the-wash-1940,1940,,https://uploads6.wikiart.org/images/horace-pippin/the-wash-1940.jpg,1940,Naïve Art (Primitivism),genre painting,Tree|House,,,,,
https://www.wikiart.org/en/nicolae-grigorescu/may-lillies,,,https://uploads0.wikiart.org/images/nicolae-grigorescu/may-lillies.jpg,,Impressionism,flower painting,Flower|spring|Plant,,,,,
https://www.wikiart.org/en/alfred-freddy-krupa/the-bend-of-the-river-korana-near-mekusansko-polje-2021,2021,,https://uploads6.wikiart.org/00373/images/alfred-freddy-krupa/img-20211211-124752-1.jpg!Large.jpg,2021|2021; Croatia,New Ink Painting,landscape,,indian ink|feather,,,,
https://www.wikiart.org/en/gerhard-richter/abstraktes-bild-abstract-picture-1994,1994,,https://uploads5.wikiart.org/images/gerhard-richter/abstraktes-bild-abstract-picture-1994.jpg!Blog.jpg,1994,Abstract Expressionism,abstract,Reflection|Water|Tree|Sky,oil|canvas,"Tate Modern, London, UK",,,
https://www.wikiart.org/en/miriam-schapiro/facade,,,https://uploads2.wikiart.org/images/miriam-schapiro/facade.jpg!Large.jpg,,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/nude-arranging-her-hair-1885,1885,,https://uploads3.wikiart.org/images/pierre-auguste-renoir/nude-arranging-her-hair-1885.jpg!Large.jpg,1885,Impressionism,nude painting (nu),Chest,,Private Collection,,Rejection of Impressionism,
https://www.wikiart.org/en/george-caleb-bingham/horse-thief-1852,1852,,https://uploads3.wikiart.org/00129/images/george-caleb-bingham/horse-thief-by-george-caleb-bingham-1852.jpg!Large.jpg,1852,Romanticism|Naïve Art (Primitivism),landscape,Natural landscape|Nature|Mountainous landforms|Sky|Badlands|Ecoregion|Terrain|Highland,,,,,
https://www.wikiart.org/en/ronnie-landfield/sarah-rose-1969,1969,,https://uploads2.wikiart.org/images/ronnie-landfield/sarah-rose-1969.jpg,1969,Abstract Expressionism,abstract,Orange,,,,,
https://www.wikiart.org/en/jacek-yerka/illicit-manufacturing-of-light-1993,1993,,https://uploads0.wikiart.org/images/jacek-yerka/illicit-manufacturing-of-light-1993.jpg!Large.jpg,1993|1993; Poland,Surrealism,symbolic painting,sun-and-moon|twilight-and-night|factories-and-plants|fireplaces,,,,,
https://www.wikiart.org/en/arsen-savadov/marxizm-de-sad-1998-5,1998,,https://uploads8.wikiart.org/00157/images/arsen-savadov/10-2.jpg!Large.jpg,1998,Conceptual Art,photo,Tree,photography,,Marxizm de Sad. 1998,,
https://www.wikiart.org/en/marc-chagall/the-revolution-1937,1937,Paris,https://uploads3.wikiart.org/images/marc-chagall/the-revolution-1937.jpg!Large.jpg,"1937|Paris|1937; Paris, France",Surrealism,history painting,allegories-and-symbols|military-and-soldiers|revolutions|October-Revolution|Textile,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/konstantinos-parthenis/lan-with-firs-1902,1902,,https://uploads3.wikiart.org/images/konstantinos-parthenis/lan-with-firs-1902.jpg!Large.jpg,1902,Symbolism,landscape,,oil|canvas,"National Art Gallery (Alexandros Soutzos Museum), Athens, Greece",,,
https://www.wikiart.org/en/ilya-mashkov/gurzuf-1925,1925,,https://uploads3.wikiart.org/images/ilya-mashkov/gurzuf-1925.jpg,1925,Impressionism,nude painting (nu),female-nude|seas-and-oceans|Gurzuf,,,,,
https://www.wikiart.org/en/rene-magritte/poster-for-cigarettes-belga-1935,1935,Brussels,https://uploads2.wikiart.org/images/rene-magritte/poster-for-cigarettes-belga-1935(1).jpg!Large.jpg,"1935; Brussels, Belgium|1935|Brussels",Surrealism,poster,Retro style|Album cover|Vintage advertisement|Advertising,,,,Brussels pre-war and war years,
https://www.wikiart.org/en/tomas-maldonado/untitled-1945,1945,,https://uploads8.wikiart.org/images/tomas-maldonado/untitled-1945.jpg,1945,Concretism,abstract,Line,,,,,
https://www.wikiart.org/en/gregoire-boonzaier/district-6-street-scene-with-figures-buildings-donkey-cart-1971,1971,,https://uploads7.wikiart.org/images/gregoire-boonzaier/district-6-street-scene-with-figures-buildings-donkey-cart-1971.jpg,1971,Impressionism,cityscape,Sketch,,,,,
https://www.wikiart.org/en/dorothea-lange/untitled-dan-dixon-age-5-from-the-series-day-sleeper,,,https://uploads0.wikiart.org/00333/images/dorothea-lange/untitled-dan-dixon-age-5.jpg!Large.jpg,,Social Realism,photo,,,,,,
https://www.wikiart.org/en/egon-schiele/a-tree-in-late-autumn-1911,1911,,https://uploads1.wikiart.org/images/egon-schiele/a-tree-in-late-autumn-1911.jpg!Large.jpg,1911,Expressionism,landscape,autumn|forests-and-trees|Tree|Branch,oil|canvas,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/bakhchisaray-1930,1930,,https://uploads6.wikiart.org/images/pyotr-konchalovsky/bakhchisaray-1930.jpg,1930,Fauvism,cityscape,Crimea|Bakhchysaray|Tree|Botany|Plant,watercolor|paper,,,,
https://www.wikiart.org/en/camille-pissarro/young-woman-and-child-at-the-well-1882,1882,,https://uploads8.wikiart.org/images/camille-pissarro/young-woman-and-child-at-the-well-1882.jpg!Large.jpg,1882,Impressionism,portrait,People in nature|1880s paintings from France,oil|canvas,"Art Institute of Chicago, Chicago, IL, US",,,
https://www.wikiart.org/en/eastman-johnson/catching-the-bee-1872,1872,,https://uploads8.wikiart.org/images/eastman-johnson/catching-the-bee-1872.jpg!Large.jpg,1872,Realism,genre painting,Lady|Tree|Forest,,,,,
https://www.wikiart.org/en/richard-diebenkorn/corner-of-studio-sink,1963,,https://uploads2.wikiart.org/00273/images/richard-diebenkorn/rd1378pub.jpg!Large.jpg,1963,Expressionism,interior,furniture-and-decoration,oil|canvas,,,,
https://www.wikiart.org/en/toyen/at-the-chateau-lacoste-1946,1946,,https://uploads2.wikiart.org/00453/images/toyen/1946at-the-ch-teau-lacoste-1946-2.jpg!Large.jpg,1946,,,,,,,,
https://www.wikiart.org/en/joaqu-n-sorolla/boat-in-albufera-1908,1908,,https://uploads8.wikiart.org/images/joaquin-sorolla/boat-in-albufera-1908.jpg!Large.jpg,1908; Spain|1908,Impressionism,landscape,rivers-and-waterfalls|boats-and-ships|Nature|Water|Bank|Natural environment|Marsh|Wetland|Grass family|Waterway,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-asztali-csendelet-50x40cm,,,https://uploads5.wikiart.org/00388/images/bela-czobel/cz-bel-b-la-asztali-csend-let-50x40cm.JPG,,,,,,,,,
https://www.wikiart.org/en/rene-magritte/not_detected_211404,1938,,https://uploads4.wikiart.org/images/rene-magritte/not_detected_211404.jpg!Large.jpg,1938,Surrealism,symbolic painting,Mountainous landforms|Mountain|Atmospheric phenomenon|Sky|Mountain range|Natural landscape|Highland|Ridge|Massif,,,,,
https://www.wikiart.org/en/norman-rockwell/chilly-reception,1957,,https://uploads3.wikiart.org/images/norman-rockwell/chilly-reception.jpg!Large.jpg,1957,Regionalism,genre painting,male-portraits|female-portraits,,,,,
https://www.wikiart.org/en/aleksey-savrasov/summer-landscape-with-pine-trees-near-the-river-1878,1878,,https://uploads4.wikiart.org/images/aleksey-savrasov/summer-landscape-with-pine-trees-near-the-river-1878.jpg!Large.jpg,1878,Realism,landscape,rivers-and-waterfalls|forests-and-trees|Atmospheric phenomenon|Sky|Natural landscape|morning|Tree|Evening,,,,,
https://www.wikiart.org/en/alfred-freddy-krupa/old-wooden-cottage-in-the-snow-2017,2014,Karlovac,https://uploads3.wikiart.org/00232/images/alfred-freddy-krupa/11070528-10206390846107631-727258498984599135-o-1.jpg!Large.jpg,"Karlovac|2014|2014; Karlovac, Croatia",Post-Impressionism|Contemporary Realism,landscape,Tree,acrylic|ink|watercolor|pen|mixed technique,,,,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/madame-cl%C3%A9ment-boulanger-n%C3%A9e-marie-%C3%A9lizabeth-blavot-later-madame-edmond-cav%C3%A9,1830,,https://uploads5.wikiart.org/images/jean-auguste-dominique-ingres/madame-cl%C3%A9ment-boulanger-n%C3%A9e-marie-%C3%A9lizabeth-blavot-later-madame-edmond-cav%C3%A9.jpg!Large.jpg,1830,Neoclassicism,portrait,female-portraits|Face|Hair|Chin|Head|Forehead|Cheek|Lady|Eyebrow|Hairstyle,oil|canvas,,,,
https://www.wikiart.org/en/manuela-sambo/nginganji-1997,1997,,https://uploads4.wikiart.org/00138/images/manuela-sambo/bilderm-006.jpg!Large.jpg,1997,Expressionism,portrait,Head,,,,,
https://www.wikiart.org/en/antonio-povedano/untitled-2,,,https://uploads4.wikiart.org/00316/images/antonio-povedano/1.jpg!Large.jpg,,Neo-Figurative Art,portrait,,,,,,
https://www.wikiart.org/en/paul-jacoulet/le-patissier-coree-1954,1954,,https://uploads8.wikiart.org/images/paul-jacoulet/le-patissier-coree-1954.jpg!Large.jpg,1954,Ukiyo-e,genre painting,,,,,,
https://www.wikiart.org/en/andy-warhol/ambulance-disaster-1964,1964,,https://uploads8.wikiart.org/00423/images/andy-warhol/screen-shot-2022-12-10-at-5-32-02-pm.png!Large.png,1964,Pop Art,figurative,,silkscreen,,,,
https://www.wikiart.org/en/maurice-prendergast/bathing-tents-st-malo-1907,1907,,https://uploads8.wikiart.org/images/maurice-prendergast/bathing-tents-st-malo-1907.jpg!Large.jpg,1907,Post-Impressionism,genre painting,seas-and-oceans|leisure-and-sleep,,"Allen Memorial Art Museum (AMAM), Oberlin, OH, US",,,
https://www.wikiart.org/en/stefan-sevastre/composition-35,,,https://uploads1.wikiart.org/images/stefan-sevastre/composition-35.jpg!Large.jpg,,Hard Edge Painting,abstract,Font|Turquoise|Text|Line,,,,,
https://www.wikiart.org/en/maurice-utrillo/place-pigalle,,,https://uploads0.wikiart.org/images/maurice-utrillo/place-pigalle.jpg!Large.jpg,,Post-Impressionism,cityscape,streets-and-squares|Paris|Building|Facade,oil|panel,Private Collection,,,
https://www.wikiart.org/en/john-mclaughlin/number-2-1971,1971,,https://uploads8.wikiart.org/images/john-mclaughlin/number-2-1971.jpg,1971,Minimalism,abstract,,,,,,
https://www.wikiart.org/en/menez/sem-t-tulo-1954,1954,,https://uploads1.wikiart.org/images/menez/sem-t-tulo-1954.jpg!Large.jpg,1954,Lyrical Abstraction,abstract,,,,,,
https://www.wikiart.org/en/jacques-h-rold/personnages-surrealistes-1947,1947,,https://uploads5.wikiart.org/images/jacques-h-rold/personnages-surrealistes-1947.jpg,1947,Surrealism,genre painting,,,,,,
https://www.wikiart.org/en/henry-william-banks-davis/ben-eay-1883,1883,,https://uploads0.wikiart.org/images/henry-william-banks-davis/ben-eay-1883.jpg!Large.jpg,1883,Romanticism,animal painting,Highland|Pasture|Herd|Bovine|Grazing|Grassland|Ecoregion|Sky,,,,,
https://www.wikiart.org/en/arnold-bocklin/portrait-of-angela-bocklin-in-red-fishnet,,,https://uploads0.wikiart.org/images/arnold-b-cklin/portrait-of-angela-b-cklin-in-red-fishnet.jpg!Large.jpg,,Romanticism,portrait,female-portraits|Hair|Hairstyle|Lady|Chin|Headpiece|Headgear,,,,,
https://www.wikiart.org/en/olga-albizu/equilibrium-1970,1970,,https://uploads7.wikiart.org/images/olga-albizu/equilibrium-1970.jpg,1970,Lyrical Abstraction,abstract,Organism,,,,,
https://www.wikiart.org/en/robert-silvers/bob-dylan,,,https://uploads3.wikiart.org/images/robert-silvers/bob-dylan.jpg,,Pop Art,portrait,male-portraits|famous-people,photomosaic,,,,
https://www.wikiart.org/en/roy-lichtenstein/standing-rib-1962,1962,,https://uploads4.wikiart.org/images/roy-lichtenstein/standing-rib-1962.jpg,1962,Pop Art,still life,food-and-beverages,oil|canvas,"Museum of Contemporary Art (MOCA), Los Angeles, CA, US",,,
