url,Create Date,Create Location,image_url,Date,Genre,Media,tags,Style,Location,Series,Period,Theme
https://www.wikiart.org/en/william-collins/coast-scene-with-figures,,,https://uploads2.wikiart.org/images/william-collins/coast-scene-with-figures.jpg!Large.jpg,,genre painting,,Mythology,Romanticism,,,,
https://www.wikiart.org/en/alexander-roitburd/oath-of-the-horatii,2011,,https://uploads5.wikiart.org/00155/images/alexander-roitburd/59f029a2edc2c9ebccc5bf08.jpg,2011,figurative,oil|canvas,,Transavantgarde,,,,
https://www.wikiart.org/en/gustave-loiseau/house-by-the-water-1920,1920,,https://uploads1.wikiart.org/images/gustave-loiseau/house-by-the-water-1920.jpg!Large.jpg,1920,landscape,oil|canvas,houses-and-buildings|rivers-and-waterfalls|forests-and-trees|Natural landscape|Bank|Waterway|Tree|Rural area,Post-Impressionism,Private Collection,,,
https://www.wikiart.org/en/frank-w-benson/child-in-sunlight-1901,1901,,https://uploads5.wikiart.org/00191/images/frank-w-benson/child-in-sunlight-1901-frank-weston-benson.jpg,1901,portrait,,,Impressionism,,,,
https://www.wikiart.org/en/frederic-remington/the-bronco-buster,,,https://uploads2.wikiart.org/00285/images/frederic-remington/the-bronco-buster.jpg!Large.jpg,,genre painting,,Rein,Impressionism,,,,
https://www.wikiart.org/en/alexandre-gabriel-decamps/the-suicide-1836,1836,,https://uploads7.wikiart.org/00297/images/alexandre-gabriel-decamps/alexandre-gabriel-decamps-the-suicide-walters-3742.jpg!Large.jpg,1836,genre painting,oil|canvas,,Romanticism,"Walters Art Museum, Baltimore, MD, US",,,
https://www.wikiart.org/en/barbara-kruger/untitled-you-are-a-very-special-person,,,https://uploads5.wikiart.org/images/barbara-kruger/untitled-you-are-a-very-special-person.jpg,,figurative,,,Feminist Art|Conceptual Art,,,,
https://www.wikiart.org/en/xul-solar/muros-biombos-1948,1948,,https://uploads7.wikiart.org/images/xul-solar/muros-biombos-1948.jpg,1948,cityscape,,Metropolitan area|Human settlement|Urban area|Residential area|Building|City|Daytime|Tower block|Skyscraper,Surrealism,,,,
https://www.wikiart.org/en/haralampi-g-oroschakoff/doppelkreuz-gawril,,,https://uploads0.wikiart.org/00304/images/haralampi-g-oroschakoff/doppelkreuz-gawril.jpg!Large.jpg,,abstract,,,Conceptual Art,,,,
https://www.wikiart.org/en/jan-matejko/armenian-cathedral,,,https://uploads1.wikiart.org/images/jan-matejko/armenian-cathedral.jpg!Large.jpg,,cityscape,,Holy places|Medieval architecture|Chapel|Building|Parish|Church|Place of worship,Romanticism,,,,
https://www.wikiart.org/en/oleg-holosiy/children-at-the-mirror-1991,1991,,https://uploads7.wikiart.org/00335/images/oleg-holosiy/20210331-092728.jpg!Large.jpg,1991,figurative,,,,,,,
https://www.wikiart.org/en/emily-kame-kngwarreye/summer-seeds-1991,1991,,https://uploads0.wikiart.org/00333/images/emily-kame-kngwarreye/summer-seeds-1991.jpg!Large.jpg,1991,abstract,,,Native Art,,,,
https://www.wikiart.org/en/joaqu-n-sorolla/reflections-in-a-fountain-1918,1918,,https://uploads8.wikiart.org/images/joaquin-sorolla/reflections-in-a-fountain-1918.jpg!Large.jpg,1918|1918; Spain,cityscape,oil|canvas,fountains-and-pools,Impressionism,,,,
https://www.wikiart.org/en/henri-de-toulouse-lautrec/horsemen-riding-in-the-bois-de-boulogne-1888,1888,,https://uploads5.wikiart.org/images/henri-de-toulouse-lautrec/horsemen-riding-in-the-bois-de-boulogne-1888.jpg!Large.jpg,1888,sketch and study,,animals|male-portraits|horses|Rein,Art Nouveau (Modern),Private Collection,,,
https://www.wikiart.org/en/andrey-shishkin/prints-datskiy-2017,2017,,https://uploads1.wikiart.org/00243/images/andrey-shishkin/princz-datskij.jpg!Large.jpg,2017,literary painting,oil,Sitting,Kitsch,,,,
https://www.wikiart.org/en/pablo-picasso/untitled-1938-3,1938,,https://uploads0.wikiart.org/images/pablo-picasso/untitled-1938-3.jpg!Large.jpg,1938,portrait,oil|canvas,female-portraits|Marie-Thérèse Walter,Surrealism,,,Neoclassicist & Surrealist Period,
https://www.wikiart.org/en/stanislaw-wyspianski/stanislaw-wyspianski-portret-jerzego-zulawskiego,,,https://uploads2.wikiart.org/00135/images/stanislaw-wyspianski/stanis-aw-wyspia-ski-portret-jerzego-u-awskiego.jpg!Large.jpg,,portrait,,Face|Chin|Cheek|Sketch,Expressionism,,,,
https://www.wikiart.org/en/maria-primachenko/i-give-these-flowers-where-ivans-live-1980,1980,,https://uploads4.wikiart.org/images/maria-prymachenko/i-give-these-flowers-where-ivans-live-1980.jpg!Large.jpg,1980,flower painting,gouache|paper,flowers-and-plants|Plant|Flower|Botany|Tulip,Naïve Art (Primitivism),,,,
https://www.wikiart.org/en/jerome-martin-langlois/portrait-of-jacques-louis-david-1824,1824,,https://uploads0.wikiart.org/00118/images/jerome-martin-langlois/portrait-of-jacques-louis-david-1824.jpg!Large.jpg,1824,portrait,oil|canvas,male-portraits|Painter|famous-people,Neoclassicism,"Louvre, Paris, France",,,
https://www.wikiart.org/en/betty-parsons/untitled,,,https://uploads1.wikiart.org/images/betty-parsons/untitled.jpg,,sculpture,,Orange,Abstract Expressionism,,,,
https://www.wikiart.org/en/louise-bourgeois/man-keys-phone-clock-1994,1994,,https://uploads3.wikiart.org/images/louise-bourgeois/man-keys-phone-clock-1994.jpg,1994|1994; United States,sketch and study,,leisure-and-sleep,Conceptual Art,,,,
https://www.wikiart.org/en/joao-vieira/anagrama-1973,1973,,https://uploads4.wikiart.org/images/joao-vieira/anagrama-1973.jpg,1973,figurative,,,Lettrism,,,,
https://www.wikiart.org/en/clarence-white/morning-1906,1906,,https://uploads7.wikiart.org/images/clarence-white/morning-1906.jpg!Large.jpg,1906,photo,,Photograph|Snapshot|Standing,Pictorialism,,,,
https://www.wikiart.org/en/ancient-egyptian-painting/kopf-der-dame-taui,1390 BC,,https://uploads6.wikiart.org/00244/images/ancient-egyptian-painting/tomb-of-nakht-19-2.jpg!Large.jpg,1390 BC,portrait,,,New Kingdom,,"Tomb of Nakht, с.1400-1300 BC",,Wall and Panel painting
https://www.wikiart.org/en/nikolai-kulbin/sunbath,,,https://uploads3.wikiart.org/00103/images/nikolai-kulbin/sunbath-1916.jpg!Large.jpg,,genre painting,,Textile,Divisionism,,,,
https://www.wikiart.org/en/alberto-giacometti/annette,,,https://uploads1.wikiart.org/images/alberto-giacometti/annette-sun.jpg!Large.jpg,,portrait,,female-portraits,Expressionism,,,,
https://www.wikiart.org/en/karel-appel/young-girl-1957,1957,,https://uploads6.wikiart.org/images/karel-appel/young-girl-1957.jpg,1957,abstract,,,Art Informel|Tachisme,,,,
https://www.wikiart.org/en/william-merritt-chase/coastal-view,,,https://uploads5.wikiart.org/images/william-merritt-chase/coastal-view.jpg!Large.jpg,,landscape,oil|panel,seas-and-oceans|Sky,Impressionism,Private Collection,,,
https://www.wikiart.org/en/walter-gramatte/selfportrait-in-barcelona,,,https://uploads5.wikiart.org/00305/images/walter-gramatte/walter-gramatt.jpg,,self-portrait,,Face|Head|Nose|Cheek|Chin,Expressionism,,,,
https://www.wikiart.org/en/jacob-lawrence/home-chores-1945,1945,,https://uploads4.wikiart.org/images/jacob-lawrence/home-chores-1945(1).jpg,1945,genre painting,,,Expressionism|Social Realism,,,,
https://www.wikiart.org/en/fedir-krychevsky/sketch,,,https://uploads7.wikiart.org/00112/images/fedir-krychevsky/12fk.jpg!Large.jpg,,sketch and study,,Sketch|Figure drawing|Chin|Forehead|Human,Socialist Realism,,,,
https://www.wikiart.org/en/yves-gaucher/deux-bleus-vert,,,https://uploads7.wikiart.org/images/yves-gaucher/deux-bleus-vert.jpg,,abstract,,Sky|Daytime|Turquoise|Azure|Line,Minimalism,,,,
https://www.wikiart.org/en/eugene-leroy/dans-le-r-tro-1987,1987,,https://uploads1.wikiart.org/images/eugene-leroy/dans-le-r-tro-1987.jpg,1987,abstract,,Brown|Rock|Geology,Art Informel,,,,
https://www.wikiart.org/en/max-ernst/a-maiden-a-widow-and-a-wife-1956,1956,Paris,https://uploads4.wikiart.org/images/max-ernst/a-maiden-a-widow-and-a-wife-1956.jpg!Large.jpg,"Paris|1956|1956; Paris, France",symbolic painting,oil|canvas,allegories-and-symbols|female-portraits,Surrealism,Private Collection,,Second French period,
https://www.wikiart.org/en/m-c-escher/skull,1917,,https://uploads4.wikiart.org/images/m-c-escher/skull.jpg,1917,vanitas,,skeletons-and-skulls|Skull|Bone,Expressionism,,,,
https://www.wikiart.org/en/gustav-klimt/two-studies-of-sitting-nudes-1902,1902,,https://uploads8.wikiart.org/images/gustav-klimt/two-studies-of-sitting-nudes-1902.jpg!Large.jpg,1902,sketch and study,pencil|paper,female-nude|Hair|Sketch|Nose|Head|Figure drawing|Arm|Hairstyle|Long hair,Symbolism,"J. Paul Getty Museum, Los Angeles, CA, US",,Golden phase,
https://www.wikiart.org/en/antonio-corpora/composition-with-sails-1960,1960,,https://uploads4.wikiart.org/images/antonio-corpora/composition-with-sails-1960.jpg,1960,abstract,,Sketch|Line,Tachisme,,,,
https://www.wikiart.org/en/lee-krasner/cool-white-1959,1959,,https://uploads6.wikiart.org/images/lee-krasner/cool-white-1959.jpg,1959,abstract,oil,Font,Abstract Expressionism,"National Gallery of Australia (NGA), Canberra, Australia",,,
https://www.wikiart.org/en/eastman-johnson/ethel-eastman-johnson-conkling-with-fan-1895,1895,,https://uploads4.wikiart.org/images/eastman-johnson/ethel-eastman-johnson-conkling-with-fan-1895.jpg!Large.jpg,1895,portrait,,Lady,Realism,,,,
https://www.wikiart.org/en/stephen-antonakos/untitled-a-3-95-1995,1995,,https://uploads8.wikiart.org/images/stephen-antonakos/untitled-a-3-95-1995.jpg,1995,abstract,,Orange|Cross|Symbol|Font,Minimalism,,,,
https://www.wikiart.org/en/vasily-surikov/salome-brings-head-of-saint-john-the-baptist-to-her-mother-herodias-1872,1872,Saint Petersburg,https://uploads4.wikiart.org/images/vasily-surikov/salome-brings-head-of-saint-john-the-baptist-to-her-mother-herodias-1872.jpg!Large.jpg,"1872; Saint Petersburg, Russian Federation|1872|Saint Petersburg",religious painting,oil|canvas,Christianity|Salome|Beheading-of-Saint-John-the-Baptist,Realism,,,,
https://www.wikiart.org/en/theophile-steinlen/two-women-lithograph,,,https://uploads1.wikiart.org/images/theophile-steinlen/two-women-lithograph.jpg!Large.jpg,,sketch and study,,Sketch,Realism,,,,
https://www.wikiart.org/en/walter-crane/beatrice-and-lionel-crane-1880,1880,,https://uploads5.wikiart.org/images/walter-crane/beatrice-and-lionel-crane-1880.jpg!Large.jpg,1880,genre painting,,,Neo-Romanticism,,,,
https://www.wikiart.org/en/carl-larsson/a-lady-reading-a-newspaper,,,https://uploads4.wikiart.org/images/carl-larsson/a-lady-reading-a-newspaper(1).jpg!Large.jpg,,genre painting,,reading-and-writing|leisure-and-sleep|Natural landscape|Tree,Art Nouveau (Modern),,,,
https://www.wikiart.org/en/louis-janmot/po-me-de-l-me-3-l-ange-et-la-m-re,,,https://uploads8.wikiart.org/images/louis-janmot/po-me-de-l-me-3-l-ange-et-la-m-re.jpg!Large.jpg,,illustration,,People in nature|Mythology,Romanticism,,,,
https://www.wikiart.org/en/martiros-sarian/moscow-still-life-1956,1956,Moscow,https://uploads8.wikiart.org/images/martiros-saryan/moscow-still-life-1956.jpg,"1956|1956; Moscow, Russian Federation|Moscow",still life,oil|canvas,fruits-and-vegetables|Still life photography|Fruit|Food,Expressionism,,,,
https://www.wikiart.org/en/vasily-surikov/study-to-the-conquest-of-siberia-by-yermak-2,,,https://uploads3.wikiart.org/images/vasily-surikov/study-to-the-conquest-of-siberia-by-yermak-2.jpg!Large.jpg,,sketch and study,oil|canvas,military-and-soldiers|battles-and-wars,Realism,,Yermak's conquest of Siberia,,
https://www.wikiart.org/en/jose-maria-velasco/volc-n-de-orizaba-desde-la-hacienda-de-san-miguelito-1892-1,1892,,https://uploads4.wikiart.org/images/jose-maria-velasco/volc-n-de-orizaba-desde-la-hacienda-de-san-miguelito-1892-1.jpg!Large.jpg,1892,landscape,,Mountainous landforms|Mountain|Nature|Highland|Natural landscape|Wilderness|Sky|Vegetation|Natural environment|Hill,Realism,,,,
https://www.wikiart.org/en/christian-ludwig-attersee/fingerimbiss,1965,,https://uploads2.wikiart.org/00222/images/christian-ludwig-attersee/christian-ludwig-attersee-fingerimbiss-1965.jpg!Large.jpg,1965,figurative,,,Pop Art,,,,
https://www.wikiart.org/en/franz-erhard-walther/5-hal-2-holz-slocke-1969,1969,,https://uploads6.wikiart.org/images/franz-erhard-walther/5-hal-2-holz-slocke-1969.jpg,1969,installation,,Road surface,Post-Minimalism,,,,
https://www.wikiart.org/en/george-dawe/portrait-of-andrey-v-bogdanovsky-1825,1825,,https://uploads1.wikiart.org/00318/images/george-dawe/bogdanovsky-andrey-vasilyevich.jpg!Large.jpg,1825,portrait,,male-portraits,Neoclassicism,"Hermitage Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/shen-zhou/parting-at-the-jing-river,,,https://uploads6.wikiart.org/images/shen-zhou/parting-at-the-jing-river.jpg!Large.jpg,,landscape,,Vehicle|Boat,Ink and wash painting,,,,
https://www.wikiart.org/en/raphael-kirchner/small-greek-heads-2,,,https://uploads6.wikiart.org/images/raphael-kirchner/small-greek-heads-2.jpg,,design,,male-portraits|female-portraits|designs-and-sketches|Text,Art Nouveau (Modern),,Small Greek heads,,
https://www.wikiart.org/en/rupert-bunny/sketch-for-the-cypresses-cassis-1931,1931,,https://uploads2.wikiart.org/images/rupert-bunny/sketch-for-the-cypresses-cassis-1931.jpg!Large.jpg,1931,landscape,,Tree|Military camouflage|Woodland|Plant,Impressionism,,,,
https://www.wikiart.org/en/gregoire-boonzaier/huis-met-veranda-ou-kaapstad-1967,1967,,https://uploads4.wikiart.org/images/gregoire-boonzaier/huis-met-veranda-ou-kaapstad-1967.jpg,1967,cityscape,,,Impressionism,,,,
https://www.wikiart.org/en/eugene-boudin/river-near-abbeville-1894,1894,,https://uploads1.wikiart.org/images/eugene-boudin/river-near-abbeville-1894.jpg!Large.jpg,1894|1894; France,landscape,oil,rivers-and-waterfalls|Waterway|River|Bank|Sky|Water|Natural landscape|Tree,Impressionism,Private Collection,,,
https://www.wikiart.org/en/max-ernst/illustration-to-a-week-of-kindness-1934-134,1934,Paris,https://uploads6.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-134.jpg!Large.jpg,"1934|Paris|1934; Paris, France",illustration,paper|collage,allegories-and-symbols,Surrealism,"Staatsgalerie Stuttgart, Stuttgart, Germany","""A Week of Kindness""",First French period,
https://www.wikiart.org/en/oleksandr-hnylyzkyj/french-blinds-2007,2007,,https://uploads7.wikiart.org/00155/images/oleksandr-hnylyzkyj/2007-1.jpg!Large.jpg,2007,figurative,,Textile|Beige|Pattern,Hyper-Realism|Neo-Pop Art,,,,Objects (Portrait of the Thing)
https://www.wikiart.org/en/gego/esfera-n-5-1977,1977,,https://uploads8.wikiart.org/images/gego/esfera-n-5-1977.jpg,1977,sculpture,,Line|Sphere|Pattern,Op Art|Minimalism,,,,
https://www.wikiart.org/en/david-park/untitled-nude-male-figure-1957,1957,,https://uploads2.wikiart.org/images/david-park/untitled-nude-male-figure-1957.jpg,1957,sketch and study,,Sketch|Standing|Figure drawing|Male|Arm,Neo-Expressionism,,,,
https://www.wikiart.org/en/owen-jones/tomb-near-cairo-1833,1833,,https://uploads2.wikiart.org/images/owen-jones/tomb-near-cairo-1833.jpg!Large.jpg,1833,cityscape,,,Realism|Orientalism,,,,
https://www.wikiart.org/en/claude-monet/road-at-louveciennes-melting-snow-sunset,1870,,https://uploads6.wikiart.org/images/claude-monet/road-at-louveciennes-melting-snow-sunset.jpg!Large.jpg,1870,cityscape,,Tree|Road|Infrastructure|Street,Impressionism,,,,
https://www.wikiart.org/en/giuseppe-mazzolini/the-annunciation-after-carlo-maratta-1846,1846,,https://uploads4.wikiart.org/00342/images/giuseppe-mazzolini/the-annunciation-after-carlo-maratta-1846.jpg!Large.jpg,1846,religious painting,,Annunciation|1840s paintings from Italy,Academicism,,,,
https://www.wikiart.org/en/norman-rockwell/balcony,1916,,https://uploads3.wikiart.org/images/norman-rockwell/balcony.jpg!Large.jpg,1916,genre painting,,group-portraits|People|Social group|Fun,Regionalism,,,,
https://www.wikiart.org/en/theophile-steinlen/le-prophete-1902,1902,,https://uploads6.wikiart.org/images/theophile-steinlen/le-prophete-1902.jpg!Large.jpg,1902,genre painting,,Picture frame,,,,,
https://www.wikiart.org/en/marc-vaux/untitled-yellow-1969,1969,,https://uploads0.wikiart.org/images/marc-vaux/untitled-yellow-1969.jpg,1969,abstract,,Orange,Post-Painterly Abstraction,,,,
https://www.wikiart.org/en/theodor-severin-kittelsen/noekker,,,https://uploads7.wikiart.org/images/theodor-severin-kittelsen/noekker(1).jpg!Large.jpg,,mythological painting,,Tree|Woody plant|Organism,Neo-Romanticism,,,,
https://www.wikiart.org/en/emile-claus/a-meeting-on-the-bridge,,,https://uploads6.wikiart.org/images/emile-claus/a-meeting-on-the-bridge.jpg!Large.jpg,,genre painting,,Meadow|Bank|Plant|Rural area,Realism,,,,
https://www.wikiart.org/en/akkitham-narayanan/untitled-1,,,https://uploads8.wikiart.org/images/akkitham-narayanan/untitled-1.jpg,,abstract,,,Abstract Art,,,,
https://www.wikiart.org/en/raphael-kirchner/aquatinte-1910,1910,,https://uploads1.wikiart.org/images/raphael-kirchner/aquatinte-1910.jpg,1910,genre painting,,female-portraits,Art Nouveau (Modern),,,,
https://www.wikiart.org/en/marevna-marie-vorobieff/claude-lamorrise-with-two-tibetan-dogs,,,https://uploads6.wikiart.org/images/marevna-marie-vorobieff/claude-lamorrise-with-two-tibetan-dogs.jpg!Large.jpg,,nude painting (nu),,animals|dogs|female-nude,Cubism,,,,
https://www.wikiart.org/en/otto-mueller/badende-1923,1923,,https://uploads4.wikiart.org/00144/images/otto-mueller/otto-mueller-badende-ca1923.jpeg!Large.jpeg,1923,nude painting (nu),tempera,,Expressionism,Private Collection,,,
https://www.wikiart.org/en/henri-edmond-cross/regatta,1895,,https://uploads6.wikiart.org/images/henri-edmond-cross/regatta.jpg!Large.jpg,1895,landscape,oil|canvas,boats-and-ships|seas-and-oceans|Boat|Sailboat|Vehicle|Sail|Watercraft|Sky,Pointillism|Neo-Impressionism,Private Collection,,,
https://www.wikiart.org/en/james-tissot/metal-ornament-taken-from-the-mosque-of-es-sakra-1,1886,,https://uploads7.wikiart.org/images/james-tissot/metal-ornament-taken-from-the-mosque-of-es-sakra-1.jpg!Large.jpg,1886,sketch and study,,designs-and-sketches|Beige|Rectangle|1880s paintings from France,Realism,"Brooklyn Museum, New York City, NY, US",,,
https://www.wikiart.org/en/alfred-freddy-krupa/research-of-matery-selfportrait-detail-1994,1994,Karlovac,https://uploads6.wikiart.org/00204/images/alfred-freddy-krupa/materijaportret1993.jpg!Large.jpg,"1994; Karlovac, Croatia|1994|Karlovac",sketch and study|self-portrait,oil,Face|Chin|Head|Nose|Forehead|Cheek,Figurative Expressionism|Neo-Figurative Art,,,,
https://www.wikiart.org/en/john-miller/hayle-towans-beach,,,https://uploads0.wikiart.org/images/john-miller/hayle-towans-beach.jpg,,landscape,,Sky|Horizon|Sea|Daytime|Natural environment|Calm|Ocean|Shore|Beach,Contemporary Realism,,,,
https://www.wikiart.org/en/alejandro-cabeza/portrait-of-dog,2003,,https://uploads3.wikiart.org/images/alejandro-cabeza/portrait-of-dog.jpg!Large.jpg,2003,animal painting,oil|canvas,animals|Dog|Canidae,Contemporary Realism,,,,
https://www.wikiart.org/en/eileen-agar/lewis-carroll-with-alice-1961,1961,,https://uploads2.wikiart.org/images/eileen-agar/lewis-carroll-with-alice-1961.jpg,1961,literary painting,,,Surrealism,,,,
https://www.wikiart.org/en/luke-chueh/ak-47-assault-rifle-series-2009,2009,,https://uploads3.wikiart.org/images/luke-chueh/ak-47-assault-rifle-series-2009.jpg,2009,figurative,,Gun|Firearm|Assault rifle|Rifle,Lowbrow Art,,,,
https://www.wikiart.org/en/ogata-gekko/nihon-hana-zue-1897-1,1897,,https://uploads4.wikiart.org/images/ogata-gekko/nihon-hana-zue-1897-1.jpg!Large.jpg,1897,genre painting,,,Ukiyo-e,,,,
https://www.wikiart.org/en/howard-finster/jesus-saves,,,https://uploads5.wikiart.org/images/howard-finster/jesus-saves.jpg,,figurative,,Graphic design,Art Brut,,,,
https://www.wikiart.org/en/abraham-palatnik/elephant-1,,,https://uploads6.wikiart.org/images/abraham-palatnik/elephant-1.jpg,,sculpture,,Elephant|Turquoise|Elephants and Mammoths|Indian elephant,Op Art,,,,
https://www.wikiart.org/en/roger-weik/1000-words-2010,2010,Los Angeles,https://uploads0.wikiart.org/images/roger-weik/1000-words-2010(1).jpg!Large.jpg,"2010; Los Angeles, United States|2010|Los Angeles",abstract,,Water,Abstract Expressionism,,,,
https://www.wikiart.org/en/helen-frankenthaler/thanksgiving-day-1973,1973,,https://uploads2.wikiart.org/images/helen-frankenthaler/thanksgiving-day-1973.jpg,1973,abstract,,,Color Field Painting|Lyrical Abstraction,,,,
https://www.wikiart.org/en/harrison-fisher/the-letter,,,https://uploads6.wikiart.org/images/harrison-fisher/the-letter.jpg!Large.jpg,,design,,Pink|Sitting,Kitsch,,,,
https://www.wikiart.org/en/john-frederick-herring-sr/a-clydesdale-stallion-1820,1820,,https://uploads8.wikiart.org/00264/images/john-frederick-herring-sr/john-frederick-herring-a-clydesdale-stallion-google-art-project.jpg!Large.jpg,1820,animal painting,oil,,Romanticism,"Yale Centre For British Art (Yale University), New Haven, CT, US",,,
https://www.wikiart.org/en/henri-pierre-picou/the-birth-of-venus,,,https://uploads6.wikiart.org/00339/images/henri-pierre-picou/henri-pierre-picou-the-birth-of-venus-093207.jpg!Large.jpg,,nude painting (nu)|mythological painting,oil,,Academicism,,,,
https://www.wikiart.org/en/helio-oiticica/metaesquema-2,,,https://uploads7.wikiart.org/images/helio-oiticica/metaesquema-2.jpg,,abstract,,Orange|Line|Rectangle,Neo-Concretism,,,,
https://www.wikiart.org/en/albert-marquet/bay-of-naples-1908,1908,,https://uploads4.wikiart.org/images/albert-marquet/bay-of-naples-1908.jpg!Large.jpg,1908,marina,,,Post-Impressionism,,,,
https://www.wikiart.org/en/aztec-art/xiuhmolpilli-1-death-1500,1500,,https://uploads3.wikiart.org/00294/images/aztec-art/xiuhmolpilli-1-death-aztec-ca-1500-stone-museo-nacional-de-antropolog-a.jpg!Large.jpg,1500,sculpture|utensil,stone,,Post-classic (c.900-1580),"Museo Nacional de Antropologia (MNA), Mexico City, Mexico",,,Calendar
https://www.wikiart.org/en/ernst-ludwig-kirchner/trains-gorge-near-monstein-1920,1920,,https://uploads6.wikiart.org/images/ernst-ludwig-kirchner/trains-gorge-near-monstein-1920.jpg!Large.jpg,1920,landscape,,mountains,Expressionism,,,,
https://www.wikiart.org/en/august-macke/dealer-with-jugs,1914,,https://uploads0.wikiart.org/images/august-macke/dealer-with-jugs.jpg!Large.jpg,1914,genre painting,watercolor,dishware-and-cutlery|Vase|Jug|markets-and-shops,Expressionism,,,,
https://www.wikiart.org/en/ronald-bladen/raiko-i-1975,1975,,https://uploads5.wikiart.org/images/ronald-bladen/raiko-i-1975.jpg,1975,sculpture,,Monochrome photography|Sky,Minimalism,,,,
https://www.wikiart.org/en/graham-sutherland/cathedral-study-of-rocks-1976,1976,,https://uploads0.wikiart.org/00229/images/graham-sutherland/cathedral-study-of-rocks-1976-1.jpg!Large.jpg,1976,landscape,,,Expressionism|Surrealism,,,,
https://www.wikiart.org/en/zao-wou-ki/waiting-for-a-holiday-1974,1974,,https://uploads8.wikiart.org/images/zao-wou-ki/waiting-for-a-holiday-1974.jpg!Large.jpg,1974,abstract,,Text,Art Informel,,,,
https://www.wikiart.org/en/george-morland/lake-scene-and-a-cottage-1790,1790,,https://uploads6.wikiart.org/images/george-morland/lake-scene-and-a-cottage-1790.jpg!Large.jpg,1790,landscape,,Sky,Rococo,,,,
https://www.wikiart.org/en/alekos-kontopoulos/abstract-composition,,,https://uploads1.wikiart.org/images/alekos-kontopoulos/abstract-composition.jpg!Large.jpg,,abstract,,,Abstract Art,,,,
https://www.wikiart.org/en/hiroshige/bay-at-kominato-in-awa-province,,,https://uploads3.wikiart.org/images/hiroshige/bay-at-kominato-in-awa-province.jpg!Large.jpg,,landscape,,boats-and-ships|islands-and-bays|cliffs-and-rocks,Ukiyo-e,,,,
https://www.wikiart.org/en/halonen-pekka/winter-landscape-1908,1908,,https://uploads7.wikiart.org/00223/images/halonen-pekka/halonen-winter-landscape.jpg!Large.jpg,1908,landscape,oil,Snow|winter|Freezing|Geological phenomenon|Tree|Glacial landform|Ice,Realism,,,,
https://www.wikiart.org/en/erte/the-precious-stones-topaz,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,,design,,designs-and-sketches|Orange,Art Deco,,The Seasons,,
https://www.wikiart.org/en/theophile-steinlen/jehan-rictus-1914-1,1914,,https://uploads8.wikiart.org/images/theophile-steinlen/jehan-rictus-1914-1.jpg,1914,portrait,,Facial hair|Beard|Moustache|Nose|Sketch,Realism,,,,
https://www.wikiart.org/en/salvador-dali/untitled-st-john,1964,,https://uploads1.wikiart.org/images/salvador-dali/untitled-st-john.jpg!Large.jpg,1964,religious painting,,Statue,Surrealism,,,Classic Period (1941-1989),
https://www.wikiart.org/en/tetyana-yablonska/self-portrait-in-ukrainian-costume-1946,1946,,https://uploads8.wikiart.org/00124/images/tetyana-yablonska/self-portrait-in-ukrainian-costume-1946.jpg!Large.jpg,1946,self-portrait,oil|canvas,,Socialist Realism,,,,
https://www.wikiart.org/en/do-ho-suh/floor-detail-2000,2000,,https://uploads6.wikiart.org/images/do-ho-suh/floor-detail-2000.jpg,2000,installation,,,Conceptual Art,,,,
https://www.wikiart.org/en/edgar-degas/two-dancers-in-green-skirts-landscape-scener,1899,,https://uploads0.wikiart.org/images/edgar-degas/two-dancers-in-green-skirts-landscape-scener.jpg!Large.jpg,1899,genre painting,oil|canvas,Dance|Ballet dancer,Impressionism,Private Collection,,,
https://www.wikiart.org/en/fernand-leger/manufacturers-on-a-blue-background-1950,1950,,https://uploads6.wikiart.org/images/fernand-leger/manufacturers-on-a-blue-background-1950.jpg!Large.jpg,1950,genre painting,,arts-and-crafts,Naïve Art (Primitivism),"Musee National Fernand Leger, Biot, France",,,
https://www.wikiart.org/en/gustave-boulanger/a-tale-of-1001-nights,,,https://uploads1.wikiart.org/images/gustave-boulanger/a-tale-of-1001-nights.jpg!Large.jpg,,literary painting,,,Orientalism|Academicism,,,,
https://www.wikiart.org/en/henri-laurens/femme-l-oiseau-1922,1922,,https://uploads3.wikiart.org/images/henri-laurens/femme-l-oiseau-1922.jpg,1922,sculpture,,Stone carving|Hare|Carving|Figurine|Rabbits and Hares|Rabbit,Cubism,,,,
https://www.wikiart.org/en/arshile-gorky/the-observer,,,https://uploads6.wikiart.org/images/arshile-gorky/the-observer.jpg!Large.jpg,,abstract,,,Surrealism,,,,
https://www.wikiart.org/en/tadasky/a-100-1964,1964,,https://uploads6.wikiart.org/images/tadasky/a-100-1964.jpg,1964,abstract,,Circle|Spiral|Line,Op Art,,,,
https://www.wikiart.org/en/carlo-carra/a-pine-by-the-sea-1921,1921,,https://uploads5.wikiart.org/images/carlo-carra/a-pine-by-the-sea-1921.jpg!Large.jpg,1921,landscape,,Tree,Metaphysical art,,,,
