url,Create Date,Create Location,Date,image_url,Style,Genre,Media,Location,tags,Series,Period,Theme,Share
https://www.wikiart.org/en/alfred-freddy-krupa/at-the-promenade-at-night-2007,2007,Karlovac,"2007; Karlovac, Croatia|Karlovac|2007",https://uploads1.wikiart.org/00203/images/alfred-freddy-krupa/zg12965-kopija.jpg!Large.jpg,New European Painting|Neo-Figurative Art,veduta,indian ink|ink,,Tree|Branch|Still life photography|Woody plant,,,,
https://www.wikiart.org/en/mordecai-ardon/composition-with-the-sun,,,,https://uploads0.wikiart.org/images/mordecai-ardon/composition-with-the-sun.jpg,Abstract Expressionism,cloudscape,,,,,,,
https://www.wikiart.org/en/alfred-freddy-krupa/vladimir-frandolic-in-sanguine-chalk-5-12-1993-1993,1993,,1993; Croatia|1993,https://uploads7.wikiart.org/00237/images/alfred-freddy-krupa/v-d541-1.jpg!Large.jpg,Contemporary Realism|Academicism,figurative|portrait,chalk,,Face|Head|Chin|Forehead|Nose|Sketch|Jaw,,,,
https://www.wikiart.org/en/robert-goodnough/development-1984,1984,,1984,https://uploads3.wikiart.org/images/robert-goodnough/development-1984.jpg,Post-Painterly Abstraction,abstract,,,Plant,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/coco,1904,,1904,https://uploads6.wikiart.org/images/pierre-auguste-renoir/coco.jpg!Large.jpg,Impressionism,portrait,,,Child|Cheek,,Later Years,,
https://www.wikiart.org/en/berthe-morisot/the-old-track-to-auvers-1863,1863,,1863,https://uploads5.wikiart.org/images/berthe-morisot/the-old-track-to-auvers-1863.jpg!Large.jpg,Impressionism,landscape,oil|canvas,Private Collection,forests-and-trees|Tree|Nature|Natural environment|Woodland|Forest|Natural landscape|Northern hardwood forest|Old-growth forest|Biome,,,,
https://www.wikiart.org/en/william-hawkins/white-elephant-1989,1989,,1989,https://uploads4.wikiart.org/00237/images/william-hawkins/screen-shot-2019-05-21-at-4-48-29-pm.png!Large.png,Naïve Art (Primitivism),animal painting,enamel,,African elephant|Elephants and Mammoths,,,,
https://www.wikiart.org/en/chaim-soutine/old-woman-with-dog,1919,,1919,https://uploads3.wikiart.org/images/chaim-soutine/old-woman-with-dog.jpg!Large.jpg,Expressionism,portrait,oil|canvas,,animals|female-portraits|dogs,,,,
https://www.wikiart.org/en/maria-primachenko/stars-1978,1978,,1978,https://uploads8.wikiart.org/images/maria-prymachenko/stars-1978.jpg!Large.jpg,Naïve Art (Primitivism),flower painting,paper|gouache,,flowers-and-plants,,,,
https://www.wikiart.org/en/sattar-bahlulzadeh/pomegranates-and-quince,,,,https://uploads6.wikiart.org/00184/images/sattar-bahlulzadeh/58512eb7322c5.JPG,Neo-Impressionism,still life,felt-tip pen|paper,,Orange,,,,
https://www.wikiart.org/en/pierre-alechinsky/the-night-will-be-calm-la-nuit-sera-calme-1963,1963,,1963,https://uploads7.wikiart.org/images/pierre-alechinsky/the-night-will-be-calm-la-nuit-sera-calme-1963.jpg,Surrealism,figurative,,,Sketch|Text|Figure drawing|Line|Jaw,,,,
https://www.wikiart.org/en/vincent-van-gogh/orphan-man-with-cap-head-1883,1883,Haag / Den Haag / La Haye / The Hague,"1883|Haag / Den Haag / La Haye / The Hague|1883; Haag / Den Haag / La Haye / The Hague, Netherlands",https://uploads8.wikiart.org/images/vincent-van-gogh/orphan-man-with-cap-head-1883.jpg!Large.jpg,Realism,portrait,paper|pencil,Private Collection,male-portraits|Sketch|Gentleman,,,,
https://www.wikiart.org/en/henri-fantin-latour/basket-of-peaches,,,,https://uploads8.wikiart.org/images/henri-fantin-latour/basket-of-peaches.jpg!Large.jpg,Realism,still life,oil|canvas,Private Collection,Still life photography,,,,
https://www.wikiart.org/en/hiroshige/cherry-tree,,,,https://uploads1.wikiart.org/images/hiroshige/cherry-tree.jpg!Large.jpg,Ukiyo-e,genre painting,,,flowers-and-plants|caves-and-volcanoes|cherry-trees|forests-and-trees|Tree|Plant|Woody plant,,,,
https://www.wikiart.org/en/emily-kame-kngwarreye/my-country-1995,1995,,1995,https://uploads6.wikiart.org/00333/images/emily-kame-kngwarreye/my-country-1995.jpg,Native Art,abstract,,,,,,,
https://www.wikiart.org/en/pablo-picasso/seated-nude-1906,1906,,1906,https://uploads1.wikiart.org/images/pablo-picasso/seated-nude-1906.jpg!Large.jpg,Expressionism,sketch and study,paper|pencil|charcoal,,female-nude|Sketch|Figure drawing|Chest,,African Period,,
https://www.wikiart.org/en/vasile-dobrian/untitled-1969,1969,,1969,https://uploads7.wikiart.org/images/vasile-dobrian/untitled-1969.jpg,Hard Edge Painting,abstract,,,Tints and shades|Rectangle|Line,,,,
https://www.wikiart.org/en/akseli-gallen-kallela/joukahainen-s-revenge,1897,,1897,https://uploads4.wikiart.org/images/akseli-gallen-kallela/joukahainen-s-revenge.jpg,Art Nouveau (Modern)|Symbolism,mythological painting,,"Turku Art Museum, Turku, Finland",,,,,
https://www.wikiart.org/en/alfred-sisley/street-scene-in-marly-1876,1876,,1876,https://uploads2.wikiart.org/images/alfred-sisley/street-scene-in-marly-1876.jpg!Large.jpg,Impressionism,cityscape,oil|canvas,Private Collection,streets-and-squares|houses-and-buildings|Town,,,,
https://www.wikiart.org/en/rafael-zabaleta/boy-with-chicken-1951,1951,,1951,https://uploads8.wikiart.org/images/rafael-zabaleta/boy-with-chicken-1951.jpg!Large.jpg,Post-Impressionism,portrait,,,male-portraits|children portraits|Botany|Tree,,,,
https://www.wikiart.org/en/dumitru-gorzo/the-shoe-2003,2003,,2003,https://uploads6.wikiart.org/images/dumitru-gorzo/the-shoe-2003.jpg,Neo-Expressionism,figurative,,,,,,,
https://www.wikiart.org/en/william-merritt-chase/a-venetian-balcony,1913,,1913,https://uploads2.wikiart.org/images/william-merritt-chase/a-venetian-balcony.jpg!Large.jpg,Impressionism,interior,,,doors-and-windows,,,,
https://www.wikiart.org/en/haddon-sundbloom/cashmere-bouquet-soap-advertisement-1945,1945,,1945|1945; United States,https://uploads8.wikiart.org/00219/images/haddon-sundbloom/03503ddb84e11e671ab258bac15f5b5e.jpg!Large.jpg,Kitsch,advertisement,oil|canvas,,Lady|Flower,Cashmere Bouquet Soap Advertisements,,,
https://www.wikiart.org/en/vasily-perov/gogol-is-supported-by-the-figures-of-his-works-to-the-grave-1873,1873,,1873,https://uploads3.wikiart.org/images/vasily-perov/gogol-is-supported-by-the-figures-of-his-works-to-the-grave-1873.jpg!Large.jpg,Realism,sketch and study,,,People|Troop|Infantry|Soldier|Military organization,,,,
https://www.wikiart.org/en/mikhail-nesterov/portrait-of-ivan-pavlov-1930,1930,,1930,https://uploads7.wikiart.org/images/mikhail-nesterov/portrait-of-ivan-pavlov-1930.jpg!Large.jpg,Realism,portrait,oil|canvas,,male-portraits|famous-people,,,,
https://www.wikiart.org/en/david-cox/sunset-hastings-beached-fishing-vessels-1811-1,1811,,1811,https://uploads0.wikiart.org/images/david-cox/sunset-hastings-beached-fishing-vessels-1811-1.jpg!Large.jpg,Romanticism,marina,,,Vehicle,,,,
https://www.wikiart.org/en/nikolaos-gyzis/couple,,,,https://uploads1.wikiart.org/images/nikolaos-gyzis/couple.jpg!Large.jpg,Romanticism,portrait,,,Lady,,,,
https://www.wikiart.org/en/edward-poynter/louisa-baldwin-1868,1868,,1868,https://uploads6.wikiart.org/00129/images/edward-poynter/louisa-baldwin-by-edward-poynter.jpg,Romanticism,portrait,,,Lady,,,,
https://www.wikiart.org/en/oleg-holosiy/from-mascaron-series-1990-3,1990,,1990,https://uploads7.wikiart.org/00320/images/oleg-holosiy/1990-4-1.jpg,Transavantgarde,figurative,,,,Mascarons,,,
https://www.wikiart.org/en/jacqueline-lamba/riviere-dans-la-foret-1947,1947,,1947,https://uploads3.wikiart.org/00333/images/jacqueline-lamba/riviere-dans-la-foret-1947.jpg,Surrealism,figurative,,,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/girl-from-arles-1908-1,1908,,1908,https://uploads2.wikiart.org/images/pyotr-konchalovsky/girl-from-arles-1908-1.jpg,Post-Impressionism,portrait,,,female-portraits|Lady,,,,
https://www.wikiart.org/en/alexander-calder/red-mobile-1956,1956,,1956,https://uploads2.wikiart.org/images/alexander-calder/red-mobile-1956.jpg,Kinetic Art,sculpture|mobile,,,Leaf,,LARGE-SCALE DEVELOPMENTS AND INTERCONTINENTAL COMMISSIONS: 1953–1962,Hanging Mobile,
https://www.wikiart.org/en/charles-hinman/docking-in-space-1970,1970,,1970,https://uploads6.wikiart.org/images/charles-hinman/docking-in-space-1970.jpg,Hard Edge Painting,abstract,,,Product|Table,,,,
https://www.wikiart.org/en/john-singer-sargent/white-ships-1908,1908,,1908,https://uploads7.wikiart.org/images/john-singer-sargent/white-ships-1908.jpg!Large.jpg,Impressionism,marina,watercolor,"Brooklyn Museum, New York City, NY, US",boats-and-ships,,,,
https://www.wikiart.org/en/maurice-prendergast/st-malo,1907,,1907,https://uploads7.wikiart.org/images/maurice-prendergast/st-malo.jpg!Large.jpg,Post-Impressionism,landscape,graphite|paper|watercolor,,countryside|Turquoise|Water|Textile,,,,
https://www.wikiart.org/en/maki-haku/work-73-18,,,,https://uploads8.wikiart.org/images/maki-haku/work-73-18.jpg,Sōsaku hanga,abstract,,,,,,,
https://www.wikiart.org/en/n-c-wyeth/the-children-were-playing-at-marriage-by-capture,,,,https://uploads2.wikiart.org/images/n-c-wyeth/the-children-were-playing-at-marriage-by-capture.jpg!Large.jpg,Romanticism,illustration,,,People in nature,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/bridge-in-nara-the-wind-1918,1918,,1918,https://uploads8.wikiart.org/images/pyotr-konchalovsky/bridge-in-nara-the-wind-1918.jpg,Cubism,cityscape,,"Tretyakov Gallery, Moscow, Russia",wind,,,,
https://www.wikiart.org/en/rudolf-ernst/the-pashas-favourite-tiger,,,,https://uploads6.wikiart.org/00298/images/rudolf-ernst/the-pashas-favourite-tiger.jpg!Large.jpg,Orientalism,genre painting,oil,,,,,,
https://www.wikiart.org/en/alekos-kontopoulos/nudes,,,,https://uploads3.wikiart.org/images/alekos-kontopoulos/nudes.jpg,Realism,sketch and study,,,Sketch|Figure drawing|Male|Arm,,,,
https://www.wikiart.org/en/stanley-spencer/sarah-tubb-and-the-heavenly-visitors-1933,1933,,1933,https://uploads1.wikiart.org/images/stanley-spencer/sarah-tubb-and-the-heavenly-visitors-1933.jpg!Large.jpg,Neo-Romanticism,symbolic painting,oil|canvas,,allegories-and-symbols|angels-and-archangels,,,,
https://www.wikiart.org/en/judith-scott/untitled-0,,,,https://uploads7.wikiart.org/00314/images/judith-scott/jscott-3.jpg!Large.jpg,Outsider art,sculpture,,,,,,,
https://www.wikiart.org/en/gr-goire-michonze/picasso-1971,1971,,1971,https://uploads0.wikiart.org/images/gr-goire-michonze/picasso-1971.jpg,Expressionism,portrait,,,Pablo-Picasso|Sketch|Head|Forehead|Ear|Arm|Shoulder,,,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-332,,,,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-334.jpg!Large.jpg,Surrealism,symbolic painting,,,allegories-and-symbols,,,,
https://www.wikiart.org/en/auguste-rodin/madame-fenaille-1898,1898,,1898; France|1898,https://uploads5.wikiart.org/images/auguste-rodin/madame-fenaille-1898.jpg!Large.jpg,Impressionism,sculpture,plaster,"Stedelijk Museum, Amsterdam, Netherlands",female-portraits|Classical sculpture|Stone carving|Nonbuilding structure|Statue,,,,
https://www.wikiart.org/en/sergiy-grigoriev/evening-window-1963,1963,,1963,https://uploads5.wikiart.org/00124/images/sergiy-grigoriev/evening-window-1963.jpg!Large.jpg,Impressionism,genre painting,,,Fashion illustration|Pink|Footwear,,,,
https://www.wikiart.org/en/william-collins/figures-on-the-seashore,,,,https://uploads1.wikiart.org/images/william-collins/figures-on-the-seashore.jpg!Large.jpg,Romanticism,genre painting,,,,,,,
https://www.wikiart.org/en/jay-defeo/untitled-jewelry-series-1976,1976,,1976,https://uploads8.wikiart.org/images/jay-defeo/untitled-jewelry-series-1976.jpg,Abstract Expressionism,abstract,,,Sketch|Line,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/the-estaque-1882,1882,,1882,https://uploads0.wikiart.org/images/pierre-auguste-renoir/the-estaque-1882.jpg!Large.jpg,Impressionism,landscape,oil|canvas,Private Collection,Tree,,Rejection of Impressionism,,
https://www.wikiart.org/en/konstantin-vasilyev/not-detected-272815,,,,https://uploads1.wikiart.org/images/konstantin-vasilyev/not-detected-272815.jpg!Large.jpg,Kitsch,portrait,,,male-portraits|famous-people,,,,
https://www.wikiart.org/en/jamie-wyeth/the-thief-1996,1996,,1996,https://uploads6.wikiart.org/images/jamie-wyeth/the-thief-1996.jpg!Large.jpg,Contemporary Realism,animal painting,,Private Collection,birds|ravens|Tree,,,,
https://www.wikiart.org/en/zao-wou-ki/annonciation-and-moments-383-1994,1994,,1994,https://uploads5.wikiart.org/images/zao-wou-ki/annonciation-and-moments-383-1994.jpg,Art Informel,abstract,,,,,,,
https://www.wikiart.org/en/carl-larsson/anna-pettersson,1895,,1895|c.1895; Sweden,https://uploads2.wikiart.org/images/carl-larsson/anna-pettersson(1).jpg!Large.jpg,Art Nouveau (Modern),portrait,watercolor|paper,"Nationalmuseum, Stockholm, Sweden",families|female-portraits|children|furniture-and-decoration,,,,
https://www.wikiart.org/en/john-singer-sargent/venetian-doorway,1902,,1902,https://uploads7.wikiart.org/images/john-singer-sargent/venetian-doorway.jpg!Large.jpg,Impressionism,cityscape,watercolor|paper,,houses-and-buildings|Venice|doors-and-windows|Ancient history|Arch,,,,
https://www.wikiart.org/en/amedeo-modigliani/woman-s-head-in-profile-1907,1907,Paris,"1907; Paris, France|Paris|1907",https://uploads8.wikiart.org/images/amedeo-modigliani/woman-s-head-in-profile-1907.jpg!Large.jpg,Expressionism,portrait,oil|canvas,Private Collection,female-portraits|Chin,,,,
https://www.wikiart.org/en/hiroshige/97-five-pines-and-the-onagi-canal-1857,1857,,1857,https://uploads1.wikiart.org/00301/images/hiroshige/97-five-pines-and-the-onagi-canal.jpg!Large.jpg,Ukiyo-e,marina|landscape,woodblock print,,Tree,One Hundred Famous Views of Edo,,,
https://www.wikiart.org/en/chang-dai-chien/unknown-title-1,,,,https://uploads2.wikiart.org/images/chang-dai-chien/unknown-title-1.jpg!Large.jpg,Ink and wash painting,bird-and-flower painting,,,Bird|Northern Grey Shrike|Loggerhead Shrike|Beak|Shrike|Branch|Tree|Jay|Plant,,,,
https://www.wikiart.org/en/artus-scheiner/illustration-for-vysehrad-21,,,,https://uploads8.wikiart.org/00243/images/artus-scheiner/4468740525-98b03e6f09-o.jpg,Art Nouveau (Modern),illustration,,,Circle|World,,,,
https://www.wikiart.org/en/raphael-kirchner/magentic-pole,,,,https://uploads0.wikiart.org/images/raphael-kirchner/magentic-pole.jpg,Art Nouveau (Modern),design,,,animals|cats|female-nude,,,,
https://www.wikiart.org/en/antoni-tapies/pasted-cloth-1976,1976,,1976,https://uploads2.wikiart.org/images/antoni-tapies/pasted-cloth-1976.jpg!Large.jpg,Art Informel,abstract,,,Brown|Text,,,,
https://www.wikiart.org/en/kathleen-petyarre/my-country-bush-seed-2016,2016,,2016,https://uploads3.wikiart.org/00335/images/kathleen-petyarre/my-country-bush-seed-2016.jpg,Native Art,,,,,,,,
https://www.wikiart.org/en/henri-rousseau/landscape-with-farmer-1896,1896,,1896,https://uploads3.wikiart.org/images/henri-rousseau/landscape-with-farmer-1896.jpg!Large.jpg,Naïve Art (Primitivism),landscape,oil|canvas,Private Collection,forests-and-trees|Natural landscape|Sky|Tree|Rural area,,,,
https://www.wikiart.org/en/kukryniksy/untitled-12,,,,https://uploads2.wikiart.org/images/kukryniksy/untitled-12.jpg!Large.jpg,Socialist Realism,caricature,,,arts-and-crafts|famous-people|Second-World-War,,,,
https://www.wikiart.org/en/ben/ben-vous-confessera-puis-apr-s-derri-re-vous-pourrez-vous-suicider-1970,1970,,1970,https://uploads0.wikiart.org/images/ben/ben-vous-confessera-puis-apr-s-derri-re-vous-pourrez-vous-suicider-1970.jpg,Conceptual Art,sculpture,,,Room divider|Furniture|Display case|Shelf,,,,
https://www.wikiart.org/en/felix-philipp-kanitz/varna,,,,https://uploads8.wikiart.org/00289/images/felix-philipp-kanitz/varna-by-felix-kanitz.jpg!Large.jpg,Naturalism,landscape,,,Plain|Natural environment|Sky|Natural landscape|Grassland|Ecoregion|Prairie|Steppe,,,,
https://www.wikiart.org/en/sabin-balasa/the-return,,,,https://uploads2.wikiart.org/images/sabin-b-la-a/the-return.jpg,Surrealism,symbolic painting,,,Mythology|Human|Organism,,,,
https://www.wikiart.org/en/karl-bryullov/portrait-of-alexander-bruloff,1826,,1826,https://uploads8.wikiart.org/images/karl-bryullov/portrait-of-alexander-bruloff(1).jpg!Large.jpg,Romanticism,sketch and study,,,male-portraits|famous-people|Alexander-Bruloff|Sketch|Lady|Figure drawing|Lip,,,,
https://www.wikiart.org/en/paul-klee/chosen-site-1940,1927,,1927,https://uploads0.wikiart.org/images/paul-klee/chosen-site-1940(1).jpg!Large.jpg,Surrealism,cityscape,,Private Collection,houses-and-buildings,,Late Works,,
https://www.wikiart.org/en/henry-ossawa-tanner/edge-of-the-forest-1893,1893,,1893,https://uploads5.wikiart.org/images/henry-ossawa-tanner/edge-of-the-forest-1893.jpg!Large.jpg,Impressionism,landscape,,,Bank,,,,
https://www.wikiart.org/en/maurice-esteve/pichetrou-1974-1,1974,,1974,https://uploads1.wikiart.org/images/maurice-esteve/pichetrou-1974-1.jpg,Art Informel,abstract,,,,,,,
https://www.wikiart.org/en/pablo-picasso/woman-s-head-and-hand-1921,1921,,1921,https://uploads2.wikiart.org/images/pablo-picasso/woman-s-head-and-hand-1921.jpg!Large.jpg,Neoclassicism,portrait,oil|canvas,Private Collection,female-portraits|Face|Head|Chin|Forehead|Nose,,Neoclassicist & Surrealist Period,,
https://www.wikiart.org/en/dr-atl/erupcion-en-apogeo-1960,1960,,1960,https://uploads2.wikiart.org/00309/images/dr-atl/erupcio-n-en-apogeo.jpg!Large.jpg,Expressionism,landscape,,,Geological phenomenon,,,,
https://www.wikiart.org/en/leon-berkowitz/pendant-green-1977,1977,,1977,https://uploads3.wikiart.org/images/leon-berkowitz/pendant-green-1977.jpg,Color Field Painting,abstract,,,Orange|Rectangle,,,,
https://www.wikiart.org/en/luis-sacilotto/vibra-es-verticais-1952,1952,,1952,https://uploads8.wikiart.org/images/luis-sacilotto/vibra-es-verticais-1952.jpg,Concretism,abstract,,,Line|Rectangle|Font,,,,
https://www.wikiart.org/en/edward-ruscha/trademark-grid-1962,1962,,1962,https://uploads6.wikiart.org/00221/images/edward-ruscha/trademark-grid.jpg!Large.jpg,Pop Art,figurative|sketch and study,,,Text|Font,Trademark 1961-1963,,,
https://www.wikiart.org/en/ancient-greek-painting/a-color-reconstruction-of-the-phrasikleia-kore-an-archaic-greek-funerary-statue--550,550 BC,,550 BC,https://uploads3.wikiart.org/00237/images/ancient-greek-painting/a-color-reconstruction-of-the-phrasikleia-kore-an-archaic-greek-funerary-statue-created-in-the-sixth.jpg!Large.jpg,Archaic,sculpture,,,,Gods in Color,,Polychromy,
https://www.wikiart.org/en/silvestro-lega/villa-bandini-at-the-gabbro-1882,1882,,1882,https://uploads7.wikiart.org/00363/images/silvestro-lega/lega-villa-bandini-al-gabbro.jpg!Large.jpg,Realism,landscape|genre painting,oil|canvas,Private Collection,1880s paintings from Italy,,,,
https://www.wikiart.org/en/henri-matisse/the-striped-dress-1938,1938,,1938,https://uploads6.wikiart.org/00134/images/henri-matisse/the-striped-dress-1938.jpg!Large.jpg,Fauvism,figurative,,,,,,,
https://www.wikiart.org/en/andr-lhote/nu-assis-1948,1948,,1948,https://uploads3.wikiart.org/images/andr-lhote/nu-assis-1948.jpg,Cubism,nude painting (nu),,,Figure drawing,,,,
https://www.wikiart.org/en/eyvind-earle/blue-floral,,,,https://uploads4.wikiart.org/images/eyvind-earle/blue-floral.jpg!Large.jpg,Magic Realism,landscape,,,flowers-and-plants|Flower|Plant,,,,
https://www.wikiart.org/en/nicolae-grigorescu/turkish-prisoners,,,,https://uploads7.wikiart.org/images/nicolae-grigorescu/turkish-prisoners.jpg!Large.jpg,Realism,portrait,,,,,,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-hazhomlokzat-keresztmetszetekkel-1936,,,,https://uploads0.wikiart.org/00389/images/vajda-lajos/vajda-lajos-h-zhomlokzat-keresztmetszetekkel-1936.JPG!Large.JPG,,,,,,,,,
https://www.wikiart.org/en/gustave-dore/the-inferno-canto-32-2,,,,https://uploads6.wikiart.org/images/gustave-dore/the-inferno-canto-32-2.jpg!Large.jpg,Romanticism,illustration,etching,,"sins-and-sinners|fictional-characters|Dante|Virgil|Dante-Alighieri-""The-Divine-Comedy""|monochrome|Monochrome photography|Tree|Water|Still life photography",The Divine Comedy,,,
https://www.wikiart.org/en/thomas-eakins/studies-of-game-birds-probably-viginia-rails,,,,https://uploads1.wikiart.org/images/thomas-eakins/studies-of-game-birds-probably-viginia-rails.jpg,Realism,sketch and study,oil|canvas,,birds|Brown,,,,
https://www.wikiart.org/en/ronald-bladen/host-of-the-ellipse-garden-1981,1981,,1981,https://uploads6.wikiart.org/images/ronald-bladen/host-of-the-ellipse-garden-1981.jpg,Minimalism,sculpture,,,Room|Table,,,,
https://www.wikiart.org/en/craig-mullins/baby,,,,https://uploads7.wikiart.org/images/craig-mullins/baby.jpg!Large.jpg,Realism,sketch and study,,,Sketch|Figure drawing|Arm,,,,
https://www.wikiart.org/en/avigdor-arikha/pine-trees-2004,2004,,2004,https://uploads0.wikiart.org/images/avigdor-arikha/pine-trees-2004.jpg,Expressionism,landscape,,,Tree|Branch|Plant|Woody plant|Botany|monochrome,,,,
https://www.wikiart.org/en/vincent-van-gogh/portrait-of-patience-escalier-shepherd-in-provence-1888,1888,"Arles, Bouches-du-Rhône","Arles, Bouches-du-Rhône|1888; Arles, Bouches-du-Rhône, France|1888",https://uploads7.wikiart.org/images/vincent-van-gogh/portrait-of-patience-escalier-shepherd-in-provence-1888.jpg!Large.jpg,Post-Impressionism,portrait,oil|canvas,"Norton Simon Museum, Pasadena, CA, US",male-portraits,,,,
https://www.wikiart.org/en/giovanni-boldini/lady-with-a-black-hat,,,,https://uploads0.wikiart.org/images/giovanni-boldini/lady-with-a-black-hat.jpg!Large.jpg,Realism,portrait,linen|pastel,Private Collection,female-portraits|Hair|Lady|Hairstyle|Beauty,,,,
https://www.wikiart.org/en/giorgio-de-chirico/st-george-killing-the-dragon-1940,1940,Rome,"1940|1940; Rome, Italy|Rome",https://uploads5.wikiart.org/images/giorgio-de-chirico/st-george-killing-the-dragon-1940.jpg!Large.jpg,Neo-baroque,allegorical painting,oil|canvas,Private Collection,female-nude|knights-and-warriors|beasts-and-dragons|St.-George|Mythology,,,,
https://www.wikiart.org/en/ivan-shishkin/self-portrait-1886,1886,,1886,https://uploads3.wikiart.org/images/ivan-shishkin/self-portrait-1886.jpg!Large.jpg,Realism,self-portrait,,,male-portraits|famous-people|Ivan-Shishkin|Facial hair|Beard|Moustache,,,,
https://www.wikiart.org/en/mikhail-nesterov/snowballs-1879,1879,,1879,https://uploads1.wikiart.org/images/mikhail-nesterov/snowballs-1879.jpg,Realism,genre painting,,,winter|streets-and-squares|children|games-and-toys,,,,
https://www.wikiart.org/en/huang-yongyu/ink-lotus,,,,https://uploads1.wikiart.org/images/huang-yongyu/ink-lotus.jpg,Abstract Expressionism|Ink and wash painting,flower painting,,,Plant|Botany|Tree|Flower,,,,
https://www.wikiart.org/en/maurizio-cattelan/untitled-2001,2001,,2001,https://uploads1.wikiart.org/images/maurizio-cattelan/untitled-2001.jpg,Conceptual Art,installation,,,Tourist attraction|Floor|Museum|Room,,,,
https://www.wikiart.org/en/guanxiu/the-4th-panthaka-arhat,891,,891,https://uploads0.wikiart.org/images/guanxiu/the-4th-panthaka-arhat.jpg,Ink and wash painting,religious painting,,,Musical instrument,Sixteen Arhats at Shengyin Temple,,,
https://www.wikiart.org/en/alfred-stevens/the-bouquet-1857,1857,,1857,https://uploads2.wikiart.org/images/alfred-stevens/the-bouquet-1857.jpg!Large.jpg,Realism,genre painting,oil|canvas,Private Collection,flowers-and-plants|female-portraits|women-and-mirrors,,,,
https://www.wikiart.org/en/francesco-de-rossi-francesco-salviati/portrait-of-a-man-1,,,,https://uploads8.wikiart.org/00291/images/francesco-de-rossi-francesco-salviati/portrait-of-a-man-met-dt200205.jpg!Large.jpg,Mannerism (Late Renaissance),portrait,oil,,Monarch,,,,
https://www.wikiart.org/en/zinaida-serebriakova/portrait-of-n-geydenreyh-in-blue-1923,1923,,1923,https://uploads2.wikiart.org/images/zinaida-serebriakova/portrait-of-n-geydenreyh-in-blue-1923.jpg!Large.jpg,Expressionism,portrait,,,female-portraits|Lady|Beauty,,,,
https://www.wikiart.org/en/willard-metcalf/the-landing-place,1904,,1904,https://uploads4.wikiart.org/images/willard-metcalf/the-landing-place.jpg!Large.jpg,Impressionism,landscape,,Private Collection,rivers-and-waterfalls|boats-and-ships|forests-and-trees|Bank|River|Water|Natural landscape|Water resources|Watercourse|Waterway|Shore,,,,
https://www.wikiart.org/en/lourdes-castro/ombres-color-es-autour-d-un-vase-1975,1975,,1975,https://uploads4.wikiart.org/images/lourdes-castro/ombres-color-es-autour-d-un-vase-1975.jpg,Pop Art,figurative,,,,,,,
https://www.wikiart.org/en/joaqu-n-sorolla/looking-for-shellfish-1905,1905,,1905; Spain|1905,https://uploads4.wikiart.org/images/joaquin-sorolla/looking-for-shellfish-1905.jpg!Large.jpg,Impressionism,genre painting,oil|canvas,,children,,,,
https://www.wikiart.org/en/george-frederick-watts/ellen-terry-asleep,,,,https://uploads6.wikiart.org/images/george-frederick-watts/ellen-terry-asleep(1).jpg!Large.jpg,Romanticism,portrait,,Private Collection,female-portraits|Sketch|Figure drawing,,,,
https://www.wikiart.org/en/salvador-dali/duck,1918,,1918,https://uploads7.wikiart.org/images/salvador-dali/duck.jpg!Large.jpg,Realism,still life,,,,,Early Years (1917-1927),,
https://www.wikiart.org/en/gene-davis/banjo-1981-1,1981,,1981,https://uploads2.wikiart.org/images/gene-davis/banjo-1981-1.jpg,Color Field Painting,abstract,,,Line,,,,
https://www.wikiart.org/en/julian-alden-weir/girl-standing-by-a-gate-1896,1896,,1896,https://uploads8.wikiart.org/images/julian-alden-weir/girl-standing-by-a-gate-1896.jpg!Large.jpg,Impressionism,genre painting,oil|canvas,Private Collection,female-portraits|gates-and-towers|Lady,,,,
https://www.wikiart.org/en/alphonse-mucha/fairy-with-iris-bleeding,,,,https://uploads6.wikiart.org/00380/images/alphonse-mucha/elfe-mit-irisbluten-alphonse-mucha.jpg!Large.jpg,Art Nouveau (Modern),mythological painting,,,,,,,
https://www.wikiart.org/en/paul-gauguin/les-alyscamps-1888,1888,Arles-sur-tech,"Arles-sur-tech|1888; Arles-sur-tech, France|1888",https://uploads2.wikiart.org/images/paul-gauguin/les-alyscamps-1888.jpg!Large.jpg,Synthetism|Post-Impressionism,landscape,oil|canvas,,Arles,,Breton period,,
https://www.wikiart.org/en/barrington-watson/fiona,,,,https://uploads3.wikiart.org/images/barrington-watson/fiona.jpg!Large.jpg,Expressionism,portrait,,,Lady,,,,
https://www.wikiart.org/en/francesco-de-rossi-francesco-salviati/deposition-detail-1548,1548,,1548,https://uploads4.wikiart.org/00291/images/francesco-de-rossi-francesco-salviati/descendimiento-salviati-03.JPG!Large.JPG,Mannerism (Late Renaissance),religious painting,,"Basilica di Santa Croce, Florence, Italy",Mythology|Textile,,,,
