url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Media,Location,Theme,Period,Series
https://www.wikiart.org/en/alexandre-benois/italian-comedy-indiscreet-punchinello,1906,,1906,https://uploads1.wikiart.org/images/alexandre-benois/italian-comedy-indiscreet-punchinello(1).jpg!Large.jpg,Post-Impressionism,genre painting,arts-and-crafts|theatres|Action-adventure game,oil|paper,,,,
https://www.wikiart.org/en/tsukioka-yoshitoshi/the-appearance-of-a-waitress-at-fukagawa-in-the-tempo-era,,,,https://uploads3.wikiart.org/images/tsukioka-yoshitoshi/the-appearance-of-a-waitress-at-fukagawa-in-the-tempo-era.jpg!Large.jpg,Ukiyo-e,portrait,female-portraits,,,,,Thirty-two Aspects of Daily Life
https://www.wikiart.org/en/mikhail-nesterov/by-a-monastery-entrance-1925,1925,,1925,https://uploads7.wikiart.org/images/mikhail-nesterov/by-a-monastery-entrance-1925.jpg!Large.jpg,Post-Impressionism,genre painting,friars-and-monks|Tree,oil|cardboard,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/maki-haku/poem-69-43,,,,https://uploads0.wikiart.org/images/maki-haku/poem-69-43.jpg!Large.jpg,Sōsaku hanga,abstract,Turquoise,,,,,
https://www.wikiart.org/en/vladimir-makovsky/easter-mass-1888,1888,,1888|1887 - 1888; Russian Federation,https://uploads5.wikiart.org/images/vladimir-makovsky/easter-mass-1888.jpg!Large.jpg,Realism,genre painting,priests-and-sacraments|rituals-and-traditions|Easter,oil|canvas,"Serpukhov Museum of History and Fine Arts, Serpukhov, Russia",,,
https://www.wikiart.org/en/alfred-stieglitz/the-flatiron-building-1903,1903,,1903,https://uploads4.wikiart.org/images/alfred-stieglitz/the-flatiron-building-1903.jpg,Pictorialism,photo,Tree|Atmospheric phenomenon|Branch|Woody plant,,,,,
https://www.wikiart.org/en/ferdinand-georg-waldm-ller/girl-lost-in-contemplation-of-an-image-of-the-virgin-1853,1853,,1853,https://uploads1.wikiart.org/images/ferdinand-georg-waldm-ller/girl-lost-in-contemplation-of-an-image-of-the-virgin-1853.jpg!Large.jpg,Biedermeier,genre painting,Sitting|Lady,,,,,
https://www.wikiart.org/en/sarah-purser/berkeley-and-dorothy-sheffield-1885,1885,,1885,https://uploads2.wikiart.org/00316/images/sarah-purser/sarah-purser-berkeley-and-dorothy-sheffield-1885.png!Large.png,Naturalism,portrait,,,,,,
https://www.wikiart.org/en/francis-picabia/banks-of-the-orne-at-benouville,1908,,1908,https://uploads0.wikiart.org/images/francis-picabia/banks-of-the-orne-at-benouville.jpg!Large.jpg,Impressionism,landscape,rivers-and-waterfalls|Normandy|forests-and-trees|Tree|Sky|Natural landscape|Water|Woody plant|Bank|Waterway,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/alfred-dehodencq/intimate-portraits-1872,1872,,1872,https://uploads1.wikiart.org/00366/images/alfred-dehodencq/alfred-dehodencq-portraits-intimes-ppp536-mus-e-des-beaux-arts-de-la-ville-de-paris.jpg!Large.jpg,Romanticism,genre painting,family-portraits|Family,oil|canvas,,,,Paintings
https://www.wikiart.org/en/marc-chagall/fisherman-s-family-1968,1968,Saint-paul-de-vence,"1968|1968; Saint-paul-de-vence, France|Saint-paul-de-vence",https://uploads7.wikiart.org/images/marc-chagall/fisherman-s-family-1968.jpg!Large.jpg,Surrealism,genre painting,family-portraits|twilight-and-night,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/esteban-vicente/orange-red-black-1962,1962,,1962,https://uploads7.wikiart.org/images/esteban-vicente/orange-red-black-1962.jpg,Abstract Expressionism,abstract,Orange,,,,,
https://www.wikiart.org/en/chaokun-wang/stake-2021,2021,,2021,https://uploads8.wikiart.org/00453/images/chaokun-wang/stake.jpg!Large.jpg,Expressionism,photo,Photographic film|Grassland,photography,,,,
https://www.wikiart.org/en/louis-hayet/le-marche-1880,1880,,1880,https://uploads0.wikiart.org/00329/images/louis-hayet/louis-hayet-impressionism-art-gallery.JPG!Large.JPG,Pointillism|Neo-Impressionism,genre painting,,oil,,,,
https://www.wikiart.org/en/mary-jane-ansell/liberty-sleeping,2017,,2017,https://uploads8.wikiart.org/00182/images/mary-jane-ansell/liberty-sleeping.jpg!Large.jpg,Photorealism|Kitsch,figurative,Flag,,,,,
https://www.wikiart.org/en/otto-mueller/waldstuck-mit-blumen-und-teich-1925,1925,,1925,https://uploads0.wikiart.org/00144/images/otto-mueller/otto-mueller-waldst-ck-mit-blumen-und-teich-ca1925.jpeg!Large.jpeg,Expressionism,landscape,,tempera,Private Collection,,,
https://www.wikiart.org/en/julian-alden-weir/landscape-with-steeple-wyndham,1892,,1892,https://uploads1.wikiart.org/images/julian-alden-weir/landscape-with-steeple-wyndham.jpg!Large.jpg,Impressionism,landscape,forests-and-trees|Tree|Natural environment|Forest|Woodland|Natural landscape|Old-growth forest|Woody plant|Northern hardwood forest,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/jean-leon-gerome/solomon-s-wall-jerusalem,,,,https://uploads3.wikiart.org/images/jean-leon-gerome/solomon-s-wall-jerusalem.jpg!Large.jpg,Orientalism,cityscape,Jerusalem|Holy places|Shadow|Tourism,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/vincent-van-gogh/old-nag-1883,1883,Haag / Den Haag / La Haye / The Hague,"1883; Haag / Den Haag / La Haye / The Hague, Netherlands|1883|Haag / Den Haag / La Haye / The Hague",https://uploads0.wikiart.org/images/vincent-van-gogh/old-nag-1883.jpg!Large.jpg,Realism,animal painting,animals|horses|Horse|Mane|Mare|Sorrel|Sketch,pencil|watercolor|paper,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/roy-lichtenstein/i-love-liberty-1982,1982,,1982,https://uploads0.wikiart.org/00101/images/roy-lichtenstein/b07a120fb8203537b8bf5fedfd3ae1cb-1.jpg!Large.jpg,Pop Art,figurative,,vellum|screenprint,,,,
https://www.wikiart.org/en/edouard-manet/view-of-holland-1872,1872,,1872,https://uploads5.wikiart.org/images/edouard-manet/view-of-holland-1872.jpg!Large.jpg,Realism,marina,boats-and-ships|Galway hooker|Boat|Vehicle|Galiot|Smack|Sailing|Sail|Watercraft|Sailboat,oil|canvas,"Philadelphia Museum of Art, Philadelphia, PA, US",,,
https://www.wikiart.org/en/georges-seurat/cadet-from-saint-cyr-1884,1884,,1884; France|1884,https://uploads2.wikiart.org/images/georges-seurat/cadet-from-saint-cyr-1884.jpg!Large.jpg,Pointillism|Neo-Impressionism,landscape,rivers-and-waterfalls|gardens-and-parks|Tree|Natural landscape|Natural environment|Grass|Grassland|Plant,oil|wood,Private Collection,,,
https://www.wikiart.org/en/sam-francis/untitled-1987,1987,,1987,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Color Field Painting|Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/ilya-repin/portrait-of-of-julia-bogdanovna-repman-born-krause-wife-of-dr-a-h-repman-1881,1881,,1881,https://uploads5.wikiart.org/images/ilya-repin/portrait-of-of-julia-bogdanovna-repman-born-krause-wife-of-dr-a-h-repman-1881.jpg!Large.jpg,Realism,portrait,Lady,,,,,
https://www.wikiart.org/en/wassily-kandinsky/not_detected_189367,1928,,1928,https://uploads8.wikiart.org/images/wassily-kandinsky/not_detected_189367.jpg!Large.jpg,Abstract Art,design,scene-design,tempera|ink|watercolor|paper,"Georges Pompidou Center, Paris, France",,,
https://www.wikiart.org/en/eugene-leroy/adam-and-eve-1968,1968,,1968,https://uploads0.wikiart.org/images/eugene-leroy/adam-and-eve-1968.jpg,Art Informel,religious painting,Tree|Trunk|Woody plant,,,,,
https://www.wikiart.org/en/gustave-loiseau/small-farm-at-vaudreuil,,,,https://uploads1.wikiart.org/images/gustave-loiseau/small-farm-at-vaudreuil.jpg!Large.jpg,Post-Impressionism,landscape,houses-and-buildings|forests-and-trees|Tree,,,,,
https://www.wikiart.org/en/georges-braque/head-of-a-woman-1909,1909,,1909; France|1909,https://uploads6.wikiart.org/images/georges-braque/head-of-a-woman-1909.jpg!Large.jpg,Cubism,portrait,female-portraits,oil|canvas,"Musée d'Art Moderne de la Ville de Paris, Paris, France",,,
https://www.wikiart.org/en/julian-alden-weir/a-french-homestead,1878,,1878,https://uploads7.wikiart.org/images/julian-alden-weir/a-french-homestead.jpg!Large.jpg,Tonalism,landscape,houses-and-buildings|lakes-and-ponds|France|forests-and-trees|Natural landscape|Tree,oil|canvas,"Brooklyn Museum, New York City, NY, US",,,
https://www.wikiart.org/en/edward-hopper/not_detected_235598,1939,,1939|1939; United States,https://uploads7.wikiart.org/images/edward-hopper/not_detected_235598(1).jpg!Large.jpg,Social Realism,genre painting,furniture-and-decoration|Movie|Recreation,oil|canvas,"Museum of Modern Art (MoMA), New York City, NY, US",,,
https://www.wikiart.org/en/thomas-cole/mount-aetna-from-taormina-1842,1842,,1842,https://uploads4.wikiart.org/images/thomas-cole/mount-aetna-from-taormina-1842.jpg!Large.jpg,Romanticism,landscape,mountains|Sky|morning|Mountain|Stratovolcano,oil|canvas,,,,
https://www.wikiart.org/en/yaacov-agam/grand-oeil-cosmique-1979,1979,,1979,https://uploads6.wikiart.org/images/yaacov-agam/grand-oeil-cosmique-1979.jpg,Kinetic Art,sculpture,Clock|Pendulum,,,,,
https://www.wikiart.org/en/vincent-van-gogh/orphan-man-with-long-overcoat-glass-and-handkerchief-1882,1882,Haag / Den Haag / La Haye / The Hague,"1882|1882; Haag / Den Haag / La Haye / The Hague, Netherlands|Haag / Den Haag / La Haye / The Hague",https://uploads0.wikiart.org/images/vincent-van-gogh/orphan-man-with-long-overcoat-glass-and-handkerchief-1882.jpg!Large.jpg,Realism,portrait,male-portraits|Standing|Coat|costume design|Gentleman,pencil|paper,"Kröller-Müller Museum, Otterlo, Netherlands",,,
https://www.wikiart.org/en/richard-parkes-bonington/francis-i-and-the-duchess-of-etampes,,,,https://uploads5.wikiart.org/images/richard-parkes-bonington/francis-i-and-the-duchess-of-etampes.jpg!Large.jpg,Romanticism,genre painting,famous-people|dogs|conversations,oil|canvas,,,,
https://www.wikiart.org/en/jose-ferraz-de-almeida-junior/votorantim-waterfall-1893,1893,,1893|1893; Brazil,https://uploads8.wikiart.org/images/jose-ferraz-de-almeida-junior/votorantim-waterfall-1893.jpg!Large.jpg,Realism,landscape,Body of water|Waterfall|Nature|Water|Natural landscape|Water resources|Watercourse|River|Mountain river,oil,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/railway-bridge-at-chatou-1881,1881,,1881,https://uploads4.wikiart.org/images/pierre-auguste-renoir/railway-bridge-at-chatou-1881.jpg!Large.jpg,Impressionism,landscape,Tree|Rural area,oil|canvas,"Musée d'Orsay, Paris, France",,Rejection of Impressionism,
https://www.wikiart.org/en/john-singer-sargent/gypsy-encampment,1912,,1912,https://uploads7.wikiart.org/images/john-singer-sargent/gypsy-encampment.jpg!Large.jpg,Impressionism,portrait,group-portraits|gypsies,oil|canvas,"Addison Gallery of American Art (Phillips Academy), Andover, MA, US",,,
https://www.wikiart.org/en/eyvind-earle/a-summer-day-1997,1997,,1997|1997; United States,https://uploads1.wikiart.org/images/eyvind-earle/a-summer-day-1997.jpg!Large.jpg,Magic Realism,landscape,forests-and-trees|Nature|Water|Natural landscape|Sky|Graphic design,,,,,
https://www.wikiart.org/en/jamie-wyeth/a-very-small-dog-1980,1980,,1980,https://uploads3.wikiart.org/images/jamie-wyeth/a-very-small-dog-1980.jpg,Contemporary Realism,animal painting,animals|dogs|roads-and-vehicles|Graphic design,,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/street-in-the-rain,1926,,1926,https://uploads2.wikiart.org/images/ernst-ludwig-kirchner/street-in-the-rain.jpg!Large.jpg,Expressionism,genre painting,streets-and-squares|houses-and-buildings,,,,,
https://www.wikiart.org/en/joseph-farquharson/the-feugh,,,,https://uploads8.wikiart.org/images/joseph-farquharson/the-feugh.jpg!Large.jpg,Realism,landscape,Water,,,,,
https://www.wikiart.org/en/felix-vallotton/french-writer-joseph-de-maistre-1895,1895,,1895,https://uploads5.wikiart.org/images/felix-vallotton/french-writer-joseph-de-maistre-1895.jpg!Large.jpg,Art Nouveau (Modern),portrait,male-portraits|famous-people|Face|Hair|Facial expression|Head|Facial hair|Nose|Forehead|Cheek,,,,,
https://www.wikiart.org/en/roger-weik/number-292-2014,2014,Los Angeles,"2014; Los Angeles, United States|Los Angeles|2014",https://uploads6.wikiart.org/images/roger-weik/number-292-2014.jpg!Large.jpg,Abstract Expressionism,abstract,Turquoise,,,,,
https://www.wikiart.org/en/on-kawara/4-mars-1973-from-today-series-1973,1973,,1973,https://uploads6.wikiart.org/images/on-kawara/4-mars-1973-from-today-series-1973.jpg!Large.jpg,Conceptual Art,figurative,Font|Text|Logo,,,,,
https://www.wikiart.org/en/frantisek-kupka/organization-of-graphic-motifs,1913,,1913,https://uploads8.wikiart.org/images/frantisek-kupka/organization-of-graphic-motifs.jpg!Large.jpg,Orphism,abstract,Flower|Spiral,oil|canvas,"National Gallery of Art, Washington, DC, US",,,
https://www.wikiart.org/en/arkhip-kuindzhi/sunset-in-the-forest-1878,1878,,1878,https://uploads3.wikiart.org/images/arkhip-kuindzhi/sunset-in-the-forest-1878.jpg!Large.jpg,Realism,landscape,sunrise-and-sunset|forests-and-trees|Tree|Forest|Spruce-fir forest|Old-growth forest|Northern hardwood forest|Natural environment|Woodland|Tropical and subtropical coniferous forests|Nature|Grove,oil|canvas,,,,
https://www.wikiart.org/en/patrick-caulfield/cross-1968,1968,,1968,https://uploads8.wikiart.org/images/patrick-caulfield/cross-1968.jpg!Large.jpg,Pop Art,still life,Religious item|Cross|Symbol|Line,,,,,
https://www.wikiart.org/en/barton-lidice-benes/botanica-flowers-2011,2011,,2011,https://uploads3.wikiart.org/images/barton-lidice-benes/botanica-flowers-2011.jpg!Large.jpg,Conceptual Art,figurative,Botany|Plant|Pedicel|Flower|Textile,,,,,
https://www.wikiart.org/en/gustave-caillebotte/boulevard-haussmann-in-the-snow,1881,,1881,https://uploads4.wikiart.org/images/gustave-caillebotte/boulevard-haussmann-in-the-snow.jpg!Large.jpg,Impressionism,cityscape,winter|streets-and-squares,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/edward-hopper/compartment-car,1938,,1938,https://uploads2.wikiart.org/00281/images/edward-hopper/1938.jpg!Large.jpg,New Realism,genre painting,furniture-and-decoration|Room,oil|canvas,,,,'Window' paintings
https://www.wikiart.org/en/karl-blossfeldt/art-forms-in-nature-7-1928,1928,,1928,https://uploads4.wikiart.org/00327/images/karl-blossfeldt/blossfeldt-karl-blossfeldt-archiv-de-bildmat1-7.jpg,Documentary photography,photo,,photography,,,,Urformen der Kunst (Art Forms in Nature)
https://www.wikiart.org/en/john-miller/summer-haze,,,,https://uploads2.wikiart.org/images/john-miller/summer-haze.jpg,Contemporary Realism,landscape,Sky|Daytime|Azure|Horizon|Sea|Atmosphere|Calm,,,,,
https://www.wikiart.org/en/lucian-freud/landscape-with-birds-1940,1940,,1940,https://uploads8.wikiart.org/images/lucian-freud/landscape-with-birds-1940.jpg,Surrealism,landscape,birds|forests-and-trees,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/susan-rothenberg/untitled-1982,1982,,1982,https://uploads0.wikiart.org/images/susan-rothenberg/untitled-1982.jpg,Neo-Expressionism,abstract,Sketch|Eyebrow|Figure drawing|Line,,,,,
https://www.wikiart.org/en/james-mcneill-whistler/variations-in-flesh-colour-and-green-the-balcony,1865,,1865,https://uploads6.wikiart.org/images/james-mcneill-whistler/variations-in-flesh-colour-and-green-the-balcony.jpg!Large.jpg,Realism|Japonism,genre painting,leisure-and-sleep,oil|board,,,,
https://www.wikiart.org/en/the-game-of-marseille/genius-stars-lautreamond-1941,1941,,1941,https://uploads3.wikiart.org/00280/images/the-game-of-marseille/genius-stars-lautreamond.jpg!Large.jpg,Surrealism,design,,,,,,
https://www.wikiart.org/en/frank-stella/swan-engraving-circle-ii-state-iii-1983,1983,,1983,https://uploads4.wikiart.org/images/frank-stella/swan-engraving-circle-ii-state-iii-1983.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/laszlo-moholy-nagy/pneumatik-1924,1924,,1924,https://uploads4.wikiart.org/images/laszlo-moholy-nagy/pneumatik-1924.jpg!Large.jpg,Dada,symbolic painting,roads-and-vehicles|words|Font,collage|paper,"Louisiana Museum of Modern Art, Humlebaek, Denmark",,,
https://www.wikiart.org/en/piero-dorazio/rosso-perugino-1979,1979,,1979,https://uploads4.wikiart.org/images/piero-dorazio/rosso-perugino-1979.jpg!Large.jpg,Color Field Painting,abstract,Orange|Pattern|Rectangle|Line|Textile,,,,,
https://www.wikiart.org/en/joan-tuset/the-rape-of-europa-1999,1999,,1999,https://uploads1.wikiart.org/00305/images/joan-tuset/1999-the-rape-of-europa.jpg!Large.jpg,Neo-Figurative Art,figurative|mythological painting,Mythology,,,,,
https://www.wikiart.org/en/hans-bellmer/the-doll-maquette-for-the-doll-s-games-1938-15,1938,,1938,https://uploads3.wikiart.org/images/hans-bellmer/the-doll-maquette-for-the-doll-s-games-1938-15.jpg!Large.jpg,,photo,Arm|Leg,,,,,
https://www.wikiart.org/en/james-mcneill-whistler/red-and-black-the-fan-1894,1894,,1894,https://uploads2.wikiart.org/images/james-mcneill-whistler/red-and-black-the-fan-1894.jpg!Large.jpg,Impressionism,portrait,female-portraits|Lady,oil|canvas,,,,
https://www.wikiart.org/en/salvador-dali/el-escorial-and-catastrophe-form-calligraphy,1982,,1982,https://uploads1.wikiart.org/images/salvador-dali/el-escorial-and-catastrophe-form-calligraphy.jpg,Naïve Art (Primitivism)|Surrealism,cityscape,Font|Text,,,,Classic Period (1941-1989),
https://www.wikiart.org/en/alexander-calder/fish-pull-toy-1960,1960,,1960,https://uploads1.wikiart.org/00209/images/alexander-calder/fish-pull-toy-1960.jpg,Expressionism,design,Product,,,Toys,LARGE-SCALE DEVELOPMENTS AND INTERCONTINENTAL COMMISSIONS: 1953–1962,
https://www.wikiart.org/en/david-bates/arab-shepherds-1892,1892,,1892,https://uploads2.wikiart.org/images/david-bates/arab-shepherds-1892.jpg!Large.jpg,Realism,genre painting,Herd|Herder|Shepherd|Pasture|Grassland|Ecoregion|Adaptation|sheep|Herding,,,,,
https://www.wikiart.org/en/remedios-varo/as-the-volante-1962,1962,,1962,https://uploads4.wikiart.org/images/remedios-varo/as-the-volante-1962.jpg!Large.jpg,Surrealism,symbolic painting,allegories-and-symbols|fantastic-vehicles|fantastic-animals|Graphic design,,,,,
https://www.wikiart.org/en/el-lissitzky/beat-all-the-scattered-1920,1920,Moscow,"1920|Moscow|1920; Moscow, Russian Federation",https://uploads2.wikiart.org/images/el-lissitzky/beat-all-the-scattered-1920.jpg!Large.jpg,Suprematism,illustration,,,,,,Suprematic tale about two squares
https://www.wikiart.org/en/otto-mueller/rote-dacher-1929,1929,,1929,https://uploads8.wikiart.org/00144/images/otto-mueller/otto-mueller-rote-d-cher-ca1929.jpeg!Large.jpeg,Expressionism,landscape,,tempera,Private Collection,,,
https://www.wikiart.org/en/donald-judd/untitled-the-block-1965,1965,,1965,https://uploads5.wikiart.org/00336/images/donald-judd/untitled-the-block-1965.jpg!Large.jpg,Minimalism,sculpture|installation,,,,,,
https://www.wikiart.org/en/geta-bratescu/alterity-2002,2002,,2002,https://uploads0.wikiart.org/images/geta-bratescu/alterity-2002(8).jpg,Conceptual Art,photo,Photograph|Face|Head|Monochrome photography|Standing|monochrome|Snapshot,,,,,
https://www.wikiart.org/en/qin-yufen/lebt-und-arbeitet-in-berlin-und-peking-1997,1997,,1997,https://uploads5.wikiart.org/00335/images/qin-yufen/lebt-und-arbeitet-in-berlin-und-peking-1997.jpg!Large.jpg,Conceptual Art,installation,,,,,,
https://www.wikiart.org/en/thomas-eakins/landscape,,,,https://uploads3.wikiart.org/images/thomas-eakins/landscape.jpg!Large.jpg,Impressionism,landscape,forests-and-trees|Photograph,,,,,
https://www.wikiart.org/en/mariam-aslamazian/mahabalipuram-at-sunset-1973,1973,,1973,https://uploads4.wikiart.org/00404/images/mariam-aslamazian/2022-07-30-15-01-18.png!Large.png,,,,tempera,,,,
https://www.wikiart.org/en/iosif-iser/spanioloaica-1946,1946,,1946,https://uploads8.wikiart.org/images/iosif-iser/spanioloaica-1946.jpg!Large.jpg,Impressionism,portrait,Lady,,,,,
https://www.wikiart.org/en/arthur-segal/still-life-and-a-window-1935,1935,,1935,https://uploads2.wikiart.org/images/arthur-segal/still-life-and-a-window-1935.jpg,Realism,still life,Still life photography|Room,,,,,
https://www.wikiart.org/en/sam-francis/untitled-sfe-85-1992,1992,,1992,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/ellsworth-kelly/dominican-1952,1952,,1952,https://uploads0.wikiart.org/images/ellsworth-kelly/dominican-1952.jpg,Hard Edge Painting,abstract,Line|Material property,,,,,
https://www.wikiart.org/en/sam-francis/painting-1957,1957,,1957,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Abstract Expressionism,abstract,,watercolor|paper,"Tate Modern, London, UK",,,
https://www.wikiart.org/en/jesus-helguera/popocatepetl,1940,,1940; Mexico|1940,https://uploads1.wikiart.org/00128/images/jesus-helguera/jes-s-helguera-1912-1971-tutt-art-40.jpg,Modernismo,mythological painting,Mythology|Human,,,,,
https://www.wikiart.org/en/edelfelt-albert/agnes-lamberg-f-kjellberg,,,,https://uploads2.wikiart.org/00222/images/edelfelt-albert/mrs-lamberg-n-e-kjellberg-albert-edelfelt-nationalmuseum-25454.jpg!Large.jpg,Realism,portrait,Lady|Picture frame,pastel,,,,
https://www.wikiart.org/en/telemaco-signorini/the-honeymoon-1863,1863,,1863,https://uploads8.wikiart.org/00489/images/telemaco-signorini/telemaco-signorini-honeymoon-meisterdrucke-1412216.jpg!Large.jpg,Realism,genre painting,1860s paintings from Italy|People in nature|couples|Recreational fishing,oil|canvas,,,,
https://www.wikiart.org/en/basuki-abdullah/nudity-1,,,,https://uploads4.wikiart.org/images/basuki-abdullah/nudity-1.jpg!Large.jpg,Realism,nude painting (nu),,oil,,,,
https://www.wikiart.org/en/john-atkinson-grimshaw/iris,,,,https://uploads7.wikiart.org/images/john-atkinson-grimshaw/iris.jpg!Large.jpg,Symbolism,mythological painting,Greek-and-Roman-Mythology|Iris|flying,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/stanislaw-szukalski/aviator-1935,1935,,1935,https://uploads7.wikiart.org/00248/images/stanislaw-szukalski/aviator.jpg!Large.jpg,Art Deco,illustration,Astronaut,,,,,
https://www.wikiart.org/en/dorothea-lange/just-about-to-step-into-the-bus-for-the-assembly-center-san-francisco-1942,1942,,1942,https://uploads5.wikiart.org/00333/images/dorothea-lange/just-about-to-step-into-the-bus-for-the-assembly-center-san-francisco-1942.jpg!Large.jpg,Social Realism,photo,,,,,,
https://www.wikiart.org/en/martiros-sarian/under-the-apricot-tree-1954,1954,,1954|1954; Armenia,https://uploads5.wikiart.org/images/martiros-saryan/under-the-apricot-tree-1954.jpg!Large.jpg,Realism,landscape,gardens-and-parks|Tree|Plant|Botany,oil|canvas,,,,
https://www.wikiart.org/en/marc-chagall/study-to-song-of-songs-v,1965,,c.1965; France|1965,https://uploads8.wikiart.org/images/marc-chagall/study-to-song-of-songs-v.jpg!Large.jpg,Surrealism,sketch and study,allegories-and-symbols|Hebrew-Bible|Judaism|Song-of-Songs|Pink,,,,,Song of Songs
https://www.wikiart.org/en/natori-shunsen/nakamura-fukusuke-as-ohan-1928,1928,,1928,https://uploads7.wikiart.org/images/natori-shunsen/nakamura-fukusuke-as-ohan-1928.jpg!Large.jpg,Shin-hanga,yakusha-e,Geisha|Hairstyle|Cheek,,,,,
https://www.wikiart.org/en/carmelo-arden-quin/gris,,,,https://uploads2.wikiart.org/images/carmelo-arden-quin/gris.jpg,Concretism,abstract,,,,,,
https://www.wikiart.org/en/edward-weston/sand-dunes-oceano-1934,1934,,1934,https://uploads6.wikiart.org/images/edward-weston/sand-dunes-oceano-1934.jpg,Surrealism,photo,Monochrome photography|Shadow|monochrome|Line|Sky,,,,,
https://www.wikiart.org/en/salvador-dali/landscape-near-ampurdan-2,1914,,1914,https://uploads0.wikiart.org/images/salvador-dali/landscape-near-ampurdan-2.jpg,Impressionism,landscape,Sky,,,,,
https://www.wikiart.org/en/piroska-szanto/cat,,,,https://uploads7.wikiart.org/images/piroska-szanto/cat.jpg!Large.jpg,Expressionism,animal painting,Cat|Whiskers,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/still-life-tobacco-leaves-1929,1929,,1929,https://uploads1.wikiart.org/images/pyotr-konchalovsky/still-life-tobacco-leaves-1929.jpg,Post-Impressionism,still life,cigarettes-and-pipes|Still life photography,,,,,
https://www.wikiart.org/en/margaret-macdonald/seven-princesses-1907,1907,,1907,https://uploads0.wikiart.org/00327/images/margaret-macdonald/seven-princesses-1907.jpg!Large.jpg,Art Nouveau (Modern),design|literary painting,,,,,,
https://www.wikiart.org/en/j-e-h-macdonald/the-tangled-garden-1916,1916,,1916,https://uploads1.wikiart.org/images/j-e-h-macdonald/the-tangled-garden-1916.jpg!Large.jpg,Art Nouveau (Modern),landscape,Tree,oil|fiberboard,"National Gallery of Canada, Ottawa, Canada",,,
https://www.wikiart.org/en/mario-tozzi/solitude,1931,,1931; France|1931,https://uploads0.wikiart.org/images/mario-tozzi/solitude.jpg!Large.jpg,,figurative,,oil,,,,
https://www.wikiart.org/en/rodrigo-franzao/abstract-proportion-2016,2016,,2016; Brazil|2016,https://uploads2.wikiart.org/00105/images/rodrigo-franzao/7.jpg!Large.jpg,Contemporary,installation,Circle|Net,wire|acrylic,,,,
https://www.wikiart.org/en/amir-baradaran/articulations-of-the-self-7-2015,2015,,2015,https://uploads8.wikiart.org/00100/images/amir-baradaran/articulations-of-the-self-7.jpg,Conceptual Art,performance|installation,,augmented reality,,,,{AR}Ticulations of the Self!
https://www.wikiart.org/en/henri-martin/pool-near-tonnelle-de-marquayrol,,,,https://uploads7.wikiart.org/images/henri-martin/pool-near-tonnelle-de-marquayrol.jpg!Large.jpg,Divisionism,landscape,gardens-and-parks|Tree|Pond,oil|canvas,,,,
https://www.wikiart.org/en/aleksey-savrasov/swiss-form-1862,1862,,1862,https://uploads3.wikiart.org/images/aleksey-savrasov/swiss-form-1862.jpg!Large.jpg,Realism,landscape,forests-and-trees|mountains|Mountainous landforms|Mountain|Mountain range|Valley|Ridge|Highland|Wilderness|Alps|Massif,,,,,
https://www.wikiart.org/en/andre-masson/florence-at-dusk-1958,1958,,1958,https://uploads4.wikiart.org/images/andre-masson/florence-at-dusk-1958.jpg,Surrealism,abstract,Sky,,,,,
https://www.wikiart.org/en/marc-chagall/drawing-by-marc-chagall-for-vladimir-mayakovsky-s-70th-birthday-1963-1,1963,,1963|1963; France,https://uploads0.wikiart.org/images/marc-chagall/drawing-by-marc-chagall-for-vladimir-mayakovsky-s-70th-birthday-1963-1.jpg!Large.jpg,Naïve Art (Primitivism),literary painting,"Vladimir-Mayakovsky-""Understanding-nothing""|Sketch",lithography|paper,,,,
https://www.wikiart.org/en/guntis-strupulis/pavasaris-1974,1974,,1974|1974; Latvia,https://uploads5.wikiart.org/images/guntis-strupulis/pavasaris.jpg,Realism,,People|Crowd|Fun,oil|canvas,,,,
https://www.wikiart.org/en/ivan-kramskoy/convalescent-1885,1885,,1885,https://uploads2.wikiart.org/images/ivan-kramskoy/convalescent-1885.jpg!Large.jpg,Realism,portrait,female-portraits|Lady|Grass|Tree,,,,,
