url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Media,Location,Series,Period,Theme
https://www.wikiart.org/en/bela-czobel/czobel-bela-kubikusok-1904-1904-0,1904,,1904,https://uploads5.wikiart.org/00386/images/bela-czobel/cz-bel-b-la-kubikusok-1904-1.JPG,,genre painting,,,,,,
https://www.wikiart.org/en/tetyana-yablonska/cherry-blossom-2005,2005,,2005,https://uploads8.wikiart.org/00124/images/tetyana-yablonska/cherry-blossom-2005-1.jpg!Large.jpg,Impressionism,flower painting,Tree|Branch|Plant|Leaf|Botany|Still life photography,paper|pastel,,Pastel Series 2003-2005,,
https://www.wikiart.org/en/john-singer-sargent/man-seated-by-a-stream-1912,1912,,1912,https://uploads0.wikiart.org/images/john-singer-sargent/man-seated-by-a-stream-1912.jpg!Large.jpg,Impressionism,genre painting,male-portraits|rivers-and-waterfalls,watercolor,Private Collection,,,
https://www.wikiart.org/en/luke-fildes/portrait-of-alexandra-of-denmark-1905,1905,,1905,https://uploads4.wikiart.org/00128/images/luke-fildes/portrait-of-alexandra-of-denmark.jpg!Large.jpg,Academicism,portrait,Lady,oil|canvas,"Royal Collection (Buckingham Palace), London, UK",,,
https://www.wikiart.org/en/konstantin-korovin/black-cat-on-a-windowsill-1902,1902,,1902,https://uploads2.wikiart.org/images/konstantin-korovin/black-cat-on-a-windowsill-1902.jpg!Large.jpg,Impressionism,interior,animals|cats|Room,,,,,
https://www.wikiart.org/en/lee-krasner/rising-green-1972,1972,,1972,https://uploads0.wikiart.org/images/lee-krasner/rising-green-1972.jpg!Large.jpg,Abstract Expressionism,abstract,Leaf,oil|canvas,"Metropolitan Museum of Art (Met), New York City, NY, US",,,
https://www.wikiart.org/en/henri-de-toulouse-lautrec/madame-misian-nathanson-1897,1897,,1897,https://uploads7.wikiart.org/images/henri-de-toulouse-lautrec/madame-misian-nathanson-1897.jpg!Large.jpg,Post-Impressionism,portrait,female-portraits|Lady|Reading|Sitting,,Private Collection,,,
https://www.wikiart.org/en/helene-schjerfbeck/portrait-of-a-child-1883,1883,,1883,https://uploads5.wikiart.org/images/helene-schjerfbeck/portrait-of-a-child-1883.jpg!Large.jpg,Realism,portrait,Face|Lady|Nose|Cheek|Head,,,,,
https://www.wikiart.org/en/gustave-dore/the-styx-the-irascible,,,,https://uploads0.wikiart.org/images/gustave-dore/the-styx-the-irascible(1).jpg!Large.jpg,Romanticism,illustration,"rivers-and-waterfalls|fictional-characters|Dante|Virgil|Dante-Alighieri-""The-Divine-Comedy""|Styx|Stock photography|Tree",,,The Divine Comedy,,
https://www.wikiart.org/en/richard-hambleton/standing-shadow-2002-2002,2002,,2002,https://uploads7.wikiart.org/00159/images/richard-hambleton/img-2030.jpg!Large.jpg,Street art|Conceptual Art,figurative,Standing|Shadow|silhouette|Human,acrylic,,,,
https://www.wikiart.org/en/john-singer-sargent/mountain-stream,1907,,1907,https://uploads6.wikiart.org/images/john-singer-sargent/mountain-stream.jpg!Large.jpg,Impressionism,landscape,rivers-and-waterfalls|male-nude|mountains|Water|Rock|Stream|Mountain river|Watercourse,watercolor|paper,,,,
https://www.wikiart.org/en/franz-stuck/judith-and-holofernes-1927-1,1927,,1927,https://uploads2.wikiart.org/images/franz-stuck/judith-and-holofernes-1927-1.jpg!Large.jpg,Symbolism,religious painting,female-nude|Holofernes|Judith|Old-Testament|Lady,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/cesare-biseo/study-of-lions-1867,1867,,1867,https://uploads5.wikiart.org/00165/images/cesare-biseo/study-of-lions-1867.jpg!Large.jpg,Orientalism,sketch and study,lions|Sketch,,,,,
https://www.wikiart.org/en/george-dawe/vladimir-petrovich-mezencev-russian-general,,,,https://uploads0.wikiart.org/00318/images/george-dawe/mezencev-1-vladimir-petrovich.jpg!Large.jpg,Neoclassicism,portrait,male-portraits,,"Hermitage Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/john-glover/my-last-view-of-italy-looking-from-the-alps-over-suza-1835,1835,,1835,https://uploads5.wikiart.org/images/john-glover/my-last-view-of-italy-looking-from-the-alps-over-suza-1835.jpg!Large.jpg,Romanticism,landscape,Nature|Tree|Natural landscape|Atmospheric phenomenon|Sky|morning|Woody plant,,,,,
https://www.wikiart.org/en/william-blake/nebuchadnezzar-1795,1795,,1795,https://uploads4.wikiart.org/images/william-blake/nebuchadnezzar-1795.jpg!Large.jpg,Symbolism,symbolic painting,allegories-and-symbols|famous-people|Nebuchadnezzar|Tree|Wildlife,engraving,"Tate Modern, London, UK",,,
https://www.wikiart.org/en/aurel-cojan/personnages-1964,1964,,1964,https://uploads8.wikiart.org/images/aurel-cojan/personnages-1964.jpg!Large.jpg,Art Informel,figurative,Figure drawing|Sketch,,,,,
https://www.wikiart.org/en/james-mcneill-whistler/harmony-in-gray-and-green-miss-cicely-alexander-1873,1873,,1873,https://uploads1.wikiart.org/images/james-mcneill-whistler/harmony-in-gray-and-green-miss-cicely-alexander-1873.jpg!Large.jpg,Impressionism|Realism,portrait,female-portraits|Lady,oil|canvas,,,,
https://www.wikiart.org/en/martha-diamond/untitled-1980,1980,,1980,https://uploads7.wikiart.org/images/martha-diamond/untitled-1980.jpg,Neo-Expressionism,cityscape,Orange,,,,,
https://www.wikiart.org/en/arthur-rackham/the-child-is-given-over-to-merlin,,,,https://uploads1.wikiart.org/images/arthur-rackham/the-child-is-given-over-to-merlin.jpg!Large.jpg,Art Nouveau (Modern),illustration,Organism,,,"The Legends of King Arthur and the Knights of the Round Table, by Nelly Montijn-De Fouw",,
https://www.wikiart.org/en/maria-helena-vieira-da-silva/l-invasion,,,,https://uploads0.wikiart.org/images/maria-helena-vieira-da-silva/l-invasion.jpg,Tachisme,abstract,Tree,,,,,
https://www.wikiart.org/en/pierre-bonnard/the-open-window-1921,1921,,1921,https://uploads6.wikiart.org/images/pierre-bonnard/the-open-window-1921.jpg!Large.jpg,Intimism,interior,,oil|canvas,"Philips Collection, Washington, DC, US",,,
https://www.wikiart.org/en/jean-paul-riopelle/conversation-1946,1946,,1946,https://uploads7.wikiart.org/images/jean-paul-riopelle/conversation-1946.jpg!Large.jpg,Abstract Expressionism,abstract,,watercolor,,,,
https://www.wikiart.org/en/andre-derain/chinese-boxers,1910,,1910,https://uploads7.wikiart.org/images/andre-derain/chinese-boxers.jpg!Large.jpg,Post-Impressionism,sketch and study,male-nude|Figure drawing|Male|Sketch|Human|Standing|Human body,watercolor|paper,Private Collection,,,
https://www.wikiart.org/en/ivan-aivazovsky/the-sunrize-in-feodosiya-1855,1855,,1855,https://uploads7.wikiart.org/images/ivan-aivazovsky/the-sunrize-in-feodosiya-1855.jpg!Large.jpg,Romanticism,marina,sunrise-and-sunset|boats-and-ships|seas-and-oceans|moles-and-embankments|Crimea|Sky|Calm,oil|canvas,,,,
https://www.wikiart.org/en/vajda-lajos/vajda-lajos-dragon-clash-1940-charcoal-on-paper-90x126cm-1940,1940,,1940,https://uploads7.wikiart.org/00389/images/vajda-lajos/vajda-lajos-dragon-clash-1940-charcoal-on-paper-90x126cm.JPG!Large.JPG,,,,,,,,
https://www.wikiart.org/en/john-currin/untitled-1991,1991,,1991,https://uploads7.wikiart.org/00474/images/john-currin/1991untitled.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/alexandre-cabanel/lady-huntington,1882,,1882,https://uploads3.wikiart.org/00380/images/alexandre-cabanel/huntington-motionage-designs.jpg!Large.jpg,Academicism,portrait,female-portraits,oil|canvas,"Fine Arts Museums of San Francisco, San Francisco, CA, US",,,
https://www.wikiart.org/en/artus-scheiner/illustration-for-fairy-tales-for-adults,,,,https://uploads0.wikiart.org/00243/images/artus-scheiner/4591815338-d67461bf17-o.jpg!Large.jpg,Art Nouveau (Modern),illustration,,,,,,
https://www.wikiart.org/en/edouard-cortes/flower-market-at-la-madeleine-6,,,,https://uploads8.wikiart.org/images/edouard-cortes/flower-market-at-la-madeleine-6.jpg!Large.jpg,Post-Impressionism,cityscape,streets-and-squares|houses-and-buildings|markets-and-shops|forests-and-trees,,,,,
https://www.wikiart.org/en/august-von-pettenkofen/forest-with-soldiers-0,,,,https://uploads7.wikiart.org/00345/images/august-von-pettenkofen/august-von-pettenkofen-wald-mit-soldaten.jpg!Large.jpg,Realism,genre painting,,oil,,,,
https://www.wikiart.org/en/eugene-brands/slot-en-sleutel-1951,1951,,1951,https://uploads5.wikiart.org/images/eugene-brands/slot-en-sleutel-1951.jpg!Large.jpg,Art Informel,figurative,Saxophone,,,,,
https://www.wikiart.org/en/pablo-picasso/lying-female-nude-with-cat-1964,1964,,1964,https://uploads6.wikiart.org/images/pablo-picasso/lying-female-nude-with-cat-1964.jpg,Surrealism,nude painting (nu),animals|cats|female-nude,,,,Later Years,
https://www.wikiart.org/en/william-holman-hunt/the-finding-of-the-saviour-in-the-temple-1862,1855,,1855,https://uploads0.wikiart.org/images/william-holman-hunt/the-finding-of-the-saviour-in-the-temple-1862.jpg!Large.jpg,Romanticism|Orientalism,genre painting,celebrations-and-festivals,oil|canvas,"Birmingham Museum and Art Gallery, Birmingham, UK",,,
https://www.wikiart.org/en/amedeo-modigliani/count-weilhorski,1916,Paris,"Paris|1916|1916; Paris, France",https://uploads5.wikiart.org/images/amedeo-modigliani/count-weilhorski.jpg!Large.jpg,Expressionism,portrait,male-portraits|Gentleman|Male,,,,,
https://www.wikiart.org/en/john-henry-twachtman/view-from-the-holley-house-1,1901,,1901,https://uploads2.wikiart.org/images/john-henry-twachtman/view-from-the-holley-house-1.jpg!Large.jpg,Impressionism,landscape,houses-and-buildings|roads-and-vehicles,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/boris-grigoriev/the-shepherd-in-the-mountains-1920,1920,,1920,https://uploads3.wikiart.org/images/boris-gregoriev/the-shepherd-in-the-mountains-1920.jpg!Large.jpg,Cubism|Expressionism,portrait,Face|Head|Nose|Cheek,,,,,
https://www.wikiart.org/en/robert-mangold/series-of-three-1984,1984,,1984,https://uploads5.wikiart.org/images/robert-mangold/series-of-three-1984.jpg,Minimalism,abstract,Orange|Rectangle,lithography,,,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-453,,,,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-212.jpg!Large.jpg,Surrealism,symbolic painting,allegories-and-symbols|flying,,,,,
https://www.wikiart.org/en/eugene-jansson/badtavla-1908,1908,,1908,https://uploads1.wikiart.org/00319/images/eugene-jansson/jansson-eug-ne-frederik-badtavla-1908.jpg,Symbolism,nude painting (nu),,,,,,
https://www.wikiart.org/en/robert-henri/gregorita-with-the-santa-clara-bowl-1917,1917,,1917,https://uploads6.wikiart.org/images/robert-henri/gregorita-with-the-santa-clara-bowl-1917.jpg!Large.jpg,American Realism,portrait,,,,,,
https://www.wikiart.org/en/john-james-audubon/plate-113-blue-bird,,,,https://uploads0.wikiart.org/images/john-james-audubon/plate-113-blue-bird.jpg!Large.jpg,Naturalism,illustration,fish,,,Birds of America 1827-1838,,
https://www.wikiart.org/en/jamie-wyeth/portrait-of-pig-1970,1970,,1970|1970; United States,https://uploads3.wikiart.org/images/jamie-wyeth/portrait-of-pig-1970.jpg!Large.jpg,Contemporary Realism,animal painting,animals|pigs|Domestic pig|Suidae|Livestock|Snout,oil|canvas,"Brandywine River Museum, Chadds Ford, PA, US",,,
https://www.wikiart.org/en/lin-fengmian/dressing-up,,,,https://uploads3.wikiart.org/images/lin-fengmian/dressing-up.jpg,Expressionism,genre painting,,,,,,
https://www.wikiart.org/en/zoe-lerman/acrobats-1989,1989,,1989,https://uploads4.wikiart.org/00227/images/zoe-lerman/acrobats-1989-1.jpg!Large.jpg,Expressionism|Post-Impressionism,genre painting|figurative,,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/forging-of-buffalo-1927-1,1927,,1927,https://uploads5.wikiart.org/images/pyotr-konchalovsky/forging-of-buffalo-1927-1.jpg,Post-Impressionism,genre painting,animals|countryside|bulls|handwork,watercolor|paper,,,,
https://www.wikiart.org/en/jackson-pollock/number-32-1950,1950,,1950,https://uploads1.wikiart.org/images/jackson-pollock/number-32-1950.jpg!Large.jpg,Action painting,abstract,Branch|Tree|Pattern|monochrome|Woody plant|Plant|Leaf,canvas|enamel,"Kunstsammlung Nordrhein-Westfalen, Düsseldorf, Germany",,Drip period,
https://www.wikiart.org/en/koloman-moser/animal-motif-for-a-picture-book,1904,,1904,https://uploads7.wikiart.org/images/koloman-moser/animal-motif-for-a-picture-book.jpg!Large.jpg,Art Nouveau (Modern),illustration,animals,,Private Collection,,,
https://www.wikiart.org/en/paul-albert-besnard/nude-holding-her-leg-1886,1886,,1886,https://uploads2.wikiart.org/00272/images/paul-albert-besnard/albert-besnard-nude-holding-her-leg-femme-nue-se-tenant-la-jambe-1886-nga-102119.jpg!Large.jpg,Impressionism,sketch and study|nude painting (nu),,etching,,,,
https://www.wikiart.org/en/chaim-soutine/madeleine-castaing-1929-0,1929,,1929,https://uploads8.wikiart.org/00116/images/chaim-soutine/untitled.png!Large.png,,portrait,Chin|Lady|Head|Cheek,,Private Collection,,,
https://www.wikiart.org/en/theophile-steinlen/avec-leur-peze,,,,https://uploads3.wikiart.org/images/th-ophile-steinlen/avec-leur-peze.jpg,Realism,illustration,Vintage advertisement,,,,,
https://www.wikiart.org/en/konstantin-yuon/winter-forest,,,,https://uploads0.wikiart.org/images/konstantin-yuon/winter-forest.jpg!Large.jpg,Realism,landscape,winter|forests-and-trees|Snow|Tree|Water|Plant|Branch|Freezing|Ice,paper|gouache,,,,
https://www.wikiart.org/en/james-tissot/hush-the-concert,1875,,1875,https://uploads0.wikiart.org/images/james-tissot/hush-the-concert.jpg!Large.jpg,Impressionism,genre painting,celebrations-and-festivals|Event,oil|canvas,,,,
https://www.wikiart.org/en/georges-hugnet/le-grattecol-ent-t-from-la-vie-amoureuse-des-spumif-res-1948,1948,,1948,https://uploads0.wikiart.org/images/georges-hugnet/le-grattecol-ent-t-from-la-vie-amoureuse-des-spumif-res-1948.jpg,Dada|Surrealism,figurative,Fictional character,,,La Vie amoureuse des Spumiferes,,
https://www.wikiart.org/en/theophile-steinlen/la-livreuse-sous-la-pluie,,,,https://uploads6.wikiart.org/images/theophile-steinlen/la-livreuse-sous-la-pluie.jpg!Large.jpg,Art Nouveau (Modern),sketch and study,Sketch,,,,,
https://www.wikiart.org/en/george-bouzianis/still-life-with-tomatoes-and-pitcher,1931,,1931,https://uploads6.wikiart.org/images/george-bouzianis/still-life-with-tomatoes-and-pitcher.jpg!Large.jpg,Expressionism,still life,Still life photography,,,,,
https://www.wikiart.org/en/rene-magritte/polar-light-1926,1926,Brussels,"1926; Brussels, Belgium|Brussels|1926",https://uploads4.wikiart.org/images/rene-magritte/polar-light-1926(1).jpg!Large.jpg,Surrealism,symbolic painting,,oil|canvas,,,Surrealist Paris years,
https://www.wikiart.org/en/kitagawa-utamaro/amorous-couple-1803-1,1803,,1803,https://uploads0.wikiart.org/images/kitagawa-utamaro/amorous-couple-1803-1.jpg!Large.jpg,Ukiyo-e,genre painting,couples|Sketch,paper|woodcut,"Brooklyn Museum, New York City, NY, US",,,
https://www.wikiart.org/en/norman-rockwell/rush,1925,,1925,https://uploads0.wikiart.org/images/norman-rockwell/rush.jpg!Large.jpg,Regionalism,genre painting,male-portraits|leisure-and-sleep,,,,,
https://www.wikiart.org/en/jill-baroff/los-angeles-wilma-2009,2009,,2009,https://uploads4.wikiart.org/images/jill-baroff/los-angeles-wilma-2009.jpg,Neo-Minimalism,abstract,Pink|Plate|Orange|Circle|Dishware,,,,,
https://www.wikiart.org/en/anton-heyboer/zonder-titel-1975,1975,,1975,https://uploads4.wikiart.org/00266/images/anton-heyboer/zonder-titel-1975.jpg!Large.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/bernard-schultze/anabisis-1988,1988,,1988,https://uploads0.wikiart.org/images/bernard-schultze/anabisis-1988.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/camille-pissarro/the-inner-harbor-dieppe-1902,1902,,1902,https://uploads7.wikiart.org/images/camille-pissarro/the-inner-harbor-dieppe-1902.jpg!Large.jpg,Impressionism,cityscape,boats-and-ships|moles-and-embankments|Normandy,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/sam-gilliam/blue-line-2004,2004,,2004,https://uploads5.wikiart.org/images/sam-gilliam/blue-line-2004.jpg,Color Field Painting,abstract,Orange|Line|Rectangle|Pattern,,,,,
https://www.wikiart.org/en/pierre-paul-prud-hon/elisa-bonaparte-napoleon-s-eldest-sister,,,,https://uploads5.wikiart.org/images/pierre-paul-prud-hon/elisa-bonaparte-napoleon-s-eldest-sister.jpg!Large.jpg,Romanticism,portrait,famous-people|female-portraits|Lady|Photograph|Beauty|Hairstyle|Retro style,,,,,
https://www.wikiart.org/en/konstantin-yuon/winter-in-the-forest-1935,1935,,1935,https://uploads3.wikiart.org/images/konstantin-yuon/winter-in-the-forest-1935.jpg!Large.jpg,Realism,landscape,winter|forests-and-trees|Tree|Snow|Forest|Natural environment|Plant|Canoe birch|Woody plant|Branch,wash|watercolor|paper,,,,
https://www.wikiart.org/en/fyodor-vasilyev/before-the-rain-1871,1871,,1871,https://uploads7.wikiart.org/images/fyodor-vasilyev/before-the-rain-1871.jpg!Large.jpg,Realism,landscape,rivers-and-waterfalls|forests-and-trees|Natural landscape|Nature|Sky|Atmospheric phenomenon|Bank|Tree|morning,oil|canvas,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/pyotr-konchalovsky/marcus-aurelius-rome-capitol-1924,1924,,1924,https://uploads4.wikiart.org/images/pyotr-konchalovsky/marcus-aurelius-rome-capitol-1924.jpg,Post-Impressionism,cityscape,streets-and-squares|Rome|monuments-and-statues|Holy places,,,,,
https://www.wikiart.org/en/paul-du-toit/untitled-2012-1,2012,,2012,https://uploads0.wikiart.org/images/paul-du-toit/untitled-2012(1).jpg!Large.jpg,Outsider art,figurative,,,,,,
https://www.wikiart.org/en/gr-goire-michonze/cows-at-pasture-1969,1969,,1969,https://uploads8.wikiart.org/images/gr-goire-michonze/cows-at-pasture-1969.jpg,Post-Impressionism,animal painting,Wildlife|Herd|Grassland|Bovine|Terrestrial animal|Grazing|Pasture|Grass|Adaptation,,,,,
https://www.wikiart.org/en/vincent-van-gogh/woman-near-a-window-twice-man-with-winnow-sower-and-woman-with-broom,1881,,1881,https://uploads2.wikiart.org/images/vincent-van-gogh/woman-near-a-window-twice-man-with-winnow-sower-and-woman-with-broom.jpg!Large.jpg,Post-Impressionism,sketch and study,countryside|fields-and-plains|handwork|Sketch,,,,,
https://www.wikiart.org/en/theophile-steinlen/jasante-de-la-vielle-1902-1,1902,,1902,https://uploads8.wikiart.org/images/theophile-steinlen/jasante-de-la-vielle-1902-1.jpg!Large.jpg,Realism,illustration,Picture frame,,,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-csendelet,,,,https://uploads8.wikiart.org/00387/images/bela-czobel/cz-bel-b-la-csend-let.JPG!Large.JPG,,,,oil,,,,
https://www.wikiart.org/en/jose-guerrero/crossing-1975,1975,,1975,https://uploads6.wikiart.org/images/jose-guerrero/crossing-1975.jpg,Abstract Expressionism,abstract,Flag|Rectangle,,,,,
https://www.wikiart.org/en/jury-annenkov/illustration-to-aleksander-blok-s-poem-the-twelve-1918-3,1918,,1918,https://uploads4.wikiart.org/images/jury-annenkov/illustration-to-aleksander-blok-s-poem-the-twelve-1918-3.jpg,Naïve Art (Primitivism)|Expressionism,illustration,Sketch|Line|Organism,,,Alexander Blok 'The Twelve',,
https://www.wikiart.org/en/salvador-dali/swallow,1957,,1957,https://uploads1.wikiart.org/images/salvador-dali/swallow.jpg!Large.jpg,Surrealism,animal painting,Bird,,,,Classic Period (1941-1989),
https://www.wikiart.org/en/marina-pallares/the-parachute-2012,2012,,2012,https://uploads3.wikiart.org/00173/images/marina-pallares/el-paraca-das.JPG!Large.JPG,Magic Realism|Surrealism,symbolic painting,,silver|oil|gold leaf|canvas,,,Contemporary,freedom
https://www.wikiart.org/en/william-adolphe-bouguereau/love-disarmed-1885,1885,,1885,https://uploads7.wikiart.org/images/william-adolphe-bouguereau/love-disarmed-1885.jpg!Large.jpg,Academicism,allegorical painting,allegories-and-symbols|female-portraits|Cupid-and-Psyche|Child|Human|Cupid|Human body|1880s paintings from France,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/egon-schiele/boating-1907,1907,Vienna,"1907|1907; Vienna, Austria|Vienna",https://uploads5.wikiart.org/images/egon-schiele/boating-1907.jpg!Large.jpg,Impressionism,genre painting,games-and-sport|boats-and-ships|Gondola|Watercraft rowing,cardboard|oil,Private Collection,,,
https://www.wikiart.org/en/julian-opie/graham-coxon-2000,2000,,2000,https://uploads8.wikiart.org/images/julian-opie/graham-coxon-2000.jpg,Neo-Pop Art,portrait,Face|Eyewear|Hair|Glasses|Forehead|Eyebrow|Head|Cool|Chin,,,,,
https://www.wikiart.org/en/francesco-hayez/vittor-pisani-freed-from-prison-and-carried-in-triumph-1867,1867,,1867,https://uploads6.wikiart.org/00361/images/francesco-hayez/sc-oa-4t020-00156-img-0000381434-convertimage.jpg,Romanticism,history painting,1860s paintings from Italy,oil|canvas,"Palazzo Brera, Milan, Italy",,,
https://www.wikiart.org/en/pablo-picasso/portrait-of-juli-gonzalez-1902,1902,,1902,https://uploads6.wikiart.org/images/pablo-picasso/portrait-of-juli-gonzalez-1902.jpg!Large.jpg,Post-Impressionism,portrait,male-portraits,watercolor|paper,,,Blue Period,
https://www.wikiart.org/en/jean-auguste-dominique-ingres/pope-pius-vii-officiating-at-st-peter,1809,,1809,https://uploads1.wikiart.org/images/jean-auguste-dominique-ingres/pope-pius-vii-officiating-at-st-peter.jpg,Neoclassicism,religious painting,Christianity|famous-people|saints-and-apostles|St.-Peter|Pope-Pius-VII,,"Musée des Beaux-Arts d'Angers, Angers, France",,,
https://www.wikiart.org/en/gustaf-wappers/the-defence-of-rhodes-by-the-knights-of-st-john-of-jerusalem-1844,1844,,1844,https://uploads4.wikiart.org/00159/images/gustaf-wappers/display-image-php.jpg!Large.jpg,Romanticism,history painting,,oil,"Château de Versailles, Versailles, France",,Antwerp (1822–1853),History
https://www.wikiart.org/en/theophile-steinlen/poivrot,,,,https://uploads5.wikiart.org/images/theophile-steinlen/poivrot.jpg,Realism,illustration,Text,,,,,
https://www.wikiart.org/en/odilon-redon/initiation-to-study-1905,1905,,1905,https://uploads8.wikiart.org/images/odilon-redon/initiation-to-study-1905.jpg!Large.jpg,Symbolism,genre painting,allegories-and-symbols|conversations|Holy places|Prophet,oil|canvas,"Dallas Museum of Art, Dallas, TX, US",,,
https://www.wikiart.org/en/currier-and-ives/merry-christmas-1876,1876,,1876,https://uploads8.wikiart.org/images/currier-and-ives/merry-christmas-1876.jpg!Large.jpg,Romanticism,design,Font|Text,,,,,
https://www.wikiart.org/en/qi-baishi/lonely-boat-1935,1935,,1935,https://uploads6.wikiart.org/images/qi-baishi/lonely-boat-1935.jpg!Large.jpg,Ink and wash painting,landscape,forests-and-trees|mountains|Water|Monochrome photography,,,,,
https://www.wikiart.org/en/nicolas-de-sta-l/paysage-1952,1952,,1952,https://uploads0.wikiart.org/images/nicolas-de-sta-l/paysage-1952.jpg!Large.jpg,Art Informel,landscape,Line,,,,,
https://www.wikiart.org/en/jammie-holmes/my-neck-hurts-dallas-2020,2020,,2020,https://uploads2.wikiart.org/00320/images/jammie-holmes/my-neck-hurts-dallas.jpg,Conceptual Art,installation,,,,They're going to kill me (George Floyd),,
https://www.wikiart.org/en/george-dawe/ivan-alexandrovich-nabokov-russian-general,,,,https://uploads6.wikiart.org/00318/images/george-dawe/nabokov-ivan-alexandrovich.jpg!Large.jpg,Neoclassicism,portrait,male-portraits,,"Hermitage Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/raphael-kirchner/expiation,,,,https://uploads6.wikiart.org/images/raphael-kirchner/expiation.jpg!Large.jpg,Art Nouveau (Modern),genre painting,female-portraits|costume design|Fashion illustration|Fashion design,,,Pierrot's Love,,
https://www.wikiart.org/en/ilya-repin/refusal-of-confession,,,,https://uploads3.wikiart.org/images/ilya-repin/refusal-of-confession.jpg!Large.jpg,Realism,genre painting,,,,,,
https://www.wikiart.org/en/camille-pissarro/route-du-fond-in-hermitage-pontoise-1877,1877,,1877,https://uploads1.wikiart.org/images/camille-pissarro/route-du-fond-in-hermitage-pontoise-1877.jpg!Large.jpg,Impressionism,cityscape,Tree|Natural landscape|Rural area|spring|Woody plant,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/ito-jakuchu/chickens,,,,https://uploads0.wikiart.org/images/ito-jakuchu/chickens.jpg!Large.jpg,Ukiyo-e,animal painting,,,,,,
https://www.wikiart.org/en/claude-monet/water-lilies-6,1904,,1904,https://uploads7.wikiart.org/images/claude-monet/water-lilies-6.jpg!Large.jpg,Impressionism,flower painting,Vegetation|Natural environment|Natural landscape|Tree|Forest,,,Water Lilies,,
https://www.wikiart.org/en/mikalojus-ciurlionis/adoration-of-the-sun-1909,1909,,1909,https://uploads2.wikiart.org/images/mikalojus-ciurlionis/adoration-of-the-sun-1909(1).jpg!Large.jpg,Symbolism,landscape,animals|allegories-and-symbols|sunrise-and-sunset|seas-and-oceans,paper|tempera,,,,
https://www.wikiart.org/en/camille-pissarro/the-hill-at-vaches-bazincourt,,,,https://uploads8.wikiart.org/images/camille-pissarro/the-hill-at-vaches-bazincourt.jpg!Large.jpg,Impressionism,landscape,Tree|Water,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/charles-lapicque/nuit-sur-la-lagune-1955,1955,,1955,https://uploads1.wikiart.org/images/charles-lapicque/nuit-sur-la-lagune-1955.jpg,Fauvism,cityscape,Pink,,,,,
https://www.wikiart.org/en/zinaida-serebriakova/boys-in-sailor-s-striped-vests-1919,1919,,1919,https://uploads0.wikiart.org/images/zinaida-serebriakova/boys-in-sailor-s-striped-vests-1919.jpg!Large.jpg,Art Nouveau (Modern),portrait,children portraits|Sitting|Retro style|Vintage clothing,,,,,
https://www.wikiart.org/en/franz-kline/untitled-1956,1956,,1956|1956; United States,https://uploads5.wikiart.org/images/franz-kline/untitled-1956.jpg!Large.jpg,Action painting,abstract,monochrome,,,,,
https://www.wikiart.org/en/yeghishe-tadevosyan/the-woman-reading-in-the-garden-1903,1903,,1903,https://uploads0.wikiart.org/images/yeghishe-tadevosyan/the-woman-reading-in-the-garden-1903.jpg!Large.jpg,Impressionism,genre painting,,oil|canvas,,,,
https://www.wikiart.org/en/theo-van-doesburg/composition-the-cow-1,1917,,1917,https://uploads1.wikiart.org/images/theo-van-doesburg/composition-the-cow-1.jpg!Large.jpg,Cubism,sketch and study,animals|cows|Sketch|Line,paper|pencil,"Museum of Modern Art (MoMA), New York City, NY, US",,,
https://www.wikiart.org/en/dorothea-tanning/touristes-de-prague-iii-tourists-of-prague-iii-1961,1961,,1961,https://uploads2.wikiart.org/images/dorothea-tanning/touristes-de-prague-iii-tourists-of-prague-iii-1961.jpg,Surrealism,figurative,Sky,,,,,
https://www.wikiart.org/en/gustave-caillebotte/rose-with-purple-iris-garden-at-petit-gennevilliers,1892,,1892,https://uploads6.wikiart.org/images/gustave-caillebotte/rose-with-purple-iris-garden-at-petit-gennevilliers.jpg!Large.jpg,Impressionism,flower painting,flowers-and-plants|roses|Botany|Tree|Plant,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/dieter-roth/ins-meer-1970,1970,,1970,https://uploads4.wikiart.org/images/dieter-roth/ins-meer-1970.jpg,Neo-Dada,installation,,,,,,
