url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Period,Media,Location,Theme,Series
https://www.wikiart.org/en/claude-monet/lunch-on-the-grass,1865,,1865,https://uploads2.wikiart.org/images/claude-monet/lunch-on-the-grass.jpg!Large.jpg,Impressionism,genre painting,Tree|Adaptation|Forest,,,,,Lunch on the Grass
https://www.wikiart.org/en/aleksey-savrasov/landscape-with-pines,,,,https://uploads8.wikiart.org/images/aleksey-savrasov/landscape-with-pines.jpg!Large.jpg,Realism,landscape,forests-and-trees|Tree|Atmospheric phenomenon|Sky,,,,,
https://www.wikiart.org/en/egon-schiele/death-and-the-maiden-1915,1915,Vienna,"Vienna|1915|1915; Vienna, Austria",https://uploads0.wikiart.org/images/egon-schiele/death-and-the-maiden-1915.jpg!Large.jpg,Expressionism,symbolic painting,allegories-and-symbols|Death|birth-and-death,,canvas|oil,"Belvedere, Vienna, Austria",,
https://www.wikiart.org/en/jimmy-ernst/mombosa-1975,1975,,1975,https://uploads3.wikiart.org/images/jimmy-ernst/mombosa-1975.jpg,Abstract Expressionism,abstract,Pattern|Textile,,,,,
https://www.wikiart.org/en/kiyoshi-saito/winter-in-paris-b,,,,https://uploads1.wikiart.org/images/kiyoshi-saito/winter-in-paris-b.jpg,Sōsaku hanga,figurative,Shadow,,,,,
https://www.wikiart.org/en/paula-modersohn-becker/sand-pit-1900,1900,,1900,https://uploads7.wikiart.org/images/paula-modersohn-becker/sand-pit-1900.jpg!Large.jpg,Expressionism,landscape,cliffs-and-rocks,,paper,,,
https://www.wikiart.org/en/sonya-rapoport/kabbalah-kabul-sending-emanations-to-the-aliens-2004,2004,,2004,https://uploads1.wikiart.org/images/sonya-rapoport/kabbalah-kabul-sending-emanations-to-the-aliens-2004.jpg,Cyber Art,installation,Insect|house fly|Fly|Invertebrate|stable fly|Membrane-winged insect|Pest|Tachinidae|blowflies|Bee,,,,,
https://www.wikiart.org/en/leopold-survage/colored-rhythm-study-for-the-film-1913-32,1913,,1913,https://uploads1.wikiart.org/images/l-opold-survage/colored-rhythm-study-for-the-film-1913(32).jpg,Orphism,sketch and study,Brown|Sky,,,,,
https://www.wikiart.org/en/guillaume-seignac/le-secret-damou,,,,https://uploads1.wikiart.org/00261/images/guillaume-seignac/le-secret-d-amour-by-guillaume-seignac.jpg,Academicism,mythological painting,Mythology|Fictional character|Romance,,,,,
https://www.wikiart.org/en/josef-albers/homage-to-the-square-blue-green-1950,1950,,1950,https://uploads1.wikiart.org/images/josef-albers/homage-to-the-square-blue-green-1950.jpg,Hard Edge Painting,abstract,Rectangle|Picture frame,,masonite|oil,,,Homage to the Square
https://www.wikiart.org/en/sonia-delaunay/composition-37,1930,,1930,https://uploads0.wikiart.org/images/sonia-delaunay/composition-37.jpg!Large.jpg,Orphism,design,Circle,,,,,
https://www.wikiart.org/en/childe-hassam/street-scene-with-hansom-cab,1887,,1887,https://uploads4.wikiart.org/images/childe-hassam/street-scene-with-hansom-cab.jpg!Large.jpg,Impressionism,genre painting,streets-and-squares|houses-and-buildings|Snow,,,,,
https://www.wikiart.org/en/pat-lipsky/bumble-bee-1973,1973,,1973,https://uploads5.wikiart.org/images/pat-lipsky/bumble-bee-1973.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/zinaida-serebriakova/bathing-1917,1917,,1917,https://uploads4.wikiart.org/images/zinaida-serebriakova/bathing-1917.jpg!Large.jpg,Symbolism,nude painting (nu),female-nude|Mythology|Human|Figure drawing,,,,,
https://www.wikiart.org/en/jan-matejko/old-man-s-head,1858,,1858,https://uploads6.wikiart.org/images/jan-matejko/old-man-s-head.jpg!Large.jpg,Romanticism,portrait,male-portraits|Facial hair|Beard,,oil,,,
https://www.wikiart.org/en/antonio-donghi/bather,,,,https://uploads0.wikiart.org/images/antonio-donghi/bather.jpg,Magic Realism|Neoclassicism,genre painting,Sitting,,,,,
https://www.wikiart.org/en/janet-fish/untitled,,,,https://uploads7.wikiart.org/images/janet-fish/untitled.jpg,Contemporary Realism,portrait,Dressmaker,,,,,
https://www.wikiart.org/en/thomas-sully/mary-myers-hale,,,,https://uploads8.wikiart.org/images/thomas-sully/mary-myers-hale.jpg!Large.jpg,Romanticism,portrait,Lady,,,,,
https://www.wikiart.org/en/joseph-noel-sylvestre/the-three-musketeers,,,,https://uploads8.wikiart.org/00295/images/joseph-noel-sylvestre/joseph-no-l-sylvestre-les-trois-mousquetaires-1.jpg,Romanticism,genre painting,,,oil,,,
https://www.wikiart.org/en/paul-jacoulet/hong-kong-1958,1958,,1958,https://uploads8.wikiart.org/images/paul-jacoulet/hong-kong-1958.jpg!Large.jpg,Ukiyo-e,genre painting,,,,,,
https://www.wikiart.org/en/pedro-calapez/escala-de-cor-16-2008,2008,,2008,https://uploads5.wikiart.org/images/pedro-calapez/escala-de-cor-16-2008.jpg,Color Field Painting,abstract,Rectangle|Line|Colorfulness,,,,,
https://www.wikiart.org/en/theophile-steinlen/lion,,,,https://uploads3.wikiart.org/images/theophile-steinlen/lion.jpg!Large.jpg,Realism,sketch and study,Head|Font|Sketch,,,,,
https://www.wikiart.org/en/abidin-dino/bloom-1990-1,1990,,1990,https://uploads3.wikiart.org/images/abidin-dino/bloom-1990-1.jpg,Surrealism,figurative,Violet,,,,,
https://www.wikiart.org/en/jan-matejko/skarga-s-sermon-1864,1864,,1864,https://uploads3.wikiart.org/images/jan-matejko/skarga-s-sermon-1864.jpg!Large.jpg,Romanticism,genre painting,group-portraits,,canvas|oil,"National Museum, Warsaw, Poland",,
https://www.wikiart.org/en/james-lee-byars/the-rose-table-of-perfect-1989,1989,,1989,https://uploads7.wikiart.org/images/james-lee-byars/the-rose-table-of-perfect-1989.jpg,Post-Minimalism,sculpture,Room,,,,,
https://www.wikiart.org/en/norman-rockwell/homecoming,1949,,1949,https://uploads6.wikiart.org/images/norman-rockwell/homecoming.jpg!Large.jpg,Regionalism,genre painting,roads-and-vehicles|couples,,,,,
https://www.wikiart.org/en/boris-kustodiev/portrait-of-a-d-romanova-1908,1908,,1908,https://uploads7.wikiart.org/images/boris-kustodiev/portrait-of-a-d-romanova-1908.jpg!Large.jpg,Realism,portrait,famous-people|female-portraits|A.D.-Romanova|Lady|Victorian fashion,,,,,
https://www.wikiart.org/en/aleksandr-deyneka/worker-and-peasant-1927,1927,,1927,https://uploads3.wikiart.org/images/aleksandr-deyneka/worker-and-peasant-1927.jpg!Large.jpg,Socialist Realism,genre painting,Standing|Umbrella|Uniform|Headgear|Gentleman,,ink|white,,,Spark
https://www.wikiart.org/en/joaqu-n-sorolla/view-of-segovia-1906,1906,,1906|1906; Spain,https://uploads7.wikiart.org/images/joaquin-sorolla/view-of-segovia-1906.jpg!Large.jpg,Impressionism,cityscape,houses-and-buildings|castles-and-fortresses|Sky,,canvas|oil,Private Collection,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-574,,,,https://uploads0.wikiart.org/images/zdislav-beksinski/untitled-77.jpg!Large.jpg,Surrealism,symbolic painting,allegories-and-symbols|forests-and-trees,,,,,
https://www.wikiart.org/en/paul-cezanne/bathers,1887,,1887,https://uploads0.wikiart.org/images/paul-cezanne/bathers.jpg!Large.jpg,Impressionism,genre painting,Tree,,,,,Bathers
https://www.wikiart.org/en/paul-ackerman/les-roseaux,,,,https://uploads5.wikiart.org/images/paul-ackerman/les-roseaux.jpg!Large.jpg,Expressionism,landscape,,,gouache,,,
https://www.wikiart.org/en/leon-cogniet/tintoretto-painting-his-dead-daughter,,,,https://uploads0.wikiart.org/00266/images/leon-cogniet/l-on-cogniet-tintoretto-painting-his-dead-daughter.jpg!Large.jpg,Romanticism,genre painting,,,,"Musée des Beaux-Arts d'Orléans, Orleans, France",,
https://www.wikiart.org/en/owen-jones/cover,,,,https://uploads5.wikiart.org/images/owen-jones/cover.jpg!Large.jpg,Art Nouveau (Modern),design,Text|Brown|Font,,,,,The Grammar of Ornament (1856)
https://www.wikiart.org/en/alfred-freddy-krupa/accusation-of-my-home-2014,2014,Karlovac,"2014|Karlovac|2014; Karlovac, Croatia",https://uploads8.wikiart.org/00207/images/alfred-freddy-krupa/1801181-10202956182963199-417897459-o-1.jpg!Large.jpg,Surrealism|Symbolism,symbolic painting,Sketch|Head|Text|Line,,ink|pen,,,
https://www.wikiart.org/en/haralampi-tachev/sunset,,,,https://uploads8.wikiart.org/00242/images/haralampi-tachev/81.jpg!Large.jpg,Art Nouveau (Modern),landscape,,,pencil,,,
https://www.wikiart.org/en/balcomb-greene/morning-fog-1976,1976,,1976,https://uploads1.wikiart.org/images/balcomb-greene/morning-fog-1976.jpg,Figurative Expressionism,landscape,Sky|Water,,,,,
https://www.wikiart.org/en/gustave-dore/achan-is-stoned-to-death,1866,,1866,https://uploads8.wikiart.org/images/gustave-dore/achan-is-stoned-to-death.jpg!Large.jpg,Romanticism,religious painting,Christianity|moles-and-embankments|Stock photography|Geological phenomenon,,,,,The Holy Bible
https://www.wikiart.org/en/sergey-solomko/christ-is-risen,,,,https://uploads0.wikiart.org/images/sergey-solomko/christ-is-risen.jpg,Art Nouveau (Modern),genre painting,rituals-and-traditions|Easter|Victorian fashion|fashion|costume design,,,,,
https://www.wikiart.org/en/eyvind-earle/ocean-cliffs-1991,1991,,1991; United States|1991,https://uploads1.wikiart.org/images/eyvind-earle/ocean-cliffs-1991.jpg!Large.jpg,Magic Realism,landscape,mountains|Nature|Natural landscape|Water|Water resources|Watercourse|Organism|Water feature,,,,,
https://www.wikiart.org/en/l-s-lowry/country-lane-1914,1914,,1914,https://uploads0.wikiart.org/00169/images/l-s-lowry/country-lane-1914.jpg!Large.jpg,Naïve Art (Primitivism)|Post-Impressionism,landscape,,,,,,
https://www.wikiart.org/en/lino-tagliapietra/borneo-1999,1999,,1999,https://uploads8.wikiart.org/images/lino-tagliapietra/borneo-1999.jpg,Op Art,sculpture,Violet,,,,,
https://www.wikiart.org/en/manabu-mabe/untitled-1972,1972,,1972,https://uploads4.wikiart.org/images/manabu-mabe/untitled-1972.jpg,Abstract Expressionism,abstract,Water,,,,,
https://www.wikiart.org/en/edward-hopper/not_detected_235608,1930,,1930,https://uploads4.wikiart.org/images/edward-hopper/not_detected_235608.jpg!Large.jpg,New Realism,landscape,houses-and-buildings|cliffs-and-rocks|Barn|House|Rural area,,,,,
https://www.wikiart.org/en/andy-warhol/electric-chair,1964,,1964,https://uploads5.wikiart.org/images/andy-warhol/electric-chair.jpg,Pop Art,interior,furniture-and-decoration|Line|Sky,,,,,
https://www.wikiart.org/en/le-corbusier/deux-figures-1947,1947,,1947,https://uploads0.wikiart.org/images/le-corbusier/deux-figures-1947.jpg,Cubism|Surrealism,nude painting (nu),Footwear|Organism,,,,,
https://www.wikiart.org/en/george-stefanescu/the-family-secret-1968,1968,Bucharest,"Bucharest|1968|1968; Bucharest, Romania",https://uploads0.wikiart.org/images/george-stefanescu-ramnic/the-family-secret-1968.jpg!Large.jpg,Expressionism,genre painting,allegories-and-symbols|families|family-portraits|magic-and-mistery|characters-and-emotions|rituals-and-traditions|Christian-folklore|fairy-tales|ceremonies|Head|Coloring book,,paper|tusche,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-women-with-re-necklace-1959-1959,1959,,1959,https://uploads7.wikiart.org/00387/images/bela-czobel/cz-bel-b-la-women-with-re-necklace-1959.JPG,,portrait,,,,,,
https://www.wikiart.org/en/lee-bontecou/untitled-1970-1,1970,,1970,https://uploads7.wikiart.org/images/lee-bontecou/untitled-1970-1.jpg,Abstract Expressionism,figurative,fish,,,,,
https://www.wikiart.org/en/ivan-kramskoy/the-actor-vasily-samoilov-1881,1881,,1881,https://uploads6.wikiart.org/images/ivan-kramskoy/the-actor-vasily-samoilov-1881.jpg!Large.jpg,Realism,portrait,male-portraits|Gentleman,,oil,,,
https://www.wikiart.org/en/constantin-guys/two-seated-women,,,,https://uploads2.wikiart.org/images/constantin-guys/two-seated-women.jpg,Realism,genre painting,,,,,,
https://www.wikiart.org/en/jacek-yerka/relaxation-time,,,,https://uploads7.wikiart.org/images/jacek-yerka/relaxation-time.jpg!Large.jpg,Surrealism,symbolic painting,instruments-and-mechanisms|swamps|Room,,,,,
https://www.wikiart.org/en/maximilien-luce/paysage-a-saint-tropez,,,,https://uploads2.wikiart.org/00328/images/maximilien-luce/l1164-maximilien-luce-paysage-saint-tropez-1.jpg!Large.jpg,Neo-Impressionism,landscape,,,,,,
https://www.wikiart.org/en/paul-cezanne/bather-1877,1877,,1877,https://uploads4.wikiart.org/images/paul-cezanne/bather-1877.jpg!Large.jpg,Impressionism,portrait,Tree,Impressionist period,canvas|oil,Private Collection,,Bathers
https://www.wikiart.org/en/john-james-audubon/plate-84-blue-grey-fly-catcher,,,,https://uploads2.wikiart.org/images/john-james-audubon/plate-84-blue-grey-fly-catcher.jpg!Large.jpg,Naturalism,illustration,Botany|Hummingbird,,,,,Birds of America 1827-1838
https://www.wikiart.org/en/august-von-pettenkofen/elisabeth-imredy-edle-von-omorovicze-1848,1848,,1848,https://uploads4.wikiart.org/00345/images/august-von-pettenkofen/august-von-pettenkofen-elisabeth-imr-dy-edle-von-omorovicze-1256a-sterreichische-galerie-belvedere-1.jpg!Large.jpg,Realism|Biedermeier,portrait,female-portraits,,oil,"Belvedere, Vienna, Austria",,
https://www.wikiart.org/en/mikalojus-ciurlionis/creation-of-the-world-viii-1906,1906,,1906,https://uploads5.wikiart.org/images/mikalojus-ciurlionis/creation-of-the-world-viii-1906.jpg!Large.jpg,Symbolism,symbolic painting,allegories-and-symbols|Orange,,tempera|paper,,,Creation of the World
https://www.wikiart.org/en/felix-vallotton/portrait-of-communard-auguste-vermorel-1897,1897,,1897,https://uploads2.wikiart.org/images/felix-vallotton/portrait-of-communard-auguste-vermorel-1897.jpg,Art Nouveau (Modern),portrait,male-portraits|Face|Head|Cheek,,,,,
https://www.wikiart.org/en/salvador-dali/study-for-christ-of-st-john-of-the-cross-1951,1951,,1951,https://uploads2.wikiart.org/images/salvador-dali/study-for-christ-of-st-john-of-the-cross-1951.jpg,Surrealism|Abstract Expressionism,sketch and study,,Classic Period (1941-1989),,,,
https://www.wikiart.org/en/charles-alston/backing-the-attack-on-all-fronts-1943,1943,,1943,https://uploads4.wikiart.org/00315/images/charles-alston/-14.jpg!Large.jpg,Social Realism,poster,Vintage advertisement,,,,,
https://www.wikiart.org/en/giorgio-cavallon/untitled-1961,1961,,1961,https://uploads1.wikiart.org/images/giorgio-cavallon/untitled-1961.jpg!Large.jpg,Abstract Expressionism,abstract,Orange,,,,,
https://www.wikiart.org/en/bernard-buffet/don-quichotte-les-duegnes-1988,1988,,1988,https://uploads6.wikiart.org/images/bernard-buffet/don-quichotte-les-duegnes-1988.jpg,Expressionism,literary painting,,,,,,
https://www.wikiart.org/en/mimi-parent/the-rousseau-brothers-1994,1994,,1994,https://uploads8.wikiart.org/images/mimi-parent/the-rousseau-brothers-1994.jpg,Surrealism,symbolic painting,Flower|Picture frame|Plant|Botany,,,,,
https://www.wikiart.org/en/odilon-redon/eve-1904,1904,,1904,https://uploads1.wikiart.org/images/odilon-redon/eve-1904.jpg!Large.jpg,Symbolism,religious painting,allegories-and-symbols|female-portraits,,,,,
https://www.wikiart.org/en/richard-lindner/couple-2,,,,https://uploads4.wikiart.org/images/richard-lindner/couple-2.jpg!Large.jpg,Mechanistic Cubism,genre painting,female-portraits,,,,,
https://www.wikiart.org/en/luc-olivier-merson/projet-d-illustration-pour-macbeth,,,,https://uploads6.wikiart.org/images/luc-olivier-merson/projet-d-illustration-pour-macbeth.jpg!Large.jpg,Symbolism,illustration,,,,,,
https://www.wikiart.org/en/ivan-mrkvicka/vityaz,,,,https://uploads2.wikiart.org/00261/images/ivan-mrkvicka/screenshot-2019-11-03-at-21-34-24.jpg!Large.jpg,Impressionism,sketch and study,Sketch,,,,,
https://www.wikiart.org/en/lawrence-weiner/en-route-via-another-route-2005,2005,,2005,https://uploads0.wikiart.org/images/lawrence-weiner/en-route-via-another-route-2005.jpg!Large.jpg,Conceptual Art,figurative,Text|Font,,,,,
https://www.wikiart.org/en/hilma-af-klint/untitled-1,,,,https://uploads6.wikiart.org/images/hilma-af-klint/untitled(1).jpg!Large.jpg,Abstract Art,abstract,Circle|Orange,,,,,
https://www.wikiart.org/en/max-ernst/illustration-to-a-week-of-kindness-1934-154,1934,Paris,"1934; Paris, France|Paris|1934",https://uploads6.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-154.jpg!Large.jpg,Surrealism,illustration,allegories-and-symbols,First French period,collage|paper,"Staatsgalerie Stuttgart, Stuttgart, Germany",,"""A Week of Kindness"""
https://www.wikiart.org/en/edgar-degas/dancers-in-a-box,1884,,1884,https://uploads8.wikiart.org/images/edgar-degas/dancers-in-a-box.jpg!Large.jpg,Impressionism,genre painting,Human|1880s paintings from France,,pastel,"Kelvingrove Art Gallery and Museum, Glasgow, UK",,
https://www.wikiart.org/en/tomas-maldonado/hyperbolic-surfaces-1959,1959,,1959,https://uploads1.wikiart.org/images/tomas-maldonado/hyperbolic-surfaces-1959.jpg,Concretism,sculpture,Line,,,,,
https://www.wikiart.org/en/lovis-corinth/building-under-construction-in-monte-carlo-1914,1914,,1914,https://uploads4.wikiart.org/images/lovis-corinth/building-under-construction-in-monte-carlo-1914.jpg,Impressionism,cityscape,,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/bather-admiring-herself-in-the-water,1910,,1910,https://uploads2.wikiart.org/images/pierre-auguste-renoir/bather-admiring-herself-in-the-water.jpg!Large.jpg,Impressionism,nude painting (nu),Mythology,Later Years,,,,
https://www.wikiart.org/en/vincent-van-gogh/iron-mill-in-the-hague-1882,1882,Haag / Den Haag / La Haye / The Hague,"Haag / Den Haag / La Haye / The Hague|1882; Haag / Den Haag / La Haye / The Hague, Netherlands|1882",https://uploads6.wikiart.org/images/vincent-van-gogh/iron-mill-in-the-hague-1882.jpg!Large.jpg,Realism,landscape,mills-and-windmills|factories-and-plants|Sky|Waterway,,canvas|oil,Private Collection,,
https://www.wikiart.org/en/francis-picabia/self-portrait-3,1923,,1923,https://uploads1.wikiart.org/images/francis-picabia/self-portrait-3.jpg,Expressionism,self-portrait,male-portraits|famous-people|Sketch|Forehead|Chin|Human|Jaw,,ink|paper,Private Collection,,
https://www.wikiart.org/en/al-jazari/the-elephant-clock-1206,1206,,1206,https://uploads3.wikiart.org/00295/images/al-jazari/dp234075.jpg!Large.jpg,Abbasid Period,miniature|illustration,,,gold|paper|watercolor|ink,,,The Book of Knowledge of Ingenious Mechanical Devices
https://www.wikiart.org/en/joaquim-rodrigo/sem-t-tulo-3,,,,https://uploads8.wikiart.org/images/joaquim-rodrigo/sem-t-tulo-3.jpg!Large.jpg,Abstract Art,abstract,,,,,,
https://www.wikiart.org/en/boris-kustodiev/portrait-of-the-painter-ivan-bilibin-1901,1901,,1901,https://uploads1.wikiart.org/images/boris-kustodiev/portrait-of-the-painter-ivan-bilibin-1901.jpg!Large.jpg,Realism,portrait,male-portraits|famous-people|Ivan-Bilibin|Lady|Male|Gentleman,,canvas|oil,,,
https://www.wikiart.org/en/walter-crane/swan-and-rush-and-iris-wallpaper,,,,https://uploads7.wikiart.org/images/walter-crane/swan-and-rush-and-iris-wallpaper.jpg!Large.jpg,Neo-Romanticism,design,Bird|Swan|Water bird,,,,,
https://www.wikiart.org/en/vasily-vereshchagin/the-taj-mahal-evening,,,,https://uploads3.wikiart.org/00380/images/vasily-vereshchagin/the-taj-mahal-evening-19th-century-vasily-vereschagin.jpg!Large.jpg,Romanticism,landscape,,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/the-ingenue-1877,1877,,1877,https://uploads0.wikiart.org/images/pierre-auguste-renoir/the-ingenue-1877.jpg!Large.jpg,Impressionism,portrait,Lady|Beauty|Cheek,Association with Impressionists,canvas|oil,"Clark Art Institute, Williamstown, MA, US",,
https://www.wikiart.org/en/henri-matisse/woman-in-a-hat,1920,,1920,https://uploads8.wikiart.org/images/henri-matisse/woman-in-a-hat.jpg!Large.jpg,Post-Impressionism,portrait,Lady,,canvas|oil,Private Collection,,
https://www.wikiart.org/en/alexander-calder/black-flag-1974,1974,,1974,https://uploads8.wikiart.org/00209/images/alexander-calder/black-flag-1974.jpg!Large.jpg,Abstract Expressionism,sculpture,Botany|Grass|Park,MONUMENTAL WORKS: 1963–1976,,,Monumental Sculpture,
https://www.wikiart.org/en/edward-hopper/untitled,1900,,1900,https://uploads2.wikiart.org/images/edward-hopper/untitled.jpg!Large.jpg,New Realism,sketch and study,female-portraits|Sketch|costume design|Fashion illustration,,ink,"Brooklyn Museum, New York City, NY, US",,
https://www.wikiart.org/en/caspar-david-friedrich/study-of-heads-figures-and-foliage,1802,,1802,https://uploads1.wikiart.org/images/caspar-david-friedrich/study-of-heads-figures-and-foliage.jpg!Large.jpg,Romanticism,sketch and study,Sketch|Notebook,,,,,
https://www.wikiart.org/en/george-frederick-watts/jonah-1894,1894,,1894,https://uploads4.wikiart.org/images/george-frederick-watts/jonah-1894.jpg!Large.jpg,Symbolism,religious painting,Christianity|Religious item,,canvas|oil,"Tate Modern, London, UK",,
https://www.wikiart.org/en/grant-wood/grandmother-s-house-inhabit-a-forest-1926,1926,,1926,https://uploads8.wikiart.org/images/grant-wood/grandmother-s-house-inhabit-a-forest-1926(1).jpg!Large.jpg,Impressionism,landscape,Tree|Fence,,,,,
https://www.wikiart.org/en/paul-cezanne/satyres-and-nymphs-1867,1867,,1867,https://uploads7.wikiart.org/images/paul-cezanne/satyres-and-nymphs-1867.jpg!Large.jpg,Romanticism,mythological painting,Lady,Dark period,canvas|oil,Private Collection,,
https://www.wikiart.org/en/katsushika-hokusai/the-sumo-wrestlers-takaneyama-yoichiemon-and-sendagawa-kichigoro-1793,1793,,1793,https://uploads1.wikiart.org/00305/images/katsushika-hokusai/the-sumo-wrestlers-takaneyama-yoichiemon-and-sendagawa-kichigor-c1793.jpg!Large.jpg,Ukiyo-e,genre painting,,,,"Metropolitan Museum of Art (Met), New York City, NY, US",Sumo Wrestlers,
https://www.wikiart.org/en/bela-kadar/constructive-town-1925,1925,,1925,https://uploads3.wikiart.org/images/bela-kadar/constructive-town-1925.jpg,Cubism,cityscape,,,,,,
https://www.wikiart.org/en/constantin-artachino/turk,,,,https://uploads4.wikiart.org/images/constantin-artachino/turk.jpg,Orientalism|Impressionism,portrait,Facial hair|Beard|Chin,,,,,
https://www.wikiart.org/en/edouard-cortes/place-de-l-opera-5,,,,https://uploads4.wikiart.org/images/edouard-cortes/place-de-l-opera-5.jpg!Large.jpg,Post-Impressionism,cityscape,streets-and-squares|houses-and-buildings|theatres,,,,,
https://www.wikiart.org/en/tsukioka-yoshitoshi/maisaka,1863,,1863,https://uploads7.wikiart.org/images/tsukioka-yoshitoshi/maisaka.jpg!Large.jpg,Ukiyo-e,marina,boats-and-ships|seas-and-oceans,,,,,
https://www.wikiart.org/en/carolus-duran/portrait-of-charles-gounod-1898,1898,,1898,https://uploads5.wikiart.org/00121/images/carolus-duran/portrait-of-charles-gounod-1898.jpg!Large.jpg,Realism,portrait,Facial hair|Beard,,,,,
https://www.wikiart.org/en/kazimir-malevich/praying-woman-1912,1912,,1912,https://uploads6.wikiart.org/images/kazimir-malevich/praying-woman-1912.jpg!Large.jpg,Cubism,sketch and study,Face|Nose|Head|Sketch|Eyebrow|Forehead|Cheek,,pencil|paper,,,1st Peasant Cycle
https://www.wikiart.org/en/tsukioka-yoshitoshi/nihon-ryakushi,,,,https://uploads4.wikiart.org/images/tsukioka-yoshitoshi/nihon-ryakushi.jpg,Ukiyo-e,mythological painting,beasts-and-dragons,,,,,
https://www.wikiart.org/en/boris-kustodiev/portrait-of-ivan-yershov-1922,1922,,1922,https://uploads7.wikiart.org/images/boris-kustodiev/portrait-of-ivan-yershov-1922.jpg!Large.jpg,Realism,portrait,male-portraits|famous-people|Ivan-Yershov|Chin|Forehead|Sketch|Jaw|Facial hair,,,,,
https://www.wikiart.org/en/morris-graves/time-of-change-1943,1943,,1943,https://uploads4.wikiart.org/images/morris-graves/time-of-change-1943.jpg!Large.jpg,Abstract Expressionism|Expressionism,figurative,,,,,,
https://www.wikiart.org/en/kazimir-malevich/on-the-boulevard,,,,https://uploads4.wikiart.org/images/kazimir-malevich/on-the-boulevard.jpg!Large.jpg,Fauvism,portrait,,,gouache|paper,"Stedelijk Museum, Amsterdam, Netherlands",,
https://www.wikiart.org/en/kiyoshi-saito/steady-gaze-two-cats-1960,1960,,1960,https://uploads1.wikiart.org/images/kiyoshi-saito/steady-gaze-two-cats-1960.jpg!Large.jpg,Sōsaku hanga,animal painting,cats,,,,,
https://www.wikiart.org/en/martiros-sarian/ashtarak-1934,1934,,1934,https://uploads0.wikiart.org/images/martiros-saryan/ashtarak-1934.jpg!Large.jpg,Expressionism,cityscape,streets-and-squares|mountains|Sketch|monochrome|Line,,indian ink|paper,,,
https://www.wikiart.org/en/diego-rivera/portrait-of-sra-dona-elena-flores-de-carrillo-1953,1953,,1953,https://uploads7.wikiart.org/images/diego-rivera/portrait-of-sra-dona-elena-flores-de-carrillo-1953.jpg!Large.jpg,Art Deco,portrait,,,canvas|oil,Private Collection,,
https://www.wikiart.org/en/ivan-valentyn-zadorozhny/the-founder-of-the-kiev-school-iconographer-alipio,,,,https://uploads8.wikiart.org/00125/images/ivan-valentyn-zadorozhny/the-founder-of-the-kiev-school-iconographer-alipio.jpg!Large.jpg,Naïve Art (Primitivism),portrait|history painting,,,,,,
https://www.wikiart.org/en/henri-matisse/belle-ile-1896-1,1896,,1896,https://uploads0.wikiart.org/00241/images/henri-matisse/belle-ile-1896-2.jpg,Impressionism,landscape,,,,,,
https://www.wikiart.org/en/david-cox/a-bridge,,,,https://uploads7.wikiart.org/images/david-cox/a-bridge.jpg!Large.jpg,Romanticism,landscape,Arch|Devil's bridge,,,,,
https://www.wikiart.org/en/koloman-moser/cover-design-for-ewart-felicie-jugendschatz-german-seals-1897,1897,,1897; Austria|1897,https://uploads1.wikiart.org/images/koloman-moser/cover-design-for-ewart-felicie-jugendschatz-german-seals-1897.jpg!Large.jpg,Art Nouveau (Modern),design,designs-and-sketches|covers|Text|Botany|Plant,,indian ink|paper,,,
https://www.wikiart.org/en/frank-lobdell/1-august-1948-1948,1948,,1948,https://uploads2.wikiart.org/images/frank-lobdell/1-august-1948-1948.jpg,Abstract Expressionism,abstract,Brown,,,,,
https://www.wikiart.org/en/theophile-steinlen/en-partance-original-drawing,,,,https://uploads8.wikiart.org/images/theophile-steinlen/en-partance-original-drawing.jpg,Art Nouveau (Modern),illustration,,,,,,
https://www.wikiart.org/en/jean-paul-lemieux/nu-sur-fond-bleu-1963,1963,,1963,https://uploads1.wikiart.org/images/jean-paul-lemieux/nu-sur-fond-bleu-1963.jpg!Large.jpg,Expressionism,nude painting (nu),Shoulder|Joint|Arm|Standing|Neck|Human body,,,,,
https://www.wikiart.org/en/mario-tozzi/meditazione,1925,,1925|1925; France,https://uploads3.wikiart.org/images/mario-tozzi/meditazione.jpg!Large.jpg,,figurative,Lady,,oil,,,
https://www.wikiart.org/en/xul-solar/proyecto-fachada-delta-2-1954,1954,,1954,https://uploads1.wikiart.org/images/xul-solar/proyecto-fachada-delta-2-1954.jpg!Large.jpg,Surrealism,cityscape,,,,,,
https://www.wikiart.org/en/paul-brach/corona-ii-1995,1995,,1995,https://uploads4.wikiart.org/images/paul-brach/corona-ii-1995.jpg,Minimalism,abstract,Orange|Peach,,,,,
https://www.wikiart.org/en/charles-long/abe-lincoln-1995,1995,,1995,https://uploads8.wikiart.org/images/charles-long/abe-lincoln-1995.jpg,Post-Minimalism,sculpture,Product|Vase,,,,,
